customer_id,tag_code,tag_name,tag_source,valid_from,valid_to,is_test_data
C00007821,ACTIVE_USER,活跃客户,MODEL,2025-01-17,\N,1
C00007824,NEW_CUSTOMER,新客,MODEL,2025-03-31,\N,1
C00007824,VIP,VIP 客户,MODEL,2025-03-31,\N,1
C00007826,REFERRER,推荐人,MODEL,2025-04-02,\N,1
C00007830,LOAN_RISK,风险客户,MODEL,2025-01-19,\N,1
C00007830,HIGH_QUALITY,优质客户,MODEL,2025-01-19,\N,1
C00007831,ACTIVE_USER,活跃客户,MODEL,2025-02-11,\N,1
C00007831,LOAN_RISK,风险客户,MODEL,2025-02-11,\N,1
C00007832,ACTIVE_USER,活跃客户,MODEL,2025-02-28,\N,1
C00007837,ACTIVE_USER,活跃客户,MODEL,2025-05-06,\N,1
C00007837,HIGH_QUALITY,优质客户,MODEL,2025-05-06,\N,1
C00007839,ACTIVE_USER,活跃客户,MODEL,2025-04-14,\N,1
C00007847,REFERRER,推荐人,MODEL,2025-03-28,\N,1
C00007847,NEW_CUSTOMER,新客,MODEL,2025-03-28,\N,1
C00007848,VIP,VIP 客户,MODEL,2025-05-26,\N,1
C00007848,REFERRER,推荐人,MODEL,2025-05-26,\N,1
C00007855,ACTIVE_USER,活跃客户,MODEL,2025-04-02,\N,1
C00007855,HIGH_QUALITY,优质客户,MODEL,2025-04-02,\N,1
C00007857,HIGH_QUALITY,优质客户,MODEL,2025-01-25,\N,1
C00007857,REFERRER,推荐人,MODEL,2025-01-25,\N,1
C00007858,ACTIVE_USER,活跃客户,MODEL,2025-01-30,\N,1
C00007858,HIGH_QUALITY,优质客户,MODEL,2025-01-30,\N,1
C00007868,NEW_CUSTOMER,新客,MODEL,2025-01-31,\N,1
C00007868,LOAN_RISK,风险客户,MODEL,2025-01-31,\N,1
C00007871,ACTIVE_USER,活跃客户,MODEL,2025-04-01,\N,1
C00007871,LOAN_RISK,风险客户,MODEL,2025-04-01,\N,1
C00007872,ACTIVE_USER,活跃客户,MODEL,2025-04-03,\N,1
C00007874,VIP,VIP 客户,MODEL,2025-01-20,\N,1
C00007875,ACTIVE_USER,活跃客户,MODEL,2025-03-03,\N,1
C00007878,ACTIVE_USER,活跃客户,MODEL,2025-05-10,\N,1
C00007878,REFERRER,推荐人,MODEL,2025-05-10,\N,1
C00007880,NEW_CUSTOMER,新客,MODEL,2025-02-28,\N,1
C00007881,LOAN_RISK,风险客户,MODEL,2025-01-20,\N,1
C00007883,VIP,VIP 客户,MODEL,2025-02-08,\N,1
C00007883,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00007886,ACTIVE_USER,活跃客户,MODEL,2025-02-01,\N,1
C00007886,VIP,VIP 客户,MODEL,2025-02-01,\N,1
C00007887,REFERRER,推荐人,MODEL,2025-01-22,\N,1
C00007887,VIP,VIP 客户,MODEL,2025-01-22,\N,1
C00007889,REFERRER,推荐人,MODEL,2025-01-10,\N,1
C00007894,VIP,VIP 客户,MODEL,2025-02-28,\N,1
C00007903,ACTIVE_USER,活跃客户,MODEL,2025-01-16,\N,1
C00007903,VIP,VIP 客户,MODEL,2025-01-16,\N,1
C00007908,NEW_CUSTOMER,新客,MODEL,2025-02-04,\N,1
C00007908,REFERRER,推荐人,MODEL,2025-02-04,\N,1
C00007911,ACTIVE_USER,活跃客户,MODEL,2025-01-13,\N,1
C00007918,NEW_CUSTOMER,新客,MODEL,2025-02-23,\N,1
C00007922,VIP,VIP 客户,MODEL,2025-01-01,\N,1
C00007922,NEW_CUSTOMER,新客,MODEL,2025-01-01,\N,1
C00007923,REFERRER,推荐人,MODEL,2025-04-05,\N,1
C00007927,NEW_CUSTOMER,新客,MODEL,2025-04-14,\N,1
C00007927,HIGH_QUALITY,优质客户,MODEL,2025-04-14,\N,1
C00007930,REFERRER,推荐人,MODEL,2025-05-10,\N,1
C00007931,ACTIVE_USER,活跃客户,MODEL,2025-02-06,\N,1
C00007931,LOAN_RISK,风险客户,MODEL,2025-02-06,\N,1
C00007933,REFERRER,推荐人,MODEL,2025-01-11,\N,1
C00007937,VIP,VIP 客户,MODEL,2025-01-19,\N,1
C00007938,REFERRER,推荐人,MODEL,2025-02-19,\N,1
C00007940,REFERRER,推荐人,MODEL,2025-01-16,\N,1
C00007940,VIP,VIP 客户,MODEL,2025-01-16,\N,1
C00007945,REFERRER,推荐人,MODEL,2025-05-10,\N,1
C00007946,NEW_CUSTOMER,新客,MODEL,2025-04-17,\N,1
C00007949,NEW_CUSTOMER,新客,MODEL,2025-04-13,\N,1
C00007951,LOAN_RISK,风险客户,MODEL,2025-06-21,\N,1
C00007951,NEW_CUSTOMER,新客,MODEL,2025-06-21,\N,1
C00007957,HIGH_QUALITY,优质客户,MODEL,2025-01-01,\N,1
C00007957,VIP,VIP 客户,MODEL,2025-01-01,\N,1
C00007958,HIGH_QUALITY,优质客户,MODEL,2025-01-11,\N,1
C00007962,ACTIVE_USER,活跃客户,MODEL,2025-06-03,\N,1
C00007962,REFERRER,推荐人,MODEL,2025-06-03,\N,1
C00007969,NEW_CUSTOMER,新客,MODEL,2025-02-11,\N,1
C00007969,LOAN_RISK,风险客户,MODEL,2025-02-11,\N,1
C00007975,NEW_CUSTOMER,新客,MODEL,2025-01-02,\N,1
C00007979,NEW_CUSTOMER,新客,MODEL,2025-03-06,\N,1
C00007979,VIP,VIP 客户,MODEL,2025-03-06,\N,1
C00007980,REFERRER,推荐人,MODEL,2025-02-06,\N,1
C00007983,NEW_CUSTOMER,新客,MODEL,2025-06-13,\N,1
C00007983,VIP,VIP 客户,MODEL,2025-06-13,\N,1
C00007984,NEW_CUSTOMER,新客,MODEL,2025-02-13,\N,1
C00007986,HIGH_QUALITY,优质客户,MODEL,2025-01-24,\N,1
C00007986,NEW_CUSTOMER,新客,MODEL,2025-01-24,\N,1
C00007987,NEW_CUSTOMER,新客,MODEL,2025-01-31,\N,1
C00007989,REFERRER,推荐人,MODEL,2025-04-03,\N,1
C00007989,VIP,VIP 客户,MODEL,2025-04-03,\N,1
C00007995,ACTIVE_USER,活跃客户,MODEL,2025-04-01,\N,1
C00007995,LOAN_RISK,风险客户,MODEL,2025-04-01,\N,1
C00007997,NEW_CUSTOMER,新客,MODEL,2025-01-13,\N,1
C00007997,HIGH_QUALITY,优质客户,MODEL,2025-01-13,\N,1
C00008000,VIP,VIP 客户,MODEL,2025-03-01,\N,1
C00008000,HIGH_QUALITY,优质客户,MODEL,2025-03-01,\N,1
C00008002,HIGH_QUALITY,优质客户,MODEL,2025-01-24,\N,1
C00008002,LOAN_RISK,风险客户,MODEL,2025-01-24,\N,1
C00008008,LOAN_RISK,风险客户,MODEL,2025-06-07,\N,1
C00008008,VIP,VIP 客户,MODEL,2025-06-07,\N,1
C00008010,NEW_CUSTOMER,新客,MODEL,2025-03-09,\N,1
C00008015,VIP,VIP 客户,MODEL,2025-04-15,\N,1
C00008015,ACTIVE_USER,活跃客户,MODEL,2025-04-15,\N,1
C00008017,NEW_CUSTOMER,新客,MODEL,2025-01-20,\N,1
C00008017,LOAN_RISK,风险客户,MODEL,2025-01-20,\N,1
C00008018,LOAN_RISK,风险客户,MODEL,2025-01-11,\N,1
C00008020,LOAN_RISK,风险客户,MODEL,2025-05-21,\N,1
C00008020,HIGH_QUALITY,优质客户,MODEL,2025-05-21,\N,1
C00008025,LOAN_RISK,风险客户,MODEL,2025-02-04,\N,1
C00008025,VIP,VIP 客户,MODEL,2025-02-04,\N,1
C00008030,HIGH_QUALITY,优质客户,MODEL,2025-06-01,\N,1
C00008038,NEW_CUSTOMER,新客,MODEL,2025-02-24,\N,1
C00008038,ACTIVE_USER,活跃客户,MODEL,2025-02-24,\N,1
C00008048,LOAN_RISK,风险客户,MODEL,2025-01-28,\N,1
C00008053,NEW_CUSTOMER,新客,MODEL,2025-03-27,\N,1
C00008053,HIGH_QUALITY,优质客户,MODEL,2025-03-27,\N,1
C00008058,REFERRER,推荐人,MODEL,2025-03-28,\N,1
C00008061,REFERRER,推荐人,MODEL,2025-02-09,\N,1
C00008061,VIP,VIP 客户,MODEL,2025-02-09,\N,1
C00008062,HIGH_QUALITY,优质客户,MODEL,2025-04-19,\N,1
C00008062,NEW_CUSTOMER,新客,MODEL,2025-04-19,\N,1
C00008063,HIGH_QUALITY,优质客户,MODEL,2025-01-31,\N,1
C00008064,ACTIVE_USER,活跃客户,MODEL,2025-03-02,\N,1
C00008069,LOAN_RISK,风险客户,MODEL,2025-01-21,\N,1
C00008070,ACTIVE_USER,活跃客户,MODEL,2025-05-18,\N,1
C00008072,LOAN_RISK,风险客户,MODEL,2025-05-03,\N,1
C00008072,NEW_CUSTOMER,新客,MODEL,2025-05-03,\N,1
C00008078,HIGH_QUALITY,优质客户,MODEL,2025-02-08,\N,1
C00008078,REFERRER,推荐人,MODEL,2025-02-08,\N,1
C00008079,REFERRER,推荐人,MODEL,2025-02-16,\N,1
C00008084,LOAN_RISK,风险客户,MODEL,2025-03-20,\N,1
C00008085,NEW_CUSTOMER,新客,MODEL,2025-01-04,\N,1
C00008091,LOAN_RISK,风险客户,MODEL,2025-04-30,\N,1
C00008092,HIGH_QUALITY,优质客户,MODEL,2025-01-13,\N,1
C00008092,VIP,VIP 客户,MODEL,2025-01-13,\N,1
C00008099,LOAN_RISK,风险客户,MODEL,2025-01-20,\N,1
C00008099,HIGH_QUALITY,优质客户,MODEL,2025-01-20,\N,1
C00008103,HIGH_QUALITY,优质客户,MODEL,2025-02-02,\N,1
C00008103,ACTIVE_USER,活跃客户,MODEL,2025-02-02,\N,1
C00008114,LOAN_RISK,风险客户,MODEL,2025-04-14,\N,1
C00008114,HIGH_QUALITY,优质客户,MODEL,2025-04-14,\N,1
C00008116,NEW_CUSTOMER,新客,MODEL,2025-05-17,\N,1
C00008116,ACTIVE_USER,活跃客户,MODEL,2025-05-17,\N,1
C00008118,ACTIVE_USER,活跃客户,MODEL,2025-06-15,\N,1
C00008118,NEW_CUSTOMER,新客,MODEL,2025-06-15,\N,1
C00008122,VIP,VIP 客户,MODEL,2025-04-30,\N,1
C00008122,LOAN_RISK,风险客户,MODEL,2025-04-30,\N,1
C00008124,LOAN_RISK,风险客户,MODEL,2025-04-08,\N,1
C00008124,VIP,VIP 客户,MODEL,2025-04-08,\N,1
C00008126,NEW_CUSTOMER,新客,MODEL,2025-05-08,\N,1
C00008127,VIP,VIP 客户,MODEL,2025-04-20,\N,1
C00008135,VIP,VIP 客户,MODEL,2025-03-30,\N,1
C00008136,ACTIVE_USER,活跃客户,MODEL,2025-01-13,\N,1
C00008144,HIGH_QUALITY,优质客户,MODEL,2025-01-02,\N,1
C00008144,LOAN_RISK,风险客户,MODEL,2025-01-02,\N,1
C00008145,LOAN_RISK,风险客户,MODEL,2025-05-17,\N,1
C00008145,HIGH_QUALITY,优质客户,MODEL,2025-05-17,\N,1
C00008147,VIP,VIP 客户,MODEL,2025-03-01,\N,1
C00008147,NEW_CUSTOMER,新客,MODEL,2025-03-01,\N,1
C00008149,NEW_CUSTOMER,新客,MODEL,2025-03-11,\N,1
C00008159,HIGH_QUALITY,优质客户,MODEL,2025-01-02,\N,1
C00008159,ACTIVE_USER,活跃客户,MODEL,2025-01-02,\N,1
C00008163,HIGH_QUALITY,优质客户,MODEL,2025-01-13,\N,1
C00008164,VIP,VIP 客户,MODEL,2025-02-12,\N,1
C00008168,REFERRER,推荐人,MODEL,2025-05-20,\N,1
C00008168,ACTIVE_USER,活跃客户,MODEL,2025-05-20,\N,1
C00008170,LOAN_RISK,风险客户,MODEL,2025-03-15,\N,1
C00008173,VIP,VIP 客户,MODEL,2025-02-09,\N,1
C00008174,VIP,VIP 客户,MODEL,2025-02-08,\N,1
C00008177,REFERRER,推荐人,MODEL,2025-02-14,\N,1
C00008180,ACTIVE_USER,活跃客户,MODEL,2025-04-06,\N,1
C00008180,VIP,VIP 客户,MODEL,2025-04-06,\N,1
C00008187,VIP,VIP 客户,MODEL,2025-04-23,\N,1
C00008190,REFERRER,推荐人,MODEL,2025-03-25,\N,1
C00008190,LOAN_RISK,风险客户,MODEL,2025-03-25,\N,1
C00008193,HIGH_QUALITY,优质客户,MODEL,2025-03-09,\N,1
C00008200,REFERRER,推荐人,MODEL,2025-06-12,\N,1
C00008200,NEW_CUSTOMER,新客,MODEL,2025-06-12,\N,1
C00008203,HIGH_QUALITY,优质客户,MODEL,2025-01-04,\N,1
C00008203,ACTIVE_USER,活跃客户,MODEL,2025-01-04,\N,1
C00008205,VIP,VIP 客户,MODEL,2025-06-02,\N,1
C00008207,HIGH_QUALITY,优质客户,MODEL,2025-05-05,\N,1
C00008208,VIP,VIP 客户,MODEL,2025-04-21,\N,1
C00008208,NEW_CUSTOMER,新客,MODEL,2025-04-21,\N,1
C00008210,LOAN_RISK,风险客户,MODEL,2025-01-25,\N,1
C00008213,HIGH_QUALITY,优质客户,MODEL,2025-01-20,\N,1
C00008213,ACTIVE_USER,活跃客户,MODEL,2025-01-20,\N,1
C00008216,NEW_CUSTOMER,新客,MODEL,2025-04-02,\N,1
C00008216,HIGH_QUALITY,优质客户,MODEL,2025-04-02,\N,1
C00008217,VIP,VIP 客户,MODEL,2025-04-03,\N,1
C00008217,ACTIVE_USER,活跃客户,MODEL,2025-04-03,\N,1
C00008219,LOAN_RISK,风险客户,MODEL,2025-02-20,\N,1
C00008223,NEW_CUSTOMER,新客,MODEL,2025-05-25,\N,1
C00008226,VIP,VIP 客户,MODEL,2025-05-22,\N,1
C00008226,NEW_CUSTOMER,新客,MODEL,2025-05-22,\N,1
C00008229,HIGH_QUALITY,优质客户,MODEL,2025-02-03,\N,1
C00008231,NEW_CUSTOMER,新客,MODEL,2025-01-22,\N,1
C00008232,LOAN_RISK,风险客户,MODEL,2025-05-23,\N,1
C00008234,REFERRER,推荐人,MODEL,2025-02-13,\N,1
C00008235,LOAN_RISK,风险客户,MODEL,2025-02-07,\N,1
C00008241,ACTIVE_USER,活跃客户,MODEL,2025-05-23,\N,1
C00008241,NEW_CUSTOMER,新客,MODEL,2025-05-23,\N,1
C00008242,NEW_CUSTOMER,新客,MODEL,2025-01-22,\N,1
C00008243,LOAN_RISK,风险客户,MODEL,2025-02-03,\N,1
C00008252,ACTIVE_USER,活跃客户,MODEL,2025-05-25,\N,1
C00008255,HIGH_QUALITY,优质客户,MODEL,2025-02-08,\N,1
C00008259,REFERRER,推荐人,MODEL,2025-06-05,\N,1
C00008259,ACTIVE_USER,活跃客户,MODEL,2025-06-05,\N,1
C00008263,VIP,VIP 客户,MODEL,2025-01-22,\N,1
C00008266,NEW_CUSTOMER,新客,MODEL,2025-04-15,\N,1
C00008266,LOAN_RISK,风险客户,MODEL,2025-04-15,\N,1
C00008267,HIGH_QUALITY,优质客户,MODEL,2025-05-05,\N,1
C00008268,HIGH_QUALITY,优质客户,MODEL,2025-01-25,\N,1
C00008269,REFERRER,推荐人,MODEL,2025-02-05,\N,1
C00008271,NEW_CUSTOMER,新客,MODEL,2025-04-12,\N,1
C00008271,ACTIVE_USER,活跃客户,MODEL,2025-04-12,\N,1
C00008272,HIGH_QUALITY,优质客户,MODEL,2025-04-24,\N,1
C00008272,LOAN_RISK,风险客户,MODEL,2025-04-24,\N,1
C00008274,LOAN_RISK,风险客户,MODEL,2025-02-10,\N,1
C00008275,HIGH_QUALITY,优质客户,MODEL,2025-04-27,\N,1
C00008278,ACTIVE_USER,活跃客户,MODEL,2025-05-14,\N,1
C00008283,VIP,VIP 客户,MODEL,2025-05-06,\N,1
C00008286,NEW_CUSTOMER,新客,MODEL,2025-02-05,\N,1
C00008286,REFERRER,推荐人,MODEL,2025-02-05,\N,1
C00008287,ACTIVE_USER,活跃客户,MODEL,2025-03-13,\N,1
C00008287,LOAN_RISK,风险客户,MODEL,2025-03-13,\N,1
C00008289,VIP,VIP 客户,MODEL,2025-02-09,\N,1
C00008289,LOAN_RISK,风险客户,MODEL,2025-02-09,\N,1
C00008291,HIGH_QUALITY,优质客户,MODEL,2025-03-16,\N,1
C00008294,NEW_CUSTOMER,新客,MODEL,2025-01-07,\N,1
C00008294,ACTIVE_USER,活跃客户,MODEL,2025-01-07,\N,1
C00008296,ACTIVE_USER,活跃客户,MODEL,2025-02-08,\N,1
C00008296,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00008299,NEW_CUSTOMER,新客,MODEL,2025-02-24,\N,1
C00008304,NEW_CUSTOMER,新客,MODEL,2025-04-16,\N,1
C00008306,VIP,VIP 客户,MODEL,2025-02-02,\N,1
C00008306,LOAN_RISK,风险客户,MODEL,2025-02-02,\N,1
C00008307,NEW_CUSTOMER,新客,MODEL,2025-05-01,\N,1
C00008307,LOAN_RISK,风险客户,MODEL,2025-05-01,\N,1
C00008310,HIGH_QUALITY,优质客户,MODEL,2025-01-15,\N,1
C00008310,REFERRER,推荐人,MODEL,2025-01-15,\N,1
C00008312,HIGH_QUALITY,优质客户,MODEL,2025-06-05,\N,1
C00008319,VIP,VIP 客户,MODEL,2025-01-25,\N,1
C00008319,ACTIVE_USER,活跃客户,MODEL,2025-01-25,\N,1
C00008322,VIP,VIP 客户,MODEL,2025-01-28,\N,1
C00008322,HIGH_QUALITY,优质客户,MODEL,2025-01-28,\N,1
C00008325,LOAN_RISK,风险客户,MODEL,2025-01-13,\N,1
C00008325,VIP,VIP 客户,MODEL,2025-01-13,\N,1
C00008326,NEW_CUSTOMER,新客,MODEL,2025-04-25,\N,1
C00008329,HIGH_QUALITY,优质客户,MODEL,2025-01-29,\N,1
C00008329,VIP,VIP 客户,MODEL,2025-01-29,\N,1
C00008330,ACTIVE_USER,活跃客户,MODEL,2025-01-29,\N,1
C00008330,REFERRER,推荐人,MODEL,2025-01-29,\N,1
C00008332,ACTIVE_USER,活跃客户,MODEL,2025-03-11,\N,1
C00008332,REFERRER,推荐人,MODEL,2025-03-11,\N,1
C00008334,NEW_CUSTOMER,新客,MODEL,2025-03-15,\N,1
C00008334,ACTIVE_USER,活跃客户,MODEL,2025-03-15,\N,1
C00008337,HIGH_QUALITY,优质客户,MODEL,2025-02-09,\N,1
C00008338,HIGH_QUALITY,优质客户,MODEL,2025-02-08,\N,1
C00008338,VIP,VIP 客户,MODEL,2025-02-08,\N,1
C00008340,VIP,VIP 客户,MODEL,2025-01-27,\N,1
C00008341,ACTIVE_USER,活跃客户,MODEL,2025-04-29,\N,1
C00008350,REFERRER,推荐人,MODEL,2025-01-03,\N,1
C00008350,NEW_CUSTOMER,新客,MODEL,2025-01-03,\N,1
C00008351,VIP,VIP 客户,MODEL,2025-03-24,\N,1
C00008352,NEW_CUSTOMER,新客,MODEL,2025-04-30,\N,1
C00008355,VIP,VIP 客户,MODEL,2025-03-24,\N,1
C00008356,LOAN_RISK,风险客户,MODEL,2025-04-02,\N,1
C00008358,HIGH_QUALITY,优质客户,MODEL,2025-02-04,\N,1
C00008361,HIGH_QUALITY,优质客户,MODEL,2025-04-22,\N,1
C00008362,LOAN_RISK,风险客户,MODEL,2025-01-19,\N,1
C00008374,HIGH_QUALITY,优质客户,MODEL,2025-01-06,\N,1
C00008374,REFERRER,推荐人,MODEL,2025-01-06,\N,1
C00008376,NEW_CUSTOMER,新客,MODEL,2025-04-14,\N,1
C00008384,VIP,VIP 客户,MODEL,2025-04-19,\N,1
C00008384,LOAN_RISK,风险客户,MODEL,2025-04-19,\N,1
C00008394,ACTIVE_USER,活跃客户,MODEL,2025-02-10,\N,1
C00008394,HIGH_QUALITY,优质客户,MODEL,2025-02-10,\N,1
C00008395,NEW_CUSTOMER,新客,MODEL,2025-04-26,\N,1
C00008395,ACTIVE_USER,活跃客户,MODEL,2025-04-26,\N,1
C00008399,NEW_CUSTOMER,新客,MODEL,2025-03-17,\N,1
C00008399,REFERRER,推荐人,MODEL,2025-03-17,\N,1
C00008405,ACTIVE_USER,活跃客户,MODEL,2025-01-01,\N,1
C00008406,HIGH_QUALITY,优质客户,MODEL,2025-02-15,\N,1
C00008410,REFERRER,推荐人,MODEL,2025-03-18,\N,1
C00008410,HIGH_QUALITY,优质客户,MODEL,2025-03-18,\N,1
C00008414,LOAN_RISK,风险客户,MODEL,2025-01-09,\N,1
C00008414,VIP,VIP 客户,MODEL,2025-01-09,\N,1
C00008416,LOAN_RISK,风险客户,MODEL,2025-02-05,\N,1
C00008416,HIGH_QUALITY,优质客户,MODEL,2025-02-05,\N,1
C00008420,REFERRER,推荐人,MODEL,2025-05-02,\N,1
C00008420,ACTIVE_USER,活跃客户,MODEL,2025-05-02,\N,1
C00008421,LOAN_RISK,风险客户,MODEL,2025-02-05,\N,1
C00008423,HIGH_QUALITY,优质客户,MODEL,2025-04-08,\N,1
C00008423,ACTIVE_USER,活跃客户,MODEL,2025-04-08,\N,1
C00008424,VIP,VIP 客户,MODEL,2025-01-28,\N,1
C00008432,NEW_CUSTOMER,新客,MODEL,2025-02-03,\N,1
C00008435,HIGH_QUALITY,优质客户,MODEL,2025-06-16,\N,1
C00008437,NEW_CUSTOMER,新客,MODEL,2025-01-23,\N,1
C00008437,LOAN_RISK,风险客户,MODEL,2025-01-23,\N,1
C00008440,HIGH_QUALITY,优质客户,MODEL,2025-05-21,\N,1
C00008440,LOAN_RISK,风险客户,MODEL,2025-05-21,\N,1
C00008442,LOAN_RISK,风险客户,MODEL,2025-02-05,\N,1
C00008442,HIGH_QUALITY,优质客户,MODEL,2025-02-05,\N,1
C00008443,LOAN_RISK,风险客户,MODEL,2025-04-20,\N,1
C00008443,ACTIVE_USER,活跃客户,MODEL,2025-04-20,\N,1
C00008449,ACTIVE_USER,活跃客户,MODEL,2025-05-06,\N,1
C00008450,NEW_CUSTOMER,新客,MODEL,2025-05-01,\N,1
C00008450,REFERRER,推荐人,MODEL,2025-05-01,\N,1
C00008456,HIGH_QUALITY,优质客户,MODEL,2025-03-25,\N,1
C00008456,ACTIVE_USER,活跃客户,MODEL,2025-03-25,\N,1
C00008459,HIGH_QUALITY,优质客户,MODEL,2025-01-27,\N,1
C00008459,VIP,VIP 客户,MODEL,2025-01-27,\N,1
C00008461,VIP,VIP 客户,MODEL,2025-01-08,\N,1
C00008465,LOAN_RISK,风险客户,MODEL,2025-03-14,\N,1
C00008465,VIP,VIP 客户,MODEL,2025-03-14,\N,1
C00008466,ACTIVE_USER,活跃客户,MODEL,2025-01-01,\N,1
C00008468,ACTIVE_USER,活跃客户,MODEL,2025-01-03,\N,1
C00008468,HIGH_QUALITY,优质客户,MODEL,2025-01-03,\N,1
C00008470,ACTIVE_USER,活跃客户,MODEL,2025-04-07,\N,1
C00008472,HIGH_QUALITY,优质客户,MODEL,2025-03-26,\N,1
C00008473,HIGH_QUALITY,优质客户,MODEL,2025-01-19,\N,1
C00008473,REFERRER,推荐人,MODEL,2025-01-19,\N,1
C00008474,LOAN_RISK,风险客户,MODEL,2025-01-10,\N,1
C00008474,REFERRER,推荐人,MODEL,2025-01-10,\N,1
C00008475,NEW_CUSTOMER,新客,MODEL,2025-06-09,\N,1
C00008475,ACTIVE_USER,活跃客户,MODEL,2025-06-09,\N,1
C00008476,LOAN_RISK,风险客户,MODEL,2025-02-11,\N,1
C00008476,VIP,VIP 客户,MODEL,2025-02-11,\N,1
C00008477,REFERRER,推荐人,MODEL,2025-01-31,\N,1
C00008477,NEW_CUSTOMER,新客,MODEL,2025-01-31,\N,1
C00008480,REFERRER,推荐人,MODEL,2025-04-10,\N,1
C00008480,VIP,VIP 客户,MODEL,2025-04-10,\N,1
C00008483,ACTIVE_USER,活跃客户,MODEL,2025-05-07,\N,1
C00008483,NEW_CUSTOMER,新客,MODEL,2025-05-07,\N,1
C00008485,REFERRER,推荐人,MODEL,2025-03-10,\N,1
C00008485,NEW_CUSTOMER,新客,MODEL,2025-03-10,\N,1
C00008486,LOAN_RISK,风险客户,MODEL,2025-04-29,\N,1
C00008486,VIP,VIP 客户,MODEL,2025-04-29,\N,1
C00008489,VIP,VIP 客户,MODEL,2025-01-17,\N,1
C00008490,ACTIVE_USER,活跃客户,MODEL,2025-04-19,\N,1
C00008493,ACTIVE_USER,活跃客户,MODEL,2025-01-28,\N,1
C00008500,VIP,VIP 客户,MODEL,2025-02-08,\N,1
C00008500,LOAN_RISK,风险客户,MODEL,2025-02-08,\N,1
C00008504,HIGH_QUALITY,优质客户,MODEL,2025-01-06,\N,1
C00008534,HIGH_QUALITY,优质客户,MODEL,2025-02-13,\N,1
C00008534,VIP,VIP 客户,MODEL,2025-02-13,\N,1
C00008536,ACTIVE_USER,活跃客户,MODEL,2025-02-07,\N,1
C00008536,LOAN_RISK,风险客户,MODEL,2025-02-07,\N,1
C00008541,NEW_CUSTOMER,新客,MODEL,2025-01-26,\N,1
C00008541,LOAN_RISK,风险客户,MODEL,2025-01-26,\N,1
C00008542,NEW_CUSTOMER,新客,MODEL,2025-04-10,\N,1
C00008542,REFERRER,推荐人,MODEL,2025-04-10,\N,1
C00008544,HIGH_QUALITY,优质客户,MODEL,2025-01-01,\N,1
C00008549,LOAN_RISK,风险客户,MODEL,2025-06-14,\N,1
C00008552,LOAN_RISK,风险客户,MODEL,2025-05-13,\N,1
C00008555,ACTIVE_USER,活跃客户,MODEL,2025-02-09,\N,1
C00008555,HIGH_QUALITY,优质客户,MODEL,2025-02-09,\N,1
C00008556,ACTIVE_USER,活跃客户,MODEL,2025-05-05,\N,1
C00008559,HIGH_QUALITY,优质客户,MODEL,2025-05-11,\N,1
C00008561,LOAN_RISK,风险客户,MODEL,2025-01-07,\N,1
C00008561,VIP,VIP 客户,MODEL,2025-01-07,\N,1
C00008563,NEW_CUSTOMER,新客,MODEL,2025-02-11,\N,1
C00008565,VIP,VIP 客户,MODEL,2025-03-12,\N,1
C00008565,ACTIVE_USER,活跃客户,MODEL,2025-03-12,\N,1
C00008569,NEW_CUSTOMER,新客,MODEL,2025-01-26,\N,1
C00008570,NEW_CUSTOMER,新客,MODEL,2025-01-21,\N,1
C00008570,HIGH_QUALITY,优质客户,MODEL,2025-01-21,\N,1
C00008572,VIP,VIP 客户,MODEL,2025-01-19,\N,1
C00008579,REFERRER,推荐人,MODEL,2025-02-09,\N,1
C00008580,VIP,VIP 客户,MODEL,2025-05-22,\N,1
C00008581,LOAN_RISK,风险客户,MODEL,2025-03-27,\N,1
C00008581,REFERRER,推荐人,MODEL,2025-03-27,\N,1
C00008583,ACTIVE_USER,活跃客户,MODEL,2025-04-30,\N,1
C00008585,HIGH_QUALITY,优质客户,MODEL,2025-02-06,\N,1
C00008587,VIP,VIP 客户,MODEL,2025-03-24,\N,1
C00008588,HIGH_QUALITY,优质客户,MODEL,2025-05-15,\N,1
C00008588,VIP,VIP 客户,MODEL,2025-05-15,\N,1
C00008592,ACTIVE_USER,活跃客户,MODEL,2025-01-13,\N,1
C00008595,NEW_CUSTOMER,新客,MODEL,2025-04-05,\N,1
C00008595,HIGH_QUALITY,优质客户,MODEL,2025-04-05,\N,1
C00008600,ACTIVE_USER,活跃客户,MODEL,2025-03-31,\N,1
C00008600,LOAN_RISK,风险客户,MODEL,2025-03-31,\N,1
C00008601,ACTIVE_USER,活跃客户,MODEL,2025-04-23,\N,1
C00008601,VIP,VIP 客户,MODEL,2025-04-23,\N,1
C00008602,LOAN_RISK,风险客户,MODEL,2025-01-30,\N,1
C00008603,REFERRER,推荐人,MODEL,2025-03-05,\N,1
C00008603,NEW_CUSTOMER,新客,MODEL,2025-03-05,\N,1
C00008611,LOAN_RISK,风险客户,MODEL,2025-05-18,\N,1
C00008620,HIGH_QUALITY,优质客户,MODEL,2025-04-07,\N,1
C00008620,VIP,VIP 客户,MODEL,2025-04-07,\N,1
C00008626,LOAN_RISK,风险客户,MODEL,2025-03-27,\N,1
C00008631,VIP,VIP 客户,MODEL,2025-04-24,\N,1
