loan_id,partner_code,agreement_id,funding_amount,funding_ratio,created_at,is_test_data
LN20250301000055,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-01 21:34:22,1
LN20250417000038,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-04-17 11:47:51,1
LN20250619000041,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-06-19 17:47:41,1
LN20250301000056,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-01 20:12:15,1
LN20250528000033,BANK_C,FABANK_C_JOINT_LOAN,13751.42,0.6,2025-05-28 22:46:13,1
LN20250525000036,BANK_B,FABANK_B_PLATFORM_LOAN,5349.96,0.7,2025-05-25 13:35:59,1
LN20250617000034,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-06-17 09:45:56,1
LN20250326000042,BANK_C,FABANK_C_JOINT_LOAN,14440.05,0.6,2025-03-26 13:10:56,1
LN20250303000060,BANK_B,FABANK_B_PLATFORM_LOAN,4924.96,0.7,2025-03-03 13:54:10,1
LN20250515000047,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-05-15 21:41:03,1
LN20250626000036,BANK_B,FABANK_B_PLATFORM_LOAN,14150.27,0.7,2025-06-26 14:59:24,1
LN20250424000033,BANK_B,FABANK_B_PLATFORM_LOAN,5991.64,0.7,2025-04-24 19:43:00,1
LN20250214000056,BANK_C,FABANK_C_JOINT_LOAN,495.59,0.6,2025-02-14 12:36:13,1
LN20250302000053,BANK_B,FABANK_B_PLATFORM_LOAN,31068.67,0.7,2025-03-02 18:17:14,1
LN20250324000040,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-24 09:31:06,1
LN20250402000046,BANK_B,FABANK_B_PLATFORM_LOAN,30730.69,0.7,2025-04-02 13:05:45,1
LN20250418000030,BANK_B,FABANK_B_PLATFORM_LOAN,5727.16,0.7,2025-04-18 13:05:09,1
LN20250204000039,BANK_B,FABANK_B_PLATFORM_LOAN,5643.60,0.7,2025-02-04 20:53:23,1
LN20250218000050,BANK_C,FABANK_C_JOINT_LOAN,14029.21,0.6,2025-02-18 00:38:11,1
LN20250627000037,BANK_B,FABANK_B_PLATFORM_LOAN,13940.08,0.7,2025-06-27 21:20:17,1
LN20250221000071,BANK_C,FABANK_C_JOINT_LOAN,5132.59,0.6,2025-02-21 21:31:38,1
LN20250306000066,BANK_B,FABANK_B_PLATFORM_LOAN,4806.14,0.7,2025-03-06 13:43:52,1
LN20250604000049,BANK_C,FABANK_C_JOINT_LOAN,4486.33,0.6,2025-06-04 10:37:43,1
LN20250322000048,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-22 20:16:10,1
LN20250403000033,BANK_C,FABANK_C_JOINT_LOAN,5484.18,0.6,2025-04-03 20:42:30,1
LN20250314000061,BANK_B,FABANK_B_PLATFORM_LOAN,34078.91,0.7,2025-03-14 00:29:10,1
LN20250607000043,BANK_C,FABANK_C_JOINT_LOAN,3450.07,0.6,2025-06-07 16:22:54,1
LN20250430000038,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-30 09:49:11,1
LN20250206000051,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-06 12:42:56,1
LN20250302000054,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-02 10:10:00,1
LN20250408000029,BANK_C,FABANK_C_JOINT_LOAN,4733.19,0.6,2025-04-08 12:38:11,1
LN20250328000048,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-03-28 20:40:43,1
LN20250222000065,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-22 10:42:47,1
LN20250428000035,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-04-28 16:40:30,1
LN20250417000039,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-04-17 21:26:33,1
LN20250225000053,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-25 20:47:01,1
LN20250304000063,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-04 13:09:58,1
LN20250326000043,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-26 20:56:20,1
LN20250331000051,BANK_B,FABANK_B_PLATFORM_LOAN,4288.38,0.7,2025-03-31 16:58:11,1
LN20250410000019,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-04-10 10:53:43,1
LN20250326000044,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-03-26 21:00:56,1
LN20250327000053,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-03-27 22:18:10,1
LN20250407000040,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-04-07 13:08:00,1
LN20250611000037,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-06-11 21:40:36,1
LN20250528000034,BANK_B,FABANK_B_PLATFORM_LOAN,27496.68,0.7,2025-05-28 14:49:47,1
LN20250225000054,BANK_B,FABANK_B_PLATFORM_LOAN,6523.18,0.7,2025-02-25 14:46:10,1
LN20250409000041,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-04-09 10:50:34,1
LN20250406000031,BANK_C,FABANK_C_JOINT_LOAN,2840.79,0.6,2025-04-06 23:17:59,1
LN20250228000069,BANK_B,FABANK_B_PLATFORM_LOAN,11113.23,0.7,2025-02-28 20:11:51,1
LN20250212000059,BANK_C,FABANK_C_JOINT_LOAN,14765.17,0.6,2025-02-12 20:44:02,1
LN20250307000074,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-07 15:00:48,1
LN20250409000042,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-09 17:43:59,1
LN20250208000035,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-08 23:05:24,1
LN20250125000021,BANK_C,FABANK_C_JOINT_LOAN,15873.10,0.6,2025-01-25 20:43:33,1
LN20250228000070,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-28 16:47:53,1
LN20250323000041,BANK_B,FABANK_B_PLATFORM_LOAN,30546.03,0.7,2025-03-23 15:12:59,1
LN20250319000047,BANK_B,FABANK_B_PLATFORM_LOAN,20752.77,0.7,2025-03-19 21:39:06,1
LN20250209000039,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-02-09 13:07:23,1
LN20250611000038,BANK_B,FABANK_B_PLATFORM_LOAN,34427.77,0.7,2025-06-11 13:42:24,1
LN20250326000046,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-03-26 20:08:37,1
LN20250209000040,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-09 09:26:20,1
LN20250307000075,BANK_B,FABANK_B_PLATFORM_LOAN,18629.16,0.7,2025-03-07 12:25:29,1
LN20250313000076,BANK_C,FABANK_C_JOINT_LOAN,16958.41,0.6,2025-03-13 12:43:02,1
LN20250421000033,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-04-21 06:58:24,1
LN20250116000007,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-01-16 12:33:33,1
LN20250127000025,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-01-27 13:00:30,1
LN20250524000038,BANK_B,FABANK_B_PLATFORM_LOAN,33745.23,0.7,2025-05-24 12:21:53,1
LN20250622000043,BANK_B,FABANK_B_PLATFORM_LOAN,6180.31,0.7,2025-06-22 11:18:47,1
LN20250315000044,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-03-15 22:57:07,1
LN20250213000067,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-02-13 09:53:32,1
LN20250425000029,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-04-25 12:26:38,1
LN20250414000026,BANK_C,FABANK_C_JOINT_LOAN,6747.36,0.6,2025-04-14 16:34:52,1
LN20250501000027,BANK_B,FABANK_B_PLATFORM_LOAN,16061.92,0.7,2025-05-01 13:58:53,1
LN20250212000060,BANK_C,FABANK_C_JOINT_LOAN,1105.52,0.6,2025-02-12 22:59:27,1
LN20250322000049,BANK_C,FABANK_C_JOINT_LOAN,17722.27,0.6,2025-03-22 07:46:53,1
LN20250222000066,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-22 14:27:14,1
LN20250329000037,BANK_B,FABANK_B_PLATFORM_LOAN,18896.41,0.7,2025-03-29 12:14:29,1
LN20250328000051,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-03-28 17:34:34,1
LN20250509000035,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-05-09 21:31:46,1
LN20250217000050,BANK_B,FABANK_B_PLATFORM_LOAN,5470.58,0.7,2025-02-17 13:33:55,1
LN20250124000018,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-01-24 14:03:20,1
LN20250622000044,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-06-22 09:56:10,1
LN20250406000032,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-06 11:09:43,1
LN20250410000021,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-10 06:24:41,1
LN20250511000045,BANK_B,FABANK_B_PLATFORM_LOAN,13055.72,0.7,2025-05-11 18:22:19,1
LN20250621000034,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-06-21 15:43:38,1
LN20250226000069,BANK_B,FABANK_B_PLATFORM_LOAN,17601.57,0.7,2025-02-26 13:13:25,1
LN20250313000077,BANK_C,FABANK_C_JOINT_LOAN,2824.53,0.6,2025-03-13 12:24:29,1
LN20250202000038,BANK_B,FABANK_B_PLATFORM_LOAN,5593.67,0.7,2025-02-02 13:55:51,1
LN20250613000038,BANK_C,FABANK_C_JOINT_LOAN,2159.23,0.6,2025-06-13 22:08:44,1
LN20250619000042,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-06-19 20:46:04,1
LN20250226000070,BANK_B,FABANK_B_PLATFORM_LOAN,40547.82,0.7,2025-02-26 20:44:38,1
LN20250208000036,BANK_B,FABANK_B_PLATFORM_LOAN,12220.08,0.7,2025-02-08 12:34:40,1
LN20250227000057,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-27 18:15:08,1
LN20250309000062,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-09 21:48:28,1
LN20250529000043,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-05-29 14:10:56,1
LN20250207000050,BANK_C,FABANK_C_JOINT_LOAN,299.05,0.6,2025-02-07 22:03:47,1
LN20250521000039,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-05-21 12:18:52,1
LN20250307000076,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-07 07:47:53,1
LN20250310000061,BANK_B,FABANK_B_PLATFORM_LOAN,3855.01,0.7,2025-03-10 12:48:31,1
LN20250627000038,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-06-27 15:01:14,1
LN20250313000078,BANK_C,FABANK_C_JOINT_LOAN,28606.08,0.6,2025-03-13 12:56:29,1
LN20250418000031,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-04-18 21:42:38,1
LN20250227000058,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-02-27 01:39:00,1
LN20250610000036,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-06-10 23:28:08,1
LN20250228000071,BANK_C,FABANK_C_JOINT_LOAN,8958.27,0.6,2025-02-28 22:38:08,1
LN20250404000047,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-04 14:33:39,1
LN20250131000038,BANK_B,FABANK_B_PLATFORM_LOAN,16342.54,0.7,2025-01-31 21:06:38,1
LN20250225000055,BANK_B,FABANK_B_PLATFORM_LOAN,625.45,0.7,2025-02-25 15:26:35,1
LN20250624000033,BANK_C,FABANK_C_JOINT_LOAN,13494.94,0.6,2025-06-24 16:14:00,1
LN20250202000039,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-02 22:27:29,1
LN20250131000039,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-01-31 13:34:28,1
LN20250508000044,BANK_B,FABANK_B_PLATFORM_LOAN,5551.31,0.7,2025-05-08 11:40:12,1
LN20250214000060,BANK_B,FABANK_B_PLATFORM_LOAN,3313.81,0.7,2025-02-14 19:00:02,1
LN20250213000068,BANK_C,FABANK_C_JOINT_LOAN,48000.00,0.6,2025-02-13 17:58:52,1
LN20250205000042,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-05 18:21:39,1
LN20250208000037,BANK_B,FABANK_B_PLATFORM_LOAN,807.49,0.7,2025-02-08 12:13:00,1
LN20250130000028,BANK_B,FABANK_B_PLATFORM_LOAN,17031.48,0.7,2025-01-30 15:55:50,1
LN20250622000045,BANK_C,FABANK_C_JOINT_LOAN,5008.49,0.6,2025-06-22 22:13:57,1
LN20250619000043,BANK_C,FABANK_C_JOINT_LOAN,14080.70,0.6,2025-06-19 20:22:33,1
LN20250319000048,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-19 13:29:07,1
LN20250122000013,BANK_C,FABANK_C_JOINT_LOAN,5572.60,0.6,2025-01-22 09:58:12,1
LN20250527000046,BANK_C,FABANK_C_JOINT_LOAN,35953.95,0.6,2025-05-27 18:27:24,1
LN20250607000045,BANK_B,FABANK_B_PLATFORM_LOAN,26987.07,0.7,2025-06-07 20:06:59,1
LN20250619000044,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-06-19 13:54:23,1
LN20250518000034,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-05-18 12:26:08,1
LN20250401000033,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-04-01 18:17:36,1
LN20250324000041,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-24 13:32:17,1
LN20250212000061,BANK_C,FABANK_C_JOINT_LOAN,25391.09,0.6,2025-02-12 13:22:26,1
LN20250228000072,BANK_B,FABANK_B_PLATFORM_LOAN,585.15,0.7,2025-02-28 11:12:10,1
LN20250610000038,BANK_B,FABANK_B_PLATFORM_LOAN,3486.31,0.7,2025-06-10 22:01:24,1
LN20250423000021,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-04-23 12:15:56,1
LN20250510000035,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-05-10 13:23:31,1
LN20250215000071,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-02-15 18:39:28,1
LN20250129000026,BANK_B,FABANK_B_PLATFORM_LOAN,29598.24,0.7,2025-01-29 22:39:58,1
LN20250309000063,BANK_C,FABANK_C_JOINT_LOAN,1487.14,0.6,2025-03-09 07:02:32,1
LN20250207000053,BANK_C,FABANK_C_JOINT_LOAN,14048.59,0.6,2025-02-07 19:03:53,1
LN20250618000040,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-06-18 16:29:26,1
LN20250219000059,BANK_B,FABANK_B_PLATFORM_LOAN,19260.80,0.7,2025-02-19 12:19:03,1
LN20250204000040,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-02-04 19:24:26,1
LN20250301000062,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-01 12:47:06,1
LN20250327000054,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-27 12:38:11,1
LN20250116000008,BANK_C,FABANK_C_JOINT_LOAN,4122.13,0.6,2025-01-16 09:15:42,1
LN20250209000041,BANK_B,FABANK_B_PLATFORM_LOAN,829.52,0.7,2025-02-09 20:41:42,1
LN20250405000038,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-04-05 21:55:35,1
LN20250324000042,BANK_B,FABANK_B_PLATFORM_LOAN,21612.49,0.7,2025-03-24 13:37:36,1
LN20250314000063,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-03-14 21:58:53,1
LN20250518000035,BANK_B,FABANK_B_PLATFORM_LOAN,30827.51,0.7,2025-05-18 12:27:04,1
LN20250619000045,BANK_B,FABANK_B_PLATFORM_LOAN,32796.80,0.7,2025-06-19 22:53:28,1
LN20250412000033,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-04-12 10:15:45,1
LN20250601000043,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-06-01 22:13:14,1
LN20250513000042,BANK_B,FABANK_B_PLATFORM_LOAN,2903.77,0.7,2025-05-13 22:32:25,1
LN20250609000035,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-06-09 12:48:38,1
LN20250625000030,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-06-25 21:33:08,1
LN20250206000054,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-06 17:56:36,1
LN20250228000073,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-02-28 17:42:13,1
LN20250225000056,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-02-25 13:51:47,1
LN20250308000064,BANK_B,FABANK_B_PLATFORM_LOAN,31766.01,0.7,2025-03-08 14:52:57,1
LN20250305000061,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-03-05 13:15:07,1
LN20250304000068,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-04 13:48:46,1
LN20250308000065,BANK_C,FABANK_C_JOINT_LOAN,9620.67,0.6,2025-03-08 12:27:55,1
LN20250121000016,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-01-21 20:17:57,1
LN20250213000070,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-02-13 12:09:51,1
LN20250307000078,BANK_C,FABANK_C_JOINT_LOAN,18000.00,0.6,2025-03-07 12:48:12,1
LN20250522000043,BANK_B,FABANK_B_PLATFORM_LOAN,15304.49,0.7,2025-05-22 18:23:01,1
LN20250226000072,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-02-26 20:29:10,1
LN20250324000043,BANK_C,FABANK_C_JOINT_LOAN,6535.34,0.6,2025-03-24 22:46:14,1
LN20250223000064,BANK_C,FABANK_C_JOINT_LOAN,266.81,0.6,2025-02-23 15:33:17,1
LN20250416000031,BANK_B,FABANK_B_PLATFORM_LOAN,5205.00,0.7,2025-04-16 11:48:06,1
LN20250331000054,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-31 19:48:18,1
LN20250303000062,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-03 21:57:04,1
LN20250305000062,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-03-05 13:25:42,1
LN20250418000032,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-04-18 15:17:38,1
LN20250405000039,BANK_B,FABANK_B_PLATFORM_LOAN,6851.12,0.7,2025-04-05 19:14:28,1
LN20250506000029,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-05-06 10:19:12,1
LN20250505000025,BANK_B,FABANK_B_PLATFORM_LOAN,667.72,0.7,2025-05-05 11:05:12,1
LN20250506000030,BANK_B,FABANK_B_PLATFORM_LOAN,6542.06,0.7,2025-05-06 21:51:03,1
LN20250204000041,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-04 14:47:43,1
LN20250619000047,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-06-19 16:01:28,1
LN20250504000033,BANK_B,FABANK_B_PLATFORM_LOAN,5900.35,0.7,2025-05-04 12:14:13,1
LN20250506000031,BANK_B,FABANK_B_PLATFORM_LOAN,6294.43,0.7,2025-05-06 20:14:07,1
LN20250612000047,BANK_B,FABANK_B_PLATFORM_LOAN,11776.74,0.7,2025-06-12 17:39:24,1
LN20250228000075,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-28 13:43:20,1
LN20250218000054,BANK_C,FABANK_C_JOINT_LOAN,12000.00,0.6,2025-02-18 10:23:21,1
LN20250430000040,BANK_C,FABANK_C_JOINT_LOAN,4800.00,0.6,2025-04-30 20:34:24,1
LN20250526000046,BANK_B,FABANK_B_PLATFORM_LOAN,5455.17,0.7,2025-05-26 13:06:40,1
LN20250208000038,BANK_B,FABANK_B_PLATFORM_LOAN,41701.41,0.7,2025-02-08 11:08:59,1
LN20250203000034,BANK_C,FABANK_C_JOINT_LOAN,17675.66,0.6,2025-02-03 20:09:49,1
LN20250514000040,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-05-14 13:00:10,1
LN20250311000058,BANK_C,FABANK_C_JOINT_LOAN,27905.97,0.6,2025-03-11 13:03:04,1
LN20250506000032,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-05-06 15:28:37,1
LN20250330000032,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-03-30 20:35:02,1
LN20250308000067,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-08 14:21:06,1
LN20250412000035,BANK_B,FABANK_B_PLATFORM_LOAN,5237.08,0.7,2025-04-12 13:17:57,1
LN20250420000029,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-04-20 22:44:23,1
LN20250212000063,BANK_B,FABANK_B_PLATFORM_LOAN,8882.08,0.7,2025-02-12 23:06:23,1
LN20250612000048,BANK_B,FABANK_B_PLATFORM_LOAN,5975.68,0.7,2025-06-12 21:00:44,1
LN20250511000048,BANK_B,FABANK_B_PLATFORM_LOAN,6974.80,0.7,2025-05-11 21:19:07,1
LN20250514000042,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-05-14 21:03:41,1
LN20250207000055,BANK_C,FABANK_C_JOINT_LOAN,57565.67,0.6,2025-02-07 20:15:01,1
LN20250118000018,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-01-18 22:53:27,1
LN20250129000027,BANK_C,FABANK_C_JOINT_LOAN,6000.00,0.6,2025-01-29 14:32:36,1
LN20250409000043,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-04-09 13:17:00,1
LN20250306000069,BANK_B,FABANK_B_PLATFORM_LOAN,51025.09,0.7,2025-03-06 13:53:47,1
LN20250524000040,BANK_B,FABANK_B_PLATFORM_LOAN,21000.00,0.7,2025-05-24 22:57:32,1
LN20250416000032,BANK_B,FABANK_B_PLATFORM_LOAN,42673.37,0.7,2025-04-16 10:36:59,1
LN20250218000055,BANK_B,FABANK_B_PLATFORM_LOAN,37002.55,0.7,2025-02-18 20:44:12,1
LN20250623000027,BANK_B,FABANK_B_PLATFORM_LOAN,2608.01,0.7,2025-06-23 21:12:40,1
LN20250329000041,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-03-29 21:46:12,1
LN20250220000065,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-02-20 21:50:31,1
LN20250227000059,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-27 22:06:15,1
LN20250328000052,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-03-28 18:33:54,1
LN20250530000043,BANK_B,FABANK_B_PLATFORM_LOAN,5559.89,0.7,2025-05-30 13:56:23,1
LN20250615000048,BANK_B,FABANK_B_PLATFORM_LOAN,2703.50,0.7,2025-06-15 12:35:50,1
LN20250222000068,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-22 20:36:36,1
LN20250507000052,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-05-07 10:03:28,1
LN20250530000044,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-05-30 23:38:07,1
LN20250126000014,BANK_B,FABANK_B_PLATFORM_LOAN,19404.13,0.7,2025-01-26 21:22:58,1
LN20250310000062,BANK_B,FABANK_B_PLATFORM_LOAN,3338.89,0.7,2025-03-10 22:11:46,1
LN20250404000050,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-04-04 11:02:58,1
LN20250331000056,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-03-31 21:09:28,1
LN20250606000037,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-06-06 20:31:16,1
LN20250202000040,BANK_B,FABANK_B_PLATFORM_LOAN,8782.28,0.7,2025-02-02 17:04:25,1
LN20250213000071,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-02-13 12:49:23,1
LN20250306000070,BANK_B,FABANK_B_PLATFORM_LOAN,3500.00,0.7,2025-03-06 13:16:43,1
LN20250603000035,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-06-03 22:10:30,1
LN20250308000068,BANK_C,FABANK_C_JOINT_LOAN,5410.42,0.6,2025-03-08 09:13:55,1
LN20250331000057,BANK_B,FABANK_B_PLATFORM_LOAN,1400.00,0.7,2025-03-31 13:36:49,1
LN20250218000056,BANK_B,FABANK_B_PLATFORM_LOAN,1101.27,0.7,2025-02-18 20:17:11,1
LN20250513000044,BANK_C,FABANK_C_JOINT_LOAN,3000.00,0.6,2025-05-13 23:29:04,1
LN20250416000034,BANK_C,FABANK_C_JOINT_LOAN,29041.30,0.6,2025-04-16 12:18:46,1
LN20250207000056,BANK_C,FABANK_C_JOINT_LOAN,9000.00,0.6,2025-02-07 22:20:17,1
LN20250603000036,BANK_C,FABANK_C_JOINT_LOAN,17228.23,0.6,2025-06-03 13:25:02,1
LN20250314000064,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-03-14 13:23:05,1
LN20250530000045,BANK_C,FABANK_C_JOINT_LOAN,16710.71,0.6,2025-05-30 15:52:13,1
LN20250223000066,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-23 21:09:00,1
LN20250202000041,BANK_B,FABANK_B_PLATFORM_LOAN,700.00,0.7,2025-02-02 12:27:13,1
LN20250213000072,BANK_B,FABANK_B_PLATFORM_LOAN,7000.00,0.7,2025-02-13 19:40:43,1
LN20250606000038,BANK_C,FABANK_C_JOINT_LOAN,22932.37,0.6,2025-06-06 02:23:23,1
LN20250507000053,BANK_C,FABANK_C_JOINT_LOAN,30000.00,0.6,2025-05-07 02:48:01,1
LN20250214000062,BANK_B,FABANK_B_PLATFORM_LOAN,35000.00,0.7,2025-02-14 10:13:33,1
LN20250404000051,BANK_C,FABANK_C_JOINT_LOAN,600.00,0.6,2025-04-04 13:26:05,1
LN20250301000065,BANK_B,FABANK_B_PLATFORM_LOAN,10500.00,0.7,2025-03-01 17:52:15,1
LN20250227000060,BANK_B,FABANK_B_PLATFORM_LOAN,5600.00,0.7,2025-02-27 20:46:29,1
LN20250423000022,BANK_C,FABANK_C_JOINT_LOAN,4812.68,0.6,2025-04-23 17:55:24,1
LN20250221000073,BANK_B,FABANK_B_PLATFORM_LOAN,9800.75,0.7,2025-02-21 20:02:20,1
LN20250519000040,BANK_C,FABANK_C_JOINT_LOAN,1200.00,0.6,2025-05-19 12:39:24,1
LN20250626000040,BANK_B,FABANK_B_PLATFORM_LOAN,14000.00,0.7,2025-06-26 12:45:54,1
