loan_id,partner_code,period_no,settle_date,partner_income,self_income,is_test_data
LN20250305000057,BANK_C,3,2025-06-03,3.85,3.15,1
LN20250303000058,BANK_B,1,2025-04-02,168.77,168.77,1
LN20250303000058,BANK_B,2,2025-05-02,165.20,165.20,1
LN20250303000058,BANK_B,3,2025-06-01,161.58,161.58,1
LN20250519000038,BANK_C,1,2025-06-18,151.25,123.75,1
LN20250504000030,BANK_B,1,2025-06-03,427.47,427.47,1
LN20250510000034,BANK_C,1,2025-06-09,80.67,66.00,1
LN20250517000040,GTE_A,1,2025-06-16,40.00,60.00,1
LN20250427000036,BANK_C,1,2025-05-27,77.00,63.00,1
LN20250427000036,BANK_C,2,2025-06-26,73.32,59.99,1
LN20250207000048,BANK_B,1,2025-03-09,39.58,39.58,1
LN20250207000048,BANK_B,2,2025-04-08,36.56,36.56,1
LN20250207000048,BANK_B,3,2025-05-08,33.49,33.49,1
LN20250207000048,BANK_B,4,2025-06-07,30.38,30.38,1
LN20250429000032,GTE_A,1,2025-05-29,6.33,9.50,1
LN20250429000032,GTE_A,2,2025-06-28,5.85,8.77,1
LN20250517000041,BANK_C,1,2025-06-16,7.79,6.37,1
LN20250220000064,BANK_B,1,2025-03-22,256.13,256.13,1
LN20250220000064,BANK_B,2,2025-04-21,250.45,250.45,1
LN20250220000064,BANK_B,3,2025-05-21,244.70,244.70,1
LN20250220000064,BANK_B,4,2025-06-20,238.88,238.88,1
LN20250311000056,BANK_B,1,2025-04-10,106.25,106.25,1
LN20250311000056,BANK_B,2,2025-05-10,102.50,102.50,1
LN20250311000056,BANK_B,3,2025-06-09,98.70,98.70,1
LN20250211000055,BANK_B,1,2025-03-13,99.17,99.17,1
LN20250211000055,BANK_B,2,2025-04-12,95.91,95.91,1
LN20250211000055,BANK_B,3,2025-05-12,92.58,92.58,1
LN20250211000055,BANK_B,4,2025-06-11,89.19,89.19,1
LN20250412000029,GTE_A,1,2025-05-12,127.14,190.72,1
LN20250412000029,GTE_A,2,2025-06-11,122.70,184.06,1
LN20250328000044,BANK_C,1,2025-04-27,11.92,9.75,1
LN20250328000044,BANK_C,2,2025-05-27,9.98,8.17,1
LN20250328000044,BANK_C,3,2025-06-26,8.03,6.57,1
LN20250416000030,GTE_A,1,2025-05-16,20.53,30.80,1
LN20250416000030,GTE_A,2,2025-06-15,18.95,28.43,1
LN20250410000017,BANK_B,1,2025-05-10,309.04,309.04,1
LN20250410000017,BANK_B,2,2025-06-09,258.91,258.91,1
LN20250513000039,BANK_C,1,2025-06-12,204.63,167.43,1
LN20250328000045,BANK_B,1,2025-04-27,12.64,12.64,1
LN20250328000045,BANK_B,2,2025-05-27,11.67,11.67,1
LN20250328000045,BANK_B,3,2025-06-26,10.68,10.68,1
LN20250213000063,GTE_A,1,2025-03-15,37.60,56.40,1
LN20250213000063,GTE_A,2,2025-04-14,36.88,55.32,1
LN20250213000063,GTE_A,3,2025-05-14,36.14,54.21,1
LN20250213000063,GTE_A,4,2025-06-13,35.39,53.08,1
LN20250328000046,BANK_B,1,2025-04-27,131.25,131.25,1
LN20250328000046,BANK_B,2,2025-05-27,124.98,124.98,1
LN20250328000046,BANK_B,3,2025-06-26,118.61,118.61,1
LN20250309000059,BANK_B,1,2025-04-08,5.83,5.83,1
LN20250309000059,BANK_B,2,2025-05-08,5.70,5.70,1
LN20250309000059,BANK_B,3,2025-06-07,5.57,5.57,1
LN20250426000024,BANK_B,1,2025-05-26,75.77,75.77,1
LN20250426000024,BANK_B,2,2025-06-25,50.99,50.99,1
LN20250504000031,BANK_B,1,2025-06-03,16.58,16.58,1
LN20250219000052,BANK_B,1,2025-03-21,237.62,237.62,1
LN20250219000052,BANK_B,2,2025-04-20,229.49,229.49,1
LN20250219000052,BANK_B,3,2025-05-20,221.22,221.22,1
LN20250219000052,BANK_B,4,2025-06-19,212.81,212.81,1
LN20250323000039,BANK_C,1,2025-04-22,403.33,330.00,1
LN20250323000039,BANK_C,2,2025-05-22,371.38,303.86,1
LN20250323000039,BANK_C,3,2025-06-21,339.14,277.48,1
LN20250509000033,BANK_B,1,2025-06-08,15.83,15.83,1
LN20250506000027,BANK_C,1,2025-06-05,36.67,30.00,1
LN20250527000044,BANK_B,1,2025-06-26,216.22,216.22,1
LN20250426000025,BANK_B,1,2025-05-26,116.67,116.67,1
LN20250426000025,BANK_B,2,2025-06-25,112.43,112.43,1
LN20250419000038,BANK_C,1,2025-05-19,137.50,112.50,1
LN20250419000038,BANK_C,2,2025-06-18,92.42,75.62,1
LN20250524000037,BANK_B,1,2025-06-23,204.12,204.12,1
LN20250209000036,BANK_C,1,2025-03-11,82.50,67.50,1
LN20250209000036,BANK_C,2,2025-04-10,55.27,45.22,1
LN20250209000036,BANK_C,3,2025-05-10,27.77,22.72,1
LN20250223000061,GTE_A,1,2025-03-25,105.00,157.50,1
LN20250223000061,GTE_A,2,2025-04-24,101.44,152.16,1
LN20250223000061,GTE_A,3,2025-05-24,97.82,146.73,1
LN20250223000061,GTE_A,4,2025-06-23,94.14,141.21,1
LN20250527000045,BANK_B,1,2025-06-26,47.92,47.92,1
LN20250214000053,BANK_B,1,2025-03-16,81.06,81.06,1
LN20250214000053,BANK_B,2,2025-04-15,76.89,76.89,1
LN20250214000053,BANK_B,3,2025-05-15,72.69,72.69,1
LN20250214000053,BANK_B,4,2025-06-14,68.45,68.45,1
LN20250217000047,BANK_C,1,2025-03-19,50.42,41.25,1
LN20250217000047,BANK_C,2,2025-04-18,48.03,39.29,1
LN20250217000047,BANK_C,3,2025-05-18,45.59,37.30,1
LN20250217000047,BANK_C,4,2025-06-17,43.12,35.28,1
LN20250214000054,GTE_A,1,2025-03-16,61.33,92.00,1
LN20250214000054,GTE_A,2,2025-04-15,58.45,87.67,1
LN20250214000054,GTE_A,3,2025-05-15,55.51,83.26,1
LN20250214000054,GTE_A,4,2025-06-14,52.51,78.76,1
LN20250212000058,BANK_B,1,2025-03-14,312.72,312.72,1
LN20250212000058,BANK_B,2,2025-04-13,287.95,287.95,1
LN20250212000058,BANK_B,3,2025-05-13,262.95,262.95,1
LN20250212000058,BANK_B,4,2025-06-12,237.72,237.72,1
LN20250322000045,BANK_C,1,2025-04-21,14.67,12.00,1
LN20250322000045,BANK_C,2,2025-05-21,13.53,11.07,1
LN20250322000045,BANK_C,3,2025-06-20,12.38,10.13,1
LN20250225000051,GTE_A,1,2025-03-27,319.01,478.52,1
LN20250225000051,GTE_A,2,2025-04-26,214.17,321.25,1
LN20250225000051,GTE_A,3,2025-05-26,107.84,161.75,1
LN20250221000066,BANK_C,1,2025-03-23,192.50,157.50,1
LN20250221000066,BANK_C,2,2025-04-22,129.44,105.91,1
LN20250221000066,BANK_C,3,2025-05-22,65.28,53.41,1
LN20250407000038,BANK_B,1,2025-05-07,175.00,175.00,1
LN20250407000038,BANK_B,2,2025-06-06,117.34,117.34,1
LN20250213000065,BANK_C,1,2025-03-15,16.50,13.50,1
LN20250213000065,BANK_C,2,2025-04-14,15.92,13.03,1
LN20250213000065,BANK_C,3,2025-05-14,15.34,12.55,1
LN20250213000065,BANK_C,4,2025-06-13,14.75,12.06,1
LN20250314000059,BANK_C,1,2025-04-13,89.38,73.12,1
LN20250314000059,BANK_C,2,2025-05-13,82.36,67.39,1
LN20250314000059,BANK_C,3,2025-06-12,75.27,61.58,1
LN20250216000046,BANK_B,1,2025-03-18,5.42,5.42,1
LN20250216000046,BANK_B,2,2025-04-17,5.14,5.14,1
LN20250216000046,BANK_B,3,2025-05-17,4.87,4.87,1
LN20250216000046,BANK_B,4,2025-06-16,4.59,4.59,1
LN20250417000037,BANK_B,1,2025-05-17,131.25,131.25,1
LN20250417000037,BANK_B,2,2025-06-16,124.98,124.98,1
LN20250525000035,GTE_A,1,2025-06-24,216.67,325.00,1
LN20250531000039,BANK_B,1,2025-06-30,212.50,212.50,1
LN20250512000042,BANK_B,1,2025-06-11,6.67,6.67,1
LN20250215000067,BANK_B,1,2025-03-17,108.33,108.33,1
LN20250215000067,BANK_B,2,2025-04-16,72.61,72.61,1
LN20250215000067,BANK_B,3,2025-05-16,36.50,36.50,1
LN20250211000057,BANK_B,1,2025-03-13,33.33,33.33,1
LN20250211000057,BANK_B,2,2025-04-12,32.07,32.07,1
LN20250211000057,BANK_B,3,2025-05-12,30.80,30.80,1
LN20250211000057,BANK_B,4,2025-06-11,29.52,29.52,1
LN20250226000066,BANK_C,1,2025-03-28,41.25,33.75,1
LN20250226000066,BANK_C,2,2025-04-27,27.70,22.67,1
LN20250226000066,BANK_C,3,2025-05-27,13.96,11.42,1
LN20250324000038,BANK_C,1,2025-04-23,75.63,61.87,1
LN20250324000038,BANK_C,2,2025-05-23,72.79,59.56,1
LN20250324000038,BANK_C,3,2025-06-22,69.94,57.22,1
LN20250322000046,GTE_A,1,2025-04-21,39.22,58.82,1
LN20250322000046,GTE_A,2,2025-05-21,37.37,56.06,1
LN20250322000046,GTE_A,3,2025-06-20,35.49,53.24,1
LN20250219000054,BANK_C,1,2025-03-21,80.59,65.94,1
LN20250219000054,BANK_C,2,2025-04-20,77.91,63.75,1
LN20250219000054,BANK_C,3,2025-05-20,75.18,61.51,1
LN20250219000054,BANK_C,4,2025-06-19,72.40,59.24,1
LN20250403000032,BANK_B,1,2025-05-03,356.20,356.20,1
LN20250403000032,BANK_B,2,2025-06-02,343.00,343.00,1
LN20250425000025,BANK_C,1,2025-05-25,51.33,42.00,1
LN20250425000025,BANK_C,2,2025-06-24,34.42,28.16,1
LN20250215000068,GTE_A,1,2025-03-17,212.33,318.49,1
LN20250215000068,GTE_A,2,2025-04-16,207.55,311.32,1
LN20250215000068,GTE_A,3,2025-05-16,202.71,304.07,1
LN20250215000068,GTE_A,4,2025-06-15,197.82,296.73,1
LN20250221000068,BANK_B,1,2025-03-23,56.10,56.10,1
LN20250221000068,BANK_B,2,2025-04-22,53.48,53.48,1
LN20250221000068,BANK_B,3,2025-05-22,50.81,50.81,1
LN20250221000068,BANK_B,4,2025-06-21,48.08,48.08,1
LN20250508000043,BANK_C,1,2025-06-07,55.00,45.00,1
LN20250313000074,BANK_C,1,2025-04-12,155.83,127.50,1
LN20250313000074,BANK_C,2,2025-05-12,130.77,106.99,1
LN20250313000074,BANK_C,3,2025-06-11,105.34,86.19,1
LN20250222000063,BANK_B,1,2025-03-24,31.78,31.78,1
LN20250222000063,BANK_B,2,2025-04-23,29.31,29.31,1
LN20250222000063,BANK_B,3,2025-05-23,26.81,26.81,1
LN20250222000063,BANK_B,4,2025-06-22,24.27,24.27,1
LN20250327000050,GTE_A,1,2025-04-26,33.59,50.38,1
LN20250327000050,GTE_A,2,2025-05-26,28.26,42.40,1
LN20250327000050,GTE_A,3,2025-06-25,22.83,34.25,1
LN20250211000058,BANK_C,1,2025-03-13,39.57,32.37,1
LN20250211000058,BANK_C,2,2025-04-12,37.62,30.78,1
LN20250211000058,BANK_C,3,2025-05-12,35.65,29.17,1
LN20250211000058,BANK_C,4,2025-06-11,33.65,27.53,1
LN20250309000060,BANK_B,1,2025-04-08,45.83,45.83,1
LN20250309000060,BANK_B,2,2025-05-08,43.48,43.48,1
LN20250309000060,BANK_B,3,2025-06-07,41.10,41.10,1
LN20250218000049,BANK_B,1,2025-03-20,354.17,354.17,1
LN20250218000049,BANK_B,2,2025-04-19,341.67,341.67,1
LN20250218000049,BANK_B,3,2025-05-19,329.00,329.00,1
LN20250218000049,BANK_B,4,2025-06-18,316.15,316.15,1
LN20250522000039,BANK_C,1,2025-06-21,6.42,5.25,1
LN20250206000050,BANK_B,1,2025-03-08,8.33,8.33,1
LN20250206000050,BANK_B,2,2025-04-07,8.05,8.05,1
LN20250206000050,BANK_B,3,2025-05-07,7.76,7.76,1
LN20250206000050,BANK_B,4,2025-06-06,7.46,7.46,1
LN20250522000040,GTE_A,1,2025-06-21,254.23,381.35,1
LN20250320000049,BANK_C,1,2025-04-19,39.91,32.66,1
LN20250320000049,BANK_C,2,2025-05-19,39.15,32.03,1
LN20250320000049,BANK_C,3,2025-06-18,38.36,31.39,1
LN20250331000050,BANK_C,1,2025-04-30,255.70,209.21,1
LN20250331000050,BANK_C,2,2025-05-30,250.54,204.99,1
LN20250331000050,BANK_C,3,2025-06-29,245.29,200.69,1
LN20250328000047,BANK_B,1,2025-04-27,7.08,7.08,1
LN20250328000047,BANK_B,2,2025-05-27,6.83,6.83,1
LN20250328000047,BANK_B,3,2025-06-26,6.58,6.58,1
LN20250217000048,BANK_C,1,2025-03-19,77.00,63.00,1
LN20250217000048,BANK_C,2,2025-04-18,71.18,58.24,1
LN20250217000048,BANK_C,3,2025-05-18,65.25,53.39,1
LN20250217000048,BANK_C,4,2025-06-17,59.23,48.46,1
LN20250323000040,BANK_B,1,2025-04-22,205.78,205.78,1
LN20250323000040,BANK_B,2,2025-05-22,201.50,201.50,1
LN20250323000040,BANK_B,3,2025-06-21,197.14,197.14,1
LN20250507000047,BANK_B,1,2025-06-06,14.17,14.17,1
LN20250407000039,BANK_C,1,2025-05-07,8.71,7.13,1
LN20250407000039,BANK_C,2,2025-06-06,7.31,5.98,1
LN20250305000058,BANK_B,1,2025-04-04,50.50,50.50,1
LN20250305000058,BANK_B,2,2025-05-04,48.07,48.07,1
LN20250305000058,BANK_B,3,2025-06-03,45.60,45.60,1
LN20250409000038,GTE_A,1,2025-05-09,56.00,84.00,1
LN20250409000038,GTE_A,2,2025-06-08,54.10,81.15,1
LN20250131000036,BANK_C,1,2025-03-02,10.54,8.63,1
LN20250131000036,BANK_C,2,2025-04-01,9.75,7.98,1
LN20250131000036,BANK_C,3,2025-05-01,8.95,7.32,1
LN20250131000036,BANK_C,4,2025-05-31,8.13,6.65,1
LN20250131000036,BANK_C,5,2025-06-30,7.29,5.97,1
LN20250222000064,BANK_C,1,2025-03-24,14.67,12.00,1
LN20250222000064,BANK_C,2,2025-04-23,9.84,8.05,1
LN20250222000064,BANK_C,3,2025-05-23,4.95,4.05,1
LN20250201000036,GTE_A,1,2025-03-03,100.00,150.00,1
LN20250201000036,GTE_A,2,2025-04-02,83.85,125.77,1
LN20250201000036,GTE_A,3,2025-05-02,67.49,101.24,1
LN20250201000036,GTE_A,4,2025-06-01,50.93,76.40,1
LN20250411000030,BANK_C,1,2025-05-11,21.08,17.25,1
LN20250411000030,BANK_C,2,2025-06-10,19.50,15.96,1
LN20250529000040,BANK_B,1,2025-06-28,170.98,170.98,1
LN20250324000039,BANK_C,1,2025-04-23,293.22,239.91,1
LN20250324000039,BANK_C,2,2025-05-23,196.61,160.86,1
LN20250324000039,BANK_C,3,2025-06-22,98.88,80.90,1
LN20250522000041,GTE_A,1,2025-06-21,120.00,180.00,1
LN20250412000031,BANK_C,1,2025-05-12,44.05,36.04,1
LN20250412000031,BANK_C,2,2025-06-11,43.19,35.34,1
LN20250327000051,BANK_B,1,2025-04-26,14.17,14.17,1
LN20250327000051,BANK_B,2,2025-05-26,9.51,9.51,1
LN20250327000051,BANK_B,3,2025-06-25,4.79,4.79,1
LN20250529000041,BANK_B,1,2025-06-28,7.92,7.92,1
LN20250327000052,BANK_C,1,2025-04-26,21.08,17.25,1
LN20250327000052,BANK_C,2,2025-05-26,17.73,14.51,1
LN20250327000052,BANK_C,3,2025-06-25,14.32,11.72,1
LN20250411000031,BANK_C,1,2025-05-11,5.04,4.12,1
LN20250411000031,BANK_C,2,2025-06-10,4.92,4.03,1
LN20250502000026,BANK_C,1,2025-06-01,48.13,39.37,1
LN20250227000055,BANK_B,1,2025-03-29,2.90,2.90,1
LN20250227000055,BANK_B,2,2025-04-28,2.75,2.75,1
LN20250227000055,BANK_B,3,2025-05-28,2.61,2.61,1
LN20250227000055,BANK_B,4,2025-06-27,2.46,2.46,1
LN20250411000032,BANK_C,1,2025-05-11,13.75,11.25,1
LN20250411000032,BANK_C,2,2025-06-10,13.45,11.00,1
LN20250209000037,BANK_B,1,2025-03-11,40.00,40.00,1
LN20250209000037,BANK_B,2,2025-04-10,33.50,33.50,1
LN20250209000037,BANK_B,3,2025-05-10,26.93,26.93,1
LN20250209000037,BANK_B,4,2025-06-09,20.30,20.30,1
LN20250302000052,BANK_B,1,2025-04-01,210.47,210.47,1
LN20250302000052,BANK_B,2,2025-05-01,176.76,176.76,1
LN20250302000052,BANK_B,3,2025-05-31,142.51,142.51,1
LN20250302000052,BANK_B,4,2025-06-30,107.71,107.71,1
LN20250225000052,GTE_A,1,2025-03-27,105.00,157.50,1
LN20250225000052,GTE_A,2,2025-04-26,99.99,149.98,1
LN20250225000052,GTE_A,3,2025-05-26,94.89,142.33,1
LN20250225000052,GTE_A,4,2025-06-25,89.70,134.54,1
LN20250308000062,BANK_B,1,2025-04-07,50.65,50.65,1
LN20250308000062,BANK_B,2,2025-05-07,34.10,34.10,1
LN20250308000062,BANK_B,3,2025-06-06,17.22,17.22,1
LN20250418000029,GTE_A,1,2025-05-18,40.00,60.00,1
LN20250418000029,GTE_A,2,2025-06-17,37.96,56.94,1
LN20250422000028,BANK_B,1,2025-05-22,131.25,131.25,1
LN20250422000028,BANK_B,2,2025-06-21,126.80,126.80,1
LN20250221000070,BANK_B,1,2025-03-23,175.00,175.00,1
LN20250221000070,BANK_B,2,2025-04-22,168.64,168.64,1
LN20250221000070,BANK_B,3,2025-05-22,162.20,162.20,1
LN20250221000070,BANK_B,4,2025-06-21,155.69,155.69,1
LN20250329000034,BANK_B,1,2025-04-28,5.42,5.42,1
LN20250329000034,BANK_B,2,2025-05-28,3.63,3.63,1
LN20250329000034,BANK_B,3,2025-06-27,1.83,1.83,1
LN20250521000037,BANK_B,1,2025-06-20,4.58,4.58,1
LN20250425000027,BANK_C,1,2025-05-25,40.82,33.40,1
LN20250425000027,BANK_C,2,2025-06-24,38.91,31.84,1
LN20250203000033,BANK_B,1,2025-03-05,208.33,208.33,1
LN20250203000033,BANK_B,2,2025-04-04,203.35,203.35,1
LN20250203000033,BANK_B,3,2025-05-04,198.32,198.32,1
LN20250203000033,BANK_B,4,2025-06-03,193.25,193.25,1
LN20250301000055,BANK_C,1,2025-03-31,19.25,15.75,1
LN20250301000055,BANK_C,2,2025-04-30,18.86,15.43,1
LN20250301000055,BANK_C,3,2025-05-30,18.47,15.11,1
LN20250301000055,BANK_C,4,2025-06-29,18.06,14.78,1
LN20250417000038,BANK_B,1,2025-05-17,13.33,13.33,1
LN20250417000038,BANK_B,2,2025-06-16,8.95,8.95,1
LN20250301000056,BANK_C,1,2025-03-31,11.00,9.00,1
LN20250301000056,BANK_C,2,2025-04-30,10.44,8.54,1
LN20250301000056,BANK_C,3,2025-05-30,9.87,8.08,1
LN20250301000056,BANK_C,4,2025-06-29,9.30,7.61,1
LN20250528000033,BANK_C,1,2025-06-27,220.60,180.49,1
LN20250525000036,BANK_B,1,2025-06-24,73.24,73.24,1
LN20250326000042,BANK_C,1,2025-04-25,242.67,198.55,1
LN20250326000042,BANK_C,2,2025-05-25,163.25,133.57,1
LN20250326000042,BANK_C,3,2025-06-24,82.36,67.39,1
LN20250303000060,BANK_B,1,2025-04-02,67.43,67.43,1
LN20250303000060,BANK_B,2,2025-05-02,66.11,66.11,1
LN20250303000060,BANK_B,3,2025-06-01,64.76,64.76,1
LN20250515000047,BANK_B,1,2025-06-14,25.00,25.00,1
LN20250424000033,BANK_B,1,2025-05-24,78.46,78.46,1
LN20250424000033,BANK_B,2,2025-06-23,74.74,74.74,1
LN20250214000056,BANK_C,1,2025-03-16,5.30,4.34,1
LN20250214000056,BANK_C,2,2025-04-15,4.44,3.63,1
LN20250214000056,BANK_C,3,2025-05-15,3.57,2.92,1
LN20250214000056,BANK_C,4,2025-06-14,2.70,2.21,1
LN20250302000053,BANK_B,1,2025-04-01,184.93,184.93,1
LN20250302000053,BANK_B,2,2025-05-01,175.37,175.37,1
LN20250302000053,BANK_B,3,2025-05-31,165.72,165.72,1
LN20250302000053,BANK_B,4,2025-06-30,156.00,156.00,1
LN20250324000040,BANK_B,1,2025-04-23,40.00,40.00,1
LN20250324000040,BANK_B,2,2025-05-23,39.07,39.07,1
LN20250324000040,BANK_B,3,2025-06-22,38.13,38.13,1
LN20250402000046,BANK_B,1,2025-05-02,329.26,329.26,1
LN20250402000046,BANK_B,2,2025-06-01,322.29,322.29,1
LN20250418000030,BANK_B,1,2025-05-18,81.82,81.82,1
LN20250418000030,BANK_B,2,2025-06-17,55.08,55.08,1
LN20250204000039,BANK_B,1,2025-03-06,77.26,77.26,1
LN20250204000039,BANK_B,2,2025-04-05,71.48,71.48,1
LN20250204000039,BANK_B,3,2025-05-05,65.58,65.58,1
LN20250204000039,BANK_B,4,2025-06-04,59.57,59.57,1
LN20250218000050,BANK_C,1,2025-03-20,214.34,175.37,1
LN20250218000050,BANK_C,2,2025-04-19,198.05,162.04,1
LN20250218000050,BANK_C,3,2025-05-19,181.50,148.50,1
LN20250218000050,BANK_C,4,2025-06-18,164.67,134.73,1
LN20250221000071,BANK_C,1,2025-03-23,94.10,76.99,1
LN20250221000071,BANK_C,2,2025-04-22,91.00,74.46,1
LN20250221000071,BANK_C,3,2025-05-22,87.85,71.88,1
LN20250221000071,BANK_C,4,2025-06-21,84.63,69.24,1
LN20250306000066,BANK_B,1,2025-04-05,65.80,65.80,1
LN20250306000066,BANK_B,2,2025-05-05,55.35,55.35,1
LN20250306000066,BANK_B,3,2025-06-04,44.69,44.69,1
LN20250322000048,BANK_B,1,2025-04-21,112.50,112.50,1
LN20250322000048,BANK_B,2,2025-05-21,75.56,75.56,1
LN20250322000048,BANK_B,3,2025-06-20,38.06,38.06,1
LN20250403000033,BANK_C,1,2025-05-03,100.54,82.26,1
LN20250403000033,BANK_C,2,2025-06-02,97.24,79.56,1
LN20250314000061,BANK_B,1,2025-04-13,344.85,344.85,1
LN20250314000061,BANK_B,2,2025-05-13,231.51,231.51,1
LN20250314000061,BANK_B,3,2025-06-12,116.57,116.57,1
LN20250409000039,GTE_A,1,2025-05-09,33.33,50.00,1
LN20250409000039,GTE_A,2,2025-06-08,31.61,47.41,1
LN20250430000038,BANK_C,1,2025-05-30,62.33,51.00,1
LN20250430000038,BANK_C,2,2025-06-29,52.31,42.80,1
LN20250206000051,BANK_B,1,2025-03-08,63.33,63.33,1
LN20250206000051,BANK_B,2,2025-04-07,42.55,42.55,1
LN20250206000051,BANK_B,3,2025-05-07,21.44,21.44,1
LN20250302000054,BANK_B,1,2025-04-01,35.42,35.42,1
LN20250302000054,BANK_B,2,2025-05-01,33.68,33.68,1
LN20250302000054,BANK_B,3,2025-05-31,31.91,31.91,1
LN20250302000054,BANK_B,4,2025-06-30,30.12,30.12,1
LN20250408000029,BANK_C,1,2025-05-08,79.54,65.08,1
LN20250408000029,BANK_C,2,2025-06-07,77.96,63.79,1
LN20250328000048,BANK_C,1,2025-04-27,55.00,45.00,1
LN20250328000048,BANK_C,2,2025-05-27,53.78,44.00,1
LN20250328000048,BANK_C,3,2025-06-26,52.55,42.99,1
LN20250222000065,BANK_C,1,2025-03-24,12.83,10.50,1
LN20250222000065,BANK_C,2,2025-04-23,11.83,9.68,1
LN20250222000065,BANK_C,3,2025-05-23,10.82,8.85,1
LN20250222000065,BANK_C,4,2025-06-22,9.79,8.01,1
LN20250428000035,BANK_B,1,2025-05-28,27.08,27.08,1
LN20250428000035,BANK_B,2,2025-06-27,18.15,18.15,1
LN20250417000039,BANK_B,1,2025-05-17,6.67,6.67,1
LN20250417000039,BANK_B,2,2025-06-16,6.15,6.15,1
LN20250225000053,BANK_C,1,2025-03-27,75.63,61.87,1
LN20250225000053,BANK_C,2,2025-04-26,71.74,58.70,1
LN20250225000053,BANK_C,3,2025-05-26,67.82,55.49,1
LN20250225000053,BANK_C,4,2025-06-25,63.87,52.26,1
LN20250206000052,GTE_A,1,2025-03-08,100.00,150.00,1
LN20250206000052,GTE_A,2,2025-04-07,67.08,100.62,1
LN20250206000052,GTE_A,3,2025-05-07,33.75,50.62,1
LN20250304000063,BANK_B,1,2025-04-03,40.00,40.00,1
LN20250304000063,BANK_B,2,2025-05-03,39.07,39.07,1
LN20250304000063,BANK_B,3,2025-06-02,38.13,38.13,1
LN20250516000040,GTE_A,1,2025-06-15,5.67,8.50,1
LN20250326000043,BANK_B,1,2025-04-25,131.25,131.25,1
LN20250326000043,BANK_B,2,2025-05-25,88.26,88.26,1
LN20250326000043,BANK_B,3,2025-06-24,44.51,44.51,1
LN20250331000051,BANK_B,1,2025-04-30,58.71,58.71,1
LN20250331000051,BANK_B,2,2025-05-30,57.56,57.56,1
LN20250331000051,BANK_B,3,2025-06-29,56.39,56.39,1
LN20250107000001,GTE_A,1,2025-02-06,5.00,7.50,1
LN20250107000001,GTE_A,2,2025-03-08,4.82,7.23,1
LN20250107000001,GTE_A,3,2025-04-07,4.64,6.96,1
LN20250107000001,GTE_A,4,2025-05-07,4.45,6.68,1
LN20250107000001,GTE_A,5,2025-06-06,4.27,6.40,1
LN20250410000019,BANK_B,1,2025-05-10,112.50,112.50,1
LN20250410000019,BANK_B,2,2025-06-09,110.12,110.12,1
LN20250326000044,BANK_B,1,2025-04-25,100.00,100.00,1
LN20250326000044,BANK_B,2,2025-05-25,67.00,67.00,1
LN20250326000044,BANK_B,3,2025-06-24,33.67,33.67,1
LN20250327000053,BANK_C,1,2025-04-26,119.17,97.50,1
LN20250327000053,BANK_C,2,2025-05-26,116.44,95.27,1
LN20250327000053,BANK_C,3,2025-06-25,113.69,93.02,1
LN20250407000040,BANK_B,1,2025-05-07,66.67,66.67,1
LN20250407000040,BANK_B,2,2025-06-06,44.74,44.74,1
LN20250319000046,GTE_A,1,2025-04-18,80.00,120.00,1
LN20250319000046,GTE_A,2,2025-05-18,73.81,110.71,1
LN20250319000046,GTE_A,3,2025-06-17,67.53,101.30,1
LN20250528000034,BANK_B,1,2025-06-27,278.24,278.24,1
LN20250225000054,BANK_B,1,2025-03-27,93.19,93.19,1
LN20250225000054,BANK_B,2,2025-04-26,91.40,91.40,1
LN20250225000054,BANK_B,3,2025-05-26,89.57,89.57,1
LN20250225000054,BANK_B,4,2025-06-25,87.70,87.70,1
LN20250215000069,GTE_A,1,2025-03-17,86.67,130.00,1
LN20250215000069,GTE_A,2,2025-04-16,79.86,119.80,1
LN20250215000069,GTE_A,3,2025-05-16,72.99,109.48,1
LN20250215000069,GTE_A,4,2025-06-15,66.04,99.06,1
LN20250409000041,BANK_B,1,2025-05-09,7.50,7.50,1
LN20250409000041,BANK_B,2,2025-06-08,5.04,5.04,1
LN20250406000031,BANK_C,1,2025-05-06,26.04,21.31,1
LN20250406000031,BANK_C,2,2025-06-05,24.71,20.22,1
LN20250228000069,BANK_B,1,2025-03-30,119.07,119.07,1
LN20250228000069,BANK_B,2,2025-04-29,99.96,99.96,1
LN20250228000069,BANK_B,3,2025-05-29,80.56,80.56,1
LN20250228000069,BANK_B,4,2025-06-28,60.86,60.86,1
LN20250212000059,BANK_C,1,2025-03-14,124.07,101.51,1
LN20250212000059,BANK_C,2,2025-04-13,117.70,96.30,1
LN20250212000059,BANK_C,3,2025-05-13,111.27,91.04,1
LN20250212000059,BANK_C,4,2025-06-12,104.78,85.73,1
LN20250307000074,BANK_B,1,2025-04-06,29.17,29.17,1
LN20250307000074,BANK_B,2,2025-05-06,24.45,24.45,1
LN20250307000074,BANK_B,3,2025-06-05,19.67,19.67,1
LN20250409000042,BANK_C,1,2025-05-09,44.00,36.00,1
LN20250409000042,BANK_C,2,2025-06-08,42.98,35.16,1
LN20250208000035,BANK_C,1,2025-03-10,20.17,16.50,1
LN20250208000035,BANK_C,2,2025-04-09,19.49,15.95,1
LN20250208000035,BANK_C,3,2025-05-09,18.80,15.38,1
LN20250208000035,BANK_C,4,2025-06-08,18.10,14.81,1
LN20250206000053,GTE_A,1,2025-03-08,9.33,14.00,1
