application_id,from_status,to_status,remark,changed_at,changed_by,is_test_data
AP20250302000139,INIT,PENDING,进入审核,2025-03-02 17:52:33,SYSTEM,1
AP20250302000139,PENDING,APPROVED,APPROVE,2025-03-02 17:56:14,SYSTEM,1
AP20250603000092,\N,INIT,创建申请,2025-06-03 14:12:59,SYSTEM,1
AP20250603000092,INIT,PENDING,进入审核,2025-06-03 14:13:59,SYSTEM,1
AP20250603000092,PENDING,REJECTED,REJECT,2025-06-03 14:24:35,SYSTEM,1
AP20250616000087,\N,INIT,创建申请,2025-06-16 21:50:34,SYSTEM,1
AP20250616000087,INIT,PENDING,进入审核,2025-06-16 21:51:34,SYSTEM,1
AP20250616000087,PENDING,REJECTED,REJECT,2025-06-16 22:03:21,SYSTEM,1
AP20250605000076,\N,INIT,创建申请,2025-06-05 16:35:47,SYSTEM,1
AP20250605000076,INIT,PENDING,进入审核,2025-06-05 16:36:47,SYSTEM,1
AP20250605000076,PENDING,APPROVED,APPROVE,2025-06-05 16:40:49,SYSTEM,1
AP20250111000037,\N,INIT,创建申请,2025-01-11 06:18:05,SYSTEM,1
AP20250111000037,INIT,PENDING,进入审核,2025-01-11 06:19:05,SYSTEM,1
AP20250111000037,PENDING,REJECTED,REJECT,2025-01-11 06:21:43,SYSTEM,1
AP20250413000077,\N,INIT,创建申请,2025-04-13 22:02:45,SYSTEM,1
AP20250413000077,INIT,PENDING,进入审核,2025-04-13 22:03:45,SYSTEM,1
AP20250413000077,PENDING,APPROVED,APPROVE,2025-04-13 22:07:30,SYSTEM,1
AP20250430000071,\N,INIT,创建申请,2025-04-30 17:41:06,SYSTEM,1
AP20250430000071,INIT,PENDING,进入审核,2025-04-30 17:42:06,SYSTEM,1
AP20250430000071,PENDING,REJECTED,REJECT,2025-04-30 17:52:14,SYSTEM,1
AP20250415000065,\N,INIT,创建申请,2025-04-15 20:39:24,SYSTEM,1
AP20250415000065,INIT,PENDING,进入审核,2025-04-15 20:40:24,SYSTEM,1
AP20250415000065,PENDING,APPROVED,APPROVE,2025-04-15 20:53:37,SYSTEM,1
AP20250624000070,\N,INIT,创建申请,2025-06-24 22:33:31,SYSTEM,1
AP20250624000070,INIT,PENDING,进入审核,2025-06-24 22:34:31,SYSTEM,1
AP20250624000070,PENDING,APPROVED,APPROVE,2025-06-24 22:40:04,SYSTEM,1
AP20250310000114,\N,INIT,创建申请,2025-03-10 19:02:33,SYSTEM,1
AP20250310000114,INIT,PENDING,进入审核,2025-03-10 19:03:33,SYSTEM,1
AP20250310000114,PENDING,APPROVED,APPROVE,2025-03-10 19:07:42,SYSTEM,1
AP20250424000083,\N,INIT,创建申请,2025-04-24 20:34:54,SYSTEM,1
AP20250424000083,INIT,PENDING,进入审核,2025-04-24 20:35:54,SYSTEM,1
AP20250424000083,PENDING,APPROVED,APPROVE,2025-04-24 20:45:16,SYSTEM,1
AP20250629000065,\N,INIT,创建申请,2025-06-29 09:29:51,SYSTEM,1
AP20250629000065,INIT,PENDING,进入审核,2025-06-29 09:30:51,SYSTEM,1
AP20250629000065,PENDING,APPROVED,APPROVE,2025-06-29 09:40:32,SYSTEM,1
AP20250611000098,\N,INIT,创建申请,2025-06-11 10:55:24,SYSTEM,1
AP20250611000098,INIT,PENDING,进入审核,2025-06-11 10:56:24,SYSTEM,1
AP20250611000098,PENDING,APPROVED,APPROVE,2025-06-11 10:57:50,SYSTEM,1
AP20250430000072,\N,INIT,创建申请,2025-04-30 21:20:59,SYSTEM,1
AP20250430000072,INIT,PENDING,进入审核,2025-04-30 21:21:59,SYSTEM,1
AP20250430000072,PENDING,REJECTED,REJECT,2025-04-30 21:32:23,SYSTEM,1
AP20250111000038,\N,INIT,创建申请,2025-01-11 16:30:27,SYSTEM,1
AP20250111000038,INIT,PENDING,进入审核,2025-01-11 16:31:27,SYSTEM,1
AP20250111000038,PENDING,REJECTED,REJECT,2025-01-11 16:38:45,SYSTEM,1
AP20250414000075,\N,INIT,创建申请,2025-04-14 12:16:09,SYSTEM,1
AP20250414000075,INIT,PENDING,进入审核,2025-04-14 12:17:09,SYSTEM,1
AP20250414000075,PENDING,APPROVED,APPROVE,2025-04-14 12:25:54,SYSTEM,1
AP20250219000168,\N,INIT,创建申请,2025-02-19 21:37:08,SYSTEM,1
AP20250219000168,INIT,PENDING,进入审核,2025-02-19 21:38:08,SYSTEM,1
AP20250219000168,PENDING,APPROVED,APPROVE,2025-02-19 21:44:04,SYSTEM,1
AP20250520000121,\N,INIT,创建申请,2025-05-20 21:51:20,SYSTEM,1
AP20250520000121,INIT,PENDING,进入审核,2025-05-20 21:52:20,SYSTEM,1
AP20250520000121,PENDING,APPROVED,APPROVE,2025-05-20 22:01:39,SYSTEM,1
AP20250615000084,\N,INIT,创建申请,2025-06-15 20:57:08,SYSTEM,1
AP20250615000084,INIT,PENDING,进入审核,2025-06-15 20:58:08,SYSTEM,1
AP20250615000084,PENDING,APPROVED,APPROVE,2025-06-15 21:04:26,SYSTEM,1
AP20250607000100,\N,INIT,创建申请,2025-06-07 20:14:35,SYSTEM,1
AP20250607000100,INIT,PENDING,进入审核,2025-06-07 20:15:35,SYSTEM,1
AP20250607000100,PENDING,REJECTED,REJECT,2025-06-07 20:25:52,SYSTEM,1
AP20250518000092,\N,INIT,创建申请,2025-05-18 13:35:50,SYSTEM,1
AP20250518000092,INIT,PENDING,进入审核,2025-05-18 13:36:50,SYSTEM,1
AP20250518000092,PENDING,APPROVED,APPROVE,2025-05-18 13:49:56,SYSTEM,1
AP20250211000155,\N,INIT,创建申请,2025-02-11 06:14:49,SYSTEM,1
AP20250211000155,INIT,PENDING,进入审核,2025-02-11 06:15:49,SYSTEM,1
AP20250211000155,PENDING,REJECTED,REJECT,2025-02-11 06:23:33,SYSTEM,1
AP20250128000101,\N,INIT,创建申请,2025-01-28 16:02:14,SYSTEM,1
AP20250128000101,INIT,PENDING,进入审核,2025-01-28 16:03:14,SYSTEM,1
AP20250128000101,PENDING,REJECTED,REJECT,2025-01-28 16:13:09,SYSTEM,1
AP20250131000125,\N,INIT,创建申请,2025-01-31 22:24:09,SYSTEM,1
AP20250131000125,INIT,PENDING,进入审核,2025-01-31 22:25:09,SYSTEM,1
AP20250131000125,PENDING,REJECTED,REJECT,2025-01-31 22:32:16,SYSTEM,1
AP20250420000062,\N,INIT,创建申请,2025-04-20 22:47:06,SYSTEM,1
AP20250420000062,INIT,PENDING,进入审核,2025-04-20 22:48:06,SYSTEM,1
AP20250420000062,PENDING,REJECTED,REJECT,2025-04-20 22:55:15,SYSTEM,1
AP20250601000099,\N,INIT,创建申请,2025-06-01 12:49:33,SYSTEM,1
AP20250601000099,INIT,PENDING,进入审核,2025-06-01 12:50:33,SYSTEM,1
AP20250601000099,PENDING,APPROVED,APPROVE,2025-06-01 12:52:29,SYSTEM,1
AP20250111000039,\N,INIT,创建申请,2025-01-11 20:39:03,SYSTEM,1
AP20250111000039,INIT,PENDING,进入审核,2025-01-11 20:40:03,SYSTEM,1
AP20250111000039,PENDING,REJECTED,REJECT,2025-01-11 20:46:14,SYSTEM,1
AP20250507000116,\N,INIT,创建申请,2025-05-07 11:58:59,SYSTEM,1
AP20250507000116,INIT,PENDING,进入审核,2025-05-07 11:59:59,SYSTEM,1
AP20250507000116,PENDING,APPROVED,APPROVE,2025-05-07 12:06:46,SYSTEM,1
AP20250417000086,\N,INIT,创建申请,2025-04-17 21:43:28,SYSTEM,1
AP20250417000086,INIT,PENDING,进入审核,2025-04-17 21:44:28,SYSTEM,1
AP20250417000086,PENDING,REJECTED,REJECT,2025-04-17 21:51:18,SYSTEM,1
AP20250529000078,\N,INIT,创建申请,2025-05-29 14:31:03,SYSTEM,1
AP20250529000078,INIT,PENDING,进入审核,2025-05-29 14:32:03,SYSTEM,1
AP20250529000078,PENDING,APPROVED,APPROVE,2025-05-29 14:42:42,SYSTEM,1
AP20250304000119,\N,INIT,创建申请,2025-03-04 12:37:45,SYSTEM,1
AP20250304000119,INIT,PENDING,进入审核,2025-03-04 12:38:45,SYSTEM,1
AP20250304000119,PENDING,REJECTED,REJECT,2025-03-04 12:52:08,SYSTEM,1
AP20250307000114,\N,INIT,创建申请,2025-03-07 08:56:55,SYSTEM,1
AP20250307000114,INIT,PENDING,进入审核,2025-03-07 08:57:55,SYSTEM,1
AP20250307000114,PENDING,REJECTED,REJECT,2025-03-07 09:04:15,SYSTEM,1
AP20250322000082,\N,INIT,创建申请,2025-03-22 00:40:54,SYSTEM,1
AP20250322000082,INIT,PENDING,进入审核,2025-03-22 00:41:54,SYSTEM,1
AP20250322000082,PENDING,REJECTED,REJECT,2025-03-22 00:54:39,SYSTEM,1
AP20250206000128,\N,INIT,创建申请,2025-02-06 12:07:01,SYSTEM,1
AP20250206000128,INIT,PENDING,进入审核,2025-02-06 12:08:01,SYSTEM,1
AP20250206000128,PENDING,APPROVED,APPROVE,2025-02-06 12:18:59,SYSTEM,1
AP20250608000092,\N,INIT,创建申请,2025-06-08 14:24:24,SYSTEM,1
AP20250608000092,INIT,PENDING,进入审核,2025-06-08 14:25:24,SYSTEM,1
AP20250608000092,PENDING,APPROVED,APPROVE,2025-06-08 14:33:31,SYSTEM,1
AP20250224000146,\N,INIT,创建申请,2025-02-24 21:32:06,SYSTEM,1
AP20250224000146,INIT,PENDING,进入审核,2025-02-24 21:33:06,SYSTEM,1
AP20250224000146,PENDING,REJECTED,REJECT,2025-02-24 21:43:31,SYSTEM,1
AP20250204000133,\N,INIT,创建申请,2025-02-04 16:54:02,SYSTEM,1
AP20250204000133,INIT,PENDING,进入审核,2025-02-04 16:55:02,SYSTEM,1
AP20250204000133,PENDING,REJECTED,REJECT,2025-02-04 17:05:33,SYSTEM,1
AP20250608000093,\N,INIT,创建申请,2025-06-09 01:58:59,SYSTEM,1
AP20250608000093,INIT,PENDING,进入审核,2025-06-09 01:59:59,SYSTEM,1
AP20250608000093,PENDING,APPROVED,APPROVE,2025-06-09 02:07:35,SYSTEM,1
AP20250519000119,\N,INIT,创建申请,2025-05-19 23:36:49,SYSTEM,1
AP20250519000119,INIT,PENDING,进入审核,2025-05-19 23:37:49,SYSTEM,1
AP20250519000119,PENDING,REJECTED,REJECT,2025-05-19 23:41:09,SYSTEM,1
AP20250224000147,\N,INIT,创建申请,2025-02-24 12:36:12,SYSTEM,1
AP20250224000147,INIT,PENDING,进入审核,2025-02-24 12:37:12,SYSTEM,1
AP20250224000147,PENDING,APPROVED,APPROVE,2025-02-24 12:45:48,SYSTEM,1
AP20250215000172,\N,INIT,创建申请,2025-02-15 14:46:42,SYSTEM,1
AP20250215000172,INIT,PENDING,进入审核,2025-02-15 14:47:42,SYSTEM,1
AP20250215000172,PENDING,APPROVED,APPROVE,2025-02-15 14:51:35,SYSTEM,1
AP20250414000076,\N,INIT,创建申请,2025-04-14 06:02:09,SYSTEM,1
AP20250414000076,INIT,PENDING,进入审核,2025-04-14 06:03:09,SYSTEM,1
AP20250414000076,PENDING,REJECTED,REJECT,2025-04-14 06:14:59,SYSTEM,1
AP20250303000121,\N,INIT,创建申请,2025-03-03 12:37:47,SYSTEM,1
AP20250303000121,INIT,PENDING,进入审核,2025-03-03 12:38:47,SYSTEM,1
AP20250303000121,PENDING,APPROVED,APPROVE,2025-03-03 12:46:08,SYSTEM,1
AP20250428000074,\N,INIT,创建申请,2025-04-28 07:22:46,SYSTEM,1
AP20250428000074,INIT,PENDING,进入审核,2025-04-28 07:23:46,SYSTEM,1
AP20250428000074,PENDING,APPROVED,APPROVE,2025-04-28 07:31:51,SYSTEM,1
AP20250524000096,\N,INIT,创建申请,2025-05-24 20:18:16,SYSTEM,1
AP20250524000096,INIT,PENDING,进入审核,2025-05-24 20:19:16,SYSTEM,1
AP20250524000096,PENDING,REJECTED,REJECT,2025-05-24 20:23:42,SYSTEM,1
AP20250615000085,\N,INIT,创建申请,2025-06-15 08:53:59,SYSTEM,1
AP20250615000085,INIT,PENDING,进入审核,2025-06-15 08:54:59,SYSTEM,1
AP20250615000085,PENDING,REJECTED,REJECT,2025-06-15 09:04:40,SYSTEM,1
AP20250418000088,\N,INIT,创建申请,2025-04-18 23:25:30,SYSTEM,1
AP20250418000088,INIT,PENDING,进入审核,2025-04-18 23:26:30,SYSTEM,1
AP20250418000088,PENDING,REJECTED,REJECT,2025-04-18 23:30:49,SYSTEM,1
AP20250627000075,\N,INIT,创建申请,2025-06-27 11:10:14,SYSTEM,1
AP20250627000075,INIT,PENDING,进入审核,2025-06-27 11:11:14,SYSTEM,1
AP20250627000075,PENDING,APPROVED,APPROVE,2025-06-27 11:20:34,SYSTEM,1
AP20250423000089,\N,INIT,创建申请,2025-04-23 21:18:17,SYSTEM,1
AP20250423000089,INIT,PENDING,进入审核,2025-04-23 21:19:17,SYSTEM,1
AP20250423000089,PENDING,APPROVED,APPROVE,2025-04-23 21:23:59,SYSTEM,1
AP20250525000101,\N,INIT,创建申请,2025-05-25 13:52:06,SYSTEM,1
AP20250525000101,INIT,PENDING,进入审核,2025-05-25 13:53:06,SYSTEM,1
AP20250525000101,PENDING,APPROVED,APPROVE,2025-05-25 14:00:40,SYSTEM,1
AP20250227000147,\N,INIT,创建申请,2025-02-27 09:28:02,SYSTEM,1
AP20250227000147,INIT,PENDING,进入审核,2025-02-27 09:29:02,SYSTEM,1
AP20250227000147,PENDING,REJECTED,REJECT,2025-02-27 09:37:02,SYSTEM,1
AP20250121000075,\N,INIT,创建申请,2025-01-21 21:36:21,SYSTEM,1
AP20250121000075,INIT,PENDING,进入审核,2025-01-21 21:37:21,SYSTEM,1
AP20250121000075,PENDING,REJECTED,REJECT,2025-01-21 21:44:34,SYSTEM,1
AP20250212000170,\N,INIT,创建申请,2025-02-12 21:04:49,SYSTEM,1
AP20250212000170,INIT,PENDING,进入审核,2025-02-12 21:05:49,SYSTEM,1
AP20250212000170,PENDING,APPROVED,APPROVE,2025-02-12 21:16:39,SYSTEM,1
AP20250212000171,\N,INIT,创建申请,2025-02-12 19:41:53,SYSTEM,1
AP20250212000171,INIT,PENDING,进入审核,2025-02-12 19:42:53,SYSTEM,1
AP20250212000171,PENDING,APPROVED,APPROVE,2025-02-12 19:51:26,SYSTEM,1
AP20250509000096,\N,INIT,创建申请,2025-05-09 20:13:39,SYSTEM,1
AP20250509000096,INIT,PENDING,进入审核,2025-05-09 20:14:39,SYSTEM,1
AP20250509000096,PENDING,REJECTED,REJECT,2025-05-09 20:23:37,SYSTEM,1
AP20250227000148,\N,INIT,创建申请,2025-02-27 09:37:00,SYSTEM,1
AP20250227000148,INIT,PENDING,进入审核,2025-02-27 09:38:00,SYSTEM,1
AP20250227000148,PENDING,APPROVED,APPROVE,2025-02-27 09:49:04,SYSTEM,1
AP20250314000103,\N,INIT,创建申请,2025-03-14 21:04:29,SYSTEM,1
AP20250314000103,INIT,PENDING,进入审核,2025-03-14 21:05:29,SYSTEM,1
AP20250314000103,PENDING,APPROVED,APPROVE,2025-03-14 21:13:51,SYSTEM,1
AP20250217000166,\N,INIT,创建申请,2025-02-17 22:32:48,SYSTEM,1
AP20250217000166,INIT,PENDING,进入审核,2025-02-17 22:33:48,SYSTEM,1
AP20250217000166,PENDING,REJECTED,REJECT,2025-02-17 22:44:06,SYSTEM,1
AP20250210000160,\N,INIT,创建申请,2025-02-10 20:42:34,SYSTEM,1
AP20250210000160,INIT,PENDING,进入审核,2025-02-10 20:43:34,SYSTEM,1
AP20250210000160,PENDING,REJECTED,REJECT,2025-02-10 20:55:41,SYSTEM,1
AP20250224000148,\N,INIT,创建申请,2025-02-24 20:41:07,SYSTEM,1
AP20250224000148,INIT,PENDING,进入审核,2025-02-24 20:42:07,SYSTEM,1
AP20250224000148,PENDING,APPROVED,APPROVE,2025-02-24 20:53:12,SYSTEM,1
AP20250504000098,\N,INIT,创建申请,2025-05-04 20:19:55,SYSTEM,1
AP20250504000098,INIT,PENDING,进入审核,2025-05-04 20:20:55,SYSTEM,1
AP20250504000098,PENDING,REJECTED,REJECT,2025-05-04 20:23:33,SYSTEM,1
AP20250317000092,\N,INIT,创建申请,2025-03-17 20:32:03,SYSTEM,1
AP20250317000092,INIT,PENDING,进入审核,2025-03-17 20:33:03,SYSTEM,1
AP20250317000092,PENDING,APPROVED,APPROVE,2025-03-17 20:43:50,SYSTEM,1
AP20250629000066,\N,INIT,创建申请,2025-06-29 01:56:58,SYSTEM,1
AP20250629000066,INIT,PENDING,进入审核,2025-06-29 01:57:58,SYSTEM,1
AP20250629000066,PENDING,REJECTED,REJECT,2025-06-29 02:03:58,SYSTEM,1
AP20250420000063,\N,INIT,创建申请,2025-04-20 10:44:01,SYSTEM,1
AP20250420000063,INIT,PENDING,进入审核,2025-04-20 10:45:01,SYSTEM,1
AP20250420000063,PENDING,APPROVED,APPROVE,2025-04-20 10:53:55,SYSTEM,1
AP20250206000129,\N,INIT,创建申请,2025-02-06 13:37:38,SYSTEM,1
AP20250206000129,INIT,PENDING,进入审核,2025-02-06 13:38:38,SYSTEM,1
AP20250206000129,PENDING,APPROVED,APPROVE,2025-02-06 13:43:09,SYSTEM,1
AP20250512000111,\N,INIT,创建申请,2025-05-12 16:17:28,SYSTEM,1
AP20250512000111,INIT,PENDING,进入审核,2025-05-12 16:18:28,SYSTEM,1
AP20250512000111,PENDING,APPROVED,APPROVE,2025-05-12 16:31:22,SYSTEM,1
AP20250128000102,\N,INIT,创建申请,2025-01-28 13:48:39,SYSTEM,1
AP20250128000102,INIT,PENDING,进入审核,2025-01-28 13:49:39,SYSTEM,1
AP20250128000102,PENDING,APPROVED,APPROVE,2025-01-28 13:52:48,SYSTEM,1
AP20250128000103,\N,INIT,创建申请,2025-01-28 21:11:54,SYSTEM,1
AP20250128000103,INIT,PENDING,进入审核,2025-01-28 21:12:54,SYSTEM,1
AP20250128000103,PENDING,APPROVED,APPROVE,2025-01-28 21:22:39,SYSTEM,1
AP20250430000073,\N,INIT,创建申请,2025-04-30 21:59:18,SYSTEM,1
AP20250430000073,INIT,PENDING,进入审核,2025-04-30 22:00:18,SYSTEM,1
AP20250430000073,PENDING,APPROVED,APPROVE,2025-04-30 22:08:20,SYSTEM,1
AP20250416000079,\N,INIT,创建申请,2025-04-16 12:59:02,SYSTEM,1
AP20250416000079,INIT,PENDING,进入审核,2025-04-16 13:00:02,SYSTEM,1
AP20250416000079,PENDING,APPROVED,APPROVE,2025-04-16 13:05:19,SYSTEM,1
AP20250116000072,\N,INIT,创建申请,2025-01-16 11:00:45,SYSTEM,1
AP20250116000072,INIT,PENDING,进入审核,2025-01-16 11:01:45,SYSTEM,1
AP20250116000072,PENDING,REJECTED,REJECT,2025-01-16 11:09:50,SYSTEM,1
AP20250323000081,\N,INIT,创建申请,2025-03-23 11:37:57,SYSTEM,1
AP20250323000081,INIT,PENDING,进入审核,2025-03-23 11:38:57,SYSTEM,1
AP20250323000081,PENDING,APPROVED,APPROVE,2025-03-23 11:41:42,SYSTEM,1
AP20250620000095,\N,INIT,创建申请,2025-06-20 23:21:24,SYSTEM,1
AP20250620000095,INIT,PENDING,进入审核,2025-06-20 23:22:24,SYSTEM,1
AP20250620000095,PENDING,APPROVED,APPROVE,2025-06-20 23:25:50,SYSTEM,1
AP20250425000102,\N,INIT,创建申请,2025-04-25 12:06:18,SYSTEM,1
AP20250425000102,INIT,PENDING,进入审核,2025-04-25 12:07:18,SYSTEM,1
AP20250425000102,PENDING,REJECTED,REJECT,2025-04-25 12:08:23,SYSTEM,1
AP20250511000092,\N,INIT,创建申请,2025-05-11 10:35:04,SYSTEM,1
AP20250511000092,INIT,PENDING,进入审核,2025-05-11 10:36:04,SYSTEM,1
AP20250511000092,PENDING,REJECTED,REJECT,2025-05-11 10:42:15,SYSTEM,1
AP20250209000138,\N,INIT,创建申请,2025-02-09 15:52:06,SYSTEM,1
AP20250209000138,INIT,PENDING,进入审核,2025-02-09 15:53:06,SYSTEM,1
AP20250209000138,PENDING,APPROVED,APPROVE,2025-02-09 16:04:06,SYSTEM,1
AP20250417000087,\N,INIT,创建申请,2025-04-17 13:49:15,SYSTEM,1
AP20250417000087,INIT,PENDING,进入审核,2025-04-17 13:50:15,SYSTEM,1
AP20250417000087,PENDING,REJECTED,REJECT,2025-04-17 14:00:45,SYSTEM,1
AP20250606000098,\N,INIT,创建申请,2025-06-06 15:31:49,SYSTEM,1
AP20250606000098,INIT,PENDING,进入审核,2025-06-06 15:32:49,SYSTEM,1
AP20250606000098,PENDING,REJECTED,REJECT,2025-06-06 15:45:57,SYSTEM,1
AP20250605000077,\N,INIT,创建申请,2025-06-05 01:49:01,SYSTEM,1
AP20250605000077,INIT,PENDING,进入审核,2025-06-05 01:50:01,SYSTEM,1
AP20250605000077,PENDING,REJECTED,REJECT,2025-06-05 01:57:16,SYSTEM,1
AP20250601000100,\N,INIT,创建申请,2025-06-01 13:16:32,SYSTEM,1
AP20250601000100,INIT,PENDING,进入审核,2025-06-01 13:17:32,SYSTEM,1
AP20250601000100,PENDING,REJECTED,REJECT,2025-06-01 13:22:05,SYSTEM,1
AP20250221000171,\N,INIT,创建申请,2025-02-21 13:26:45,SYSTEM,1
AP20250221000171,INIT,PENDING,进入审核,2025-02-21 13:27:45,SYSTEM,1
AP20250221000171,PENDING,REJECTED,REJECT,2025-02-21 13:36:51,SYSTEM,1
AP20250202000149,\N,INIT,创建申请,2025-02-02 18:15:39,SYSTEM,1
AP20250202000149,INIT,PENDING,进入审核,2025-02-02 18:16:39,SYSTEM,1
AP20250202000149,PENDING,REJECTED,REJECT,2025-02-02 18:20:06,SYSTEM,1
AP20250120000078,\N,INIT,创建申请,2025-01-20 21:26:28,SYSTEM,1
AP20250120000078,INIT,PENDING,进入审核,2025-01-20 21:27:28,SYSTEM,1
AP20250120000078,PENDING,APPROVED,APPROVE,2025-01-20 21:31:24,SYSTEM,1
AP20250303000122,\N,INIT,创建申请,2025-03-03 12:36:39,SYSTEM,1
AP20250303000122,INIT,PENDING,进入审核,2025-03-03 12:37:39,SYSTEM,1
AP20250303000122,PENDING,REJECTED,REJECT,2025-03-03 12:46:48,SYSTEM,1
AP20250123000093,\N,INIT,创建申请,2025-01-23 00:26:21,SYSTEM,1
AP20250123000093,INIT,PENDING,进入审核,2025-01-23 00:27:21,SYSTEM,1
AP20250123000093,PENDING,APPROVED,APPROVE,2025-01-23 00:36:07,SYSTEM,1
AP20250510000099,\N,INIT,创建申请,2025-05-10 12:50:19,SYSTEM,1
AP20250510000099,INIT,PENDING,进入审核,2025-05-10 12:51:19,SYSTEM,1
AP20250510000099,PENDING,APPROVED,APPROVE,2025-05-10 13:00:07,SYSTEM,1
AP20250327000080,\N,INIT,创建申请,2025-03-27 12:07:38,SYSTEM,1
AP20250327000080,INIT,PENDING,进入审核,2025-03-27 12:08:38,SYSTEM,1
AP20250327000080,PENDING,APPROVED,APPROVE,2025-03-27 12:21:34,SYSTEM,1
AP20250616000088,\N,INIT,创建申请,2025-06-16 12:51:28,SYSTEM,1
AP20250616000088,INIT,PENDING,进入审核,2025-06-16 12:52:28,SYSTEM,1
AP20250616000088,PENDING,APPROVED,APPROVE,2025-06-16 12:56:00,SYSTEM,1
AP20250212000172,\N,INIT,创建申请,2025-02-12 13:38:06,SYSTEM,1
AP20250212000172,INIT,PENDING,进入审核,2025-02-12 13:39:06,SYSTEM,1
AP20250212000172,PENDING,REJECTED,REJECT,2025-02-12 13:49:32,SYSTEM,1
AP20250523000112,\N,INIT,创建申请,2025-05-23 10:27:28,SYSTEM,1
AP20250523000112,INIT,PENDING,进入审核,2025-05-23 10:28:28,SYSTEM,1
AP20250523000112,PENDING,REJECTED,REJECT,2025-05-23 10:36:07,SYSTEM,1
AP20250509000097,\N,INIT,创建申请,2025-05-09 14:34:42,SYSTEM,1
AP20250509000097,INIT,PENDING,进入审核,2025-05-09 14:35:42,SYSTEM,1
AP20250509000097,PENDING,APPROVED,APPROVE,2025-05-09 14:38:38,SYSTEM,1
AP20250503000097,\N,INIT,创建申请,2025-05-03 13:01:53,SYSTEM,1
AP20250503000097,INIT,PENDING,进入审核,2025-05-03 13:02:53,SYSTEM,1
AP20250503000097,PENDING,APPROVED,APPROVE,2025-05-03 13:13:33,SYSTEM,1
AP20250321000089,\N,INIT,创建申请,2025-03-21 16:23:54,SYSTEM,1
AP20250321000089,INIT,PENDING,进入审核,2025-03-21 16:24:54,SYSTEM,1
AP20250321000089,PENDING,APPROVED,APPROVE,2025-03-21 16:33:13,SYSTEM,1
AP20250524000097,\N,INIT,创建申请,2025-05-24 20:30:49,SYSTEM,1
AP20250524000097,INIT,PENDING,进入审核,2025-05-24 20:31:49,SYSTEM,1
AP20250524000097,PENDING,APPROVED,APPROVE,2025-05-24 20:35:45,SYSTEM,1
AP20250121000076,\N,INIT,创建申请,2025-01-21 12:56:52,SYSTEM,1
AP20250121000076,INIT,PENDING,进入审核,2025-01-21 12:57:52,SYSTEM,1
AP20250121000076,PENDING,APPROVED,APPROVE,2025-01-21 13:06:59,SYSTEM,1
AP20250518000093,\N,INIT,创建申请,2025-05-18 20:03:43,SYSTEM,1
AP20250518000093,INIT,PENDING,进入审核,2025-05-18 20:04:43,SYSTEM,1
AP20250518000093,PENDING,APPROVED,APPROVE,2025-05-18 20:07:44,SYSTEM,1
AP20250626000062,\N,INIT,创建申请,2025-06-26 20:25:24,SYSTEM,1
AP20250626000062,INIT,PENDING,进入审核,2025-06-26 20:26:24,SYSTEM,1
AP20250626000062,PENDING,APPROVED,APPROVE,2025-06-26 20:34:09,SYSTEM,1
AP20250406000077,\N,INIT,创建申请,2025-04-06 21:41:56,SYSTEM,1
AP20250406000077,INIT,PENDING,进入审核,2025-04-06 21:42:56,SYSTEM,1
AP20250406000077,PENDING,REJECTED,REJECT,2025-04-06 21:46:42,SYSTEM,1
AP20250408000079,\N,INIT,创建申请,2025-04-08 21:00:45,SYSTEM,1
AP20250408000079,INIT,PENDING,进入审核,2025-04-08 21:01:45,SYSTEM,1
AP20250408000079,PENDING,REJECTED,REJECT,2025-04-08 21:11:02,SYSTEM,1
AP20250507000117,\N,INIT,创建申请,2025-05-07 17:35:58,SYSTEM,1
AP20250507000117,INIT,PENDING,进入审核,2025-05-07 17:36:58,SYSTEM,1
AP20250507000117,PENDING,REJECTED,REJECT,2025-05-07 17:42:45,SYSTEM,1
AP20250421000082,\N,INIT,创建申请,2025-04-21 10:13:09,SYSTEM,1
AP20250421000082,INIT,PENDING,进入审核,2025-04-21 10:14:09,SYSTEM,1
AP20250421000082,PENDING,REJECTED,REJECT,2025-04-21 10:25:53,SYSTEM,1
AP20250611000099,\N,INIT,创建申请,2025-06-11 12:00:28,SYSTEM,1
AP20250611000099,INIT,PENDING,进入审核,2025-06-11 12:01:28,SYSTEM,1
AP20250611000099,PENDING,APPROVED,APPROVE,2025-06-11 12:06:54,SYSTEM,1
AP20250506000096,\N,INIT,创建申请,2025-05-06 20:22:46,SYSTEM,1
AP20250506000096,INIT,PENDING,进入审核,2025-05-06 20:23:46,SYSTEM,1
AP20250506000096,PENDING,APPROVED,APPROVE,2025-05-06 20:35:34,SYSTEM,1
AP20250501000079,\N,INIT,创建申请,2025-05-01 20:04:11,SYSTEM,1
AP20250501000079,INIT,PENDING,进入审核,2025-05-01 20:05:11,SYSTEM,1
AP20250501000079,PENDING,REJECTED,REJECT,2025-05-01 20:09:44,SYSTEM,1
AP20250520000122,\N,INIT,创建申请,2025-05-20 13:37:07,SYSTEM,1
AP20250520000122,INIT,PENDING,进入审核,2025-05-20 13:38:07,SYSTEM,1
AP20250520000122,PENDING,APPROVED,APPROVE,2025-05-20 13:46:46,SYSTEM,1
AP20250527000081,\N,INIT,创建申请,2025-05-27 01:07:45,SYSTEM,1
AP20250527000081,INIT,PENDING,进入审核,2025-05-27 01:08:45,SYSTEM,1
