ticket_id,action,remark,acted_at,actor,is_test_data
TK000685,关闭,问题已解决,2025-05-31 02:19:15,E00442,1
TK000686,创建,工单创建,2025-06-25 12:06:38,E00175,1
TK000686,关闭,问题已解决,2025-06-25 23:06:38,E00175,1
TK000687,创建,工单创建,2025-06-25 22:41:08,E00072,1
TK000687,关闭,问题已解决,2025-06-27 15:41:08,E00072,1
TK000688,创建,工单创建,2025-04-29 21:29:22,E00171,1
TK000688,关闭,问题已解决,2025-05-01 01:29:22,E00171,1
TK000689,创建,工单创建,2025-05-15 19:45:18,E00371,1
TK000689,关闭,问题已解决,2025-05-17 18:45:18,E00371,1
TK000690,创建,工单创建,2025-04-23 09:08:35,E00019,1
TK000690,关闭,问题已解决,2025-04-23 10:08:35,E00019,1
TK000691,创建,工单创建,2025-06-03 20:18:18,E00279,1
TK000691,关闭,问题已解决,2025-06-05 07:18:18,E00279,1
TK000692,创建,工单创建,2025-05-13 15:30:05,E00488,1
TK000692,关闭,问题已解决,2025-05-16 05:30:05,E00488,1
TK000693,创建,工单创建,2025-02-20 20:30:10,E00133,1
TK000693,关闭,问题已解决,2025-02-22 18:30:10,E00133,1
TK000694,创建,工单创建,2025-06-06 20:25:37,E00090,1
TK000694,关闭,问题已解决,2025-06-07 03:25:37,E00090,1
TK000695,创建,工单创建,2025-05-06 22:07:48,E00041,1
TK000695,关闭,问题已解决,2025-05-07 07:07:48,E00041,1
TK000696,创建,工单创建,2025-04-16 16:41:36,E00540,1
TK000696,关闭,问题已解决,2025-04-17 10:41:36,E00540,1
TK000697,创建,工单创建,2025-05-02 22:11:14,E00530,1
TK000697,关闭,问题已解决,2025-05-03 10:11:14,E00530,1
TK000698,创建,工单创建,2025-04-11 13:22:52,E00633,1
TK000698,关闭,问题已解决,2025-04-13 00:22:52,E00633,1
TK000699,创建,工单创建,2025-05-26 20:24:37,E00027,1
TK000699,关闭,问题已解决,2025-05-29 09:24:37,E00027,1
TK000700,创建,工单创建,2025-05-22 12:36:25,E00261,1
TK000700,关闭,问题已解决,2025-05-24 00:36:25,E00261,1
TK000701,创建,工单创建,2025-03-29 22:38:21,E00218,1
TK000701,关闭,问题已解决,2025-03-30 05:38:21,E00218,1
TK000702,创建,工单创建,2025-06-16 12:35:16,E00167,1
TK000702,关闭,问题已解决,2025-06-16 17:35:16,E00167,1
TK000703,创建,工单创建,2025-06-04 19:57:58,E00086,1
TK000703,关闭,问题已解决,2025-06-05 04:57:58,E00086,1
TK000704,创建,工单创建,2025-03-22 21:47:38,E00565,1
TK000704,关闭,问题已解决,2025-03-24 10:47:38,E00565,1
TK000705,创建,工单创建,2025-05-15 22:15:39,E00102,1
TK000705,关闭,问题已解决,2025-05-17 17:15:39,E00102,1
TK000706,创建,工单创建,2025-01-28 22:54:12,E00114,1
TK000706,关闭,问题已解决,2025-01-31 03:54:12,E00114,1
TK000707,创建,工单创建,2025-04-26 16:18:18,E00584,1
TK000707,关闭,问题已解决,2025-04-29 09:18:18,E00584,1
TK000708,创建,工单创建,2025-06-28 22:22:00,E00341,1
TK000708,关闭,问题已解决,2025-06-30 01:22:00,E00341,1
TK000709,创建,工单创建,2025-05-03 13:48:01,E00104,1
TK000709,关闭,问题已解决,2025-05-04 10:48:01,E00104,1
TK000710,创建,工单创建,2025-03-29 07:25:59,E00058,1
TK000710,关闭,问题已解决,2025-03-31 13:25:59,E00058,1
TK000711,创建,工单创建,2025-05-29 14:40:43,E00349,1
TK000711,关闭,问题已解决,2025-05-31 18:40:43,E00349,1
TK000712,创建,工单创建,2025-06-18 13:03:45,E00305,1
TK000713,创建,工单创建,2025-04-21 09:10:30,E00348,1
TK000713,关闭,问题已解决,2025-04-22 08:10:30,E00348,1
TK000714,创建,工单创建,2025-01-30 17:16:53,E00099,1
TK000715,创建,工单创建,2025-04-28 08:03:06,E00296,1
TK000716,创建,工单创建,2025-03-02 18:30:20,E00593,1
TK000716,关闭,问题已解决,2025-03-02 19:30:20,E00593,1
TK000717,创建,工单创建,2025-04-28 21:24:43,E00125,1
TK000717,关闭,问题已解决,2025-04-30 06:24:43,E00125,1
TK000718,创建,工单创建,2025-06-02 10:28:24,E00427,1
TK000718,关闭,问题已解决,2025-06-02 21:28:24,E00427,1
TK000719,创建,工单创建,2025-05-25 00:42:45,E00492,1
TK000719,关闭,问题已解决,2025-05-25 06:42:45,E00492,1
TK000720,创建,工单创建,2025-04-24 13:08:19,E00248,1
TK000720,关闭,问题已解决,2025-04-25 23:08:19,E00248,1
TK000721,创建,工单创建,2025-05-18 21:15:42,E00292,1
TK000721,关闭,问题已解决,2025-05-21 13:15:42,E00292,1
TK000722,创建,工单创建,2025-06-01 15:14:28,E00120,1
TK000723,创建,工单创建,2025-05-09 12:56:25,E00612,1
TK000723,关闭,问题已解决,2025-05-10 03:56:25,E00612,1
TK000724,创建,工单创建,2025-04-04 19:58:47,E00134,1
TK000724,关闭,问题已解决,2025-04-07 13:58:47,E00134,1
TK000725,创建,工单创建,2025-05-05 13:56:01,E00629,1
TK000725,关闭,问题已解决,2025-05-06 22:56:01,E00629,1
TK000726,创建,工单创建,2025-05-30 12:01:27,E00109,1
TK000726,关闭,问题已解决,2025-06-01 11:01:27,E00109,1
TK000727,创建,工单创建,2025-04-18 21:58:51,E00493,1
TK000727,关闭,问题已解决,2025-04-20 04:58:51,E00493,1
TK000728,创建,工单创建,2025-06-21 21:32:03,E00436,1
TK000728,关闭,问题已解决,2025-06-23 00:32:03,E00436,1
TK000729,创建,工单创建,2025-06-23 13:17:31,E00057,1
TK000729,关闭,问题已解决,2025-06-24 01:17:31,E00057,1
TK000730,创建,工单创建,2025-04-09 14:24:48,E00240,1
TK000730,关闭,问题已解决,2025-04-09 21:24:48,E00240,1
TK000731,创建,工单创建,2025-04-25 12:09:21,E00531,1
TK000731,关闭,问题已解决,2025-04-26 16:09:21,E00531,1
TK000732,创建,工单创建,2025-04-23 10:02:27,E00043,1
TK000732,关闭,问题已解决,2025-04-24 08:02:27,E00043,1
TK000733,创建,工单创建,2025-06-01 13:01:58,E00407,1
TK000733,关闭,问题已解决,2025-06-03 22:01:58,E00407,1
TK000734,创建,工单创建,2025-05-31 13:51:08,E00198,1
TK000734,关闭,问题已解决,2025-06-01 18:51:08,E00198,1
TK000735,创建,工单创建,2025-05-27 18:29:19,E00640,1
TK000735,关闭,问题已解决,2025-05-28 20:29:19,E00640,1
TK000736,创建,工单创建,2025-05-06 17:29:02,E00260,1
TK000736,关闭,问题已解决,2025-05-09 17:29:02,E00260,1
TK000737,创建,工单创建,2025-04-18 22:21:03,E00126,1
TK000738,创建,工单创建,2025-03-26 13:45:13,E00427,1
TK000738,关闭,问题已解决,2025-03-29 02:45:13,E00427,1
TK000739,创建,工单创建,2025-05-21 23:49:04,E00339,1
TK000739,关闭,问题已解决,2025-05-22 06:49:04,E00339,1
TK000740,创建,工单创建,2025-05-25 09:48:57,E00048,1
TK000740,关闭,问题已解决,2025-05-26 10:48:57,E00048,1
TK000741,创建,工单创建,2025-06-15 06:03:24,E00114,1
TK000741,关闭,问题已解决,2025-06-15 18:03:24,E00114,1
TK000742,创建,工单创建,2025-05-18 19:11:40,E00493,1
TK000742,关闭,问题已解决,2025-05-21 06:11:40,E00493,1
TK000743,创建,工单创建,2025-05-28 20:10:17,E00447,1
TK000743,关闭,问题已解决,2025-05-29 09:10:17,E00447,1
TK000744,创建,工单创建,2025-06-11 14:40:53,E00100,1
TK000745,创建,工单创建,2025-06-27 22:40:17,E00629,1
TK000745,关闭,问题已解决,2025-06-28 01:40:17,E00629,1
TK000746,创建,工单创建,2025-03-20 14:53:28,E00015,1
TK000747,创建,工单创建,2025-06-20 12:33:50,E00541,1
TK000748,创建,工单创建,2025-05-27 22:39:35,E00484,1
TK000748,关闭,问题已解决,2025-05-29 03:39:35,E00484,1
TK000749,创建,工单创建,2025-06-11 12:17:37,E00367,1
TK000749,关闭,问题已解决,2025-06-12 13:17:37,E00367,1
TK000750,创建,工单创建,2025-03-08 12:50:26,E00352,1
TK000750,关闭,问题已解决,2025-03-08 20:50:26,E00352,1
TK000751,创建,工单创建,2025-04-09 20:24:44,E00135,1
TK000751,关闭,问题已解决,2025-04-12 10:24:44,E00135,1
TK000752,创建,工单创建,2025-06-21 22:15:38,E00274,1
TK000752,关闭,问题已解决,2025-06-22 10:15:38,E00274,1
TK000753,创建,工单创建,2025-03-26 21:18:56,E00458,1
TK000753,关闭,问题已解决,2025-03-26 22:18:56,E00458,1
TK000754,创建,工单创建,2025-06-06 14:42:49,E00500,1
TK000754,关闭,问题已解决,2025-06-08 23:42:49,E00500,1
TK000755,创建,工单创建,2025-04-04 20:33:32,E00556,1
TK000755,关闭,问题已解决,2025-04-06 20:33:32,E00556,1
TK000756,创建,工单创建,2025-06-04 16:49:16,E00372,1
TK000757,创建,工单创建,2025-05-22 21:23:10,E00183,1
TK000757,关闭,问题已解决,2025-05-23 20:23:10,E00183,1
TK000758,创建,工单创建,2025-05-09 15:53:00,E00459,1
TK000758,关闭,问题已解决,2025-05-10 11:53:00,E00459,1
TK000759,创建,工单创建,2025-06-20 20:58:13,E00171,1
TK000759,关闭,问题已解决,2025-06-23 01:58:13,E00171,1
TK000760,创建,工单创建,2025-06-28 21:35:48,E00326,1
TK000760,关闭,问题已解决,2025-06-29 15:35:48,E00326,1
TK000761,创建,工单创建,2025-04-20 11:51:07,E00360,1
TK000761,关闭,问题已解决,2025-04-22 17:51:07,E00360,1
TK000762,创建,工单创建,2025-06-14 20:02:09,E00048,1
TK000762,关闭,问题已解决,2025-06-15 11:02:09,E00048,1
TK000763,创建,工单创建,2025-05-11 18:16:04,E00577,1
TK000764,创建,工单创建,2025-04-27 09:22:10,E00492,1
TK000764,关闭,问题已解决,2025-04-28 20:22:10,E00492,1
TK000765,创建,工单创建,2025-05-20 17:52:52,E00111,1
TK000765,关闭,问题已解决,2025-05-22 15:52:52,E00111,1
TK000766,创建,工单创建,2025-04-23 07:48:35,E00522,1
TK000766,关闭,问题已解决,2025-04-24 15:48:35,E00522,1
TK000767,创建,工单创建,2025-03-18 11:34:37,E00170,1
TK000767,关闭,问题已解决,2025-03-20 08:34:37,E00170,1
TK000768,创建,工单创建,2025-04-06 21:10:30,E00343,1
TK000768,关闭,问题已解决,2025-04-09 11:10:30,E00343,1
TK000769,创建,工单创建,2025-05-29 13:13:32,E00637,1
TK000769,关闭,问题已解决,2025-05-31 16:13:32,E00637,1
TK000770,创建,工单创建,2025-05-22 13:47:47,E00069,1
TK000771,创建,工单创建,2025-03-09 08:34:53,E00216,1
TK000771,关闭,问题已解决,2025-03-11 04:34:53,E00216,1
TK000772,创建,工单创建,2025-06-25 12:07:44,E00094,1
TK000772,关闭,问题已解决,2025-06-26 22:07:44,E00094,1
TK000773,创建,工单创建,2025-06-06 13:58:17,E00299,1
TK000773,关闭,问题已解决,2025-06-07 18:58:17,E00299,1
TK000774,创建,工单创建,2025-06-17 15:43:49,E00147,1
TK000774,关闭,问题已解决,2025-06-19 11:43:49,E00147,1
TK000775,创建,工单创建,2025-05-29 12:59:42,E00188,1
TK000775,关闭,问题已解决,2025-06-01 08:59:42,E00188,1
TK000776,创建,工单创建,2025-06-10 21:47:01,E00304,1
TK000776,关闭,问题已解决,2025-06-11 01:47:01,E00304,1
TK000777,创建,工单创建,2025-03-13 00:30:10,E00512,1
TK000777,关闭,问题已解决,2025-03-14 14:30:10,E00512,1
TK000778,创建,工单创建,2025-03-24 17:07:01,E00641,1
TK000778,关闭,问题已解决,2025-03-25 17:07:01,E00641,1
TK000779,创建,工单创建,2025-03-26 18:15:11,E00223,1
TK000779,关闭,问题已解决,2025-03-28 18:15:11,E00223,1
TK000780,创建,工单创建,2025-03-03 12:30:59,E00467,1
TK000781,创建,工单创建,2025-05-30 12:36:00,E00561,1
TK000781,关闭,问题已解决,2025-05-31 19:36:00,E00561,1
TK000782,创建,工单创建,2025-06-01 17:50:39,E00175,1
TK000783,创建,工单创建,2025-04-13 12:28:44,E00092,1
TK000783,关闭,问题已解决,2025-04-13 23:28:44,E00092,1
TK000784,创建,工单创建,2025-05-10 21:43:38,E00429,1
TK000784,关闭,问题已解决,2025-05-12 03:43:38,E00429,1
TK000785,创建,工单创建,2025-06-24 12:53:23,E00420,1
TK000785,关闭,问题已解决,2025-06-26 09:53:23,E00420,1
TK000786,创建,工单创建,2025-06-04 01:28:29,E00546,1
TK000786,关闭,问题已解决,2025-06-07 01:28:29,E00546,1
TK000787,创建,工单创建,2025-05-06 18:12:14,E00538,1
TK000787,关闭,问题已解决,2025-05-09 08:12:14,E00538,1
TK000788,创建,工单创建,2025-04-23 20:51:50,E00611,1
TK000788,关闭,问题已解决,2025-04-24 04:51:50,E00611,1
TK000789,创建,工单创建,2025-06-21 16:10:25,E00086,1
TK000789,关闭,问题已解决,2025-06-23 13:10:25,E00086,1
TK000790,创建,工单创建,2025-03-19 13:57:06,E00619,1
TK000791,创建,工单创建,2025-05-22 22:30:55,E00376,1
TK000791,关闭,问题已解决,2025-05-25 21:30:55,E00376,1
TK000792,创建,工单创建,2025-04-28 18:54:33,E00489,1
TK000792,关闭,问题已解决,2025-05-01 05:54:33,E00489,1
TK000793,创建,工单创建,2025-06-07 13:51:41,E00552,1
TK000793,关闭,问题已解决,2025-06-07 19:51:41,E00552,1
TK000794,创建,工单创建,2025-03-06 12:43:40,E00394,1
TK000794,关闭,问题已解决,2025-03-09 03:43:40,E00394,1
TK000795,创建,工单创建,2025-06-27 17:15:45,E00488,1
TK000795,关闭,问题已解决,2025-06-27 20:15:45,E00488,1
TK000796,创建,工单创建,2025-05-19 11:02:07,E00137,1
TK000796,关闭,问题已解决,2025-05-19 21:02:07,E00137,1
TK000797,创建,工单创建,2025-04-15 15:04:12,E00023,1
TK000797,关闭,问题已解决,2025-04-17 10:04:12,E00023,1
TK000798,创建,工单创建,2025-04-21 22:25:36,E00550,1
TK000798,关闭,问题已解决,2025-04-23 05:25:36,E00550,1
TK000799,创建,工单创建,2025-04-27 14:12:53,E00013,1
TK000799,关闭,问题已解决,2025-04-29 14:12:53,E00013,1
TK000800,创建,工单创建,2025-06-10 13:26:16,E00621,1
TK000800,关闭,问题已解决,2025-06-13 08:26:16,E00621,1
TK000801,创建,工单创建,2025-06-10 17:41:34,E00492,1
TK000802,创建,工单创建,2025-05-11 12:01:54,E00191,1
TK000802,关闭,问题已解决,2025-05-13 08:01:54,E00191,1
TK000803,创建,工单创建,2025-04-24 11:32:15,E00533,1
TK000803,关闭,问题已解决,2025-04-26 06:32:15,E00533,1
TK000804,创建,工单创建,2025-06-10 13:03:40,E00651,1
TK000805,创建,工单创建,2025-05-31 20:38:03,E00237,1
TK000805,关闭,问题已解决,2025-06-01 07:38:03,E00237,1
TK000806,创建,工单创建,2025-04-22 18:30:24,E00477,1
TK000806,关闭,问题已解决,2025-04-24 09:30:24,E00477,1
TK000807,创建,工单创建,2025-06-15 13:16:34,E00516,1
TK000807,关闭,问题已解决,2025-06-16 06:16:34,E00516,1
TK000808,创建,工单创建,2025-06-04 08:06:23,E00049,1
TK000808,关闭,问题已解决,2025-06-06 19:06:23,E00049,1
TK000809,创建,工单创建,2025-05-25 13:33:32,E00345,1
TK000809,关闭,问题已解决,2025-05-26 14:33:32,E00345,1
TK000810,创建,工单创建,2025-06-16 22:12:12,E00156,1
TK000810,关闭,问题已解决,2025-06-17 00:12:12,E00156,1
TK000811,创建,工单创建,2025-04-05 22:33:11,E00193,1
TK000811,关闭,问题已解决,2025-04-08 10:33:11,E00193,1
TK000812,创建,工单创建,2025-04-24 02:14:46,E00242,1
TK000812,关闭,问题已解决,2025-04-24 03:14:46,E00242,1
TK000813,创建,工单创建,2025-05-31 21:11:14,E00184,1
TK000813,关闭,问题已解决,2025-05-31 23:11:14,E00184,1
TK000814,创建,工单创建,2025-06-09 18:47:13,E00625,1
TK000814,关闭,问题已解决,2025-06-11 18:47:13,E00625,1
TK000815,创建,工单创建,2025-04-13 13:23:20,E00075,1
TK000815,关闭,问题已解决,2025-04-14 13:23:20,E00075,1
TK000816,创建,工单创建,2025-05-29 01:35:02,E00019,1
TK000816,关闭,问题已解决,2025-05-31 20:35:02,E00019,1
TK000817,创建,工单创建,2025-04-23 13:44:17,E00560,1
TK000817,关闭,问题已解决,2025-04-24 02:44:17,E00560,1
TK000818,创建,工单创建,2025-05-25 19:54:07,E00566,1
TK000818,关闭,问题已解决,2025-05-26 07:54:07,E00566,1
TK000819,创建,工单创建,2025-03-22 09:08:39,E00285,1
TK000819,关闭,问题已解决,2025-03-23 18:08:39,E00285,1
TK000820,创建,工单创建,2025-06-04 19:27:05,E00644,1
TK000820,关闭,问题已解决,2025-06-06 05:27:05,E00644,1
TK000821,创建,工单创建,2025-05-03 08:07:40,E00527,1
TK000821,关闭,问题已解决,2025-05-05 08:07:40,E00527,1
TK000822,创建,工单创建,2025-06-25 12:27:56,E00218,1
TK000822,关闭,问题已解决,2025-06-27 15:27:56,E00218,1
TK000823,创建,工单创建,2025-06-08 19:13:26,E00136,1
TK000823,关闭,问题已解决,2025-06-10 15:13:26,E00136,1
TK000824,创建,工单创建,2025-05-18 14:06:24,E00055,1
TK000824,关闭,问题已解决,2025-05-19 19:06:24,E00055,1
TK000825,创建,工单创建,2025-04-29 06:11:18,E00086,1
TK000825,关闭,问题已解决,2025-04-30 11:11:18,E00086,1
TK000826,创建,工单创建,2025-06-14 21:10:34,E00598,1
TK000826,关闭,问题已解决,2025-06-16 03:10:34,E00598,1
TK000827,创建,工单创建,2025-06-08 22:13:27,E00521,1
TK000828,创建,工单创建,2025-04-24 11:18:16,E00112,1
TK000828,关闭,问题已解决,2025-04-24 21:18:16,E00112,1
TK000829,创建,工单创建,2025-04-30 10:47:14,E00498,1
TK000829,关闭,问题已解决,2025-05-01 13:47:14,E00498,1
TK000830,创建,工单创建,2025-06-02 14:10:55,E00510,1
TK000831,创建,工单创建,2025-05-10 13:45:29,E00614,1
TK000831,关闭,问题已解决,2025-05-11 10:45:29,E00614,1
TK000832,创建,工单创建,2025-06-12 22:18:41,E00349,1
TK000832,关闭,问题已解决,2025-06-14 20:18:41,E00349,1
TK000833,创建,工单创建,2025-05-06 22:35:19,E00062,1
TK000833,关闭,问题已解决,2025-05-08 02:35:19,E00062,1
TK000834,创建,工单创建,2025-03-03 22:45:56,E00394,1
TK000835,创建,工单创建,2025-05-31 12:22:46,E00531,1
TK000835,关闭,问题已解决,2025-06-02 14:22:46,E00531,1
TK000836,创建,工单创建,2025-06-08 20:34:16,E00552,1
TK000836,关闭,问题已解决,2025-06-10 20:34:16,E00552,1
TK000837,创建,工单创建,2025-03-24 22:32:04,E00597,1
TK000837,关闭,问题已解决,2025-03-27 03:32:04,E00597,1
TK000838,创建,工单创建,2025-05-07 13:09:47,E00560,1
TK000838,关闭,问题已解决,2025-05-09 06:09:47,E00560,1
TK000839,创建,工单创建,2025-05-18 10:19:04,E00553,1
TK000839,关闭,问题已解决,2025-05-18 20:19:04,E00553,1
TK000840,创建,工单创建,2025-03-13 21:08:55,E00159,1
TK000841,创建,工单创建,2025-03-14 12:59:46,E00455,1
TK000841,关闭,问题已解决,2025-03-16 21:59:46,E00455,1
TK000842,创建,工单创建,2025-03-22 22:07:51,E00424,1
TK000843,创建,工单创建,2025-04-25 12:54:06,E00093,1
TK000843,关闭,问题已解决,2025-04-27 02:54:06,E00093,1
TK000844,创建,工单创建,2025-05-07 21:25:57,E00622,1
TK000844,关闭,问题已解决,2025-05-09 23:25:57,E00622,1
TK000845,创建,工单创建,2025-06-19 21:28:55,E00511,1
TK000845,关闭,问题已解决,2025-06-20 01:28:55,E00511,1
TK000846,创建,工单创建,2025-05-20 09:15:11,E00227,1
TK000847,创建,工单创建,2025-04-28 20:43:56,E00492,1
TK000847,关闭,问题已解决,2025-04-30 11:43:56,E00492,1
TK000848,创建,工单创建,2025-05-05 20:57:30,E00520,1
TK000849,创建,工单创建,2025-06-24 13:53:38,E00388,1
TK000850,创建,工单创建,2025-05-22 22:31:46,E00375,1
TK000850,关闭,问题已解决,2025-05-24 12:31:46,E00375,1
TK000851,创建,工单创建,2025-06-02 22:00:39,E00511,1
TK000852,创建,工单创建,2025-06-21 22:02:16,E00122,1
TK000852,关闭,问题已解决,2025-06-23 19:02:16,E00122,1
TK000853,创建,工单创建,2025-06-03 21:25:07,E00142,1
TK000853,关闭,问题已解决,2025-06-04 03:25:07,E00142,1
TK000854,创建,工单创建,2025-05-30 12:49:48,E00486,1
TK000854,关闭,问题已解决,2025-05-30 21:49:48,E00486,1
TK000855,创建,工单创建,2025-06-22 20:36:05,E00447,1
TK000855,关闭,问题已解决,2025-06-23 21:36:05,E00447,1
TK000856,创建,工单创建,2025-04-09 11:08:16,E00559,1
TK000856,关闭,问题已解决,2025-04-10 00:08:16,E00559,1
TK000857,创建,工单创建,2025-04-29 12:01:52,E00262,1
TK000857,关闭,问题已解决,2025-05-01 13:01:52,E00262,1
TK000858,创建,工单创建,2025-06-22 00:51:49,E00563,1
TK000858,关闭,问题已解决,2025-06-24 13:51:49,E00563,1
TK000859,创建,工单创建,2025-04-18 06:38:24,E00107,1
TK000859,关闭,问题已解决,2025-04-19 21:38:24,E00107,1
TK000860,创建,工单创建,2025-06-17 16:36:37,E00384,1
TK000860,关闭,问题已解决,2025-06-20 11:36:37,E00384,1
TK000861,创建,工单创建,2025-05-01 13:23:20,E00263,1
TK000861,关闭,问题已解决,2025-05-01 21:23:20,E00263,1
TK000862,创建,工单创建,2025-05-22 16:15:15,E00407,1
TK000862,关闭,问题已解决,2025-05-25 15:15:15,E00407,1
TK000863,创建,工单创建,2025-05-09 07:53:27,E00323,1
TK000863,关闭,问题已解决,2025-05-11 07:53:27,E00323,1
TK000864,创建,工单创建,2025-06-28 21:06:44,E00463,1
TK000865,创建,工单创建,2025-06-23 18:26:11,E00173,1
TK000865,关闭,问题已解决,2025-06-26 11:26:11,E00173,1
TK000866,创建,工单创建,2025-04-26 12:15:21,E00166,1
TK000866,关闭,问题已解决,2025-04-27 03:15:21,E00166,1
TK000867,创建,工单创建,2025-05-10 21:34:40,E00039,1
TK000867,关闭,问题已解决,2025-05-13 00:34:40,E00039,1
TK000868,创建,工单创建,2025-06-06 20:05:34,E00458,1
TK000869,创建,工单创建,2025-03-07 22:00:57,E00236,1
TK000869,关闭,问题已解决,2025-03-09 09:00:57,E00236,1
TK000870,创建,工单创建,2025-05-29 10:47:42,E00357,1
TK000870,关闭,问题已解决,2025-05-31 01:47:42,E00357,1
TK000871,创建,工单创建,2025-05-04 13:55:18,E00121,1
TK000871,关闭,问题已解决,2025-05-04 18:55:18,E00121,1
TK000872,创建,工单创建,2025-05-30 23:41:14,E00557,1
TK000872,关闭,问题已解决,2025-05-31 05:41:14,E00557,1
TK000873,创建,工单创建,2025-01-11 12:39:26,E00567,1
TK000873,关闭,问题已解决,2025-01-11 18:39:26,E00567,1
TK000874,创建,工单创建,2025-06-11 16:27:37,E00532,1
TK000874,关闭,问题已解决,2025-06-13 17:27:37,E00532,1
TK000875,创建,工单创建,2025-05-03 13:39:16,E00571,1
TK000875,关闭,问题已解决,2025-05-05 03:39:16,E00571,1
TK000876,创建,工单创建,2025-06-05 13:02:07,E00608,1
TK000876,关闭,问题已解决,2025-06-08 07:02:07,E00608,1
TK000877,创建,工单创建,2025-06-11 12:40:56,E00518,1
TK000877,关闭,问题已解决,2025-06-13 12:40:56,E00518,1
TK000878,创建,工单创建,2025-04-02 18:00:51,E00054,1
TK000878,关闭,问题已解决,2025-04-05 10:00:51,E00054,1
TK000879,创建,工单创建,2025-05-01 11:02:57,E00217,1
TK000879,关闭,问题已解决,2025-05-03 22:02:57,E00217,1
TK000880,创建,工单创建,2025-05-20 10:31:55,E00428,1
TK000880,关闭,问题已解决,2025-05-21 20:31:55,E00428,1
TK000881,创建,工单创建,2025-05-02 12:04:08,E00115,1
TK000881,关闭,问题已解决,2025-05-03 02:04:08,E00115,1
TK000882,创建,工单创建,2025-02-20 21:34:37,E00427,1
TK000882,关闭,问题已解决,2025-02-21 21:34:37,E00427,1
TK000883,创建,工单创建,2025-04-01 09:08:46,E00402,1
TK000883,关闭,问题已解决,2025-04-01 19:08:46,E00402,1
TK000884,创建,工单创建,2025-05-16 21:26:42,E00068,1
TK000884,关闭,问题已解决,2025-05-18 21:26:42,E00068,1
TK000885,创建,工单创建,2025-05-21 13:58:34,E00047,1
TK000885,关闭,问题已解决,2025-05-21 17:58:34,E00047,1
TK000886,创建,工单创建,2025-03-08 12:39:04,E00207,1
TK000886,关闭,问题已解决,2025-03-10 02:39:04,E00207,1
TK000887,创建,工单创建,2025-05-05 13:29:17,E00520,1
TK000887,关闭,问题已解决,2025-05-07 21:29:17,E00520,1
TK000888,创建,工单创建,2025-04-22 20:13:06,E00322,1
TK000888,关闭,问题已解决,2025-04-22 21:13:06,E00322,1
TK000889,创建,工单创建,2025-05-20 12:04:04,E00268,1
TK000889,关闭,问题已解决,2025-05-21 06:04:04,E00268,1
TK000890,创建,工单创建,2025-06-09 16:37:11,E00597,1
TK000891,创建,工单创建,2025-06-14 17:05:11,E00111,1
TK000892,创建,工单创建,2025-06-17 13:41:49,E00107,1
TK000892,关闭,问题已解决,2025-06-19 18:41:49,E00107,1
TK000893,创建,工单创建,2025-03-15 22:22:54,E00327,1
TK000893,关闭,问题已解决,2025-03-16 12:22:54,E00327,1
TK000894,创建,工单创建,2025-05-21 21:18:55,E00188,1
TK000894,关闭,问题已解决,2025-05-23 01:18:55,E00188,1
TK000895,创建,工单创建,2025-05-16 15:22:38,E00623,1
TK000895,关闭,问题已解决,2025-05-17 00:22:38,E00623,1
TK000896,创建,工单创建,2025-06-24 12:15:44,E00089,1
TK000896,关闭,问题已解决,2025-06-25 09:15:44,E00089,1
TK000897,创建,工单创建,2025-05-21 22:13:11,E00237,1
TK000897,关闭,问题已解决,2025-05-22 21:13:11,E00237,1
TK000898,创建,工单创建,2025-05-26 13:16:28,E00194,1
TK000898,关闭,问题已解决,2025-05-26 15:16:28,E00194,1
TK000899,创建,工单创建,2025-02-19 17:55:37,E00097,1
TK000899,关闭,问题已解决,2025-02-21 11:55:37,E00097,1
TK000900,创建,工单创建,2025-06-13 22:52:42,E00246,1
TK000900,关闭,问题已解决,2025-06-15 04:52:42,E00246,1
TK000901,创建,工单创建,2025-05-16 20:38:36,E00116,1
TK000901,关闭,问题已解决,2025-05-16 22:38:36,E00116,1
TK000902,创建,工单创建,2025-05-17 22:39:02,E00463,1
TK000903,创建,工单创建,2025-04-27 22:37:24,E00122,1
TK000903,关闭,问题已解决,2025-04-28 10:37:24,E00122,1
TK000904,创建,工单创建,2025-02-22 17:20:03,E00179,1
TK000904,关闭,问题已解决,2025-02-22 23:20:03,E00179,1
TK000905,创建,工单创建,2025-05-13 13:39:46,E00213,1
TK000905,关闭,问题已解决,2025-05-16 10:39:46,E00213,1
TK000906,创建,工单创建,2025-03-25 22:10:52,E00452,1
TK000907,创建,工单创建,2025-05-21 14:15:51,E00075,1
TK000907,关闭,问题已解决,2025-05-23 08:15:51,E00075,1
TK000908,创建,工单创建,2025-04-17 16:06:30,E00398,1
TK000908,关闭,问题已解决,2025-04-20 02:06:30,E00398,1
TK000909,创建,工单创建,2025-06-14 12:17:17,E00472,1
TK000909,关闭,问题已解决,2025-06-15 23:17:17,E00472,1
TK000910,创建,工单创建,2025-05-19 09:25:00,E00224,1
TK000910,关闭,问题已解决,2025-05-21 23:25:00,E00224,1
TK000911,创建,工单创建,2025-05-20 20:23:28,E00333,1
TK000911,关闭,问题已解决,2025-05-23 20:23:28,E00333,1
TK000912,创建,工单创建,2025-05-02 13:40:35,E00177,1
TK000912,关闭,问题已解决,2025-05-02 17:40:35,E00177,1
