biz_date,loan_id,fee_type,amount,is_test_data
2025-06-28,LN20250529000042,SERVICE_FEE,857.19,1
2025-06-24,LN20250525000036,SERVICE_FEE,76.43,1
2025-04-25,LN20250326000042,SERVICE_FEE,120.33,1
2025-04-02,LN20250303000060,SERVICE_FEE,70.36,1
2025-06-06,LN20250507000048,SERVICE_FEE,40.00,1
2025-06-14,LN20250515000047,SERVICE_FEE,50.00,1
2025-04-28,LN20250329000036,SERVICE_FEE,883.46,1
2025-05-24,LN20250424000033,SERVICE_FEE,85.59,1
2025-03-16,LN20250214000056,SERVICE_FEE,4.13,1
2025-04-01,LN20250302000053,SERVICE_FEE,443.84,1
2025-04-23,LN20250324000040,SERVICE_FEE,80.00,1
2025-05-02,LN20250402000046,SERVICE_FEE,439.01,1
2025-05-30,LN20250430000037,SERVICE_FEE,923.90,1
2025-05-18,LN20250418000030,SERVICE_FEE,81.82,1
2025-03-06,LN20250204000039,SERVICE_FEE,80.62,1
2025-03-20,LN20250218000050,SERVICE_FEE,116.91,1
2025-06-16,LN20250517000044,SERVICE_FEE,717.66,1
2025-04-11,LN20250312000057,SERVICE_FEE,550.13,1
2025-03-23,LN20250221000071,SERVICE_FEE,42.77,1
2025-04-05,LN20250306000066,SERVICE_FEE,68.66,1
2025-05-27,LN20250427000037,SERVICE_FEE,160.00,1
2025-04-21,LN20250322000048,SERVICE_FEE,150.00,1
2025-06-17,LN20250518000033,SERVICE_FEE,100.00,1
2025-05-03,LN20250403000033,SERVICE_FEE,45.70,1
2025-04-13,LN20250314000061,SERVICE_FEE,486.84,1
2025-05-09,LN20250409000039,SERVICE_FEE,300.00,1
2025-06-08,LN20250509000034,SERVICE_FEE,75.69,1
2025-06-20,LN20250521000038,SERVICE_FEE,203.82,1
2025-05-30,LN20250430000038,SERVICE_FEE,40.00,1
2025-02-24,LN20250125000020,SERVICE_FEE,851.22,1
2025-03-08,LN20250206000051,SERVICE_FEE,80.00,1
2025-04-01,LN20250302000054,SERVICE_FEE,50.00,1
2025-03-23,LN20250221000072,SERVICE_FEE,40.00,1
2025-05-08,LN20250408000029,SERVICE_FEE,39.44,1
2025-04-27,LN20250328000048,SERVICE_FEE,40.00,1
2025-03-24,LN20250222000065,SERVICE_FEE,10.00,1
2025-02-27,LN20250128000023,SERVICE_FEE,433.75,1
2025-06-06,LN20250507000049,SERVICE_FEE,300.00,1
2025-06-22,LN20250523000042,SERVICE_FEE,200.00,1
2025-05-28,LN20250428000035,SERVICE_FEE,50.00,1
2025-05-17,LN20250417000039,SERVICE_FEE,10.00,1
2025-03-27,LN20250225000053,SERVICE_FEE,75.00,1
2025-03-08,LN20250206000052,SERVICE_FEE,600.00,1
2025-04-03,LN20250304000063,SERVICE_FEE,80.00,1
2025-05-25,LN20250425000028,SERVICE_FEE,722.09,1
2025-06-15,LN20250516000040,SERVICE_FEE,30.00,1
2025-04-25,LN20250326000043,SERVICE_FEE,150.00,1
2025-04-06,LN20250307000073,SERVICE_FEE,300.00,1
2025-05-28,LN20250428000036,SERVICE_FEE,20.00,1
2025-04-30,LN20250331000051,SERVICE_FEE,61.26,1
2025-02-06,LN20250107000001,SERVICE_FEE,30.00,1
2025-05-10,LN20250410000019,SERVICE_FEE,150.00,1
2025-04-25,LN20250326000044,SERVICE_FEE,200.00,1
2025-04-26,LN20250327000053,SERVICE_FEE,100.00,1
2025-05-09,LN20250409000040,SERVICE_FEE,100.00,1
2025-04-04,LN20250305000059,SERVICE_FEE,100.00,1
2025-06-16,LN20250517000045,SERVICE_FEE,186.15,1
2025-05-07,LN20250407000040,SERVICE_FEE,100.00,1
2025-04-18,LN20250319000046,SERVICE_FEE,450.00,1
2025-04-04,LN20250305000060,SERVICE_FEE,173.01,1
2025-03-03,LN20250201000037,SERVICE_FEE,170.37,1
2025-06-27,LN20250528000034,SERVICE_FEE,392.81,1
2025-03-27,LN20250225000054,SERVICE_FEE,93.19,1
2025-03-17,LN20250215000069,SERVICE_FEE,600.00,1
2025-04-30,LN20250331000052,SERVICE_FEE,100.00,1
2025-05-09,LN20250409000041,SERVICE_FEE,10.00,1
2025-04-27,LN20250328000049,SERVICE_FEE,530.67,1
2025-06-18,LN20250519000039,SERVICE_FEE,160.00,1
2025-06-13,LN20250514000039,SERVICE_FEE,594.56,1
2025-06-10,LN20250511000044,SERVICE_FEE,20.00,1
2025-06-22,LN20250523000043,SERVICE_FEE,785.06,1
2025-03-16,LN20250214000057,SERVICE_FEE,160.65,1
2025-03-31,LN20250301000057,SERVICE_FEE,400.00,1
2025-05-06,LN20250406000031,SERVICE_FEE,23.67,1
2025-05-10,LN20250410000020,SERVICE_FEE,40.00,1
2025-04-10,LN20250311000057,SERVICE_FEE,482.83,1
2025-03-30,LN20250228000069,SERVICE_FEE,158.76,1
2025-05-15,LN20250415000032,SERVICE_FEE,832.88,1
2025-04-27,LN20250328000050,SERVICE_FEE,190.41,1
2025-03-14,LN20250212000059,SERVICE_FEE,123.04,1
2025-05-17,LN20250417000040,SERVICE_FEE,400.00,1
2025-05-23,LN20250423000020,SERVICE_FEE,100.00,1
2025-04-06,LN20250307000074,SERVICE_FEE,50.00,1
2025-05-09,LN20250409000042,SERVICE_FEE,40.00,1
2025-03-10,LN20250208000035,SERVICE_FEE,10.00,1
2025-03-08,LN20250206000053,SERVICE_FEE,60.00,1
2025-05-11,LN20250411000033,SERVICE_FEE,23.79,1
2025-02-28,LN20250129000025,SERVICE_FEE,900.00,1
2025-02-24,LN20250125000021,SERVICE_FEE,132.28,1
2025-03-13,LN20250211000059,SERVICE_FEE,20.00,1
2025-03-30,LN20250228000070,SERVICE_FEE,10.00,1
2025-03-19,LN20250217000049,SERVICE_FEE,514.57,1
2025-04-03,LN20250304000064,SERVICE_FEE,474.78,1
2025-04-25,LN20250326000045,SERVICE_FEE,1500.00,1
2025-05-04,LN20250404000045,SERVICE_FEE,100.00,1
2025-04-22,LN20250323000041,SERVICE_FEE,436.37,1
2025-04-18,LN20250319000047,SERVICE_FEE,296.47,1
2025-03-11,LN20250209000039,SERVICE_FEE,150.00,1
2025-05-22,LN20250422000029,SERVICE_FEE,40.00,1
2025-04-25,LN20250326000046,SERVICE_FEE,150.00,1
2025-03-11,LN20250209000040,SERVICE_FEE,75.00,1
2025-04-06,LN20250307000075,SERVICE_FEE,266.13,1
2025-04-12,LN20250313000076,SERVICE_FEE,141.32,1
2025-05-21,LN20250421000033,SERVICE_FEE,80.00,1
2025-05-20,LN20250420000028,SERVICE_FEE,353.73,1
2025-02-15,LN20250116000007,SERVICE_FEE,75.00,1
2025-02-26,LN20250127000025,SERVICE_FEE,80.00,1
2025-05-26,LN20250426000026,SERVICE_FEE,900.00,1
2025-04-14,LN20250315000043,SERVICE_FEE,282.67,1
2025-03-29,LN20250227000056,SERVICE_FEE,600.00,1
2025-03-28,LN20250226000068,SERVICE_FEE,20.00,1
2025-06-23,LN20250524000038,SERVICE_FEE,482.07,1
2025-04-14,LN20250315000044,SERVICE_FEE,5.00,1
2025-03-15,LN20250213000067,SERVICE_FEE,40.00,1
2025-05-25,LN20250425000029,SERVICE_FEE,300.00,1
2025-05-27,LN20250427000038,SERVICE_FEE,472.45,1
2025-06-12,LN20250513000040,SERVICE_FEE,100.00,1
2025-05-14,LN20250414000026,SERVICE_FEE,56.23,1
2025-03-16,LN20250214000058,SERVICE_FEE,160.00,1
2025-03-21,LN20250219000056,SERVICE_FEE,973.41,1
2025-05-31,LN20250501000027,SERVICE_FEE,229.46,1
2025-05-26,LN20250426000027,SERVICE_FEE,143.13,1
2025-03-14,LN20250212000060,SERVICE_FEE,9.21,1
2025-04-21,LN20250322000049,SERVICE_FEE,147.69,1
2025-04-03,LN20250304000065,SERVICE_FEE,80.77,1
2025-03-24,LN20250222000066,SERVICE_FEE,10.00,1
2025-04-28,LN20250329000037,SERVICE_FEE,269.95,1
2025-04-27,LN20250328000051,SERVICE_FEE,40.00,1
2025-06-08,LN20250509000035,SERVICE_FEE,50.00,1
2025-03-31,LN20250301000058,SERVICE_FEE,765.43,1
2025-04-22,LN20250323000042,SERVICE_FEE,100.00,1
2025-03-19,LN20250217000050,SERVICE_FEE,78.15,1
2025-02-23,LN20250124000018,SERVICE_FEE,75.00,1
2025-03-18,LN20250216000047,SERVICE_FEE,571.08,1
2025-04-28,LN20250329000038,SERVICE_FEE,128.43,1
2025-05-13,LN20250413000033,SERVICE_FEE,300.00,1
2025-04-03,LN20250304000066,SERVICE_FEE,300.00,1
2025-05-06,LN20250406000032,SERVICE_FEE,40.00,1
2025-04-09,LN20250310000060,SERVICE_FEE,160.00,1
2025-02-22,LN20250123000014,SERVICE_FEE,400.00,1
2025-05-10,LN20250410000021,SERVICE_FEE,40.00,1
2025-04-01,LN20250302000055,SERVICE_FEE,997.88,1
2025-06-10,LN20250511000045,SERVICE_FEE,186.51,1
2025-03-28,LN20250226000069,SERVICE_FEE,251.45,1
2025-04-12,LN20250313000077,SERVICE_FEE,23.54,1
2025-03-26,LN20250224000071,SERVICE_FEE,150.00,1
2025-03-21,LN20250219000057,SERVICE_FEE,600.00,1
2025-03-04,LN20250202000038,SERVICE_FEE,79.91,1
2025-06-06,LN20250507000050,SERVICE_FEE,469.58,1
2025-05-04,LN20250404000046,SERVICE_FEE,40.00,1
2025-03-28,LN20250226000070,SERVICE_FEE,579.25,1
2025-03-10,LN20250208000036,SERVICE_FEE,174.57,1
2025-03-20,LN20250218000051,SERVICE_FEE,400.00,1
2025-03-29,LN20250227000057,SERVICE_FEE,50.00,1
2025-02-18,LN20250119000008,SERVICE_FEE,1481.95,1
2025-04-08,LN20250309000062,SERVICE_FEE,10.00,1
2025-06-10,LN20250511000046,SERVICE_FEE,479.74,1
2025-06-28,LN20250529000043,SERVICE_FEE,100.00,1
2025-03-09,LN20250207000049,SERVICE_FEE,160.00,1
2025-03-20,LN20250218000052,SERVICE_FEE,160.00,1
2025-06-21,LN20250522000042,SERVICE_FEE,400.00,1
2025-03-16,LN20250214000059,SERVICE_FEE,56.93,1
2025-05-12,LN20250412000032,SERVICE_FEE,60.00,1
2025-03-20,LN20250218000053,SERVICE_FEE,241.18,1
2025-03-09,LN20250207000050,SERVICE_FEE,2.49,1
2025-04-21,LN20250322000050,SERVICE_FEE,160.00,1
2025-06-24,LN20250525000037,SERVICE_FEE,56.35,1
2025-03-02,LN20250131000037,SERVICE_FEE,158.92,1
2025-06-20,LN20250521000039,SERVICE_FEE,20.00,1
2025-06-11,LN20250512000043,SERVICE_FEE,160.00,1
2025-03-09,LN20250207000051,SERVICE_FEE,784.01,1
2025-04-06,LN20250307000076,SERVICE_FEE,50.00,1
2025-02-18,LN20250119000009,SERVICE_FEE,150.00,1
2025-04-09,LN20250310000061,SERVICE_FEE,55.07,1
2025-04-12,LN20250313000078,SERVICE_FEE,238.38,1
2025-05-18,LN20250418000031,SERVICE_FEE,50.00,1
2025-03-29,LN20250227000058,SERVICE_FEE,20.00,1
2025-04-14,LN20250315000045,SERVICE_FEE,300.00,1
2025-04-02,LN20250303000061,SERVICE_FEE,691.01,1
2025-03-30,LN20250228000071,SERVICE_FEE,74.65,1
2025-03-18,LN20250216000048,SERVICE_FEE,559.55,1
2025-05-04,LN20250404000047,SERVICE_FEE,40.00,1
2025-03-02,LN20250131000038,SERVICE_FEE,233.46,1
2025-03-27,LN20250225000055,SERVICE_FEE,8.94,1
2025-04-20,LN20250321000053,SERVICE_FEE,450.00,1
2025-03-04,LN20250202000039,SERVICE_FEE,50.00,1
2025-03-21,LN20250219000058,SERVICE_FEE,100.00,1
2025-03-02,LN20250131000039,SERVICE_FEE,20.00,1
2025-06-05,LN20250506000028,SERVICE_FEE,600.00,1
2025-03-31,LN20250301000059,SERVICE_FEE,407.85,1
2025-05-04,LN20250404000048,SERVICE_FEE,243.96,1
2025-06-12,LN20250513000041,SERVICE_FEE,40.00,1
2025-03-09,LN20250207000052,SERVICE_FEE,73.18,1
2025-04-22,LN20250323000043,SERVICE_FEE,140.95,1
2025-04-01,LN20250302000056,SERVICE_FEE,1500.00,1
2025-03-17,LN20250215000070,SERVICE_FEE,100.00,1
2025-06-07,LN20250508000044,SERVICE_FEE,79.30,1
2025-03-31,LN20250301000060,SERVICE_FEE,400.00,1
2025-03-16,LN20250214000060,SERVICE_FEE,47.34,1
2025-03-07,LN20250205000041,SERVICE_FEE,40.00,1
2025-03-15,LN20250213000068,SERVICE_FEE,400.00,1
2025-03-07,LN20250205000042,SERVICE_FEE,50.00,1
2025-03-10,LN20250208000037,SERVICE_FEE,11.54,1
2025-03-01,LN20250130000028,SERVICE_FEE,243.31,1
2025-04-18,LN20250319000048,SERVICE_FEE,50.00,1
2025-04-05,LN20250306000067,SERVICE_FEE,400.00,1
2025-04-21,LN20250322000051,SERVICE_FEE,300.00,1
2025-02-21,LN20250122000013,SERVICE_FEE,46.44,1
2025-03-18,LN20250216000049,SERVICE_FEE,160.00,1
2025-04-29,LN20250330000030,SERVICE_FEE,200.00,1
2025-03-16,LN20250214000061,SERVICE_FEE,100.00,1
2025-03-28,LN20250226000071,SERVICE_FEE,100.00,1
2025-03-25,LN20250223000062,SERVICE_FEE,185.22,1
2025-03-03,LN20250201000038,SERVICE_FEE,708.35,1
2025-04-06,LN20250307000077,SERVICE_FEE,257.52,1
2025-05-30,LN20250430000039,SERVICE_FEE,578.66,1
2025-03-15,LN20250213000069,SERVICE_FEE,600.00,1
2025-06-26,LN20250527000046,SERVICE_FEE,299.62,1
2025-06-17,LN20250518000034,SERVICE_FEE,250.00,1
2025-05-01,LN20250401000033,SERVICE_FEE,25.00,1
2025-04-28,LN20250329000039,SERVICE_FEE,160.00,1
2025-04-23,LN20250324000041,SERVICE_FEE,10.00,1
2025-03-14,LN20250212000061,SERVICE_FEE,211.59,1
2025-03-30,LN20250228000072,SERVICE_FEE,8.36,1
2025-04-13,LN20250314000062,SERVICE_FEE,1405.12,1
2025-05-23,LN20250423000021,SERVICE_FEE,20.00,1
2025-06-24,LN20250525000038,SERVICE_FEE,200.00,1
2025-06-09,LN20250510000035,SERVICE_FEE,75.00,1
2025-04-03,LN20250304000067,SERVICE_FEE,918.46,1
2025-05-02,LN20250402000047,SERVICE_FEE,266.26,1
2025-03-17,LN20250215000071,SERVICE_FEE,500.00,1
2025-04-28,LN20250329000040,SERVICE_FEE,600.00,1
2025-03-17,LN20250215000072,SERVICE_FEE,40.00,1
2025-02-22,LN20250123000015,SERVICE_FEE,881.98,1
2025-03-14,LN20250212000062,SERVICE_FEE,20.00,1
2025-03-02,LN20250131000040,SERVICE_FEE,888.29,1
2025-03-31,LN20250301000061,SERVICE_FEE,738.36,1
2025-02-28,LN20250129000026,SERVICE_FEE,422.83,1
2025-06-07,LN20250508000045,SERVICE_FEE,100.00,1
2025-05-24,LN20250424000034,SERVICE_FEE,300.00,1
2025-06-19,LN20250520000028,SERVICE_FEE,40.00,1
2025-04-08,LN20250309000063,SERVICE_FEE,12.39,1
2025-03-09,LN20250207000053,SERVICE_FEE,117.07,1
2025-04-20,LN20250321000054,SERVICE_FEE,802.89,1
2025-02-16,LN20250117000013,SERVICE_FEE,100.21,1
2025-02-17,LN20250118000016,SERVICE_FEE,200.00,1
2025-03-21,LN20250219000059,SERVICE_FEE,275.15,1
2025-03-06,LN20250204000040,SERVICE_FEE,200.00,1
2025-03-12,LN20250210000041,SERVICE_FEE,371.79,1
2025-03-31,LN20250301000062,SERVICE_FEE,25.00,1
2025-04-26,LN20250327000054,SERVICE_FEE,80.00,1
2025-02-15,LN20250116000008,SERVICE_FEE,34.35,1
2025-05-06,LN20250406000033,SERVICE_FEE,177.82,1
2025-03-11,LN20250209000041,SERVICE_FEE,11.85,1
2025-05-05,LN20250405000038,SERVICE_FEE,5.00,1
2025-04-23,LN20250324000042,SERVICE_FEE,308.75,1
2025-04-13,LN20250314000063,SERVICE_FEE,100.00,1
2025-06-17,LN20250518000035,SERVICE_FEE,440.39,1
2025-05-12,LN20250412000033,SERVICE_FEE,500.00,1
2025-06-12,LN20250513000042,SERVICE_FEE,41.48,1
2025-05-28,LN20250428000037,SERVICE_FEE,600.00,1
2025-03-21,LN20250219000060,SERVICE_FEE,739.96,1
2025-04-15,LN20250316000044,SERVICE_FEE,442.04,1
2025-03-08,LN20250206000054,SERVICE_FEE,75.00,1
2025-03-30,LN20250228000073,SERVICE_FEE,250.00,1
2025-03-27,LN20250225000056,SERVICE_FEE,25.00,1
2025-04-07,LN20250308000063,SERVICE_FEE,200.00,1
2025-04-07,LN20250308000064,SERVICE_FEE,453.80,1
2025-04-04,LN20250305000061,SERVICE_FEE,10.00,1
2025-04-03,LN20250304000068,SERVICE_FEE,80.00,1
2025-04-07,LN20250308000065,SERVICE_FEE,80.17,1
2025-06-30,LN20250531000040,SERVICE_FEE,498.85,1
2025-04-30,LN20250331000053,SERVICE_FEE,400.00,1
2025-03-25,LN20250223000063,SERVICE_FEE,160.00,1
2025-02-20,LN20250121000016,SERVICE_FEE,100.00,1
2025-03-17,LN20250215000073,SERVICE_FEE,160.00,1
2025-03-15,LN20250213000070,SERVICE_FEE,25.00,1
2025-03-31,LN20250301000063,SERVICE_FEE,30.00,1
2025-04-06,LN20250307000078,SERVICE_FEE,150.00,1
2025-06-14,LN20250515000048,SERVICE_FEE,20.00,1
2025-06-21,LN20250522000043,SERVICE_FEE,218.64,1
2025-03-28,LN20250226000072,SERVICE_FEE,50.00,1
2025-04-23,LN20250324000043,SERVICE_FEE,54.46,1
2025-04-29,LN20250330000031,SERVICE_FEE,129.23,1
2025-05-12,LN20250412000034,SERVICE_FEE,98.39,1
2025-03-25,LN20250223000064,SERVICE_FEE,2.22,1
2025-06-27,LN20250528000035,SERVICE_FEE,200.00,1
2025-05-16,LN20250416000031,SERVICE_FEE,74.36,1
2025-04-19,LN20250320000050,SERVICE_FEE,738.12,1
2025-04-30,LN20250331000054,SERVICE_FEE,80.00,1
2025-03-30,LN20250228000074,SERVICE_FEE,100.00,1
2025-04-02,LN20250303000062,SERVICE_FEE,50.00,1
2025-02-17,LN20250118000017,SERVICE_FEE,145.57,1
2025-04-04,LN20250305000062,SERVICE_FEE,25.00,1
2025-05-04,LN20250404000049,SERVICE_FEE,600.00,1
2025-03-24,LN20250222000067,SERVICE_FEE,42.41,1
2025-03-25,LN20250223000065,SERVICE_FEE,100.00,1
2025-05-18,LN20250418000032,SERVICE_FEE,100.00,1
2025-05-05,LN20250405000039,SERVICE_FEE,97.87,1
2025-06-10,LN20250511000047,SERVICE_FEE,158.76,1
2025-06-25,LN20250526000045,SERVICE_FEE,179.30,1
2025-06-05,LN20250506000029,SERVICE_FEE,50.00,1
2025-04-23,LN20250324000044,SERVICE_FEE,930.50,1
2025-06-04,LN20250505000025,SERVICE_FEE,9.54,1
2025-06-29,LN20250530000042,SERVICE_FEE,20.00,1
2025-06-05,LN20250506000030,SERVICE_FEE,93.46,1
2025-03-06,LN20250204000041,SERVICE_FEE,10.00,1
2025-06-24,LN20250525000039,SERVICE_FEE,40.32,1
2025-05-17,LN20250417000041,SERVICE_FEE,76.52,1
2025-06-03,LN20250504000033,SERVICE_FEE,84.29,1
2025-06-17,LN20250518000036,SERVICE_FEE,14.86,1
2025-06-05,LN20250506000031,SERVICE_FEE,89.92,1
2025-04-07,LN20250308000066,SERVICE_FEE,400.00,1
2025-03-30,LN20250228000075,SERVICE_FEE,10.00,1
2025-03-09,LN20250207000054,SERVICE_FEE,20.00,1
2025-03-20,LN20250218000054,SERVICE_FEE,100.00,1
2025-05-30,LN20250430000040,SERVICE_FEE,40.00,1
2025-05-01,LN20250401000034,SERVICE_FEE,400.00,1
2025-06-25,LN20250526000046,SERVICE_FEE,77.93,1
2025-03-10,LN20250208000038,SERVICE_FEE,595.73,1
2025-03-05,LN20250203000034,SERVICE_FEE,147.30,1
2025-04-05,LN20250306000068,SERVICE_FEE,358.91,1
2025-04-17,LN20250318000051,SERVICE_FEE,445.82,1
2025-02-22,LN20250123000016,SERVICE_FEE,20.00,1
2025-04-22,LN20250323000044,SERVICE_FEE,100.00,1
2025-04-30,LN20250331000055,SERVICE_FEE,100.00,1
2025-06-06,LN20250507000051,SERVICE_FEE,300.00,1
2025-02-26,LN20250127000026,SERVICE_FEE,200.00,1
2025-06-13,LN20250514000040,SERVICE_FEE,25.00,1
2025-04-22,LN20250323000045,SERVICE_FEE,354.84,1
2025-04-10,LN20250311000058,SERVICE_FEE,232.55,1
2025-06-05,LN20250506000032,SERVICE_FEE,80.00,1
2025-04-29,LN20250330000032,SERVICE_FEE,500.00,1
2025-04-07,LN20250308000067,SERVICE_FEE,50.00,1
2025-06-23,LN20250524000039,SERVICE_FEE,730.05,1
2025-05-03,LN20250403000034,SERVICE_FEE,946.19,1
2025-05-12,LN20250412000035,SERVICE_FEE,74.82,1
2025-05-20,LN20250420000029,SERVICE_FEE,10.00,1
2025-06-13,LN20250514000041,SERVICE_FEE,100.00,1
2025-03-14,LN20250212000063,SERVICE_FEE,126.89,1
2025-06-28,LN20250529000044,SERVICE_FEE,186.24,1
2025-05-14,LN20250414000027,SERVICE_FEE,400.00,1
2025-06-10,LN20250511000048,SERVICE_FEE,99.64,1
2025-06-13,LN20250514000042,SERVICE_FEE,20.00,1
2025-03-28,LN20250226000073,SERVICE_FEE,30.00,1
2025-03-09,LN20250207000055,SERVICE_FEE,479.71,1
2025-02-23,LN20250124000019,SERVICE_FEE,40.00,1
2025-02-17,LN20250118000018,SERVICE_FEE,20.00,1
2025-02-28,LN20250129000027,SERVICE_FEE,50.00,1
2025-03-12,LN20250210000042,SERVICE_FEE,450.00,1
2025-05-09,LN20250409000043,SERVICE_FEE,10.00,1
2025-04-22,LN20250323000046,SERVICE_FEE,20.00,1
2025-04-05,LN20250306000069,SERVICE_FEE,728.93,1
2025-06-23,LN20250524000040,SERVICE_FEE,300.00,1
2025-05-07,LN20250407000041,SERVICE_FEE,362.48,1
2025-05-26,LN20250426000028,SERVICE_FEE,40.00,1
2025-03-21,LN20250219000061,SERVICE_FEE,20.00,1
2025-04-15,LN20250316000045,SERVICE_FEE,20.00,1
2025-05-16,LN20250416000032,SERVICE_FEE,609.62,1
2025-03-20,LN20250218000055,SERVICE_FEE,528.61,1
2025-04-28,LN20250329000041,SERVICE_FEE,80.00,1
2025-03-22,LN20250220000065,SERVICE_FEE,25.00,1
2025-06-12,LN20250513000043,SERVICE_FEE,200.00,1
2025-03-29,LN20250227000059,SERVICE_FEE,10.00,1
2025-03-05,LN20250203000035,SERVICE_FEE,149.20,1
2025-04-20,LN20250321000055,SERVICE_FEE,450.00,1
2025-06-09,LN20250510000036,SERVICE_FEE,235.51,1
2025-04-27,LN20250328000052,SERVICE_FEE,100.00,1
2025-06-29,LN20250530000043,SERVICE_FEE,79.43,1
2025-03-31,LN20250301000064,SERVICE_FEE,149.03,1
2025-03-24,LN20250222000068,SERVICE_FEE,100.00,1
2025-06-06,LN20250507000052,SERVICE_FEE,80.00,1
2025-06-29,LN20250530000044,SERVICE_FEE,100.00,1
2025-05-16,LN20250416000033,SERVICE_FEE,160.00,1
2025-02-25,LN20250126000014,SERVICE_FEE,277.20,1
2025-04-09,LN20250310000062,SERVICE_FEE,47.70,1
2025-05-04,LN20250404000050,SERVICE_FEE,200.00,1
2025-04-30,LN20250331000056,SERVICE_FEE,10.00,1
2025-03-04,LN20250202000040,SERVICE_FEE,125.46,1
2025-03-15,LN20250213000071,SERVICE_FEE,10.00,1
2025-04-05,LN20250306000070,SERVICE_FEE,50.00,1
2025-04-07,LN20250308000068,SERVICE_FEE,45.09,1
2025-04-30,LN20250331000057,SERVICE_FEE,20.00,1
2025-03-20,LN20250218000056,SERVICE_FEE,15.73,1
2025-06-12,LN20250513000044,SERVICE_FEE,25.00,1
2025-04-01,LN20250302000057,SERVICE_FEE,450.00,1
2025-05-16,LN20250416000034,SERVICE_FEE,242.01,1
2025-06-19,LN20250520000029,SERVICE_FEE,160.00,1
2025-04-25,LN20250326000047,SERVICE_FEE,100.00,1
2025-03-09,LN20250207000056,SERVICE_FEE,75.00,1
2025-04-13,LN20250314000064,SERVICE_FEE,10.00,1
2025-06-20,LN20250521000040,SERVICE_FEE,482.18,1
2025-06-29,LN20250530000045,SERVICE_FEE,139.26,1
2025-04-12,LN20250313000079,SERVICE_FEE,20.00,1
2025-03-25,LN20250223000066,SERVICE_FEE,80.00,1
2025-03-19,LN20250217000051,SERVICE_FEE,747.29,1
2025-03-04,LN20250202000041,SERVICE_FEE,10.00,1
2025-03-02,LN20250131000041,SERVICE_FEE,114.23,1
2025-03-25,LN20250223000067,SERVICE_FEE,587.61,1
2025-03-25,LN20250223000068,SERVICE_FEE,100.00,1
2025-04-17,LN20250318000052,SERVICE_FEE,40.00,1
2025-03-15,LN20250213000072,SERVICE_FEE,100.00,1
2025-06-06,LN20250507000053,SERVICE_FEE,250.00,1
2025-03-12,LN20250210000043,SERVICE_FEE,20.00,1
2025-03-16,LN20250214000062,SERVICE_FEE,500.00,1
2025-06-22,LN20250523000044,SERVICE_FEE,182.07,1
2025-05-04,LN20250404000051,SERVICE_FEE,5.00,1
2025-03-31,LN20250301000065,SERVICE_FEE,150.00,1
2025-03-21,LN20250219000062,SERVICE_FEE,101.28,1
2025-04-04,LN20250305000063,SERVICE_FEE,900.00,1
2025-03-29,LN20250227000060,SERVICE_FEE,80.00,1
2025-05-23,LN20250423000022,SERVICE_FEE,40.11,1
2025-03-07,LN20250205000043,SERVICE_FEE,40.00,1
2025-03-19,LN20250217000052,SERVICE_FEE,600.00,1
2025-04-08,LN20250309000064,SERVICE_FEE,400.00,1
2025-03-23,LN20250221000073,SERVICE_FEE,140.01,1
2025-03-19,LN20250217000053,SERVICE_FEE,253.94,1
2025-02-20,LN20250121000017,SERVICE_FEE,337.89,1
2025-03-10,LN20250208000039,SERVICE_FEE,964.64,1
2025-06-18,LN20250519000040,SERVICE_FEE,10.00,1
2025-06-12,LN20250513000045,SERVICE_FEE,100.00,1
2025-06-07,LN20250508000046,SERVICE_FEE,766.32,1
2025-04-01,LN20250302000058,SERVICE_FEE,144.32,1
2025-06-05,LN20250506000033,SERVICE_FEE,450.00,1
2025-04-20,LN20250321000056,SERVICE_FEE,40.00,1
2025-04-09,LN20250310000063,SERVICE_FEE,75.00,1
2025-04-03,LN20250304000069,SERVICE_FEE,95.06,1
2025-03-27,LN20250225000057,SERVICE_FEE,8.26,1
2025-06-30,LN20250531000041,SERVICE_FEE,5.00,1
2025-04-23,LN20250324000045,SERVICE_FEE,200.00,1
2025-02-15,LN20250116000009,SERVICE_FEE,200.00,1
2025-04-30,LN20250331000058,SERVICE_FEE,300.00,1
2025-03-07,LN20250205000044,SERVICE_FEE,124.80,1
2025-02-24,LN20250125000022,SERVICE_FEE,161.14,1
2025-06-09,LN20250510000037,SERVICE_FEE,20.00,1
2025-05-06,LN20250406000034,SERVICE_FEE,160.00,1
2025-06-08,LN20250509000036,SERVICE_FEE,998.88,1
2025-06-17,LN20250518000037,SERVICE_FEE,10.00,1
2025-06-19,LN20250520000030,SERVICE_FEE,51.95,1
2025-03-05,LN20250203000036,SERVICE_FEE,60.00,1
2025-04-05,LN20250306000071,SERVICE_FEE,552.64,1
2025-05-18,LN20250418000033,SERVICE_FEE,30.00,1
2025-05-30,LN20250430000041,SERVICE_FEE,1614.80,1
2025-05-25,LN20250425000030,SERVICE_FEE,276.42,1
2025-06-01,LN20250502000028,SERVICE_FEE,144.99,1
2025-02-24,LN20250125000023,SERVICE_FEE,116.56,1
2025-05-06,LN20250406000035,SERVICE_FEE,270.62,1
2025-03-30,LN20250228000076,SERVICE_FEE,598.98,1
2025-04-05,LN20250306000072,SERVICE_FEE,119.66,1
2025-04-04,LN20250305000064,SERVICE_FEE,25.00,1
