biz_date,loan_id,amount,is_test_data
2025-05-28,LN20250428000029,376.42,1
2025-06-27,LN20250428000029,348.09,1
2025-05-30,LN20250430000024,252.20,1
2025-06-29,LN20250430000024,247.11,1
2025-02-10,LN20250111000002,147.75,1
2025-03-12,LN20250111000002,144.86,1
2025-04-11,LN20250111000002,141.92,1
2025-05-11,LN20250111000002,138.92,1
2025-06-10,LN20250111000002,135.87,1
2025-04-08,LN20250309000050,68.25,1
2025-05-08,LN20250309000050,66.94,1
2025-06-07,LN20250309000050,65.60,1
2025-04-15,LN20250316000038,250.00,1
2025-05-15,LN20250316000038,231.01,1
2025-06-14,LN20250316000038,211.70,1
2025-04-24,LN20250325000029,153.33,1
2025-05-24,LN20250325000029,128.98,1
2025-06-23,LN20250325000029,104.15,1
2025-04-21,LN20250322000041,62.50,1
2025-05-21,LN20250322000041,41.92,1
2025-06-20,LN20250322000041,21.09,1
2025-04-17,LN20250318000038,120.00,1
2025-05-17,LN20250318000038,114.14,1
2025-06-16,LN20250318000038,108.20,1
2025-03-14,LN20250212000052,11.67,1
2025-04-13,LN20250212000052,10.76,1
2025-05-13,LN20250212000052,9.83,1
2025-06-12,LN20250212000052,8.90,1
2025-03-17,LN20250215000052,835.71,1
2025-04-16,LN20250215000052,818.04,1
2025-05-16,LN20250215000052,800.09,1
2025-06-15,LN20250215000052,781.88,1
2025-05-02,LN20250402000036,249.28,1
2025-06-01,LN20250402000036,230.52,1
2025-04-28,LN20250329000030,60.98,1
2025-05-28,LN20250329000030,57.96,1
2025-06-27,LN20250329000030,54.90,1
2025-03-12,LN20250210000034,75.00,1
2025-04-11,LN20250210000034,69.25,1
2025-05-11,LN20250210000034,63.41,1
2025-06-10,LN20250210000034,57.49,1
2025-02-19,LN20250120000012,404.66,1
2025-03-21,LN20250120000012,340.11,1
2025-04-20,LN20250120000012,274.43,1
2025-05-20,LN20250120000012,207.60,1
2025-06-19,LN20250120000012,139.59,1
2025-04-18,LN20250319000037,73.33,1
2025-05-18,LN20250319000037,69.57,1
2025-06-17,LN20250319000037,65.77,1
2025-03-26,LN20250224000062,160.74,1
2025-04-25,LN20250224000062,157.44,1
2025-05-25,LN20250224000062,154.09,1
2025-06-24,LN20250224000062,150.69,1
2025-05-20,LN20250420000024,212.50,1
2025-06-19,LN20250420000024,207.93,1
2025-06-11,LN20250512000031,165.96,1
2025-03-23,LN20250221000054,79.17,1
2025-04-22,LN20250221000054,53.19,1
2025-05-22,LN20250221000054,26.80,1
2025-04-08,LN20250309000051,24.18,1
2025-05-08,LN20250309000051,20.28,1
2025-06-07,LN20250309000051,16.33,1
2025-05-27,LN20250427000029,213.23,1
2025-06-26,LN20250427000029,208.93,1
2025-05-13,LN20250413000029,41.67,1
2025-06-12,LN20250413000029,40.67,1
2025-03-06,LN20250204000032,250.66,1
2025-04-05,LN20250204000032,231.62,1
2025-05-05,LN20250204000032,212.26,1
2025-06-04,LN20250204000032,192.58,1
2025-03-16,LN20250214000046,73.33,1
2025-04-15,LN20250214000046,69.57,1
2025-05-15,LN20250214000046,65.77,1
2025-06-14,LN20250214000046,61.93,1
2025-03-09,LN20250207000040,150.00,1
2025-04-08,LN20250207000040,146.83,1
2025-05-08,LN20250207000040,143.61,1
2025-06-07,LN20250207000040,140.34,1
2025-04-15,LN20250316000039,79.17,1
2025-05-15,LN20250316000039,75.33,1
2025-06-14,LN20250316000039,71.43,1
2025-03-17,LN20250215000053,7.33,1
2025-04-16,LN20250215000053,6.16,1
2025-05-16,LN20250215000053,4.97,1
2025-06-15,LN20250215000053,3.76,1
2025-04-13,LN20250314000052,433.67,1
2025-05-13,LN20250314000052,363.18,1
2025-06-12,LN20250314000052,291.98,1
2025-05-15,LN20250415000026,137.50,1
2025-06-14,LN20250415000026,130.44,1
2025-06-12,LN20250513000029,26.67,1
2025-06-16,LN20250517000036,45.02,1
2025-03-24,LN20250222000054,457.88,1
2025-04-23,LN20250222000054,448.50,1
2025-05-23,LN20250222000054,438.96,1
2025-06-22,LN20250222000054,429.26,1
2025-05-13,LN20250413000030,166.67,1
2025-06-12,LN20250413000030,153.40,1
2025-06-27,LN20250528000027,225.00,1
2025-04-23,LN20250324000034,500.06,1
2025-05-23,LN20250324000034,419.78,1
2025-06-22,LN20250324000034,338.31,1
2025-04-14,LN20250315000036,164.21,1
2025-05-14,LN20250315000036,160.63,1
2025-06-13,LN20250315000036,157.00,1
2025-06-21,LN20250522000035,522.07,1
2025-03-06,LN20250204000033,316.67,1
2025-04-05,LN20250204000033,265.94,1
2025-05-05,LN20250204000033,214.41,1
2025-06-04,LN20250204000033,162.06,1
2025-03-13,LN20250211000043,8.33,1
2025-04-12,LN20250211000043,7.90,1
2025-05-12,LN20250211000043,7.47,1
2025-06-11,LN20250211000043,7.03,1
2025-06-17,LN20250518000031,15.83,1
2025-03-16,LN20250214000047,91.67,1
2025-04-15,LN20250214000047,61.66,1
2025-05-15,LN20250214000047,31.11,1
2025-04-12,LN20250313000060,57.13,1
2025-05-12,LN20250313000060,38.43,1
2025-06-11,LN20250313000060,19.39,1
2025-05-28,LN20250428000030,175.00,1
2025-06-27,LN20250428000030,168.64,1
2025-03-15,LN20250213000052,50.00,1
2025-04-14,LN20250213000052,48.15,1
2025-05-14,LN20250213000052,46.27,1
2025-06-13,LN20250213000052,44.38,1
2025-03-24,LN20250222000055,30.00,1
2025-04-23,LN20250222000055,20.15,1
2025-05-23,LN20250222000055,10.15,1
2025-03-21,LN20250219000041,10.83,1
2025-04-20,LN20250219000041,9.98,1
2025-05-20,LN20250219000041,9.12,1
2025-06-19,LN20250219000041,8.25,1
2025-03-28,LN20250226000054,45.83,1
2025-04-27,LN20250226000054,43.48,1
2025-05-27,LN20250226000054,41.10,1
2025-06-26,LN20250226000054,38.71,1
2025-03-24,LN20250222000056,706.45,1
2025-04-23,LN20250222000056,691.27,1
2025-05-23,LN20250222000056,675.88,1
2025-06-22,LN20250222000056,660.27,1
2025-04-29,LN20250330000025,80.00,1
2025-05-29,LN20250330000025,73.69,1
2025-06-28,LN20250330000025,67.32,1
2025-04-04,LN20250305000048,234.33,1
2025-05-04,LN20250305000048,197.03,1
2025-06-03,LN20250305000048,159.04,1
2025-04-10,LN20250311000049,14.17,1
2025-05-10,LN20250311000049,13.47,1
2025-06-09,LN20250311000049,12.76,1
2025-04-05,LN20250306000055,100.00,1
2025-05-05,LN20250306000055,83.75,1
2025-06-04,LN20250306000055,67.33,1
2025-04-14,LN20250315000037,157.44,1
2025-05-14,LN20250315000037,145.65,1
2025-06-13,LN20250315000037,133.63,1
2025-03-17,LN20250215000054,146.84,1
2025-04-16,LN20250215000054,123.51,1
2025-05-16,LN20250215000054,99.74,1
2025-06-15,LN20250215000054,75.51,1
2025-03-22,LN20250220000055,113.13,1
2025-04-21,LN20250220000055,75.92,1
2025-05-21,LN20250220000055,38.21,1
2025-04-10,LN20250311000050,73.33,1
2025-05-10,LN20250311000050,61.39,1
2025-06-09,LN20250311000050,49.33,1
2025-04-12,LN20250313000061,12.50,1
2025-05-12,LN20250313000061,12.05,1
2025-06-11,LN20250313000061,11.59,1
2025-05-27,LN20250427000030,137.50,1
2025-06-26,LN20250427000030,115.10,1
2025-06-16,LN20250517000037,17.94,1
2025-02-28,LN20250129000023,433.56,1
2025-03-30,LN20250129000023,400.62,1
2025-04-29,LN20250129000023,367.14,1
2025-05-29,LN20250129000023,333.10,1
2025-06-28,LN20250129000023,298.48,1
2025-05-29,LN20250429000026,350.00,1
2025-06-28,LN20250429000026,333.29,1
2025-03-29,LN20250227000049,16.67,1
2025-04-28,LN20250227000049,11.20,1
2025-05-28,LN20250227000049,5.65,1
2025-05-24,LN20250424000029,126.67,1
2025-06-23,LN20250424000029,124.03,1
2025-05-07,LN20250407000030,250.00,1
2025-06-06,LN20250407000030,168.04,1
2025-03-24,LN20250222000057,127.98,1
2025-04-23,LN20250222000057,121.91,1
2025-05-23,LN20250222000057,115.74,1
2025-06-22,LN20250222000057,109.45,1
2025-03-09,LN20250207000041,142.75,1
2025-04-08,LN20250207000041,138.01,1
2025-05-08,LN20250207000041,133.17,1
2025-06-07,LN20250207000041,128.25,1
2025-05-30,LN20250430000025,41.67,1
2025-06-29,LN20250430000025,39.51,1
2025-03-03,LN20250201000032,346.03,1
2025-04-02,LN20250201000032,338.60,1
2025-05-02,LN20250201000032,331.06,1
2025-06-01,LN20250201000032,323.41,1
2025-06-30,LN20250531000032,277.92,1
2025-03-14,LN20250212000053,54.17,1
2025-04-13,LN20250212000053,49.92,1
2025-05-13,LN20250212000053,45.62,1
2025-06-12,LN20250212000053,41.27,1
2025-03-26,LN20250224000063,239.74,1
2025-04-25,LN20250224000063,161.27,1
2025-05-25,LN20250224000063,81.37,1
2025-03-21,LN20250219000042,141.67,1
2025-04-20,LN20250219000042,130.75,1
2025-05-20,LN20250219000042,119.68,1
2025-06-19,LN20250219000042,108.46,1
2025-06-08,LN20250509000021,21.68,1
2025-05-06,LN20250406000027,16.38,1
2025-06-05,LN20250406000027,11.01,1
2025-04-20,LN20250321000042,125.00,1
2025-05-20,LN20250321000042,115.28,1
2025-06-19,LN20250321000042,105.44,1
2025-04-17,LN20250318000039,25.00,1
2025-05-17,LN20250318000039,16.77,1
2025-06-16,LN20250318000039,8.44,1
2025-04-23,LN20250324000035,144.23,1
2025-05-23,LN20250324000035,133.48,1
2025-06-22,LN20250324000035,122.51,1
2025-06-13,LN20250514000029,483.09,1
2025-06-12,LN20250513000030,380.39,1
2025-05-06,LN20250406000028,390.49,1
2025-06-05,LN20250406000028,360.96,1
2025-05-13,LN20250413000031,93.33,1
2025-06-12,LN20250413000031,78.23,1
2025-03-01,LN20250130000022,216.67,1
2025-03-31,LN20250130000022,199.66,1
2025-04-30,LN20250130000022,182.47,1
2025-05-30,LN20250130000022,165.10,1
2025-06-29,LN20250130000022,147.53,1
2025-05-16,LN20250416000026,350.00,1
2025-06-15,LN20250416000026,294.17,1
2025-06-22,LN20250523000035,145.18,1
2025-04-20,LN20250321000043,175.00,1
2025-05-20,LN20250321000043,147.08,1
2025-06-19,LN20250321000043,118.68,1
2025-04-09,LN20250310000050,75.00,1
2025-05-09,LN20250310000050,71.34,1
2025-06-08,LN20250310000050,67.62,1
2025-03-12,LN20250210000035,137.50,1
2025-04-11,LN20250210000035,130.44,1
2025-05-11,LN20250210000035,123.31,1
2025-06-10,LN20250210000035,116.12,1
2025-03-04,LN20250202000030,275.00,1
2025-04-03,LN20250202000030,230.21,1
2025-05-03,LN20250202000030,185.00,1
2025-06-02,LN20250202000030,139.38,1
2025-04-29,LN20250330000026,79.17,1
2025-05-29,LN20250330000026,76.43,1
2025-06-28,LN20250330000026,73.65,1
2025-04-16,LN20250317000052,178.78,1
2025-05-16,LN20250317000052,175.28,1
2025-06-15,LN20250317000052,171.72,1
2025-04-01,LN20250302000043,447.93,1
2025-05-01,LN20250302000043,432.75,1
2025-05-31,LN20250302000043,417.31,1
2025-06-30,LN20250302000043,401.60,1
2025-04-28,LN20250329000031,183.33,1
2025-05-28,LN20250329000031,176.47,1
2025-06-27,LN20250329000031,169.54,1
2025-05-15,LN20250415000027,26.67,1
2025-06-14,LN20250415000027,25.72,1
2025-05-19,LN20250419000031,36.67,1
2025-06-18,LN20250419000031,34.93,1
2025-06-02,LN20250503000022,120.00,1
2025-04-19,LN20250320000041,75.00,1
2025-05-19,LN20250320000041,62.96,1
2025-06-18,LN20250320000041,50.74,1
2025-06-30,LN20250531000033,388.47,1
2025-05-09,LN20250409000032,350.66,1
2025-06-08,LN20250409000032,293.55,1
2025-04-19,LN20250320000042,354.20,1
2025-05-19,LN20250320000042,237.21,1
2025-06-18,LN20250320000042,119.15,1
2025-03-13,LN20250211000044,333.33,1
2025-04-12,LN20250211000044,317.30,1
2025-05-12,LN20250211000044,301.00,1
2025-06-11,LN20250211000044,284.43,1
2025-06-24,LN20250525000029,140.00,1
2025-05-12,LN20250412000023,50.00,1
2025-06-11,LN20250412000023,46.06,1
2025-05-19,LN20250419000032,642.39,1
2025-06-18,LN20250419000032,538.84,1
2025-05-02,LN20250402000037,79.16,1
2025-06-01,LN20250402000037,77.38,1
2025-04-06,LN20250307000066,38.33,1
2025-05-06,LN20250307000066,25.80,1
2025-06-05,LN20250307000066,13.02,1
2025-06-03,LN20250504000026,20.00,1
2025-05-19,LN20250419000033,38.83,1
2025-06-18,LN20250419000033,26.04,1
2025-05-12,LN20250412000024,24.27,1
2025-06-11,LN20250412000024,22.42,1
2025-04-30,LN20250331000044,283.33,1
2025-05-30,LN20250331000044,190.21,1
2025-06-29,LN20250331000044,95.78,1
2025-03-18,LN20250216000037,708.33,1
2025-04-17,LN20250216000037,475.54,1
2025-05-17,LN20250216000037,239.44,1
2025-05-09,LN20250409000033,11.55,1
2025-06-08,LN20250409000033,11.30,1
2025-04-26,LN20250327000046,409.22,1
2025-05-26,LN20250327000046,388.66,1
2025-06-25,LN20250327000046,367.85,1
2025-06-13,LN20250514000030,146.67,1
2025-04-08,LN20250309000052,31.67,1
2025-05-08,LN20250309000052,29.25,1
2025-06-07,LN20250309000052,26.79,1
2025-05-24,LN20250424000030,25.00,1
2025-06-23,LN20250424000030,23.06,1
2025-04-04,LN20250305000049,80.00,1
2025-05-04,LN20250305000049,78.14,1
2025-06-03,LN20250305000049,76.27,1
2025-03-08,LN20250206000045,468.33,1
2025-04-07,LN20250206000045,457.46,1
2025-05-07,LN20250206000045,446.47,1
2025-06-06,LN20250206000045,435.38,1
2025-05-19,LN20250419000034,92.58,1
2025-06-18,LN20250419000034,85.68,1
2025-03-09,LN20250207000042,120.00,1
2025-04-08,LN20250207000042,110.80,1
2025-05-08,LN20250207000042,101.46,1
2025-06-07,LN20250207000042,91.98,1
2025-04-05,LN20250306000056,46.45,1
2025-05-05,LN20250306000056,45.44,1
2025-06-04,LN20250306000056,44.41,1
2025-06-11,LN20250512000032,219.07,1
2025-05-27,LN20250427000031,200.00,1
2025-06-26,LN20250427000031,195.36,1
2025-05-12,LN20250412000025,421.94,1
2025-06-11,LN20250412000025,406.29,1
2025-05-16,LN20250416000027,74.92,1
2025-06-15,LN20250416000027,72.44,1
2025-05-31,LN20250501000024,357.13,1
2025-06-30,LN20250501000024,339.95,1
2025-03-29,LN20250227000050,459.13,1
2025-04-28,LN20250227000050,308.61,1
2025-05-28,LN20250227000050,155.58,1
2025-04-11,LN20250312000054,125.00,1
2025-05-11,LN20250312000054,118.76,1
2025-06-10,LN20250312000054,112.45,1
2025-03-16,LN20250214000048,603.79,1
2025-04-15,LN20250214000048,506.26,1
2025-05-15,LN20250214000048,407.50,1
2025-06-14,LN20250214000048,307.52,1
2025-06-25,LN20250526000040,439.29,1
2025-06-12,LN20250513000031,120.00,1
2025-03-21,LN20250219000043,45.83,1
2025-04-20,LN20250219000043,38.37,1
2025-05-20,LN20250219000043,30.83,1
2025-06-19,LN20250219000043,23.23,1
2025-04-25,LN20250326000037,237.50,1
2025-05-25,LN20250326000037,199.45,1
2025-06-24,LN20250326000037,160.81,1
2025-02-17,LN20250118000015,87.50,1
2025-03-19,LN20250118000015,83.32,1
2025-04-18,LN20250118000015,79.07,1
2025-05-18,LN20250118000015,74.75,1
2025-06-17,LN20250118000015,70.35,1
2025-04-27,LN20250328000039,250.00,1
2025-05-27,LN20250328000039,168.04,1
2025-06-26,LN20250328000039,84.71,1
2025-03-15,LN20250213000053,282.99,1
2025-04-14,LN20250213000053,276.52,1
2025-05-14,LN20250213000053,269.98,1
2025-06-13,LN20250213000053,263.37,1
2025-06-29,LN20250530000037,187.50,1
2025-06-20,LN20250521000031,830.03,1
2025-06-11,LN20250512000033,260.37,1
2025-05-26,LN20250426000018,132.76,1
2025-06-25,LN20250426000018,111.49,1
2025-05-07,LN20250407000031,153.68,1
2025-06-06,LN20250407000031,146.40,1
2025-05-09,LN20250409000034,167.54,1
2025-06-08,LN20250409000034,154.93,1
2025-03-13,LN20250211000045,9.23,1
2025-04-12,LN20250211000045,6.18,1
2025-05-12,LN20250211000045,3.10,1
2025-06-11,LN20250512000034,28.33,1
2025-05-05,LN20250405000035,35.00,1
2025-06-04,LN20250405000035,34.29,1
2025-06-25,LN20250526000041,18.33,1
2025-06-18,LN20250519000033,237.50,1
2025-03-08,LN20250206000046,13.33,1
2025-04-07,LN20250206000046,12.67,1
2025-05-07,LN20250206000046,12.00,1
2025-06-06,LN20250206000046,11.33,1
2025-02-27,LN20250128000020,510.01,1
2025-03-29,LN20250128000020,499.72,1
2025-04-28,LN20250128000020,489.25,1
2025-05-28,LN20250128000020,478.60,1
2025-06-27,LN20250128000020,467.76,1
2025-03-24,LN20250222000058,609.44,1
2025-04-23,LN20250222000058,595.93,1
2025-05-23,LN20250222000058,582.25,1
2025-06-22,LN20250222000058,568.41,1
2025-03-01,LN20250130000023,66.67,1
2025-03-31,LN20250130000023,65.21,1
2025-04-30,LN20250130000023,63.74,1
2025-05-30,LN20250130000023,62.24,1
2025-06-29,LN20250130000023,60.73,1
2025-03-21,LN20250219000044,30.00,1
2025-04-20,LN20250219000044,28.54,1
2025-05-20,LN20250219000044,27.05,1
2025-06-19,LN20250219000044,25.54,1
2025-03-22,LN20250220000056,21.67,1
2025-04-21,LN20250220000056,19.97,1
2025-05-21,LN20250220000056,18.25,1
2025-06-20,LN20250220000056,16.51,1
2025-03-27,LN20250225000043,672.07,1
2025-04-26,LN20250225000043,563.28,1
2025-05-26,LN20250225000043,453.22,1
2025-06-25,LN20250225000043,341.88,1
2025-06-29,LN20250530000038,156.19,1
2025-03-27,LN20250225000044,38.33,1
2025-04-26,LN20250225000044,37.06,1
2025-05-26,LN20250225000044,35.76,1
2025-06-25,LN20250225000044,34.44,1
2025-03-28,LN20250226000055,9.17,1
2025-04-27,LN20250226000055,8.70,1
2025-05-27,LN20250226000055,8.22,1
2025-06-26,LN20250226000055,7.74,1
2025-03-17,LN20250215000055,79.17,1
2025-04-16,LN20250215000055,76.43,1
2025-05-16,LN20250215000055,73.65,1
2025-06-15,LN20250215000055,70.82,1
2025-06-12,LN20250513000032,140.00,1
2025-06-22,LN20250523000036,661.06,1
2025-06-26,LN20250527000039,699.47,1
2025-05-12,LN20250412000026,15.83,1
2025-06-11,LN20250412000026,14.62,1
2025-04-14,LN20250315000038,496.06,1
2025-05-14,LN20250315000038,470.59,1
2025-06-13,LN20250315000038,444.88,1
2025-05-06,LN20250406000029,450.00,1
2025-06-05,LN20250406000029,428.04,1
2025-04-24,LN20250325000030,216.67,1
2025-05-24,LN20250325000030,205.70,1
2025-06-23,LN20250325000030,194.62,1
2025-03-13,LN20250211000046,156.74,1
2025-04-12,LN20250211000046,149.42,1
2025-05-12,LN20250211000046,141.95,1
2025-06-11,LN20250211000046,134.33,1
2025-03-28,LN20250226000056,485.93,1
2025-04-27,LN20250226000056,326.88,1
2025-05-27,LN20250226000056,164.93,1
2025-02-26,LN20250127000019,187.50,1
2025-03-28,LN20250127000019,180.75,1
2025-04-27,LN20250127000019,173.92,1
2025-05-27,LN20250127000019,167.00,1
2025-06-26,LN20250127000019,160.00,1
2025-04-10,LN20250311000051,146.67,1
2025-05-10,LN20250311000051,98.66,1
2025-06-09,LN20250311000051,49.78,1
2025-03-22,LN20250220000057,427.21,1
2025-04-21,LN20250220000057,358.06,1
2025-05-21,LN20250220000057,288.10,1
2025-06-20,LN20250220000057,217.32,1
2025-05-29,LN20250429000027,13.33,1
2025-06-28,LN20250429000027,12.86,1
2025-03-13,LN20250211000047,12.50,1
2025-04-12,LN20250211000047,8.38,1
2025-05-12,LN20250211000047,4.22,1
2025-03-22,LN20250220000058,212.50,1
2025-04-21,LN20250220000058,178.32,1
2025-05-21,LN20250220000058,143.65,1
2025-06-20,LN20250220000058,108.49,1
2025-03-08,LN20250206000047,83.33,1
2025-04-07,LN20250206000047,70.01,1
2025-05-07,LN20250206000047,56.47,1
2025-06-06,LN20250206000047,42.70,1
2025-04-12,LN20250313000062,91.67,1
2025-05-12,LN20250313000062,88.59,1
2025-06-11,LN20250313000062,85.46,1
2025-03-17,LN20250215000056,100.00,1
2025-04-16,LN20250215000056,96.29,1
2025-05-16,LN20250215000056,92.55,1
2025-06-15,LN20250215000056,88.77,1
2025-03-17,LN20250215000057,23.33,1
2025-04-16,LN20250215000057,22.49,1
2025-05-16,LN20250215000057,21.63,1
2025-06-15,LN20250215000057,20.76,1
2025-04-19,LN20250320000043,425.00,1
2025-05-19,LN20250320000043,285.32,1
2025-06-18,LN20250320000043,143.66,1
2025-06-22,LN20250523000037,170.30,1
2025-04-05,LN20250306000057,177.02,1
2025-05-05,LN20250306000057,173.62,1
2025-06-04,LN20250306000057,170.14,1
2025-04-02,LN20250303000046,28.33,1
2025-05-02,LN20250303000046,26.94,1
2025-06-01,LN20250303000046,25.53,1
2025-06-26,LN20250527000040,20.00,1
2025-03-13,LN20250211000048,193.99,1
2025-04-12,LN20250211000048,184.53,1
2025-05-12,LN20250211000048,174.92,1
2025-06-11,LN20250211000048,165.16,1
2025-04-16,LN20250317000053,77.46,1
2025-05-16,LN20250317000053,73.85,1
2025-06-15,LN20250317000053,70.16,1
2025-03-01,LN20250130000024,9.17,1
2025-03-31,LN20250130000024,8.82,1
2025-04-30,LN20250130000024,8.48,1
2025-05-30,LN20250130000024,8.13,1
2025-06-29,LN20250130000024,7.77,1
2025-04-07,LN20250308000056,126.67,1
2025-05-07,LN20250308000056,124.03,1
2025-06-06,LN20250308000056,121.35,1
2025-05-08,LN20250408000025,179.61,1
2025-06-07,LN20250408000025,120.82,1
2025-05-30,LN20250430000026,131.19,1
2025-06-29,LN20250430000026,110.35,1
2025-06-24,LN20250525000030,200.00,1
2025-05-02,LN20250402000038,150.00,1
2025-06-01,LN20250402000038,125.62,1
2025-05-22,LN20250422000023,457.32,1
2025-06-21,LN20250422000023,447.79,1
2025-05-29,LN20250429000028,198.20,1
2025-06-28,LN20250429000028,188.38,1
2025-05-29,LN20250429000029,31.67,1
2025-06-28,LN20250429000029,30.13,1
2025-03-26,LN20250224000064,100.00,1
2025-04-25,LN20250224000064,94.90,1
2025-05-25,LN20250224000064,89.75,1
2025-06-24,LN20250224000064,84.55,1
2025-03-17,LN20250215000058,187.50,1
2025-04-16,LN20250215000058,180.75,1
2025-05-16,LN20250215000058,173.92,1
2025-06-15,LN20250215000058,167.00,1
2025-05-24,LN20250424000031,141.67,1
2025-06-23,LN20250424000031,130.75,1
2025-06-04,LN20250505000022,141.67,1
2025-05-29,LN20250429000030,597.44,1
2025-06-28,LN20250429000030,568.07,1
2025-03-15,LN20250213000054,58.33,1
2025-04-14,LN20250213000054,55.40,1
2025-05-14,LN20250213000054,52.44,1
2025-06-13,LN20250213000054,49.44,1
2025-03-30,LN20250228000058,101.70,1
2025-04-29,LN20250228000058,98.32,1
2025-05-29,LN20250228000058,94.88,1
2025-06-28,LN20250228000058,91.38,1
2025-04-27,LN20250328000040,583.33,1
2025-05-27,LN20250328000040,562.13,1
2025-06-26,LN20250328000040,540.68,1
2025-04-05,LN20250306000058,18.33,1
2025-05-05,LN20250306000058,15.41,1
2025-06-04,LN20250306000058,12.44,1
2025-05-27,LN20250427000032,37.00,1
2025-06-26,LN20250427000032,31.11,1
2025-05-20,LN20250420000025,13.59,1
2025-06-19,LN20250420000025,13.30,1
2025-06-04,LN20250505000023,95.83,1
2025-06-08,LN20250509000022,9.27,1
2025-06-07,LN20250508000039,500.00,1
2025-05-25,LN20250425000022,125.00,1
2025-06-24,LN20250425000022,115.05,1
2025-03-13,LN20250211000049,375.00,1
2025-04-12,LN20250211000049,361.51,1
2025-05-12,LN20250211000049,347.84,1
2025-06-11,LN20250211000049,334.01,1
2025-04-26,LN20250327000047,83.33,1
2025-05-26,LN20250327000047,56.01,1
2025-06-25,LN20250327000047,28.24,1
2025-06-08,LN20250509000023,81.80,1
2025-05-13,LN20250413000032,200.00,1
2025-06-12,LN20250413000032,195.64,1
2025-04-05,LN20250306000059,375.00,1
2025-05-05,LN20250306000059,251.55,1
2025-06-04,LN20250306000059,126.56,1
2025-06-14,LN20250515000041,72.27,1
2025-06-26,LN20250527000041,250.00,1
2025-06-06,LN20250507000043,694.72,1
2025-05-07,LN20250407000032,15.00,1
2025-06-06,LN20250407000032,12.59,1
2025-03-25,LN20250223000054,716.60,1
2025-04-24,LN20250223000054,691.06,1
2025-05-24,LN20250223000054,665.19,1
2025-06-23,LN20250223000054,638.97,1
2025-05-01,LN20250401000030,10.83,1
2025-05-31,LN20250401000030,9.98,1
2025-06-30,LN20250401000030,9.12,1
2025-03-21,LN20250219000045,87.50,1
2025-04-20,LN20250219000045,84.54,1
2025-05-20,LN20250219000045,81.52,1
2025-06-19,LN20250219000045,78.45,1
2025-06-12,LN20250513000033,13.33,1
2025-03-17,LN20250215000059,25.00,1
2025-04-16,LN20250215000059,20.96,1
2025-05-16,LN20250215000059,16.87,1
2025-06-15,LN20250215000059,12.73,1
2025-06-11,LN20250512000035,352.91,1
2025-03-12,LN20250210000036,83.33,1
2025-04-11,LN20250210000036,79.33,1
2025-05-11,LN20250210000036,75.25,1
2025-06-10,LN20250210000036,71.11,1
2025-04-01,LN20250302000044,182.60,1
2025-05-01,LN20250302000044,176.54,1
2025-05-31,LN20250302000044,170.36,1
2025-06-30,LN20250302000044,164.06,1
2025-04-13,LN20250314000053,133.33,1
2025-05-13,LN20250314000053,111.84,1
2025-06-12,LN20250314000053,90.06,1
2025-04-20,LN20250321000044,175.00,1
2025-05-20,LN20250321000044,168.64,1
2025-06-19,LN20250321000044,162.20,1
2025-03-13,LN20250211000050,425.00,1
2025-04-12,LN20250211000050,410.01,1
2025-05-12,LN20250211000050,394.80,1
2025-06-11,LN20250211000050,379.38,1
2025-03-30,LN20250228000059,275.00,1
2025-04-29,LN20250228000059,260.88,1
2025-05-29,LN20250228000059,246.63,1
2025-06-28,LN20250228000059,232.25,1
2025-04-08,LN20250309000053,250.00,1
2025-05-08,LN20250309000053,244.02,1
2025-06-07,LN20250309000053,237.98,1
2025-02-26,LN20250127000020,120.00,1
2025-03-28,LN20250127000020,115.81,1
2025-04-27,LN20250127000020,111.56,1
2025-05-27,LN20250127000020,107.24,1
2025-06-26,LN20250127000020,102.86,1
2025-03-12,LN20250210000037,141.67,1
2025-04-11,LN20250210000037,95.11,1
2025-05-11,LN20250210000037,47.89,1
2025-05-03,LN20250403000026,17.50,1
2025-06-02,LN20250403000026,16.91,1
2025-03-23,LN20250221000055,411.51,1
2025-04-22,LN20250221000055,275.59,1
2025-05-22,LN20250221000055,138.42,1
2025-06-13,LN20250514000031,187.50,1
2025-02-21,LN20250122000012,99.00,1
2025-03-23,LN20250122000012,91.55,1
2025-04-22,LN20250122000012,83.96,1
2025-05-22,LN20250122000012,76.24,1
2025-06-21,LN20250122000012,68.37,1
2025-03-28,LN20250226000057,113.33,1
2025-04-27,LN20250226000057,76.09,1
2025-05-27,LN20250226000057,38.31,1
2025-04-09,LN20250310000051,177.96,1
2025-05-09,LN20250310000051,169.59,1
2025-06-08,LN20250310000051,161.06,1
2025-04-25,LN20250326000038,212.50,1
2025-05-25,LN20250326000038,142.66,1
2025-06-24,LN20250326000038,71.83,1
2025-04-13,LN20250314000054,369.15,1
2025-05-13,LN20250314000054,356.38,1
2025-06-12,LN20250314000054,343.42,1
2025-04-03,LN20250304000058,28.33,1
2025-05-03,LN20250304000058,26.15,1
2025-06-02,LN20250304000058,23.94,1
2025-04-22,LN20250323000032,95.83,1
2025-05-22,LN20250323000032,91.32,1
2025-06-21,LN20250323000032,86.73,1
2025-05-30,LN20250430000027,35.00,1
2025-06-29,LN20250430000027,34.29,1
2025-04-20,LN20250321000045,15.15,1
2025-05-20,LN20250321000045,13.99,1
2025-06-19,LN20250321000045,12.80,1
