biz_date,account_code,direction,amount,biz_ref_type,biz_ref_id,remark,posted_at,is_test_data
2025-05-30,6002,CR,74.88,FEE,LN20250430000018,手续费收入,2025-05-30 23:00:00,1
2025-06-29,6001,CR,46.18,REPAY,LN20250430000018,计提利息收入,2025-06-29 23:00:00,1
2025-06-15,6001,CR,633.83,REPAY,LN20250516000022,计提利息收入,2025-06-15 23:00:00,1
2025-06-15,6002,CR,691.45,FEE,LN20250516000022,手续费收入,2025-06-15 23:00:00,1
2025-06-26,6001,CR,262.50,REPAY,LN20250527000022,计提利息收入,2025-06-26 23:00:00,1
2025-06-26,6002,CR,300.00,FEE,LN20250527000022,手续费收入,2025-06-26 23:00:00,1
2025-06-27,6001,CR,79.60,REPAY,LN20250528000016,计提利息收入,2025-06-27 23:00:00,1
2025-06-27,6002,CR,43.42,FEE,LN20250528000016,手续费收入,2025-06-27 23:00:00,1
2025-05-27,6001,CR,283.33,REPAY,LN20250427000017,计提利息收入,2025-05-27 23:00:00,1
2025-05-27,6002,CR,100.00,FEE,LN20250427000017,手续费收入,2025-05-27 23:00:00,1
2025-06-26,6001,CR,269.40,REPAY,LN20250427000017,计提利息收入,2025-06-26 23:00:00,1
2025-05-28,6001,CR,160.00,REPAY,LN20250428000019,计提利息收入,2025-05-28 23:00:00,1
2025-05-28,6002,CR,80.00,FEE,LN20250428000019,手续费收入,2025-05-28 23:00:00,1
2025-06-27,6001,CR,134.64,REPAY,LN20250428000019,计提利息收入,2025-06-27 23:00:00,1
2025-05-10,6001,CR,496.16,REPAY,LN20250410000007,计提利息收入,2025-05-10 23:00:00,1
2025-05-10,6002,CR,992.33,FEE,LN20250410000007,手续费收入,2025-05-10 23:00:00,1
2025-06-09,6001,CR,484.65,REPAY,LN20250410000007,计提利息收入,2025-06-09 23:00:00,1
2025-05-24,6001,CR,365.48,REPAY,LN20250424000019,计提利息收入,2025-05-24 23:00:00,1
2025-05-24,6002,CR,674.72,FEE,LN20250424000019,手续费收入,2025-05-24 23:00:00,1
2025-06-23,6001,CR,357.12,REPAY,LN20250424000019,计提利息收入,2025-06-23 23:00:00,1
2025-05-15,6001,CR,91.67,REPAY,LN20250415000021,计提利息收入,2025-05-15 23:00:00,1
2025-05-15,6002,CR,50.00,FEE,LN20250415000021,手续费收入,2025-05-15 23:00:00,1
2025-06-14,6001,CR,86.96,REPAY,LN20250415000021,计提利息收入,2025-06-14 23:00:00,1
2025-04-18,6001,CR,250.00,REPAY,LN20250319000025,计提利息收入,2025-04-18 23:00:00,1
2025-04-18,6002,CR,300.00,FEE,LN20250319000025,手续费收入,2025-04-18 23:00:00,1
2025-05-18,6001,CR,167.36,REPAY,LN20250319000025,计提利息收入,2025-05-18 23:00:00,1
2025-06-17,6001,CR,84.03,REPAY,LN20250319000025,计提利息收入,2025-06-17 23:00:00,1
2025-05-07,6001,CR,293.61,REPAY,LN20250407000019,计提利息收入,2025-05-07 23:00:00,1
2025-05-07,6002,CR,207.25,FEE,LN20250407000019,手续费收入,2025-05-07 23:00:00,1
2025-06-06,6001,CR,246.38,REPAY,LN20250407000019,计提利息收入,2025-06-06 23:00:00,1
2025-03-09,6001,CR,450.00,REPAY,LN20250207000029,计提利息收入,2025-03-09 23:00:00,1
2025-03-09,6002,CR,300.00,FEE,LN20250207000029,手续费收入,2025-03-09 23:00:00,1
2025-04-08,6001,CR,377.76,REPAY,LN20250207000029,计提利息收入,2025-04-08 23:00:00,1
2025-05-08,6001,CR,304.44,REPAY,LN20250207000029,计提利息收入,2025-05-08 23:00:00,1
2025-06-07,6001,CR,230.02,REPAY,LN20250207000029,计提利息收入,2025-06-07 23:00:00,1
2025-05-02,6001,CR,375.00,REPAY,LN20250402000025,计提利息收入,2025-05-02 23:00:00,1
2025-05-02,6002,CR,600.00,FEE,LN20250402000025,手续费收入,2025-05-02 23:00:00,1
2025-06-01,6001,CR,251.55,REPAY,LN20250402000025,计提利息收入,2025-06-01 23:00:00,1
2025-06-05,6001,CR,416.67,REPAY,LN20250506000014,计提利息收入,2025-06-05 23:00:00,1
2025-06-05,6002,CR,250.00,FEE,LN20250506000014,手续费收入,2025-06-05 23:00:00,1
2025-02-22,6001,CR,14.17,REPAY,LN20250123000008,计提利息收入,2025-02-22 23:00:00,1
2025-02-22,6002,CR,20.00,FEE,LN20250123000008,手续费收入,2025-02-22 23:00:00,1
2025-03-24,6001,CR,11.89,REPAY,LN20250123000008,计提利息收入,2025-03-24 23:00:00,1
2025-04-23,6001,CR,9.58,REPAY,LN20250123000008,计提利息收入,2025-04-23 23:00:00,1
2025-05-23,6001,CR,7.23,REPAY,LN20250123000008,计提利息收入,2025-05-23 23:00:00,1
2025-06-22,6001,CR,4.86,REPAY,LN20250123000008,计提利息收入,2025-06-22 23:00:00,1
2025-02-13,6001,CR,158.33,REPAY,LN20250114000003,计提利息收入,2025-02-13 23:00:00,1
2025-02-13,6002,CR,100.00,FEE,LN20250114000003,手续费收入,2025-02-13 23:00:00,1
2025-03-15,6001,CR,106.38,REPAY,LN20250114000003,计提利息收入,2025-03-15 23:00:00,1
2025-04-14,6001,CR,53.61,REPAY,LN20250114000003,计提利息收入,2025-04-14 23:00:00,1
2025-03-31,6001,CR,283.33,REPAY,LN20250301000040,计提利息收入,2025-03-31 23:00:00,1
2025-03-31,6002,CR,400.00,FEE,LN20250301000040,手续费收入,2025-03-31 23:00:00,1
2025-04-30,6001,CR,261.51,REPAY,LN20250301000040,计提利息收入,2025-04-30 23:00:00,1
2025-05-30,6001,CR,239.37,REPAY,LN20250301000040,计提利息收入,2025-05-30 23:00:00,1
2025-06-29,6001,CR,216.92,REPAY,LN20250301000040,计提利息收入,2025-06-29 23:00:00,1
2025-06-15,6001,CR,171.04,REPAY,LN20250516000023,计提利息收入,2025-06-15 23:00:00,1
2025-06-15,6002,CR,114.03,FEE,LN20250516000023,手续费收入,2025-06-15 23:00:00,1
2025-04-16,6001,CR,31.67,REPAY,LN20250317000041,计提利息收入,2025-04-16 23:00:00,1
2025-04-16,6002,CR,40.00,FEE,LN20250317000041,手续费收入,2025-04-16 23:00:00,1
2025-05-16,6001,CR,30.13,REPAY,LN20250317000041,计提利息收入,2025-05-16 23:00:00,1
2025-06-15,6001,CR,28.57,REPAY,LN20250317000041,计提利息收入,2025-06-15 23:00:00,1
2025-03-25,6001,CR,455.24,REPAY,LN20250223000037,计提利息收入,2025-03-25 23:00:00,1
2025-03-25,6002,CR,780.41,FEE,LN20250223000037,手续费收入,2025-03-25 23:00:00,1
2025-04-24,6001,CR,446.05,REPAY,LN20250223000037,计提利息收入,2025-04-24 23:00:00,1
2025-05-24,6001,CR,436.71,REPAY,LN20250223000037,计提利息收入,2025-05-24 23:00:00,1
2025-06-23,6001,CR,427.20,REPAY,LN20250223000037,计提利息收入,2025-06-23 23:00:00,1
2025-04-13,6001,CR,933.33,REPAY,LN20250314000034,计提利息收入,2025-04-13 23:00:00,1
2025-04-13,6002,CR,2400.00,FEE,LN20250314000034,手续费收入,2025-04-13 23:00:00,1
2025-05-13,6001,CR,625.82,REPAY,LN20250314000034,计提利息收入,2025-05-13 23:00:00,1
2025-06-12,6001,CR,314.73,REPAY,LN20250314000034,计提利息收入,2025-06-12 23:00:00,1
2025-03-12,6001,CR,407.70,REPAY,LN20250210000022,计提利息收入,2025-03-12 23:00:00,1
2025-03-12,6002,CR,815.40,FEE,LN20250210000022,手续费收入,2025-03-12 23:00:00,1
2025-04-11,6001,CR,392.58,REPAY,LN20250210000022,计提利息收入,2025-04-11 23:00:00,1
2025-05-11,6001,CR,377.32,REPAY,LN20250210000022,计提利息收入,2025-05-11 23:00:00,1
2025-06-10,6001,CR,361.90,REPAY,LN20250210000022,计提利息收入,2025-06-10 23:00:00,1
2025-03-22,6001,CR,79.17,REPAY,LN20250220000036,计提利息收入,2025-03-22 23:00:00,1
2025-03-22,6002,CR,100.00,FEE,LN20250220000036,手续费收入,2025-03-22 23:00:00,1
2025-04-21,6001,CR,53.19,REPAY,LN20250220000036,计提利息收入,2025-04-21 23:00:00,1
2025-05-21,6001,CR,26.80,REPAY,LN20250220000036,计提利息收入,2025-05-21 23:00:00,1
2025-03-22,6001,CR,30.00,REPAY,LN20250220000037,计提利息收入,2025-03-22 23:00:00,1
2025-03-22,6002,CR,40.00,FEE,LN20250220000037,手续费收入,2025-03-22 23:00:00,1
2025-04-21,6001,CR,25.18,REPAY,LN20250220000037,计提利息收入,2025-04-21 23:00:00,1
2025-05-21,6001,CR,20.30,REPAY,LN20250220000037,计提利息收入,2025-05-21 23:00:00,1
2025-06-20,6001,CR,15.33,REPAY,LN20250220000037,计提利息收入,2025-06-20 23:00:00,1
2025-03-27,6001,CR,426.72,REPAY,LN20250225000028,计提利息收入,2025-03-27 23:00:00,1
2025-03-27,6002,CR,931.04,FEE,LN20250225000028,手续费收入,2025-03-27 23:00:00,1
2025-04-26,6001,CR,357.22,REPAY,LN20250225000028,计提利息收入,2025-04-26 23:00:00,1
2025-05-26,6001,CR,287.07,REPAY,LN20250225000028,计提利息收入,2025-05-26 23:00:00,1
2025-06-25,6001,CR,216.28,REPAY,LN20250225000028,计提利息收入,2025-06-25 23:00:00,1
2025-03-17,6001,CR,562.12,REPAY,LN20250215000043,计提利息收入,2025-03-17 23:00:00,1
2025-03-17,6002,CR,793.58,FEE,LN20250215000043,手续费收入,2025-03-17 23:00:00,1
2025-04-16,6001,CR,534.48,REPAY,LN20250215000043,计提利息收入,2025-04-16 23:00:00,1
2025-05-16,6001,CR,506.46,REPAY,LN20250215000043,计提利息收入,2025-05-16 23:00:00,1
2025-06-15,6001,CR,478.03,REPAY,LN20250215000043,计提利息收入,2025-06-15 23:00:00,1
2025-02-11,6001,CR,15.19,REPAY,LN20250112000004,计提利息收入,2025-02-11 23:00:00,1
2025-02-11,6002,CR,24.86,FEE,LN20250112000004,手续费收入,2025-02-11 23:00:00,1
2025-03-13,6001,CR,10.22,REPAY,LN20250112000004,计提利息收入,2025-03-13 23:00:00,1
2025-04-12,6001,CR,5.16,REPAY,LN20250112000004,计提利息收入,2025-04-12 23:00:00,1
2025-06-02,6001,CR,166.89,REPAY,LN20250503000017,计提利息收入,2025-06-02 23:00:00,1
2025-06-02,6002,CR,143.05,FEE,LN20250503000017,手续费收入,2025-06-02 23:00:00,1
2025-05-26,6001,CR,379.61,REPAY,LN20250426000014,计提利息收入,2025-05-26 23:00:00,1
2025-05-26,6002,CR,455.53,FEE,LN20250426000014,手续费收入,2025-05-26 23:00:00,1
2025-06-25,6001,CR,371.83,REPAY,LN20250426000014,计提利息收入,2025-06-25 23:00:00,1
2025-03-14,6001,CR,485.14,REPAY,LN20250212000037,计提利息收入,2025-03-14 23:00:00,1
2025-03-14,6002,CR,554.44,FEE,LN20250212000037,手续费收入,2025-03-14 23:00:00,1
2025-04-13,6001,CR,407.75,REPAY,LN20250212000037,计提利息收入,2025-04-13 23:00:00,1
2025-05-13,6001,CR,329.00,REPAY,LN20250212000037,计提利息收入,2025-05-13 23:00:00,1
2025-06-12,6001,CR,248.88,REPAY,LN20250212000037,计提利息收入,2025-06-12 23:00:00,1
2025-04-10,6001,CR,250.00,REPAY,LN20250311000031,计提利息收入,2025-04-10 23:00:00,1
2025-04-10,6002,CR,200.00,FEE,LN20250311000031,手续费收入,2025-04-10 23:00:00,1
2025-05-10,6001,CR,230.56,REPAY,LN20250311000031,计提利息收入,2025-05-10 23:00:00,1
2025-06-09,6001,CR,210.88,REPAY,LN20250311000031,计提利息收入,2025-06-09 23:00:00,1
2025-04-14,6001,CR,154.71,REPAY,LN20250315000021,计提利息收入,2025-04-14 23:00:00,1
2025-04-14,6002,CR,80.72,FEE,LN20250315000021,手续费收入,2025-04-14 23:00:00,1
2025-05-14,6001,CR,151.69,REPAY,LN20250315000021,计提利息收入,2025-05-14 23:00:00,1
2025-06-13,6001,CR,148.61,REPAY,LN20250315000021,计提利息收入,2025-06-13 23:00:00,1
2025-04-12,6001,CR,250.00,REPAY,LN20250313000041,计提利息收入,2025-04-12 23:00:00,1
2025-04-12,6002,CR,100.00,FEE,LN20250313000041,手续费收入,2025-04-12 23:00:00,1
2025-05-12,6001,CR,237.53,REPAY,LN20250313000041,计提利息收入,2025-05-12 23:00:00,1
2025-06-11,6001,CR,224.90,REPAY,LN20250313000041,计提利息收入,2025-06-11 23:00:00,1
2025-03-23,6001,CR,79.17,REPAY,LN20250221000038,计提利息收入,2025-03-23 23:00:00,1
2025-03-23,6002,CR,100.00,FEE,LN20250221000038,手续费收入,2025-03-23 23:00:00,1
2025-04-22,6001,CR,73.12,REPAY,LN20250221000038,计提利息收入,2025-04-22 23:00:00,1
2025-05-22,6001,CR,66.99,REPAY,LN20250221000038,计提利息收入,2025-05-22 23:00:00,1
2025-06-21,6001,CR,60.75,REPAY,LN20250221000038,计提利息收入,2025-06-21 23:00:00,1
2025-02-16,6001,CR,83.33,REPAY,LN20250117000011,计提利息收入,2025-02-16 23:00:00,1
2025-02-16,6002,CR,50.00,FEE,LN20250117000011,手续费收入,2025-02-16 23:00:00,1
2025-03-18,6001,CR,81.63,REPAY,LN20250117000011,计提利息收入,2025-03-18 23:00:00,1
2025-04-17,6001,CR,79.89,REPAY,LN20250117000011,计提利息收入,2025-04-17 23:00:00,1
2025-05-17,6001,CR,78.12,REPAY,LN20250117000011,计提利息收入,2025-05-17 23:00:00,1
2025-06-16,6001,CR,76.33,REPAY,LN20250117000011,计提利息收入,2025-06-16 23:00:00,1
2025-04-14,6001,CR,341.76,REPAY,LN20250315000022,计提利息收入,2025-04-14 23:00:00,1
2025-04-14,6002,CR,431.70,FEE,LN20250315000022,手续费收入,2025-04-14 23:00:00,1
2025-05-14,6001,CR,229.62,REPAY,LN20250315000022,计提利息收入,2025-05-14 23:00:00,1
2025-06-13,6001,CR,115.71,REPAY,LN20250315000022,计提利息收入,2025-06-13 23:00:00,1
2025-04-07,6001,CR,150.00,REPAY,LN20250308000039,计提利息收入,2025-04-07 23:00:00,1
2025-04-07,6002,CR,100.00,FEE,LN20250308000039,手续费收入,2025-04-07 23:00:00,1
2025-05-07,6001,CR,142.68,REPAY,LN20250308000039,计提利息收入,2025-05-07 23:00:00,1
2025-06-06,6001,CR,135.25,REPAY,LN20250308000039,计提利息收入,2025-06-06 23:00:00,1
2025-04-23,6001,CR,424.56,REPAY,LN20250324000025,计提利息收入,2025-04-23 23:00:00,1
2025-04-23,6002,CR,849.11,FEE,LN20250324000025,手续费收入,2025-04-23 23:00:00,1
2025-05-23,6001,CR,408.82,REPAY,LN20250324000025,计提利息收入,2025-05-23 23:00:00,1
2025-06-22,6001,CR,392.92,REPAY,LN20250324000025,计提利息收入,2025-06-22 23:00:00,1
2025-05-28,6001,CR,175.00,REPAY,LN20250428000020,计提利息收入,2025-05-28 23:00:00,1
2025-05-28,6002,CR,100.00,FEE,LN20250428000020,手续费收入,2025-05-28 23:00:00,1
2025-06-27,6001,CR,166.64,REPAY,LN20250428000020,计提利息收入,2025-06-27 23:00:00,1
2025-04-25,6001,CR,75.00,REPAY,LN20250326000027,计提利息收入,2025-04-25 23:00:00,1
2025-04-25,6002,CR,50.00,FEE,LN20250326000027,手续费收入,2025-04-25 23:00:00,1
2025-05-25,6001,CR,62.96,REPAY,LN20250326000027,计提利息收入,2025-05-25 23:00:00,1
2025-06-24,6001,CR,50.74,REPAY,LN20250326000027,计提利息收入,2025-06-24 23:00:00,1
2025-04-06,6001,CR,80.00,REPAY,LN20250307000045,计提利息收入,2025-04-06 23:00:00,1
2025-04-06,6002,CR,160.00,FEE,LN20250307000045,手续费收入,2025-04-06 23:00:00,1
2025-05-06,6001,CR,75.92,REPAY,LN20250307000045,计提利息收入,2025-05-06 23:00:00,1
2025-06-05,6001,CR,71.80,REPAY,LN20250307000045,计提利息收入,2025-06-05 23:00:00,1
2025-04-10,6001,CR,250.00,REPAY,LN20250311000032,计提利息收入,2025-04-10 23:00:00,1
2025-04-10,6002,CR,75.00,FEE,LN20250311000032,手续费收入,2025-04-10 23:00:00,1
2025-05-10,6001,CR,231.01,REPAY,LN20250311000032,计提利息收入,2025-05-10 23:00:00,1
2025-06-09,6001,CR,211.70,REPAY,LN20250311000032,计提利息收入,2025-06-09 23:00:00,1
2025-04-19,6001,CR,171.44,REPAY,LN20250320000026,计提利息收入,2025-04-19 23:00:00,1
2025-04-19,6002,CR,178.89,FEE,LN20250320000026,手续费收入,2025-04-19 23:00:00,1
2025-05-19,6001,CR,165.75,REPAY,LN20250320000026,计提利息收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,159.94,REPAY,LN20250320000026,计提利息收入,2025-06-18 23:00:00,1
2025-04-18,6001,CR,366.67,REPAY,LN20250319000026,计提利息收入,2025-04-18 23:00:00,1
2025-04-18,6002,CR,200.00,FEE,LN20250319000026,手续费收入,2025-04-18 23:00:00,1
2025-05-18,6001,CR,246.66,REPAY,LN20250319000026,计提利息收入,2025-05-18 23:00:00,1
2025-06-17,6001,CR,124.45,REPAY,LN20250319000026,计提利息收入,2025-06-17 23:00:00,1
2025-04-19,6001,CR,145.45,REPAY,LN20250320000027,计提利息收入,2025-04-19 23:00:00,1
2025-04-19,6002,CR,79.33,FEE,LN20250320000027,手续费收入,2025-04-19 23:00:00,1
2025-05-19,6001,CR,138.55,REPAY,LN20250320000027,计提利息收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,131.53,REPAY,LN20250320000027,计提利息收入,2025-06-18 23:00:00,1
2025-05-04,6001,CR,336.28,REPAY,LN20250404000029,计提利息收入,2025-05-04 23:00:00,1
2025-05-04,6002,CR,672.57,FEE,LN20250404000029,手续费收入,2025-05-04 23:00:00,1
2025-06-03,6001,CR,310.50,REPAY,LN20250404000029,计提利息收入,2025-06-03 23:00:00,1
2025-06-27,6001,CR,150.00,REPAY,LN20250528000017,计提利息收入,2025-06-27 23:00:00,1
2025-06-27,6002,CR,450.00,FEE,LN20250528000017,手续费收入,2025-06-27 23:00:00,1
2025-03-18,6001,CR,782.06,REPAY,LN20250216000027,计提利息收入,2025-03-18 23:00:00,1
2025-03-18,6002,CR,670.33,FEE,LN20250216000027,手续费收入,2025-03-18 23:00:00,1
2025-04-17,6001,CR,742.76,REPAY,LN20250216000027,计提利息收入,2025-04-17 23:00:00,1
2025-05-17,6001,CR,703.00,REPAY,LN20250216000027,计提利息收入,2025-05-17 23:00:00,1
2025-06-16,6001,CR,662.78,REPAY,LN20250216000027,计提利息收入,2025-06-16 23:00:00,1
2025-04-10,6001,CR,25.00,REPAY,LN20250311000033,计提利息收入,2025-04-10 23:00:00,1
2025-04-10,6002,CR,40.00,FEE,LN20250311000033,手续费收入,2025-04-10 23:00:00,1
2025-05-10,6001,CR,23.06,REPAY,LN20250311000033,计提利息收入,2025-05-10 23:00:00,1
2025-06-09,6001,CR,21.09,REPAY,LN20250311000033,计提利息收入,2025-06-09 23:00:00,1
2025-06-29,6001,CR,507.80,REPAY,LN20250530000027,计提利息收入,2025-06-29 23:00:00,1
2025-06-29,6002,CR,138.49,FEE,LN20250530000027,手续费收入,2025-06-29 23:00:00,1
2025-04-22,6001,CR,18.33,REPAY,LN20250323000019,计提利息收入,2025-04-22 23:00:00,1
2025-04-22,6002,CR,10.00,FEE,LN20250323000019,手续费收入,2025-04-22 23:00:00,1
2025-05-22,6001,CR,12.28,REPAY,LN20250323000019,计提利息收入,2025-05-22 23:00:00,1
2025-06-21,6001,CR,6.17,REPAY,LN20250323000019,计提利息收入,2025-06-21 23:00:00,1
2025-04-11,6001,CR,27.90,REPAY,LN20250312000041,计提利息收入,2025-04-11 23:00:00,1
2025-04-11,6002,CR,16.74,FEE,LN20250312000041,手续费收入,2025-04-11 23:00:00,1
2025-05-11,6001,CR,18.75,REPAY,LN20250312000041,计提利息收入,2025-05-11 23:00:00,1
2025-06-10,6001,CR,9.45,REPAY,LN20250312000041,计提利息收入,2025-06-10 23:00:00,1
2025-03-04,6001,CR,95.83,REPAY,LN20250202000017,计提利息收入,2025-03-04 23:00:00,1
2025-03-04,6002,CR,25.00,FEE,LN20250202000017,手续费收入,2025-03-04 23:00:00,1
2025-04-03,6001,CR,80.61,REPAY,LN20250202000017,计提利息收入,2025-04-03 23:00:00,1
2025-05-03,6001,CR,65.09,REPAY,LN20250202000017,计提利息收入,2025-05-03 23:00:00,1
2025-06-02,6001,CR,49.28,REPAY,LN20250202000017,计提利息收入,2025-06-02 23:00:00,1
2025-06-16,6001,CR,469.76,REPAY,LN20250517000031,计提利息收入,2025-06-16 23:00:00,1
2025-06-16,6002,CR,805.31,FEE,LN20250517000031,手续费收入,2025-06-16 23:00:00,1
2025-04-29,6001,CR,266.67,REPAY,LN20250330000019,计提利息收入,2025-04-29 23:00:00,1
2025-04-29,6002,CR,200.00,FEE,LN20250330000019,手续费收入,2025-04-29 23:00:00,1
2025-05-29,6001,CR,178.95,REPAY,LN20250330000019,计提利息收入,2025-05-29 23:00:00,1
2025-06-28,6001,CR,90.07,REPAY,LN20250330000019,计提利息收入,2025-06-28 23:00:00,1
2025-02-27,6001,CR,541.67,REPAY,LN20250128000015,计提利息收入,2025-02-27 23:00:00,1
2025-02-27,6002,CR,764.71,FEE,LN20250128000015,手续费收入,2025-02-27 23:00:00,1
2025-03-29,6001,CR,515.04,REPAY,LN20250128000015,计提利息收入,2025-03-29 23:00:00,1
2025-04-28,6001,CR,488.03,REPAY,LN20250128000015,计提利息收入,2025-04-28 23:00:00,1
2025-05-28,6001,CR,460.64,REPAY,LN20250128000015,计提利息收入,2025-05-28 23:00:00,1
2025-06-27,6001,CR,432.87,REPAY,LN20250128000015,计提利息收入,2025-06-27 23:00:00,1
2025-03-02,6001,CR,15.00,REPAY,LN20250131000020,计提利息收入,2025-03-02 23:00:00,1
2025-03-02,6002,CR,10.00,FEE,LN20250131000020,手续费收入,2025-03-02 23:00:00,1
2025-04-01,6001,CR,14.48,REPAY,LN20250131000020,计提利息收入,2025-04-01 23:00:00,1
2025-05-01,6001,CR,13.94,REPAY,LN20250131000020,计提利息收入,2025-05-01 23:00:00,1
2025-05-31,6001,CR,13.40,REPAY,LN20250131000020,计提利息收入,2025-05-31 23:00:00,1
2025-06-30,6001,CR,12.86,REPAY,LN20250131000020,计提利息收入,2025-06-30 23:00:00,1
2025-04-14,6001,CR,534.84,REPAY,LN20250315000023,计提利息收入,2025-04-14 23:00:00,1
2025-04-14,6002,CR,1283.61,FEE,LN20250315000023,手续费收入,2025-04-14 23:00:00,1
2025-05-14,6001,CR,358.77,REPAY,LN20250315000023,计提利息收入,2025-05-14 23:00:00,1
2025-06-13,6001,CR,180.50,REPAY,LN20250315000023,计提利息收入,2025-06-13 23:00:00,1
2025-03-29,6001,CR,30.00,REPAY,LN20250227000037,计提利息收入,2025-03-29 23:00:00,1
2025-03-29,6002,CR,40.00,FEE,LN20250227000037,手续费收入,2025-03-29 23:00:00,1
2025-04-28,6001,CR,28.95,REPAY,LN20250227000037,计提利息收入,2025-04-28 23:00:00,1
2025-05-28,6001,CR,27.89,REPAY,LN20250227000037,计提利息收入,2025-05-28 23:00:00,1
2025-06-27,6001,CR,26.81,REPAY,LN20250227000037,计提利息收入,2025-06-27 23:00:00,1
2025-04-05,6001,CR,350.00,REPAY,LN20250306000041,计提利息收入,2025-04-05 23:00:00,1
2025-04-05,6002,CR,600.00,FEE,LN20250306000041,手续费收入,2025-04-05 23:00:00,1
2025-05-05,6001,CR,337.28,REPAY,LN20250306000041,计提利息收入,2025-05-05 23:00:00,1
2025-06-04,6001,CR,324.41,REPAY,LN20250306000041,计提利息收入,2025-06-04 23:00:00,1
2025-05-24,6001,CR,800.00,REPAY,LN20250424000020,计提利息收入,2025-05-24 23:00:00,1
2025-05-24,6002,CR,400.00,FEE,LN20250424000020,手续费收入,2025-05-24 23:00:00,1
2025-06-23,6001,CR,770.34,REPAY,LN20250424000020,计提利息收入,2025-06-23 23:00:00,1
2025-03-19,6001,CR,250.00,REPAY,LN20250217000032,计提利息收入,2025-03-19 23:00:00,1
2025-03-19,6002,CR,300.00,FEE,LN20250217000032,手续费收入,2025-03-19 23:00:00,1
2025-04-18,6001,CR,237.98,REPAY,LN20250217000032,计提利息收入,2025-04-18 23:00:00,1
2025-05-18,6001,CR,225.75,REPAY,LN20250217000032,计提利息收入,2025-05-18 23:00:00,1
2025-06-17,6001,CR,213.32,REPAY,LN20250217000032,计提利息收入,2025-06-17 23:00:00,1
2025-05-19,6001,CR,28.33,REPAY,LN20250419000020,计提利息收入,2025-05-19 23:00:00,1
2025-05-19,6002,CR,40.00,FEE,LN20250419000020,手续费收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,26.94,REPAY,LN20250419000020,计提利息收入,2025-06-18 23:00:00,1
2025-06-05,6001,CR,91.67,REPAY,LN20250506000015,计提利息收入,2025-06-05 23:00:00,1
2025-06-05,6002,CR,25.00,FEE,LN20250506000015,手续费收入,2025-06-05 23:00:00,1
2025-04-06,6001,CR,375.00,REPAY,LN20250307000046,计提利息收入,2025-04-06 23:00:00,1
2025-04-06,6002,CR,600.00,FEE,LN20250307000046,手续费收入,2025-04-06 23:00:00,1
2025-05-06,6001,CR,345.84,REPAY,LN20250307000046,计提利息收入,2025-05-06 23:00:00,1
2025-06-05,6001,CR,316.32,REPAY,LN20250307000046,计提利息收入,2025-06-05 23:00:00,1
2025-03-13,6001,CR,283.33,REPAY,LN20250211000027,计提利息收入,2025-03-13 23:00:00,1
2025-03-13,6002,CR,200.00,FEE,LN20250211000027,手续费收入,2025-03-13 23:00:00,1
2025-04-12,6001,CR,190.21,REPAY,LN20250211000027,计提利息收入,2025-04-12 23:00:00,1
2025-05-12,6001,CR,95.78,REPAY,LN20250211000027,计提利息收入,2025-05-12 23:00:00,1
2025-04-21,6001,CR,315.85,REPAY,LN20250322000029,计提利息收入,2025-04-21 23:00:00,1
2025-04-21,6002,CR,473.78,FEE,LN20250322000029,手续费收入,2025-04-21 23:00:00,1
2025-05-21,6001,CR,211.96,REPAY,LN20250322000029,计提利息收入,2025-05-21 23:00:00,1
2025-06-20,6001,CR,106.68,REPAY,LN20250322000029,计提利息收入,2025-06-20 23:00:00,1
2025-03-30,6001,CR,141.67,REPAY,LN20250228000036,计提利息收入,2025-03-30 23:00:00,1
2025-03-30,6002,CR,200.00,FEE,LN20250228000036,手续费收入,2025-03-30 23:00:00,1
2025-04-29,6001,CR,138.62,REPAY,LN20250228000036,计提利息收入,2025-04-29 23:00:00,1
2025-05-29,6001,CR,135.54,REPAY,LN20250228000036,计提利息收入,2025-05-29 23:00:00,1
2025-06-28,6001,CR,132.41,REPAY,LN20250228000036,计提利息收入,2025-06-28 23:00:00,1
2025-05-03,6001,CR,750.00,REPAY,LN20250403000019,计提利息收入,2025-05-03 23:00:00,1
2025-05-03,6002,CR,1500.00,FEE,LN20250403000019,手续费收入,2025-05-03 23:00:00,1
2025-06-02,6001,CR,503.71,REPAY,LN20250403000019,计提利息收入,2025-06-02 23:00:00,1
2025-05-19,6001,CR,18.33,REPAY,LN20250419000021,计提利息收入,2025-05-19 23:00:00,1
2025-05-19,6002,CR,40.00,FEE,LN20250419000021,手续费收入,2025-05-19 23:00:00,1
2025-06-18,6001,CR,15.35,REPAY,LN20250419000021,计提利息收入,2025-06-18 23:00:00,1
2025-04-06,6001,CR,537.00,REPAY,LN20250307000047,计提利息收入,2025-04-06 23:00:00,1
2025-04-06,6002,CR,1208.26,FEE,LN20250307000047,手续费收入,2025-04-06 23:00:00,1
2025-05-06,6001,CR,525.28,REPAY,LN20250307000047,计提利息收入,2025-05-06 23:00:00,1
2025-06-05,6001,CR,513.41,REPAY,LN20250307000047,计提利息收入,2025-06-05 23:00:00,1
2025-02-23,6001,CR,923.11,REPAY,LN20250124000012,计提利息收入,2025-02-23 23:00:00,1
