settle_date,settle_type,ref_id,amount,from_account,to_account,channel,status,is_test_data
2025-03-22,DISBURSE,LN20250322000051,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-22,DISBURSE,LN20250122000013,9287.67,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-17,DISBURSE,LN20250617000035,8589.91,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-16,DISBURSE,LN20250216000049,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000030,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000061,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-26,DISBURSE,LN20250226000071,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000062,9260.83,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-01,DISBURSE,LN20250201000038,35417.38,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000077,8583.91,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-30,DISBURSE,LN20250430000039,28933.06,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000069,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-27,DISBURSE,LN20250527000046,59923.25,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000045,38552.96,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000044,30000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-18,DISBURSE,LN20250518000034,50000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-01,DISBURSE,LN20250401000033,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-29,DISBURSE,LN20250329000039,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000041,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000061,42318.48,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000072,835.93,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000062,46837.30,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-10,DISBURSE,LN20250610000038,4980.45,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-26,DISBURSE,LN20250626000038,42868.75,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-23,DISBURSE,LN20250423000021,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000038,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-10,DISBURSE,LN20250510000035,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000067,45922.92,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-02,DISBURSE,LN20250402000047,8875.34,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000071,50000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-29,DISBURSE,LN20250329000040,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000072,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-23,DISBURSE,LN20250123000015,44099.14,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000062,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-24,DISBURSE,LN20250624000034,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-31,DISBURSE,LN20250131000040,44414.51,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000061,36918.21,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-29,DISBURSE,LN20250129000026,42283.20,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000046,13848.30,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-08,DISBURSE,LN20250508000045,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-24,DISBURSE,LN20250424000034,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-20,DISBURSE,LN20250520000028,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000063,2478.57,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-07,DISBURSE,LN20250207000053,23414.31,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-18,DISBURSE,LN20250618000040,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000054,40144.72,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-17,DISBURSE,LN20250117000013,5010.64,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-18,DISBURSE,LN20250118000016,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000059,27515.43,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-04,DISBURSE,LN20250204000040,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-10,DISBURSE,LN20250210000041,18589.68,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000062,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-27,DISBURSE,LN20250327000054,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-16,DISBURSE,LN20250116000008,6870.21,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-06,DISBURSE,LN20250406000033,8891.22,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-09,DISBURSE,LN20250209000041,1185.03,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-05,DISBURSE,LN20250405000038,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000042,30874.99,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000063,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-18,DISBURSE,LN20250518000035,44039.30,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-22,DISBURSE,LN20250622000046,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000045,46852.57,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-12,DISBURSE,LN20250412000033,50000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-01,DISBURSE,LN20250601000043,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-13,DISBURSE,LN20250513000042,4148.25,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-25,DISBURSE,LN20250625000029,29415.01,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-16,DISBURSE,LN20250616000036,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-09,DISBURSE,LN20250609000035,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-28,DISBURSE,LN20250428000037,20000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000046,15965.84,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-25,DISBURSE,LN20250625000030,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-09,DISBURSE,LN20250609000036,5000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000060,24665.42,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-16,DISBURSE,LN20250316000044,22101.93,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-06,DISBURSE,LN20250206000054,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000073,50000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-25,DISBURSE,LN20250225000056,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000063,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000046,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000064,45380.02,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-05,DISBURSE,LN20250305000061,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-25,DISBURSE,LN20250625000031,8103.48,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-04,DISBURSE,LN20250304000068,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000065,16034.45,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-31,DISBURSE,LN20250531000040,24942.47,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000053,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-15,DISBURSE,LN20250615000047,35819.23,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000063,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-21,DISBURSE,LN20250121000016,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-15,DISBURSE,LN20250215000073,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000070,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000063,1000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-07,DISBURSE,LN20250307000078,30000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-15,DISBURSE,LN20250515000048,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-22,DISBURSE,LN20250522000043,21863.56,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-26,DISBURSE,LN20250226000072,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000043,10892.23,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000031,6461.41,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-12,DISBURSE,LN20250412000034,4919.29,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000064,444.69,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-28,DISBURSE,LN20250528000035,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-16,DISBURSE,LN20250416000031,7435.72,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-20,DISBURSE,LN20250320000050,36905.96,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000054,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000074,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-03,DISBURSE,LN20250303000062,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-18,DISBURSE,LN20250118000017,7278.68,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-05,DISBURSE,LN20250305000062,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-04,DISBURSE,LN20250404000049,30000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000067,2120.73,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000065,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-18,DISBURSE,LN20250418000032,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-05,DISBURSE,LN20250405000039,9787.32,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-11,DISBURSE,LN20250511000047,7937.83,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-26,DISBURSE,LN20250526000045,8965.20,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-06,DISBURSE,LN20250506000029,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-24,DISBURSE,LN20250324000044,46524.90,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-05,DISBURSE,LN20250505000025,953.88,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000042,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-06,DISBURSE,LN20250506000030,9345.80,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-04,DISBURSE,LN20250204000041,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-25,DISBURSE,LN20250525000039,2016.01,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-19,DISBURSE,LN20250619000047,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-17,DISBURSE,LN20250417000041,3825.90,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-04,DISBURSE,LN20250504000033,8429.07,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-18,DISBURSE,LN20250518000036,495.42,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-06-26,DISBURSE,LN20250626000039,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-06,DISBURSE,LN20250506000031,8992.04,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000047,16823.92,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000066,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-28,DISBURSE,LN20250228000075,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-07,DISBURSE,LN20250207000054,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000054,20000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-30,DISBURSE,LN20250430000040,8000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-04-01,DISBURSE,LN20250401000034,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-26,DISBURSE,LN20250526000046,7793.10,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-08,DISBURSE,LN20250208000038,59573.44,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-03,DISBURSE,LN20250203000034,29459.43,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000068,17945.36,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-18,DISBURSE,LN20250318000051,14860.54,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-01-23,DISBURSE,LN20250123000016,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000044,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000055,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-07,DISBURSE,LN20250507000051,15000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-27,DISBURSE,LN20250127000026,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-14,DISBURSE,LN20250514000040,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000045,11828.02,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-11,DISBURSE,LN20250311000058,46509.95,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-06,DISBURSE,LN20250506000032,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-30,DISBURSE,LN20250330000032,50000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000067,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-22,DISBURSE,LN20250622000047,16788.63,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-24,DISBURSE,LN20250524000039,36502.26,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-07,DISBURSE,LN20250607000047,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-03,DISBURSE,LN20250403000034,47309.34,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-12,DISBURSE,LN20250412000035,7481.54,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-20,DISBURSE,LN20250420000029,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-14,DISBURSE,LN20250514000041,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-12,DISBURSE,LN20250212000063,12688.68,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-29,DISBURSE,LN20250529000044,9311.82,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-02,DISBURSE,LN20250602000041,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-12,DISBURSE,LN20250612000048,8536.69,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-14,DISBURSE,LN20250414000027,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-11,DISBURSE,LN20250511000048,9964.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-14,DISBURSE,LN20250514000042,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-26,DISBURSE,LN20250226000073,1000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-07,DISBURSE,LN20250207000055,95942.79,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-01-24,DISBURSE,LN20250124000019,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-18,DISBURSE,LN20250118000018,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-29,DISBURSE,LN20250129000027,10000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-10,DISBURSE,LN20250210000042,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-09,DISBURSE,LN20250409000043,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-23,DISBURSE,LN20250323000046,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000069,72892.98,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-24,DISBURSE,LN20250524000040,30000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-07,DISBURSE,LN20250407000041,12082.60,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-26,DISBURSE,LN20250426000028,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000061,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-28,DISBURSE,LN20250628000024,12730.15,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-16,DISBURSE,LN20250316000045,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-16,DISBURSE,LN20250416000032,60961.96,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000055,52860.79,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-23,DISBURSE,LN20250623000027,3725.73,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-29,DISBURSE,LN20250329000041,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-20,DISBURSE,LN20250220000065,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-13,DISBURSE,LN20250513000043,10000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-27,DISBURSE,LN20250227000059,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-03,DISBURSE,LN20250203000035,7460.09,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-21,DISBURSE,LN20250321000055,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-10,DISBURSE,LN20250510000036,7850.43,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-28,DISBURSE,LN20250328000052,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000043,7942.70,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-22,DISBURSE,LN20250622000048,50000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000064,7451.34,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-15,DISBURSE,LN20250615000048,3862.14,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-22,DISBURSE,LN20250222000068,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-07,DISBURSE,LN20250507000052,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000044,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-16,DISBURSE,LN20250416000033,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-26,DISBURSE,LN20250126000014,27720.19,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-10,DISBURSE,LN20250310000062,4769.84,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-04,DISBURSE,LN20250404000050,20000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000056,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-06,DISBURSE,LN20250606000037,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-02,DISBURSE,LN20250202000040,12546.12,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000071,2000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-06,DISBURSE,LN20250306000070,5000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-03,DISBURSE,LN20250603000035,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-03-08,DISBURSE,LN20250308000068,9017.36,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-31,DISBURSE,LN20250331000057,2000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-18,DISBURSE,LN20250218000056,1573.25,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-13,DISBURSE,LN20250513000044,5000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-02,DISBURSE,LN20250302000057,15000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-04-16,DISBURSE,LN20250416000034,48402.16,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-20,DISBURSE,LN20250520000029,8000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-26,DISBURSE,LN20250326000047,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-07,DISBURSE,LN20250207000056,15000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-06-03,DISBURSE,LN20250603000036,28713.71,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-14,DISBURSE,LN20250314000064,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-05-21,DISBURSE,LN20250521000040,24109.10,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-05-30,DISBURSE,LN20250530000045,27851.19,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-13,DISBURSE,LN20250313000079,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000066,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-17,DISBURSE,LN20250217000051,37364.44,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-02,DISBURSE,LN20250202000041,1000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-01-31,DISBURSE,LN20250131000041,5711.42,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000067,29380.74,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-23,DISBURSE,LN20250223000068,5000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-03-18,DISBURSE,LN20250318000052,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-06-10,DISBURSE,LN20250610000039,9816.72,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-13,DISBURSE,LN20250213000072,10000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-06,DISBURSE,LN20250606000038,38220.61,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-05-07,DISBURSE,LN20250507000053,50000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-10,DISBURSE,LN20250210000043,1000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-14,DISBURSE,LN20250214000062,50000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-06-30,DISBURSE,LN20250630000029,22804.84,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-05-23,DISBURSE,LN20250523000044,9103.51,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-04-04,DISBURSE,LN20250404000051,1000.00,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-03-01,DISBURSE,LN20250301000065,15000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-19,DISBURSE,LN20250219000062,3376.09,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-05,DISBURSE,LN20250305000063,30000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-02-27,DISBURSE,LN20250227000060,8000.00,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-04-23,DISBURSE,LN20250423000022,8021.14,COMPANY_ACC,BANK_C,BANK,SUCCESS,1
2025-02-05,DISBURSE,LN20250205000043,2000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-17,DISBURSE,LN20250217000052,20000.00,COMPANY_ACC,GTE_A,BANK,SUCCESS,1
2025-03-09,DISBURSE,LN20250309000064,20000.00,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-02-21,DISBURSE,LN20250221000073,14001.07,COMPANY_ACC,BANK_B,BANK,SUCCESS,1
2025-02-17,DISBURSE,LN20250217000053,12696.99,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
2025-01-21,DISBURSE,LN20250121000017,16894.29,COMPANY_ACC,BANK_A,BANK,SUCCESS,1
