application_id,customer_id,model_code,score,grade,computed_at,is_test_data
AP20250106000014,C00009326,B_SCORE,762,A,2025-01-06 10:54:31,1
AP20250106000014,C00009326,FRAUD_SCORE,131,N/A,2025-01-06 10:54:31,1
AP20250328000062,C00001352,A_SCORE,735,A,2025-03-28 10:58:29,1
AP20250328000062,C00001352,B_SCORE,664,B,2025-03-28 10:58:29,1
AP20250328000062,C00001352,FRAUD_SCORE,675,N/A,2025-03-28 10:58:29,1
AP20250423000072,C00009563,A_SCORE,623,C,2025-04-23 12:02:39,1
AP20250423000072,C00009563,B_SCORE,531,E,2025-04-23 12:02:39,1
AP20250423000072,C00009563,FRAUD_SCORE,93,N/A,2025-04-23 12:02:39,1
AP20250607000083,C00007100,A_SCORE,742,A,2025-06-07 17:02:17,1
AP20250607000083,C00007100,B_SCORE,833,A,2025-06-07 17:02:17,1
AP20250607000083,C00007100,FRAUD_SCORE,501,N/A,2025-06-07 17:02:17,1
AP20250403000046,C00003947,A_SCORE,553,D,2025-04-03 19:20:06,1
AP20250403000046,C00003947,B_SCORE,578,D,2025-04-03 19:20:06,1
AP20250403000046,C00003947,FRAUD_SCORE,0,N/A,2025-04-03 19:20:06,1
AP20250304000096,C00004761,A_SCORE,714,B,2025-03-04 13:21:39,1
AP20250304000096,C00004761,B_SCORE,787,A,2025-03-04 13:21:39,1
AP20250304000096,C00004761,FRAUD_SCORE,90,N/A,2025-03-04 13:21:39,1
AP20250212000138,C00009816,A_SCORE,739,A,2025-02-12 20:33:18,1
AP20250212000138,C00009816,B_SCORE,696,B,2025-02-12 20:33:18,1
AP20250212000138,C00009816,FRAUD_SCORE,200,N/A,2025-02-12 20:33:18,1
AP20250214000103,C00008735,A_SCORE,650,C,2025-02-14 12:49:34,1
AP20250214000103,C00008735,B_SCORE,524,E,2025-02-14 12:49:34,1
AP20250214000103,C00008735,FRAUD_SCORE,174,N/A,2025-02-14 12:49:34,1
AP20250223000119,C00003969,A_SCORE,799,A,2025-02-23 09:37:57,1
AP20250223000119,C00003969,B_SCORE,671,B,2025-02-23 09:37:57,1
AP20250223000119,C00003969,FRAUD_SCORE,126,N/A,2025-02-23 09:37:57,1
AP20250320000076,C00002427,A_SCORE,682,B,2025-03-20 11:23:44,1
AP20250320000076,C00002427,B_SCORE,615,C,2025-03-20 11:23:44,1
AP20250320000076,C00002427,FRAUD_SCORE,101,N/A,2025-03-20 11:23:44,1
AP20250502000079,C00005650,A_SCORE,705,B,2025-05-02 21:57:19,1
AP20250502000079,C00005650,B_SCORE,796,A,2025-05-02 21:57:19,1
AP20250502000079,C00005650,FRAUD_SCORE,0,N/A,2025-05-02 21:57:19,1
AP20250513000068,C00007526,A_SCORE,557,D,2025-05-13 13:25:14,1
AP20250513000068,C00007526,B_SCORE,570,D,2025-05-13 13:25:14,1
AP20250513000068,C00007526,FRAUD_SCORE,533,N/A,2025-05-13 13:25:14,1
AP20250218000149,C00002236,A_SCORE,600,C,2025-02-18 13:44:42,1
AP20250218000149,C00002236,B_SCORE,726,A,2025-02-18 13:44:42,1
AP20250218000149,C00002236,FRAUD_SCORE,78,N/A,2025-02-18 13:44:42,1
AP20250225000120,C00001900,A_SCORE,490,E,2025-02-25 20:27:22,1
AP20250225000120,C00001900,B_SCORE,658,C,2025-02-25 20:27:22,1
AP20250225000120,C00001900,FRAUD_SCORE,290,N/A,2025-02-25 20:27:22,1
AP20250309000096,C00003097,A_SCORE,646,C,2025-03-09 20:50:34,1
AP20250309000096,C00003097,B_SCORE,569,D,2025-03-09 20:50:34,1
AP20250309000096,C00003097,FRAUD_SCORE,235,N/A,2025-03-09 20:50:34,1
AP20250324000065,C00006334,A_SCORE,613,C,2025-03-24 22:47:36,1
AP20250324000065,C00006334,B_SCORE,621,C,2025-03-24 22:47:36,1
AP20250324000065,C00006334,FRAUD_SCORE,181,N/A,2025-03-24 22:47:36,1
AP20250617000051,C00001560,A_SCORE,615,C,2025-06-17 13:00:01,1
AP20250617000051,C00001560,B_SCORE,673,B,2025-06-17 13:00:01,1
AP20250617000051,C00001560,FRAUD_SCORE,63,N/A,2025-06-17 13:00:01,1
AP20250606000079,C00009261,A_SCORE,662,B,2025-06-06 06:29:18,1
AP20250606000079,C00009261,B_SCORE,779,A,2025-06-06 06:29:18,1
AP20250606000079,C00009261,FRAUD_SCORE,54,N/A,2025-06-06 06:29:18,1
AP20250404000050,C00009602,A_SCORE,842,A,2025-04-04 18:42:48,1
AP20250404000050,C00009602,B_SCORE,720,A,2025-04-04 18:42:48,1
AP20250404000050,C00009602,FRAUD_SCORE,0,N/A,2025-04-04 18:42:48,1
AP20250402000061,C00008436,A_SCORE,563,D,2025-04-02 20:06:43,1
AP20250402000061,C00008436,B_SCORE,769,A,2025-04-02 20:06:43,1
AP20250402000061,C00008436,FRAUD_SCORE,20,N/A,2025-04-02 20:06:43,1
AP20250419000059,C00005134,A_SCORE,524,E,2025-04-19 12:11:46,1
AP20250419000059,C00005134,B_SCORE,582,D,2025-04-19 12:11:46,1
AP20250419000059,C00005134,FRAUD_SCORE,87,N/A,2025-04-19 12:11:46,1
AP20250620000075,C00000308,A_SCORE,659,C,2025-06-20 23:03:03,1
AP20250620000075,C00000308,B_SCORE,666,B,2025-06-20 23:03:03,1
AP20250620000075,C00000308,FRAUD_SCORE,221,N/A,2025-06-20 23:03:03,1
AP20250614000065,C00007399,A_SCORE,674,B,2025-06-14 19:37:52,1
AP20250614000065,C00007399,B_SCORE,576,D,2025-06-14 19:37:52,1
AP20250614000065,C00007399,FRAUD_SCORE,793,N/A,2025-06-14 19:37:52,1
AP20250221000143,C00001282,A_SCORE,581,D,2025-02-21 21:50:39,1
AP20250221000143,C00001282,B_SCORE,621,C,2025-02-21 21:50:39,1
AP20250221000143,C00001282,FRAUD_SCORE,186,N/A,2025-02-21 21:50:39,1
AP20250217000138,C00008177,A_SCORE,667,B,2025-02-17 22:36:22,1
AP20250217000138,C00008177,B_SCORE,718,B,2025-02-17 22:36:22,1
AP20250217000138,C00008177,FRAUD_SCORE,151,N/A,2025-02-17 22:36:22,1
AP20250604000056,C00005806,A_SCORE,812,A,2025-06-04 16:28:00,1
AP20250604000056,C00005806,B_SCORE,560,D,2025-06-04 16:28:00,1
AP20250604000056,C00005806,FRAUD_SCORE,0,N/A,2025-06-04 16:28:00,1
AP20250428000058,C00005678,A_SCORE,839,A,2025-04-28 22:16:37,1
AP20250428000058,C00005678,B_SCORE,701,B,2025-04-28 22:16:37,1
AP20250428000058,C00005678,FRAUD_SCORE,270,N/A,2025-04-28 22:16:37,1
AP20250610000054,C00003738,A_SCORE,735,A,2025-06-10 21:53:11,1
AP20250610000054,C00003738,B_SCORE,703,B,2025-06-10 21:53:11,1
AP20250610000054,C00003738,FRAUD_SCORE,175,N/A,2025-06-10 21:53:11,1
AP20250414000060,C00001944,A_SCORE,817,A,2025-04-14 10:07:59,1
AP20250414000060,C00001944,B_SCORE,589,D,2025-04-14 10:07:59,1
AP20250414000060,C00001944,FRAUD_SCORE,0,N/A,2025-04-14 10:07:59,1
AP20250228000120,C00003854,A_SCORE,598,D,2025-02-28 11:18:31,1
AP20250228000120,C00003854,B_SCORE,579,D,2025-02-28 11:18:31,1
AP20250228000120,C00003854,FRAUD_SCORE,795,N/A,2025-02-28 11:18:31,1
AP20250609000063,C00007635,A_SCORE,659,C,2025-06-09 23:04:22,1
AP20250609000063,C00007635,B_SCORE,704,B,2025-06-09 23:04:22,1
AP20250609000063,C00007635,FRAUD_SCORE,4,N/A,2025-06-09 23:04:22,1
AP20250224000109,C00005814,A_SCORE,572,D,2025-02-24 11:54:39,1
AP20250224000109,C00005814,B_SCORE,512,E,2025-02-24 11:54:39,1
AP20250224000109,C00005814,FRAUD_SCORE,227,N/A,2025-02-24 11:54:39,1
AP20250129000088,C00009593,A_SCORE,767,A,2025-01-29 11:35:11,1
AP20250129000088,C00009593,B_SCORE,590,D,2025-01-29 11:35:11,1
AP20250129000088,C00009593,FRAUD_SCORE,180,N/A,2025-01-29 11:35:11,1
AP20250418000073,C00007412,A_SCORE,745,A,2025-04-18 02:34:41,1
AP20250418000073,C00007412,B_SCORE,738,A,2025-04-18 02:34:41,1
AP20250418000073,C00007412,FRAUD_SCORE,89,N/A,2025-04-18 02:34:41,1
AP20250308000089,C00008177,A_SCORE,662,B,2025-03-08 13:04:08,1
AP20250308000089,C00008177,B_SCORE,742,A,2025-03-08 13:04:08,1
AP20250308000089,C00008177,FRAUD_SCORE,175,N/A,2025-03-08 13:04:08,1
AP20250522000074,C00006739,A_SCORE,603,C,2025-05-22 14:33:27,1
AP20250522000074,C00006739,B_SCORE,637,C,2025-05-22 14:33:27,1
AP20250522000074,C00006739,FRAUD_SCORE,37,N/A,2025-05-22 14:33:27,1
AP20250625000059,C00009125,A_SCORE,632,C,2025-06-25 22:14:52,1
AP20250625000059,C00009125,B_SCORE,602,C,2025-06-25 22:14:52,1
AP20250625000059,C00009125,FRAUD_SCORE,0,N/A,2025-06-25 22:14:52,1
AP20250413000061,C00003858,A_SCORE,579,D,2025-04-13 13:49:37,1
AP20250413000061,C00003858,B_SCORE,672,B,2025-04-13 13:49:37,1
AP20250413000061,C00003858,FRAUD_SCORE,98,N/A,2025-04-13 13:49:37,1
AP20250414000061,C00007577,A_SCORE,670,B,2025-04-14 17:22:13,1
AP20250414000061,C00007577,B_SCORE,635,C,2025-04-14 17:22:13,1
AP20250414000061,C00007577,FRAUD_SCORE,190,N/A,2025-04-14 17:22:13,1
AP20250529000058,C00003685,A_SCORE,867,A,2025-05-29 06:49:50,1
AP20250529000058,C00003685,B_SCORE,563,D,2025-05-29 06:49:50,1
AP20250529000058,C00003685,FRAUD_SCORE,227,N/A,2025-05-29 06:49:50,1
AP20250424000073,C00002628,A_SCORE,650,C,2025-04-24 19:51:06,1
AP20250424000073,C00002628,B_SCORE,620,C,2025-04-24 19:51:06,1
AP20250424000073,C00002628,FRAUD_SCORE,327,N/A,2025-04-24 19:51:06,1
AP20250518000070,C00000877,A_SCORE,584,D,2025-05-18 12:48:23,1
AP20250518000070,C00000877,B_SCORE,532,E,2025-05-18 12:48:23,1
AP20250518000070,C00000877,FRAUD_SCORE,40,N/A,2025-05-18 12:48:23,1
AP20250215000127,C00009177,A_SCORE,646,C,2025-02-15 00:29:04,1
AP20250215000127,C00009177,B_SCORE,715,B,2025-02-15 00:29:04,1
AP20250215000127,C00009177,FRAUD_SCORE,321,N/A,2025-02-15 00:29:04,1
AP20250131000095,C00009553,A_SCORE,579,D,2025-01-31 13:13:59,1
AP20250131000095,C00009553,B_SCORE,638,C,2025-01-31 13:13:59,1
AP20250131000095,C00009553,FRAUD_SCORE,0,N/A,2025-01-31 13:13:59,1
AP20250527000062,C00002667,A_SCORE,718,B,2025-05-27 20:54:53,1
AP20250527000062,C00002667,B_SCORE,740,A,2025-05-27 20:54:53,1
AP20250527000062,C00002667,FRAUD_SCORE,365,N/A,2025-05-27 20:54:53,1
AP20250510000079,C00009441,A_SCORE,558,D,2025-05-10 18:36:14,1
AP20250510000079,C00009441,B_SCORE,594,D,2025-05-10 18:36:14,1
AP20250510000079,C00009441,FRAUD_SCORE,248,N/A,2025-05-10 18:36:14,1
AP20250206000098,C00002944,A_SCORE,791,A,2025-02-06 16:34:18,1
AP20250206000098,C00002944,B_SCORE,717,B,2025-02-06 16:34:18,1
AP20250206000098,C00002944,FRAUD_SCORE,472,N/A,2025-02-06 16:34:18,1
AP20250506000071,C00002082,A_SCORE,617,C,2025-05-06 17:41:21,1
AP20250506000071,C00002082,B_SCORE,611,C,2025-05-06 17:41:21,1
AP20250506000071,C00002082,FRAUD_SCORE,192,N/A,2025-05-06 17:41:21,1
AP20250522000075,C00004039,A_SCORE,622,C,2025-05-22 21:52:22,1
AP20250522000075,C00004039,B_SCORE,498,E,2025-05-22 21:52:22,1
AP20250522000075,C00004039,FRAUD_SCORE,220,N/A,2025-05-22 21:52:22,1
AP20250627000053,C00001633,A_SCORE,790,A,2025-06-27 23:52:17,1
AP20250627000053,C00001633,B_SCORE,672,B,2025-06-27 23:52:17,1
AP20250627000053,C00001633,FRAUD_SCORE,234,N/A,2025-06-27 23:52:17,1
AP20250404000051,C00006639,A_SCORE,646,C,2025-04-04 17:09:03,1
AP20250404000051,C00006639,B_SCORE,640,C,2025-04-04 17:09:03,1
AP20250404000051,C00006639,FRAUD_SCORE,346,N/A,2025-04-04 17:09:03,1
AP20250506000072,C00002965,A_SCORE,571,D,2025-05-08 13:16:36,1
AP20250506000072,C00002965,B_SCORE,593,D,2025-05-08 13:16:36,1
AP20250506000072,C00002965,FRAUD_SCORE,145,N/A,2025-05-08 13:16:36,1
AP20250530000066,C00003668,A_SCORE,556,D,2025-05-30 17:36:27,1
AP20250530000066,C00003668,B_SCORE,645,C,2025-05-30 17:36:27,1
AP20250530000066,C00003668,FRAUD_SCORE,457,N/A,2025-05-30 17:36:27,1
AP20250620000076,C00009998,A_SCORE,610,C,2025-06-20 06:43:32,1
AP20250620000076,C00009998,B_SCORE,651,C,2025-06-20 06:43:32,1
AP20250620000076,C00009998,FRAUD_SCORE,639,N/A,2025-06-20 06:43:32,1
AP20250203000130,C00003832,A_SCORE,653,C,2025-02-03 14:42:24,1
AP20250203000130,C00003832,B_SCORE,483,E,2025-02-03 14:42:24,1
AP20250203000130,C00003832,FRAUD_SCORE,737,N/A,2025-02-03 14:42:24,1
AP20250115000053,C00005653,A_SCORE,640,C,2025-01-15 21:44:09,1
AP20250115000053,C00005653,B_SCORE,688,B,2025-01-15 21:44:09,1
AP20250115000053,C00005653,FRAUD_SCORE,169,N/A,2025-01-15 21:44:09,1
AP20250614000066,C00006823,A_SCORE,772,A,2025-06-14 23:08:39,1
AP20250614000066,C00006823,B_SCORE,568,D,2025-06-14 23:08:39,1
AP20250614000066,C00006823,FRAUD_SCORE,310,N/A,2025-06-14 23:08:39,1
AP20250612000072,C00001518,A_SCORE,584,D,2025-06-12 23:09:12,1
AP20250612000072,C00001518,B_SCORE,592,D,2025-06-12 23:09:12,1
AP20250612000072,C00001518,FRAUD_SCORE,137,N/A,2025-06-12 23:09:12,1
AP20250116000054,C00003569,A_SCORE,538,E,2025-01-16 13:44:20,1
AP20250116000054,C00003569,B_SCORE,587,D,2025-01-16 13:44:20,1
AP20250116000054,C00003569,FRAUD_SCORE,723,N/A,2025-01-16 13:44:20,1
AP20250403000047,C00002546,A_SCORE,587,D,2025-04-03 20:38:44,1
AP20250403000047,C00002546,B_SCORE,529,E,2025-04-03 20:38:44,1
AP20250403000047,C00002546,FRAUD_SCORE,78,N/A,2025-04-03 20:38:44,1
AP20250426000056,C00004112,A_SCORE,695,B,2025-04-26 21:45:38,1
AP20250426000056,C00004112,B_SCORE,588,D,2025-04-26 21:45:38,1
AP20250426000056,C00004112,FRAUD_SCORE,39,N/A,2025-04-26 21:45:38,1
AP20250217000139,C00009089,A_SCORE,706,B,2025-02-17 21:53:07,1
AP20250217000139,C00009089,B_SCORE,759,A,2025-02-17 21:53:07,1
AP20250217000139,C00009089,FRAUD_SCORE,368,N/A,2025-02-17 21:53:07,1
AP20250212000139,C00006297,A_SCORE,694,B,2025-02-12 21:43:39,1
AP20250212000139,C00006297,B_SCORE,598,D,2025-02-12 21:43:39,1
AP20250212000139,C00006297,FRAUD_SCORE,0,N/A,2025-02-12 21:43:39,1
AP20250411000066,C00009972,A_SCORE,795,A,2025-04-11 17:07:19,1
AP20250411000066,C00009972,B_SCORE,771,A,2025-04-11 17:07:19,1
AP20250411000066,C00009972,FRAUD_SCORE,0,N/A,2025-04-11 17:07:19,1
AP20250604000057,C00007996,A_SCORE,570,D,2025-06-04 13:29:45,1
AP20250604000057,C00007996,B_SCORE,625,C,2025-06-04 13:29:45,1
AP20250604000057,C00007996,FRAUD_SCORE,183,N/A,2025-06-04 13:29:45,1
AP20250226000114,C00003779,A_SCORE,693,B,2025-02-26 13:56:32,1
AP20250226000114,C00003779,B_SCORE,581,D,2025-02-26 13:56:32,1
AP20250226000114,C00003779,FRAUD_SCORE,62,N/A,2025-02-26 13:56:32,1
AP20250304000097,C00003976,A_SCORE,591,D,2025-03-04 13:50:05,1
AP20250304000097,C00003976,B_SCORE,613,C,2025-03-04 13:50:05,1
AP20250304000097,C00003976,FRAUD_SCORE,389,N/A,2025-03-04 13:50:05,1
AP20250312000101,C00005312,A_SCORE,741,A,2025-03-12 14:03:49,1
AP20250312000101,C00005312,B_SCORE,664,B,2025-03-12 14:03:49,1
AP20250312000101,C00005312,FRAUD_SCORE,173,N/A,2025-03-12 14:03:49,1
AP20250408000068,C00005394,A_SCORE,593,D,2025-04-08 16:58:49,1
AP20250408000068,C00005394,B_SCORE,646,C,2025-04-08 16:58:49,1
AP20250408000068,C00005394,FRAUD_SCORE,54,N/A,2025-04-08 16:58:49,1
AP20250223000120,C00009527,A_SCORE,865,A,2025-02-23 12:56:23,1
AP20250223000120,C00009527,B_SCORE,775,A,2025-02-23 12:56:23,1
AP20250223000120,C00009527,FRAUD_SCORE,165,N/A,2025-02-23 12:56:23,1
AP20250312000102,C00007052,A_SCORE,649,C,2025-03-12 11:50:13,1
AP20250312000102,C00007052,B_SCORE,784,A,2025-03-12 11:50:13,1
AP20250312000102,C00007052,FRAUD_SCORE,349,N/A,2025-03-12 11:50:13,1
AP20250405000054,C00001281,A_SCORE,698,B,2025-04-05 12:53:56,1
AP20250405000054,C00001281,B_SCORE,544,D,2025-04-05 12:53:56,1
AP20250405000054,C00001281,FRAUD_SCORE,337,N/A,2025-04-05 12:53:56,1
AP20250223000121,C00002729,A_SCORE,757,A,2025-02-23 21:13:36,1
AP20250223000121,C00002729,B_SCORE,730,A,2025-02-23 21:13:36,1
AP20250223000121,C00002729,FRAUD_SCORE,171,N/A,2025-02-23 21:13:36,1
AP20250617000052,C00009042,A_SCORE,756,A,2025-06-17 13:58:19,1
AP20250617000052,C00009042,B_SCORE,651,C,2025-06-17 13:58:19,1
AP20250617000052,C00009042,FRAUD_SCORE,193,N/A,2025-06-17 13:58:19,1
AP20250630000047,C00002243,A_SCORE,412,E,2025-06-30 13:38:30,1
AP20250630000047,C00002243,B_SCORE,502,E,2025-06-30 13:38:30,1
AP20250630000047,C00002243,FRAUD_SCORE,407,N/A,2025-06-30 13:38:30,1
AP20250206000099,C00009113,A_SCORE,803,A,2025-02-06 22:33:02,1
AP20250206000099,C00009113,B_SCORE,611,C,2025-02-06 22:33:02,1
AP20250206000099,C00009113,FRAUD_SCORE,126,N/A,2025-02-06 22:33:02,1
AP20250210000124,C00008957,A_SCORE,722,A,2025-02-10 22:58:13,1
AP20250210000124,C00008957,B_SCORE,607,C,2025-02-10 22:58:13,1
AP20250210000124,C00008957,FRAUD_SCORE,71,N/A,2025-02-10 22:58:13,1
AP20250305000104,C00007622,A_SCORE,785,A,2025-03-05 19:10:25,1
AP20250305000104,C00007622,B_SCORE,609,C,2025-03-05 19:10:25,1
AP20250305000104,C00007622,FRAUD_SCORE,368,N/A,2025-03-05 19:10:25,1
AP20250212000140,C00003274,A_SCORE,637,C,2025-02-12 20:49:20,1
AP20250212000140,C00003274,B_SCORE,761,A,2025-02-12 20:49:20,1
AP20250212000140,C00003274,FRAUD_SCORE,236,N/A,2025-02-12 20:49:20,1
AP20250516000082,C00008754,A_SCORE,644,C,2025-05-16 12:27:36,1
AP20250516000082,C00008754,B_SCORE,560,D,2025-05-16 12:27:36,1
AP20250516000082,C00008754,FRAUD_SCORE,193,N/A,2025-05-16 12:27:36,1
AP20250520000099,C00006778,A_SCORE,699,B,2025-05-20 15:46:46,1
AP20250520000099,C00006778,B_SCORE,771,A,2025-05-20 15:46:46,1
AP20250520000099,C00006778,FRAUD_SCORE,392,N/A,2025-05-20 15:46:46,1
AP20250417000069,C00002859,A_SCORE,599,D,2025-04-17 13:18:56,1
AP20250417000069,C00002859,B_SCORE,786,A,2025-04-17 13:18:56,1
AP20250417000069,C00002859,FRAUD_SCORE,618,N/A,2025-04-17 13:18:56,1
AP20250412000063,C00002185,A_SCORE,705,B,2025-04-12 21:57:49,1
AP20250412000063,C00002185,B_SCORE,724,A,2025-04-12 21:57:49,1
AP20250412000063,C00002185,FRAUD_SCORE,564,N/A,2025-04-12 21:57:49,1
AP20250517000082,C00006398,A_SCORE,716,B,2025-05-17 01:58:40,1
AP20250517000082,C00006398,B_SCORE,611,C,2025-05-17 01:58:40,1
AP20250517000082,C00006398,FRAUD_SCORE,419,N/A,2025-05-17 01:58:40,1
AP20250204000115,C00005686,A_SCORE,600,C,2025-02-04 21:09:36,1
AP20250204000115,C00005686,B_SCORE,732,A,2025-02-04 21:09:36,1
AP20250204000115,C00005686,FRAUD_SCORE,186,N/A,2025-02-04 21:09:36,1
AP20250226000115,C00003913,A_SCORE,813,A,2025-02-26 08:22:33,1
AP20250226000115,C00003913,B_SCORE,784,A,2025-02-26 08:22:33,1
AP20250226000115,C00003913,FRAUD_SCORE,241,N/A,2025-02-26 08:22:33,1
AP20250221000144,C00000659,A_SCORE,737,A,2025-02-21 13:38:32,1
AP20250221000144,C00000659,B_SCORE,643,C,2025-02-21 13:38:32,1
AP20250221000144,C00000659,FRAUD_SCORE,258,N/A,2025-02-21 13:38:32,1
AP20250213000134,C00006054,A_SCORE,606,C,2025-02-13 22:02:44,1
AP20250213000134,C00006054,B_SCORE,681,B,2025-02-13 22:02:44,1
AP20250213000134,C00006054,FRAUD_SCORE,76,N/A,2025-02-13 22:02:44,1
AP20250308000090,C00002508,A_SCORE,592,D,2025-03-08 21:55:55,1
AP20250308000090,C00002508,B_SCORE,564,D,2025-03-08 21:55:55,1
AP20250308000090,C00002508,FRAUD_SCORE,249,N/A,2025-03-08 21:55:55,1
AP20250329000067,C00004307,A_SCORE,631,C,2025-03-29 14:03:22,1
AP20250329000067,C00004307,B_SCORE,609,C,2025-03-29 14:03:22,1
AP20250329000067,C00004307,FRAUD_SCORE,33,N/A,2025-03-29 14:03:22,1
AP20250307000084,C00005540,A_SCORE,696,B,2025-03-07 22:51:24,1
AP20250307000084,C00005540,B_SCORE,612,C,2025-03-07 22:51:24,1
AP20250307000084,C00005540,FRAUD_SCORE,638,N/A,2025-03-07 22:51:24,1
AP20250228000121,C00001470,A_SCORE,748,A,2025-02-28 06:21:56,1
AP20250228000121,C00001470,B_SCORE,748,A,2025-02-28 06:21:56,1
AP20250228000121,C00001470,FRAUD_SCORE,65,N/A,2025-02-28 06:21:56,1
AP20250613000066,C00002151,A_SCORE,684,B,2025-06-13 07:34:48,1
AP20250613000066,C00002151,B_SCORE,652,C,2025-06-13 07:34:48,1
AP20250613000066,C00002151,FRAUD_SCORE,298,N/A,2025-06-13 07:34:48,1
AP20250210000125,C00007269,A_SCORE,706,B,2025-02-10 22:08:57,1
AP20250210000125,C00007269,B_SCORE,707,B,2025-02-10 22:08:57,1
AP20250210000125,C00007269,FRAUD_SCORE,298,N/A,2025-02-10 22:08:57,1
AP20250614000067,C00000569,A_SCORE,734,A,2025-06-14 10:22:05,1
AP20250614000067,C00000569,B_SCORE,527,E,2025-06-14 10:22:05,1
AP20250614000067,C00000569,FRAUD_SCORE,250,N/A,2025-06-14 10:22:05,1
AP20250522000076,C00008132,A_SCORE,634,C,2025-05-22 20:44:32,1
AP20250522000076,C00008132,B_SCORE,564,D,2025-05-22 20:44:32,1
AP20250522000076,C00008132,FRAUD_SCORE,134,N/A,2025-05-22 20:44:32,1
AP20250219000133,C00004301,A_SCORE,609,C,2025-02-19 20:04:33,1
AP20250219000133,C00004301,B_SCORE,701,B,2025-02-19 20:04:33,1
AP20250219000133,C00004301,FRAUD_SCORE,423,N/A,2025-02-19 20:04:33,1
AP20250513000069,C00007906,A_SCORE,607,C,2025-05-13 13:57:15,1
AP20250513000069,C00007906,B_SCORE,601,C,2025-05-13 13:57:15,1
AP20250513000069,C00007906,FRAUD_SCORE,0,N/A,2025-05-13 13:57:15,1
AP20250516000083,C00008445,A_SCORE,653,C,2025-05-16 12:28:39,1
AP20250516000083,C00008445,B_SCORE,767,A,2025-05-16 12:28:39,1
AP20250516000083,C00008445,FRAUD_SCORE,117,N/A,2025-05-16 12:28:39,1
AP20250519000093,C00004478,A_SCORE,650,C,2025-05-19 23:37:23,1
AP20250519000093,C00004478,B_SCORE,747,A,2025-05-19 23:37:23,1
AP20250519000093,C00004478,FRAUD_SCORE,408,N/A,2025-05-19 23:37:23,1
AP20250221000145,C00007203,A_SCORE,708,B,2025-02-21 22:17:19,1
AP20250221000145,C00007203,B_SCORE,698,B,2025-02-21 22:17:19,1
AP20250221000145,C00007203,FRAUD_SCORE,91,N/A,2025-02-21 22:17:19,1
AP20250208000125,C00002741,A_SCORE,556,D,2025-02-08 22:10:36,1
AP20250208000125,C00002741,B_SCORE,681,B,2025-02-08 22:10:36,1
AP20250208000125,C00002741,FRAUD_SCORE,104,N/A,2025-02-08 22:10:36,1
AP20250202000121,C00004399,A_SCORE,715,B,2025-02-02 01:02:13,1
AP20250202000121,C00004399,B_SCORE,754,A,2025-02-02 01:02:13,1
AP20250202000121,C00004399,FRAUD_SCORE,0,N/A,2025-02-02 01:02:13,1
AP20250312000103,C00000660,A_SCORE,667,B,2025-03-12 13:08:30,1
AP20250312000103,C00000660,B_SCORE,813,A,2025-03-12 13:08:30,1
AP20250312000103,C00000660,FRAUD_SCORE,56,N/A,2025-03-12 13:08:30,1
AP20250219000134,C00003825,A_SCORE,648,C,2025-02-19 13:24:49,1
AP20250219000134,C00003825,B_SCORE,682,B,2025-02-19 13:24:49,1
AP20250219000134,C00003825,FRAUD_SCORE,101,N/A,2025-02-19 13:24:49,1
AP20250616000070,C00000407,A_SCORE,646,C,2025-06-16 18:46:49,1
AP20250616000070,C00000407,B_SCORE,561,D,2025-06-16 18:46:49,1
AP20250616000070,C00000407,FRAUD_SCORE,0,N/A,2025-06-16 18:46:49,1
AP20250618000069,C00008559,A_SCORE,717,B,2025-06-18 12:24:13,1
AP20250618000069,C00008559,B_SCORE,771,A,2025-06-18 12:24:13,1
AP20250618000069,C00008559,FRAUD_SCORE,96,N/A,2025-06-18 12:24:13,1
AP20250315000081,C00002967,A_SCORE,605,C,2025-03-15 20:01:27,1
AP20250315000081,C00002967,B_SCORE,623,C,2025-03-15 20:01:27,1
AP20250315000081,C00002967,FRAUD_SCORE,322,N/A,2025-03-15 20:01:27,1
AP20250129000089,C00004555,A_SCORE,665,B,2025-01-29 21:23:30,1
AP20250129000089,C00004555,B_SCORE,571,D,2025-01-29 21:23:30,1
AP20250129000089,C00004555,FRAUD_SCORE,299,N/A,2025-01-29 21:23:30,1
AP20250418000074,C00009394,A_SCORE,668,B,2025-04-18 22:35:43,1
AP20250418000074,C00009394,B_SCORE,804,A,2025-04-18 22:35:43,1
AP20250418000074,C00009394,FRAUD_SCORE,148,N/A,2025-04-18 22:35:43,1
AP20250627000054,C00001333,A_SCORE,537,E,2025-06-27 20:06:22,1
AP20250627000054,C00001333,B_SCORE,620,C,2025-06-27 20:06:22,1
AP20250627000054,C00001333,FRAUD_SCORE,315,N/A,2025-06-27 20:06:22,1
AP20250206000100,C00007900,A_SCORE,590,D,2025-02-06 14:02:31,1
AP20250206000100,C00007900,B_SCORE,587,D,2025-02-06 14:02:31,1
AP20250206000100,C00007900,FRAUD_SCORE,0,N/A,2025-02-06 14:02:31,1
AP20250602000070,C00004989,A_SCORE,534,E,2025-06-02 14:39:43,1
AP20250602000070,C00004989,B_SCORE,635,C,2025-06-02 14:39:43,1
AP20250602000070,C00004989,FRAUD_SCORE,193,N/A,2025-06-02 14:39:43,1
AP20250302000114,C00002131,A_SCORE,651,C,2025-03-02 21:46:46,1
AP20250302000114,C00002131,B_SCORE,612,C,2025-03-02 21:46:46,1
