campaign_id,channel_code,cost_date,impression,click,cost,is_test_data
CAMP0017,KUAISHOU_AD,2025-01-31,14814,574,1379.24,1
CAMP0017,KUAISHOU_AD,2025-02-01,19191,559,1525.49,1
CAMP0017,KUAISHOU_AD,2025-02-02,20824,209,665.17,1
CAMP0017,KUAISHOU_AD,2025-02-03,17430,340,2507.94,1
CAMP0017,KUAISHOU_AD,2025-02-04,2668,62,259.06,1
CAMP0017,KUAISHOU_AD,2025-02-05,26707,693,1753.59,1
CAMP0017,KUAISHOU_AD,2025-02-06,26035,1158,2982.83,1
CAMP0017,KUAISHOU_AD,2025-02-07,26494,358,2045.91,1
CAMP0017,KUAISHOU_AD,2025-02-08,9619,264,2053.79,1
CAMP0017,KUAISHOU_AD,2025-02-09,5231,234,1210.26,1
CAMP0017,KUAISHOU_AD,2025-02-10,6818,331,962.02,1
CAMP0017,KUAISHOU_AD,2025-02-11,20271,238,1724.66,1
CAMP0017,KUAISHOU_AD,2025-02-12,13429,300,992.16,1
CAMP0017,KUAISHOU_AD,2025-02-13,13990,166,299.07,1
CAMP0017,KUAISHOU_AD,2025-02-14,7769,200,208.14,1
CAMP0017,KUAISHOU_AD,2025-02-15,9431,112,490.50,1
CAMP0017,KUAISHOU_AD,2025-02-16,16445,754,5669.15,1
CAMP0017,KUAISHOU_AD,2025-02-17,9107,195,344.61,1
CAMP0017,KUAISHOU_AD,2025-02-18,25141,332,2622.41,1
CAMP0017,KUAISHOU_AD,2025-02-19,28803,1050,1766.92,1
CAMP0017,KUAISHOU_AD,2025-02-20,4154,109,568.46,1
CAMP0017,KUAISHOU_AD,2025-02-21,8357,263,1275.16,1
CAMP0017,KUAISHOU_AD,2025-02-22,9789,85,186.30,1
CAMP0017,KUAISHOU_AD,2025-02-23,7544,353,1134.36,1
CAMP0017,KUAISHOU_AD,2025-02-24,10184,454,3540.11,1
CAMP0017,KUAISHOU_AD,2025-02-25,22543,236,784.61,1
CAMP0017,KUAISHOU_AD,2025-02-26,27955,690,4519.56,1
CAMP0017,KUAISHOU_AD,2025-02-27,16177,611,640.91,1
CAMP0017,KUAISHOU_AD,2025-02-28,20972,741,1170.64,1
CAMP0017,KUAISHOU_AD,2025-03-01,26909,541,1495.18,1
CAMP0017,KUAISHOU_AD,2025-03-02,19215,268,1758.04,1
CAMP0017,KUAISHOU_AD,2025-03-03,18696,671,3591.57,1
CAMP0017,KUAISHOU_AD,2025-03-04,4737,158,184.98,1
CAMP0017,KUAISHOU_AD,2025-03-05,11292,416,592.15,1
CAMP0017,KUAISHOU_AD,2025-03-06,24669,495,1763.80,1
CAMP0017,KUAISHOU_AD,2025-03-07,5574,196,1244.56,1
CAMP0017,KUAISHOU_AD,2025-03-08,26722,249,405.71,1
CAMP0017,KUAISHOU_AD,2025-03-09,2552,73,558.98,1
CAMP0017,KUAISHOU_AD,2025-03-10,26545,333,2179.09,1
CAMP0017,KUAISHOU_AD,2025-03-11,13061,476,2052.79,1
CAMP0017,KUAISHOU_AD,2025-03-12,18679,607,987.62,1
CAMP0017,KUAISHOU_AD,2025-03-13,4156,113,883.06,1
CAMP0017,KUAISHOU_AD,2025-03-14,24416,1201,8221.03,1
CAMP0017,KUAISHOU_AD,2025-03-15,5940,161,191.94,1
CAMP0017,KUAISHOU_AD,2025-03-16,17905,770,1784.37,1
CAMP0017,KUAISHOU_AD,2025-03-17,12015,194,386.65,1
CAMP0017,KUAISHOU_AD,2025-03-18,6003,96,520.80,1
CAMP0017,KUAISHOU_AD,2025-03-19,17420,784,4337.72,1
CAMP0017,KUAISHOU_AD,2025-03-20,24876,597,2797.10,1
CAMP0017,KUAISHOU_AD,2025-03-21,8364,351,1044.67,1
CAMP0017,KUAISHOU_AD,2025-03-22,14297,504,1646.90,1
CAMP0017,KUAISHOU_AD,2025-03-23,10210,172,653.39,1
CAMP0017,KUAISHOU_AD,2025-03-24,10298,433,1038.21,1
CAMP0017,KUAISHOU_AD,2025-03-25,1758,85,101.43,1
CAMP0017,KUAISHOU_AD,2025-03-26,1727,42,202.92,1
CAMP0017,KUAISHOU_AD,2025-03-27,2819,15,58.00,1
CAMP0017,KUAISHOU_AD,2025-03-28,16546,186,1421.45,1
CAMP0017,KUAISHOU_AD,2025-03-29,20100,379,2865.33,1
CAMP0017,KUAISHOU_AD,2025-03-30,15444,474,3748.00,1
CAMP0017,KUAISHOU_AD,2025-03-31,24443,974,2214.54,1
CAMP0017,KUAISHOU_AD,2025-04-01,4092,78,242.11,1
CAMP0017,KUAISHOU_AD,2025-04-02,28185,326,855.18,1
CAMP0017,KUAISHOU_AD,2025-04-03,13496,127,403.07,1
CAMP0017,KUAISHOU_AD,2025-04-04,6241,256,470.71,1
CAMP0017,KUAISHOU_AD,2025-04-05,4163,40,78.04,1
CAMP0017,KUAISHOU_AD,2025-04-06,19389,479,2380.74,1
CAMP0017,KUAISHOU_AD,2025-04-07,8065,67,219.29,1
CAMP0017,KUAISHOU_AD,2025-04-08,6213,246,1194.20,1
CAMP0017,KUAISHOU_AD,2025-04-09,23509,669,2171.72,1
CAMP0017,KUAISHOU_AD,2025-04-10,3585,128,752.93,1
CAMP0017,KUAISHOU_AD,2025-04-11,27132,503,664.05,1
CAMP0017,KUAISHOU_AD,2025-04-12,10430,351,604.03,1
CAMP0017,KUAISHOU_AD,2025-04-13,4609,99,703.12,1
CAMP0017,KUAISHOU_AD,2025-04-14,18723,768,5957.56,1
CAMP0017,KUAISHOU_AD,2025-04-15,13669,237,1217.06,1
CAMP0017,KUAISHOU_AD,2025-04-16,28450,846,1020.51,1
CAMP0017,KUAISHOU_AD,2025-04-17,2174,102,440.79,1
CAMP0017,KUAISHOU_AD,2025-04-18,9339,401,2356.09,1
CAMP0017,KUAISHOU_AD,2025-04-19,3495,168,1041.56,1
CAMP0017,KUAISHOU_AD,2025-04-20,20024,237,883.59,1
CAMP0017,KUAISHOU_AD,2025-04-21,4431,102,134.44,1
CAMP0017,KUAISHOU_AD,2025-04-22,24515,1096,2032.60,1
CAMP0017,KUAISHOU_AD,2025-04-23,17971,180,882.63,1
CAMP0017,KUAISHOU_AD,2025-04-24,11627,70,204.24,1
CAMP0017,KUAISHOU_AD,2025-04-25,2240,51,141.96,1
CAMP0017,KUAISHOU_AD,2025-04-26,26643,1143,5713.65,1
CAMP0017,KUAISHOU_AD,2025-04-27,15110,485,3804.91,1
CAMP0017,KUAISHOU_AD,2025-04-28,7137,294,501.30,1
CAMP0017,KUAISHOU_AD,2025-04-29,28173,1096,4877.01,1
CAMP0017,KUAISHOU_AD,2025-04-30,8584,176,1061.96,1
CAMP0017,KUAISHOU_AD,2025-05-01,14167,369,2873.00,1
CAMP0017,KUAISHOU_AD,2025-05-02,24484,549,1596.42,1
CAMP0018,KUAISHOU_AD,2025-01-01,29741,166,302.15,1
CAMP0018,KUAISHOU_AD,2025-01-02,12094,575,1780.24,1
CAMP0018,KUAISHOU_AD,2025-01-03,25522,1023,7433.52,1
CAMP0018,KUAISHOU_AD,2025-01-04,19576,910,2588.87,1
CAMP0018,KUAISHOU_AD,2025-01-05,21442,401,2569.79,1
CAMP0018,KUAISHOU_AD,2025-01-06,18989,152,889.73,1
CAMP0018,KUAISHOU_AD,2025-01-07,28196,1406,5840.38,1
CAMP0018,KUAISHOU_AD,2025-01-08,8329,180,718.74,1
CAMP0018,KUAISHOU_AD,2025-01-09,4136,26,68.07,1
CAMP0018,KUAISHOU_AD,2025-01-10,14300,364,1712.87,1
CAMP0018,KUAISHOU_AD,2025-01-11,20199,273,926.73,1
CAMP0018,KUAISHOU_AD,2025-01-12,21886,887,5442.40,1
CAMP0018,KUAISHOU_AD,2025-01-13,26199,1298,3097.28,1
CAMP0018,KUAISHOU_AD,2025-01-14,26097,1124,7036.60,1
CAMP0018,KUAISHOU_AD,2025-01-15,24437,896,6650.69,1
CAMP0018,KUAISHOU_AD,2025-01-16,23274,1082,4474.44,1
CAMP0018,KUAISHOU_AD,2025-01-17,3995,62,74.03,1
CAMP0018,KUAISHOU_AD,2025-01-18,5697,232,481.56,1
CAMP0018,KUAISHOU_AD,2025-01-19,22758,945,2501.34,1
CAMP0018,KUAISHOU_AD,2025-01-20,20787,868,3605.13,1
CAMP0018,KUAISHOU_AD,2025-01-21,17913,875,4537.78,1
CAMP0018,KUAISHOU_AD,2025-01-22,14236,321,1467.58,1
CAMP0018,KUAISHOU_AD,2025-01-23,11380,169,756.07,1
CAMP0018,KUAISHOU_AD,2025-01-24,14219,123,603.95,1
CAMP0018,KUAISHOU_AD,2025-01-25,20676,477,846.05,1
CAMP0018,KUAISHOU_AD,2025-01-26,12451,385,1694.18,1
CAMP0018,KUAISHOU_AD,2025-01-27,26952,1242,8119.24,1
CAMP0018,KUAISHOU_AD,2025-01-28,2425,27,91.29,1
CAMP0018,KUAISHOU_AD,2025-01-29,18565,360,1969.67,1
CAMP0018,KUAISHOU_AD,2025-01-30,17197,542,2945.28,1
CAMP0018,KUAISHOU_AD,2025-01-31,17360,245,1481.48,1
CAMP0018,KUAISHOU_AD,2025-02-01,8652,264,589.90,1
CAMP0018,KUAISHOU_AD,2025-02-02,23863,742,5803.88,1
CAMP0018,KUAISHOU_AD,2025-02-03,7461,143,1037.70,1
CAMP0018,KUAISHOU_AD,2025-02-04,5871,192,773.63,1
CAMP0018,KUAISHOU_AD,2025-02-05,13367,244,1702.78,1
CAMP0018,KUAISHOU_AD,2025-02-06,19318,569,1631.90,1
CAMP0018,KUAISHOU_AD,2025-02-07,5332,213,1073.03,1
CAMP0018,KUAISHOU_AD,2025-02-08,26200,200,1337.68,1
CAMP0018,KUAISHOU_AD,2025-02-09,14764,734,3832.55,1
CAMP0018,KUAISHOU_AD,2025-02-10,25440,1204,2426.52,1
CAMP0018,KUAISHOU_AD,2025-02-11,20358,632,3123.78,1
CAMP0018,KUAISHOU_AD,2025-02-12,27751,992,3666.68,1
CAMP0018,KUAISHOU_AD,2025-02-13,16131,391,2204.91,1
CAMP0018,KUAISHOU_AD,2025-02-14,4934,79,199.40,1
CAMP0018,KUAISHOU_AD,2025-02-15,1471,22,36.13,1
CAMP0018,KUAISHOU_AD,2025-02-16,27959,1126,4051.58,1
CAMP0018,KUAISHOU_AD,2025-02-17,28949,538,727.41,1
CAMP0018,KUAISHOU_AD,2025-02-18,12463,531,2295.69,1
CAMP0018,KUAISHOU_AD,2025-02-19,21852,109,573.37,1
CAMP0018,KUAISHOU_AD,2025-02-20,18084,759,5864.44,1
CAMP0018,KUAISHOU_AD,2025-02-21,27943,414,1149.60,1
CAMP0018,KUAISHOU_AD,2025-02-22,27290,496,1499.09,1
CAMP0018,KUAISHOU_AD,2025-02-23,11607,147,1049.28,1
CAMP0018,KUAISHOU_AD,2025-02-24,29920,1125,1808.71,1
CAMP0018,KUAISHOU_AD,2025-02-25,3725,22,131.12,1
CAMP0018,KUAISHOU_AD,2025-02-26,21881,1014,2085.07,1
CAMP0018,KUAISHOU_AD,2025-02-27,14421,545,3931.94,1
CAMP0018,KUAISHOU_AD,2025-02-28,13957,539,1848.28,1
CAMP0018,KUAISHOU_AD,2025-03-01,22126,762,3411.70,1
CAMP0018,KUAISHOU_AD,2025-03-02,15168,289,1298.75,1
CAMP0018,KUAISHOU_AD,2025-03-03,23540,721,4356.21,1
CAMP0018,KUAISHOU_AD,2025-03-04,16388,583,3956.44,1
CAMP0018,KUAISHOU_AD,2025-03-05,15208,522,1293.29,1
CAMP0018,KUAISHOU_AD,2025-03-06,19430,332,1535.35,1
CAMP0018,KUAISHOU_AD,2025-03-07,4714,227,838.24,1
CAMP0018,KUAISHOU_AD,2025-03-08,23750,217,1273.12,1
CAMP0018,KUAISHOU_AD,2025-03-09,4201,199,647.15,1
CAMP0018,KUAISHOU_AD,2025-03-10,5463,266,1690.87,1
CAMP0018,KUAISHOU_AD,2025-03-11,21048,451,1719.81,1
CAMP0018,KUAISHOU_AD,2025-03-12,17721,433,2487.87,1
CAMP0018,KUAISHOU_AD,2025-03-13,15967,331,1486.52,1
CAMP0018,KUAISHOU_AD,2025-03-14,5831,92,732.22,1
CAMP0018,KUAISHOU_AD,2025-03-15,19430,350,1301.82,1
CAMP0018,KUAISHOU_AD,2025-03-16,1892,10,62.22,1
CAMP0018,KUAISHOU_AD,2025-03-17,16256,292,1560.52,1
CAMP0018,KUAISHOU_AD,2025-03-18,23925,900,6596.24,1
CAMP0018,KUAISHOU_AD,2025-03-19,25425,817,2554.18,1
CAMP0018,KUAISHOU_AD,2025-03-20,18780,160,397.50,1
CAMP0018,KUAISHOU_AD,2025-03-21,12562,420,1451.13,1
CAMP0018,KUAISHOU_AD,2025-03-22,6242,246,1524.03,1
CAMP0018,KUAISHOU_AD,2025-03-23,9485,158,805.45,1
CAMP0018,KUAISHOU_AD,2025-03-24,8187,341,2285.12,1
CAMP0018,KUAISHOU_AD,2025-03-25,4595,138,1092.03,1
CAMP0018,KUAISHOU_AD,2025-03-26,28133,457,662.85,1
CAMP0018,KUAISHOU_AD,2025-03-27,24943,728,4181.32,1
CAMP0018,KUAISHOU_AD,2025-03-28,25280,1208,9318.60,1
CAMP0018,KUAISHOU_AD,2025-03-29,4975,227,1172.38,1
CAMP0018,KUAISHOU_AD,2025-03-30,3091,136,644.02,1
CAMP0018,KUAISHOU_AD,2025-03-31,16459,791,5215.99,1
CAMP0018,KUAISHOU_AD,2025-04-01,18291,851,1412.19,1
CAMP0018,KUAISHOU_AD,2025-04-02,9503,81,357.89,1
CAMP0018,KUAISHOU_AD,2025-04-03,9327,52,272.85,1
CAMP0018,KUAISHOU_AD,2025-04-04,22702,736,2065.42,1
CAMP0018,KUAISHOU_AD,2025-04-05,3255,117,739.88,1
CAMP0018,KUAISHOU_AD,2025-04-06,15907,242,1488.15,1
CAMP0018,KUAISHOU_AD,2025-04-07,12562,358,2278.95,1
CAMP0018,KUAISHOU_AD,2025-04-08,27704,978,1887.31,1
CAMP0018,KUAISHOU_AD,2025-04-09,5089,125,615.22,1
CAMP0018,KUAISHOU_AD,2025-04-10,27867,1183,5206.37,1
CAMP0018,KUAISHOU_AD,2025-04-11,6316,70,124.22,1
CAMP0018,KUAISHOU_AD,2025-04-12,13640,590,3503.27,1
CAMP0018,KUAISHOU_AD,2025-04-13,7995,66,332.68,1
CAMP0018,KUAISHOU_AD,2025-04-14,9047,239,393.70,1
CAMP0019,KUAISHOU_AD,2025-01-08,9998,381,1653.03,1
CAMP0019,KUAISHOU_AD,2025-01-09,4498,92,208.88,1
CAMP0019,KUAISHOU_AD,2025-01-10,16810,102,595.04,1
CAMP0019,KUAISHOU_AD,2025-01-11,4541,51,157.13,1
CAMP0019,KUAISHOU_AD,2025-01-12,21004,1022,3855.25,1
CAMP0019,KUAISHOU_AD,2025-01-13,16328,706,4189.10,1
CAMP0019,KUAISHOU_AD,2025-01-14,26397,1123,4681.33,1
CAMP0019,KUAISHOU_AD,2025-01-15,3497,73,295.52,1
CAMP0019,KUAISHOU_AD,2025-01-16,1835,49,332.22,1
CAMP0019,KUAISHOU_AD,2025-01-17,11708,80,333.73,1
CAMP0019,KUAISHOU_AD,2025-01-18,5164,85,196.81,1
CAMP0019,KUAISHOU_AD,2025-01-19,20399,205,1431.53,1
CAMP0019,KUAISHOU_AD,2025-01-20,22399,231,432.49,1
CAMP0019,KUAISHOU_AD,2025-01-21,19472,903,5464.91,1
CAMP0019,KUAISHOU_AD,2025-01-22,29650,885,6954.38,1
CAMP0019,KUAISHOU_AD,2025-01-23,19193,211,1308.28,1
CAMP0019,KUAISHOU_AD,2025-01-24,25757,970,4576.75,1
CAMP0019,KUAISHOU_AD,2025-01-25,15460,117,682.07,1
CAMP0019,KUAISHOU_AD,2025-01-26,27992,1146,7273.18,1
CAMP0019,KUAISHOU_AD,2025-01-27,3473,130,744.00,1
CAMP0019,KUAISHOU_AD,2025-01-28,29898,534,2807.93,1
CAMP0019,KUAISHOU_AD,2025-01-29,24180,576,2776.02,1
CAMP0019,KUAISHOU_AD,2025-01-30,25967,861,1706.46,1
CAMP0019,KUAISHOU_AD,2025-01-31,4267,149,886.51,1
CAMP0019,KUAISHOU_AD,2025-02-01,27820,595,2332.26,1
CAMP0019,KUAISHOU_AD,2025-02-02,22611,1064,5986.53,1
CAMP0019,KUAISHOU_AD,2025-02-03,12048,268,1754.81,1
CAMP0019,KUAISHOU_AD,2025-02-04,24470,827,2788.77,1
CAMP0019,KUAISHOU_AD,2025-02-05,6608,68,177.50,1
CAMP0019,KUAISHOU_AD,2025-02-06,14210,132,242.61,1
CAMP0019,KUAISHOU_AD,2025-02-07,2167,101,575.14,1
CAMP0019,KUAISHOU_AD,2025-02-08,3341,62,377.55,1
CAMP0019,KUAISHOU_AD,2025-02-09,11482,109,281.78,1
CAMP0019,KUAISHOU_AD,2025-02-10,2398,30,91.30,1
CAMP0019,KUAISHOU_AD,2025-02-11,10936,192,1147.33,1
CAMP0019,KUAISHOU_AD,2025-02-12,5189,258,1192.85,1
CAMP0019,KUAISHOU_AD,2025-02-13,27606,426,2076.26,1
CAMP0019,KUAISHOU_AD,2025-02-14,10181,199,824.62,1
CAMP0019,KUAISHOU_AD,2025-02-15,26699,592,3427.70,1
CAMP0019,KUAISHOU_AD,2025-02-16,14893,721,2211.27,1
CAMP0019,KUAISHOU_AD,2025-02-17,27864,1035,7829.98,1
CAMP0019,KUAISHOU_AD,2025-02-18,11597,437,637.69,1
CAMP0019,KUAISHOU_AD,2025-02-19,6001,30,155.95,1
CAMP0019,KUAISHOU_AD,2025-02-20,8653,194,1338.56,1
CAMP0019,KUAISHOU_AD,2025-02-21,21277,844,6488.57,1
CAMP0019,KUAISHOU_AD,2025-02-22,22425,1020,1449.47,1
CAMP0019,KUAISHOU_AD,2025-02-23,8401,329,1342.83,1
CAMP0019,KUAISHOU_AD,2025-02-24,10598,216,1366.64,1
CAMP0019,KUAISHOU_AD,2025-02-25,2970,111,741.17,1
CAMP0019,KUAISHOU_AD,2025-02-26,18719,187,1299.81,1
CAMP0019,KUAISHOU_AD,2025-02-27,25697,450,2925.12,1
CAMP0019,KUAISHOU_AD,2025-02-28,16968,730,1611.09,1
CAMP0019,KUAISHOU_AD,2025-03-01,4761,198,589.90,1
CAMP0019,KUAISHOU_AD,2025-03-02,2031,19,81.57,1
CAMP0019,KUAISHOU_AD,2025-03-03,26912,635,4661.10,1
CAMP0019,KUAISHOU_AD,2025-03-04,12181,226,703.80,1
CAMP0019,KUAISHOU_AD,2025-03-05,10243,175,698.89,1
CAMP0019,KUAISHOU_AD,2025-03-06,7390,182,1275.51,1
CAMP0019,KUAISHOU_AD,2025-03-07,6343,105,724.83,1
CAMP0019,KUAISHOU_AD,2025-03-08,24340,229,879.09,1
CAMP0019,KUAISHOU_AD,2025-03-09,12124,526,988.15,1
CAMP0019,KUAISHOU_AD,2025-03-10,10596,68,277.38,1
CAMP0020,KUAISHOU_AD,2025-01-04,19375,368,1257.08,1
CAMP0020,KUAISHOU_AD,2025-01-05,14687,460,754.22,1
CAMP0020,KUAISHOU_AD,2025-01-06,5353,138,980.82,1
CAMP0020,KUAISHOU_AD,2025-01-07,28660,401,1675.64,1
CAMP0020,KUAISHOU_AD,2025-01-08,3267,48,236.66,1
CAMP0020,KUAISHOU_AD,2025-01-09,25085,918,3431.83,1
CAMP0020,KUAISHOU_AD,2025-01-10,28485,1359,3638.26,1
CAMP0020,KUAISHOU_AD,2025-01-11,27974,1218,6939.05,1
CAMP0020,KUAISHOU_AD,2025-01-12,22618,759,3011.19,1
CAMP0020,KUAISHOU_AD,2025-01-13,10905,320,750.08,1
CAMP0020,KUAISHOU_AD,2025-01-14,8740,55,196.40,1
CAMP0020,KUAISHOU_AD,2025-01-15,15969,219,474.93,1
CAMP0020,KUAISHOU_AD,2025-01-16,23545,183,1149.36,1
CAMP0020,KUAISHOU_AD,2025-01-17,3119,138,946.91,1
CAMP0020,KUAISHOU_AD,2025-01-18,19837,731,3768.66,1
CAMP0020,KUAISHOU_AD,2025-01-19,10731,249,912.87,1
CAMP0020,KUAISHOU_AD,2025-01-20,18848,422,2376.86,1
CAMP0020,KUAISHOU_AD,2025-01-21,23586,732,5569.85,1
CAMP0020,KUAISHOU_AD,2025-01-22,24777,1058,4194.26,1
CAMP0020,KUAISHOU_AD,2025-01-23,25023,708,1807.60,1
CAMP0020,KUAISHOU_AD,2025-01-24,5361,200,331.91,1
CAMP0020,KUAISHOU_AD,2025-01-25,25709,717,1037.72,1
CAMP0020,KUAISHOU_AD,2025-01-26,5607,147,307.71,1
CAMP0020,KUAISHOU_AD,2025-01-27,23959,818,3826.50,1
CAMP0020,KUAISHOU_AD,2025-01-28,24881,875,4705.46,1
CAMP0020,KUAISHOU_AD,2025-01-29,24858,169,1162.24,1
CAMP0020,KUAISHOU_AD,2025-01-30,11026,458,2955.43,1
CAMP0020,KUAISHOU_AD,2025-01-31,5935,193,288.99,1
CAMP0020,KUAISHOU_AD,2025-02-01,9926,341,2147.41,1
CAMP0020,KUAISHOU_AD,2025-02-02,3143,110,231.27,1
CAMP0020,KUAISHOU_AD,2025-02-03,26972,273,1026.66,1
CAMP0020,KUAISHOU_AD,2025-02-04,24814,576,3911.46,1
CAMP0020,KUAISHOU_AD,2025-02-05,6854,279,1520.38,1
CAMP0021,PARTNER_BANK1,2025-01-05,19623,236,877.70,1
CAMP0021,PARTNER_BANK1,2025-01-06,26693,641,2673.36,1
CAMP0021,PARTNER_BANK1,2025-01-07,8607,88,100.53,1
CAMP0021,PARTNER_BANK1,2025-01-08,24507,313,1382.53,1
CAMP0021,PARTNER_BANK1,2025-01-09,19524,883,1313.59,1
CAMP0021,PARTNER_BANK1,2025-01-10,21242,177,1088.95,1
CAMP0021,PARTNER_BANK1,2025-01-11,24757,981,6865.89,1
CAMP0021,PARTNER_BANK1,2025-01-12,15414,459,3099.50,1
CAMP0021,PARTNER_BANK1,2025-01-13,21064,334,1263.74,1
CAMP0021,PARTNER_BANK1,2025-01-14,21890,1048,7812.21,1
CAMP0021,PARTNER_BANK1,2025-01-15,23157,772,5820.24,1
CAMP0021,PARTNER_BANK1,2025-01-16,7431,83,485.45,1
CAMP0021,PARTNER_BANK1,2025-01-17,4371,96,605.64,1
CAMP0021,PARTNER_BANK1,2025-01-18,18981,821,4388.19,1
CAMP0021,PARTNER_BANK1,2025-01-19,5284,112,456.71,1
CAMP0021,PARTNER_BANK1,2025-01-20,8997,342,2521.93,1
CAMP0021,PARTNER_BANK1,2025-01-21,9051,330,1341.82,1
CAMP0021,PARTNER_BANK1,2025-01-22,4588,195,1408.60,1
CAMP0021,PARTNER_BANK1,2025-01-23,3926,21,117.88,1
CAMP0021,PARTNER_BANK1,2025-01-24,24656,748,4769.35,1
CAMP0021,PARTNER_BANK1,2025-01-25,23386,695,2602.74,1
CAMP0021,PARTNER_BANK1,2025-01-26,12431,132,398.22,1
CAMP0021,PARTNER_BANK1,2025-01-27,2108,20,21.25,1
CAMP0021,PARTNER_BANK1,2025-01-28,3633,20,38.91,1
CAMP0021,PARTNER_BANK1,2025-01-29,2108,38,246.58,1
CAMP0021,PARTNER_BANK1,2025-01-30,15791,187,794.02,1
CAMP0021,PARTNER_BANK1,2025-01-31,22720,254,972.37,1
CAMP0021,PARTNER_BANK1,2025-02-01,27143,1145,6377.21,1
CAMP0021,PARTNER_BANK1,2025-02-02,16555,424,3081.85,1
CAMP0021,PARTNER_BANK1,2025-02-03,17496,784,945.47,1
CAMP0021,PARTNER_BANK1,2025-02-04,21617,378,1610.43,1
CAMP0021,PARTNER_BANK1,2025-02-05,7446,97,207.49,1
CAMP0022,PARTNER_BANK1,2025-01-07,20624,810,3681.37,1
CAMP0022,PARTNER_BANK1,2025-01-08,27351,667,2337.90,1
CAMP0022,PARTNER_BANK1,2025-01-09,20987,726,2411.29,1
CAMP0022,PARTNER_BANK1,2025-01-10,26777,575,3921.63,1
CAMP0022,PARTNER_BANK1,2025-01-11,27545,1177,7823.99,1
CAMP0022,PARTNER_BANK1,2025-01-12,10163,172,797.83,1
CAMP0022,PARTNER_BANK1,2025-01-13,6956,148,945.02,1
CAMP0022,PARTNER_BANK1,2025-01-14,7144,209,644.54,1
CAMP0022,PARTNER_BANK1,2025-01-15,20454,599,3759.07,1
CAMP0022,PARTNER_BANK1,2025-01-16,27903,926,3452.11,1
CAMP0022,PARTNER_BANK1,2025-01-17,23785,212,640.28,1
CAMP0022,PARTNER_BANK1,2025-01-18,28359,303,508.48,1
CAMP0022,PARTNER_BANK1,2025-01-19,15995,592,4010.16,1
CAMP0022,PARTNER_BANK1,2025-01-20,11862,390,705.47,1
CAMP0022,PARTNER_BANK1,2025-01-21,14483,533,3053.06,1
CAMP0022,PARTNER_BANK1,2025-01-22,13111,619,3369.07,1
CAMP0022,PARTNER_BANK1,2025-01-23,25151,588,2586.10,1
CAMP0022,PARTNER_BANK1,2025-01-24,6747,310,1851.72,1
CAMP0022,PARTNER_BANK1,2025-01-25,27368,1339,5463.52,1
CAMP0022,PARTNER_BANK1,2025-01-26,15263,652,4562.06,1
CAMP0022,PARTNER_BANK1,2025-01-27,2077,83,280.21,1
CAMP0022,PARTNER_BANK1,2025-01-28,19809,527,1322.65,1
CAMP0022,PARTNER_BANK1,2025-01-29,3042,29,219.27,1
CAMP0022,PARTNER_BANK1,2025-01-30,2951,22,84.32,1
CAMP0022,PARTNER_BANK1,2025-01-31,13705,299,720.90,1
CAMP0022,PARTNER_BANK1,2025-02-01,13865,542,2845.46,1
CAMP0022,PARTNER_BANK1,2025-02-02,15284,511,2141.80,1
CAMP0022,PARTNER_BANK1,2025-02-03,11887,543,3627.88,1
CAMP0022,PARTNER_BANK1,2025-02-04,6943,51,131.38,1
CAMP0022,PARTNER_BANK1,2025-02-05,7422,290,1641.42,1
CAMP0022,PARTNER_BANK1,2025-02-06,14288,502,856.68,1
CAMP0022,PARTNER_BANK1,2025-02-07,28161,206,1113.06,1
CAMP0022,PARTNER_BANK1,2025-02-08,15956,435,2667.31,1
CAMP0022,PARTNER_BANK1,2025-02-09,29617,906,1530.79,1
CAMP0022,PARTNER_BANK1,2025-02-10,8335,110,681.41,1
CAMP0022,PARTNER_BANK1,2025-02-11,14462,403,1816.26,1
CAMP0022,PARTNER_BANK1,2025-02-12,6765,128,561.88,1
CAMP0022,PARTNER_BANK1,2025-02-13,8081,67,411.66,1
CAMP0022,PARTNER_BANK1,2025-02-14,23988,1105,2779.04,1
CAMP0022,PARTNER_BANK1,2025-02-15,25509,969,7246.20,1
CAMP0022,PARTNER_BANK1,2025-02-16,4838,228,919.31,1
CAMP0022,PARTNER_BANK1,2025-02-17,3918,36,207.67,1
CAMP0022,PARTNER_BANK1,2025-02-18,23446,707,4418.20,1
CAMP0022,PARTNER_BANK1,2025-02-19,21454,218,477.97,1
CAMP0022,PARTNER_BANK1,2025-02-20,1509,40,46.42,1
CAMP0022,PARTNER_BANK1,2025-02-21,16435,301,1124.26,1
CAMP0022,PARTNER_BANK1,2025-02-22,6253,211,1448.49,1
CAMP0022,PARTNER_BANK1,2025-02-23,7204,249,1249.96,1
CAMP0022,PARTNER_BANK1,2025-02-24,5565,126,902.12,1
CAMP0022,PARTNER_BANK1,2025-02-25,4544,173,752.90,1
CAMP0022,PARTNER_BANK1,2025-02-26,15334,590,1089.23,1
CAMP0022,PARTNER_BANK1,2025-02-27,21393,447,1805.83,1
CAMP0022,PARTNER_BANK1,2025-02-28,19195,367,1130.61,1
CAMP0022,PARTNER_BANK1,2025-03-01,15435,635,3259.50,1
CAMP0022,PARTNER_BANK1,2025-03-02,27671,147,518.25,1
CAMP0022,PARTNER_BANK1,2025-03-03,2174,71,126.08,1
CAMP0022,PARTNER_BANK1,2025-03-04,8931,246,757.64,1
