customer_id,campaign_id,channel_code,attribute_time,event_type,weight,is_test_data
C00000548,\N,BYTEDANCE_AD,2025-02-24 15:20:38,LOAN,1.0,1
C00004283,\N,BAIDU_SEM,2025-02-03 00:52:08,LOAN,1.0,1
C00004298,\N,TENCENT_AD,2025-01-23 21:13:05,LOAN,1.0,1
C00004298,\N,TENCENT_AD,2025-02-09 14:43:25,LOAN,1.0,1
C00004298,\N,TENCENT_AD,2025-02-23 13:35:06,LOAN,1.0,1
C00009451,\N,REFERRAL,2025-02-10 22:25:43,LOAN,1.0,1
C00003043,\N,BAIDU_SEM,2025-04-14 22:24:31,LOAN,1.0,1
C00006162,\N,H5_PROMO,2025-06-09 22:29:49,LOAN,1.0,1
C00006162,\N,H5_PROMO,2025-05-30 12:57:09,LOAN,1.0,1
C00000599,\N,WECHAT_MP,2025-05-04 21:33:20,LOAN,1.0,1
C00005108,\N,APP_ORG,2025-02-17 17:29:00,LOAN,1.0,1
C00004373,\N,PARTNER_BANK1,2025-03-22 20:59:38,LOAN,1.0,1
C00005380,\N,PARTNER_MALL,2025-02-27 22:56:34,LOAN,1.0,1
C00000815,\N,H5_PROMO,2025-02-08 20:02:27,LOAN,1.0,1
C00000815,\N,H5_PROMO,2025-01-26 22:07:32,LOAN,1.0,1
C00005254,\N,KUAISHOU_AD,2025-05-04 13:31:25,LOAN,1.0,1
C00005254,\N,KUAISHOU_AD,2025-04-30 12:13:55,LOAN,1.0,1
C00009113,\N,BAIDU_SEM,2025-02-21 22:26:59,LOAN,1.0,1
C00009113,\N,BAIDU_SEM,2025-02-07 01:43:07,LOAN,1.0,1
C00000674,\N,BAIDU_SEM,2025-03-29 21:14:46,LOAN,1.0,1
C00003358,\N,KUAISHOU_AD,2025-06-11 14:53:56,LOAN,1.0,1
C00001104,\N,APP_ORG,2025-03-23 13:41:59,LOAN,1.0,1
C00005648,\N,BAIDU_SEM,2025-05-06 12:15:25,LOAN,1.0,1
C00003558,\N,H5_PROMO,2025-02-15 21:30:45,LOAN,1.0,1
C00003558,\N,H5_PROMO,2025-02-14 12:21:20,LOAN,1.0,1
C00003580,\N,BAIDU_SEM,2025-06-10 18:30:42,LOAN,1.0,1
C00003580,\N,BAIDU_SEM,2025-06-26 20:07:47,LOAN,1.0,1
C00003580,\N,BAIDU_SEM,2025-05-31 22:18:34,LOAN,1.0,1
C00002151,\N,BAIDU_SEM,2025-06-22 12:10:23,LOAN,1.0,1
C00002151,\N,BAIDU_SEM,2025-06-15 13:18:07,LOAN,1.0,1
C00005675,\N,BAIDU_SEM,2025-06-18 11:16:09,LOAN,1.0,1
C00006946,\N,BYTEDANCE_AD,2025-06-17 10:48:59,LOAN,1.0,1
C00006946,\N,BYTEDANCE_AD,2025-06-11 01:57:51,LOAN,1.0,1
C00006946,\N,BYTEDANCE_AD,2025-05-18 13:28:18,LOAN,1.0,1
C00000390,\N,APP_ORG,2025-05-04 13:10:52,LOAN,1.0,1
C00000390,\N,APP_ORG,2025-05-08 13:41:01,LOAN,1.0,1
C00007833,\N,TENCENT_AD,2025-06-02 12:15:30,LOAN,1.0,1
C00002482,\N,BAIDU_SEM,2025-04-23 22:40:11,LOAN,1.0,1
C00008992,\N,TENCENT_AD,2025-06-21 22:15:26,LOAN,1.0,1
C00008719,\N,TENCENT_AD,2025-03-14 12:20:48,LOAN,1.0,1
C00008719,\N,TENCENT_AD,2025-03-08 13:03:22,LOAN,1.0,1
C00003546,\N,KUAISHOU_AD,2025-02-08 20:46:10,LOAN,1.0,1
C00003546,\N,KUAISHOU_AD,2025-03-06 21:35:31,LOAN,1.0,1
C00006117,\N,KUAISHOU_AD,2025-03-12 18:14:38,LOAN,1.0,1
C00004144,\N,REFERRAL,2025-03-26 07:04:31,LOAN,1.0,1
C00008550,\N,WECHAT_MP,2025-05-18 12:09:14,LOAN,1.0,1
C00001800,\N,BAIDU_SEM,2025-02-04 08:41:07,LOAN,1.0,1
C00000484,\N,PARTNER_BANK1,2025-03-27 22:20:33,LOAN,1.0,1
C00000484,\N,PARTNER_BANK1,2025-03-25 15:52:52,LOAN,1.0,1
C00000484,\N,PARTNER_BANK1,2025-03-11 23:36:35,LOAN,1.0,1
C00005259,\N,TENCENT_AD,2025-06-08 00:16:18,LOAN,1.0,1
C00007234,\N,TENCENT_AD,2025-05-07 13:13:48,LOAN,1.0,1
C00009890,\N,APP_ORG,2025-06-15 20:50:00,LOAN,1.0,1
C00009890,\N,APP_ORG,2025-06-16 06:13:14,LOAN,1.0,1
C00003562,\N,REFERRAL,2025-02-18 22:54:00,LOAN,1.0,1
C00001883,\N,BYTEDANCE_AD,2025-06-15 21:39:19,LOAN,1.0,1
C00001883,\N,BYTEDANCE_AD,2025-06-06 11:38:17,LOAN,1.0,1
C00009230,\N,BAIDU_SEM,2025-05-07 13:49:01,LOAN,1.0,1
C00002216,\N,BAIDU_SEM,2025-01-26 20:09:09,LOAN,1.0,1
C00002216,\N,BAIDU_SEM,2025-02-11 12:52:10,LOAN,1.0,1
C00006298,\N,BYTEDANCE_AD,2025-02-22 09:14:38,LOAN,1.0,1
C00003343,\N,KUAISHOU_AD,2025-04-04 20:01:45,LOAN,1.0,1
C00005855,\N,REFERRAL,2025-02-26 20:08:44,LOAN,1.0,1
C00009432,\N,APP_ORG,2025-06-30 17:08:54,LOAN,1.0,1
C00004315,\N,REFERRAL,2025-05-05 19:33:27,LOAN,1.0,1
C00007803,\N,KUAISHOU_AD,2025-03-10 12:04:05,LOAN,1.0,1
C00006174,\N,BYTEDANCE_AD,2025-02-14 11:00:58,LOAN,1.0,1
C00006174,\N,BYTEDANCE_AD,2025-02-01 17:45:38,LOAN,1.0,1
C00006174,\N,BYTEDANCE_AD,2025-02-13 21:16:15,LOAN,1.0,1
C00004864,\N,TENCENT_AD,2025-01-19 20:34:10,LOAN,1.0,1
C00001792,\N,TENCENT_AD,2025-05-05 15:05:37,LOAN,1.0,1
C00007014,\N,TENCENT_AD,2025-03-28 21:57:32,LOAN,1.0,1
C00007014,\N,TENCENT_AD,2025-03-29 15:23:57,LOAN,1.0,1
C00007014,\N,TENCENT_AD,2025-03-08 13:02:16,LOAN,1.0,1
C00003389,\N,BYTEDANCE_AD,2025-06-22 13:15:36,LOAN,1.0,1
C00003389,\N,BYTEDANCE_AD,2025-06-02 10:37:06,LOAN,1.0,1
C00003389,\N,BYTEDANCE_AD,2025-06-26 09:03:35,LOAN,1.0,1
C00008522,\N,TENCENT_AD,2025-02-25 21:53:15,LOAN,1.0,1
C00005220,\N,BYTEDANCE_AD,2025-05-11 21:47:40,LOAN,1.0,1
C00005220,\N,BYTEDANCE_AD,2025-05-13 02:27:36,LOAN,1.0,1
C00007585,\N,BYTEDANCE_AD,2025-02-17 17:34:12,LOAN,1.0,1
C00007585,\N,BYTEDANCE_AD,2025-03-21 22:47:47,LOAN,1.0,1
C00007585,\N,BYTEDANCE_AD,2025-03-12 20:04:59,LOAN,1.0,1
C00007585,\N,BYTEDANCE_AD,2025-03-15 13:56:23,LOAN,1.0,1
C00005036,\N,BAIDU_SEM,2025-05-14 22:20:22,LOAN,1.0,1
C00005319,\N,BYTEDANCE_AD,2025-01-31 22:39:36,LOAN,1.0,1
C00005319,\N,BYTEDANCE_AD,2025-03-13 21:54:10,LOAN,1.0,1
C00005319,\N,BYTEDANCE_AD,2025-02-09 09:08:59,LOAN,1.0,1
C00009474,\N,BAIDU_SEM,2025-02-14 17:56:24,LOAN,1.0,1
C00003776,\N,BYTEDANCE_AD,2025-03-29 12:23:13,LOAN,1.0,1
C00003776,\N,BYTEDANCE_AD,2025-04-13 12:57:57,LOAN,1.0,1
C00009729,\N,PARTNER_BANK1,2025-03-11 00:11:09,LOAN,1.0,1
C00004408,\N,KUAISHOU_AD,2025-02-21 20:21:31,LOAN,1.0,1
C00003055,\N,BAIDU_SEM,2025-03-20 12:41:40,LOAN,1.0,1
C00003055,\N,BAIDU_SEM,2025-02-25 16:52:59,LOAN,1.0,1
C00003599,\N,WECHAT_MP,2025-05-19 12:53:29,LOAN,1.0,1
C00006840,\N,APP_ORG,2025-03-31 22:13:44,LOAN,1.0,1
C00007718,\N,BYTEDANCE_AD,2025-03-05 22:56:44,LOAN,1.0,1
C00009251,\N,BYTEDANCE_AD,2025-02-12 19:09:56,LOAN,1.0,1
C00005567,\N,KUAISHOU_AD,2025-04-19 12:47:23,LOAN,1.0,1
C00004382,\N,BAIDU_SEM,2025-04-03 22:05:06,LOAN,1.0,1
C00005289,\N,APP_ORG,2025-02-04 12:15:22,LOAN,1.0,1
C00005289,\N,APP_ORG,2025-02-01 20:25:33,LOAN,1.0,1
C00006031,\N,KUAISHOU_AD,2025-02-06 21:51:12,LOAN,1.0,1
C00009489,\N,BYTEDANCE_AD,2025-05-09 23:55:24,LOAN,1.0,1
C00009489,\N,BYTEDANCE_AD,2025-05-27 21:19:38,LOAN,1.0,1
C00005262,\N,BAIDU_SEM,2025-03-15 18:18:43,LOAN,1.0,1
C00005262,\N,BAIDU_SEM,2025-03-16 02:57:17,LOAN,1.0,1
C00007760,\N,BAIDU_SEM,2025-06-05 13:15:07,LOAN,1.0,1
C00007760,\N,BAIDU_SEM,2025-05-08 21:17:32,LOAN,1.0,1
C00000627,\N,BAIDU_SEM,2025-06-04 12:55:57,LOAN,1.0,1
C00009752,\N,TENCENT_AD,2025-02-22 19:10:16,LOAN,1.0,1
C00008492,\N,KUAISHOU_AD,2025-02-07 21:18:03,LOAN,1.0,1
C00001594,\N,BAIDU_SEM,2025-02-25 08:03:31,LOAN,1.0,1
C00001594,\N,BAIDU_SEM,2025-03-17 01:56:30,LOAN,1.0,1
C00009488,\N,TENCENT_AD,2025-04-02 20:19:53,LOAN,1.0,1
C00009488,\N,TENCENT_AD,2025-04-11 12:43:23,LOAN,1.0,1
C00009915,\N,TENCENT_AD,2025-03-20 12:06:27,LOAN,1.0,1
C00009915,\N,TENCENT_AD,2025-02-21 02:52:01,LOAN,1.0,1
C00001704,\N,BYTEDANCE_AD,2025-02-06 16:06:15,LOAN,1.0,1
C00001704,\N,BYTEDANCE_AD,2025-01-15 12:29:55,LOAN,1.0,1
C00001212,\N,BAIDU_SEM,2025-02-24 00:20:41,LOAN,1.0,1
C00004630,\N,WECHAT_MP,2025-05-14 22:58:21,LOAN,1.0,1
C00000465,\N,BAIDU_SEM,2025-03-14 10:07:59,LOAN,1.0,1
C00000465,\N,BAIDU_SEM,2025-04-02 17:17:32,LOAN,1.0,1
C00000465,\N,BAIDU_SEM,2025-04-18 15:34:10,LOAN,1.0,1
C00002380,\N,PARTNER_BANK1,2025-04-03 13:10:15,LOAN,1.0,1
C00002380,\N,PARTNER_BANK1,2025-03-20 14:04:46,LOAN,1.0,1
C00007697,\N,BYTEDANCE_AD,2025-03-31 22:51:09,LOAN,1.0,1
C00007697,\N,BYTEDANCE_AD,2025-03-14 22:07:46,LOAN,1.0,1
C00007697,\N,BYTEDANCE_AD,2025-03-16 22:31:29,LOAN,1.0,1
C00002176,\N,TENCENT_AD,2025-06-22 20:43:14,LOAN,1.0,1
C00002176,\N,TENCENT_AD,2025-06-21 21:44:28,LOAN,1.0,1
C00005280,\N,BYTEDANCE_AD,2025-06-29 20:58:19,LOAN,1.0,1
C00000295,\N,KUAISHOU_AD,2025-05-08 22:50:51,LOAN,1.0,1
C00005573,\N,REFERRAL,2025-02-25 17:59:19,LOAN,1.0,1
C00007560,\N,BAIDU_SEM,2025-05-24 01:41:45,LOAN,1.0,1
C00007560,\N,BAIDU_SEM,2025-06-07 16:41:49,LOAN,1.0,1
C00004905,\N,BAIDU_SEM,2025-04-22 15:56:29,LOAN,1.0,1
C00004905,\N,BAIDU_SEM,2025-04-20 12:15:31,LOAN,1.0,1
C00003078,\N,KUAISHOU_AD,2025-02-25 21:58:44,LOAN,1.0,1
C00003078,\N,KUAISHOU_AD,2025-03-02 09:00:02,LOAN,1.0,1
C00005058,\N,APP_ORG,2025-04-03 13:54:02,LOAN,1.0,1
C00005058,\N,APP_ORG,2025-03-18 21:36:55,LOAN,1.0,1
C00003433,\N,BYTEDANCE_AD,2025-02-13 12:23:05,LOAN,1.0,1
C00007558,\N,BAIDU_SEM,2025-02-20 12:52:36,LOAN,1.0,1
C00009990,\N,KUAISHOU_AD,2025-01-21 12:20:55,LOAN,1.0,1
C00009990,\N,KUAISHOU_AD,2025-02-13 20:30:20,LOAN,1.0,1
C00009990,\N,KUAISHOU_AD,2025-02-11 21:58:21,LOAN,1.0,1
C00006829,\N,KUAISHOU_AD,2025-06-21 11:55:34,LOAN,1.0,1
C00004837,\N,APP_ORG,2025-04-03 21:35:28,LOAN,1.0,1
C00005286,\N,REFERRAL,2025-06-27 13:52:07,LOAN,1.0,1
C00005286,\N,REFERRAL,2025-06-01 12:09:37,LOAN,1.0,1
C00005286,\N,REFERRAL,2025-06-13 13:20:04,LOAN,1.0,1
C00005286,\N,REFERRAL,2025-05-29 00:39:24,LOAN,1.0,1
C00000999,\N,BYTEDANCE_AD,2025-06-21 21:17:04,LOAN,1.0,1
C00003351,\N,TENCENT_AD,2025-05-12 19:59:24,LOAN,1.0,1
C00003133,\N,TENCENT_AD,2025-03-08 14:41:28,LOAN,1.0,1
C00003133,\N,TENCENT_AD,2025-01-29 13:11:05,LOAN,1.0,1
C00001663,\N,H5_PROMO,2025-04-01 21:27:37,LOAN,1.0,1
C00003576,\N,BAIDU_SEM,2025-03-02 07:36:28,LOAN,1.0,1
C00003576,\N,BAIDU_SEM,2025-02-15 02:42:10,LOAN,1.0,1
C00002658,\N,PARTNER_BANK1,2025-06-15 12:10:11,LOAN,1.0,1
C00002658,\N,PARTNER_BANK1,2025-05-17 20:02:06,LOAN,1.0,1
C00004466,\N,REFERRAL,2025-06-15 22:35:37,LOAN,1.0,1
C00004466,\N,REFERRAL,2025-06-06 12:16:47,LOAN,1.0,1
C00006395,\N,WECHAT_MP,2025-06-18 17:55:16,LOAN,1.0,1
C00006336,\N,PARTNER_MALL,2025-03-31 15:39:21,LOAN,1.0,1
C00006336,\N,PARTNER_MALL,2025-02-10 08:38:30,LOAN,1.0,1
C00005624,\N,BYTEDANCE_AD,2025-06-01 01:16:28,LOAN,1.0,1
C00005624,\N,BYTEDANCE_AD,2025-06-18 11:13:50,LOAN,1.0,1
C00004635,\N,H5_PROMO,2025-02-26 16:23:18,LOAN,1.0,1
C00000634,\N,APP_ORG,2025-02-04 14:33:31,LOAN,1.0,1
C00000414,\N,TENCENT_AD,2025-04-11 21:28:20,LOAN,1.0,1
C00003488,\N,WECHAT_MP,2025-04-23 12:10:51,LOAN,1.0,1
C00003488,\N,WECHAT_MP,2025-03-21 11:27:08,LOAN,1.0,1
C00003488,\N,WECHAT_MP,2025-04-04 09:02:42,LOAN,1.0,1
C00007248,\N,H5_PROMO,2025-02-03 13:43:13,LOAN,1.0,1
C00007248,\N,H5_PROMO,2025-02-04 20:02:37,LOAN,1.0,1
C00004145,\N,BYTEDANCE_AD,2025-01-25 17:51:23,LOAN,1.0,1
C00001552,\N,BYTEDANCE_AD,2025-04-04 21:13:58,LOAN,1.0,1
C00009527,\N,BAIDU_SEM,2025-03-14 12:40:56,LOAN,1.0,1
C00009527,\N,BAIDU_SEM,2025-02-03 20:19:02,LOAN,1.0,1
C00009527,\N,BAIDU_SEM,2025-02-28 09:08:04,LOAN,1.0,1
C00009527,\N,BAIDU_SEM,2025-02-09 12:55:49,LOAN,1.0,1
C00009527,\N,BAIDU_SEM,2025-02-06 12:55:12,LOAN,1.0,1
C00006505,\N,BYTEDANCE_AD,2025-02-13 19:22:53,LOAN,1.0,1
C00006505,\N,BYTEDANCE_AD,2025-02-19 22:24:01,LOAN,1.0,1
C00006505,\N,BYTEDANCE_AD,2025-03-04 22:49:09,LOAN,1.0,1
C00005218,\N,APP_ORG,2025-02-17 13:04:37,LOAN,1.0,1
C00001384,\N,BYTEDANCE_AD,2025-04-28 12:10:15,LOAN,1.0,1
C00008601,\N,BYTEDANCE_AD,2025-06-04 12:44:15,LOAN,1.0,1
C00001721,\N,REFERRAL,2025-03-31 22:24:26,LOAN,1.0,1
C00001721,\N,REFERRAL,2025-05-06 18:21:39,LOAN,1.0,1
C00001721,\N,REFERRAL,2025-04-05 22:11:23,LOAN,1.0,1
C00006458,\N,REFERRAL,2025-06-27 21:29:33,LOAN,1.0,1
C00006458,\N,REFERRAL,2025-06-25 20:18:19,LOAN,1.0,1
C00006467,\N,BYTEDANCE_AD,2025-02-26 21:28:08,LOAN,1.0,1
C00007142,\N,BYTEDANCE_AD,2025-05-09 21:47:54,LOAN,1.0,1
C00007142,\N,BYTEDANCE_AD,2025-05-11 12:04:17,LOAN,1.0,1
C00007142,\N,BYTEDANCE_AD,2025-05-15 20:28:20,LOAN,1.0,1
C00004188,\N,TENCENT_AD,2025-05-26 22:32:46,LOAN,1.0,1
C00004188,\N,TENCENT_AD,2025-06-01 21:01:06,LOAN,1.0,1
C00004339,\N,APP_ORG,2025-03-15 20:09:34,LOAN,1.0,1
C00001252,\N,APP_ORG,2025-05-02 16:41:41,LOAN,1.0,1
C00001252,\N,APP_ORG,2025-06-03 09:57:57,LOAN,1.0,1
C00000492,\N,TENCENT_AD,2025-03-19 13:13:06,LOAN,1.0,1
C00009336,\N,PARTNER_BANK1,2025-02-14 13:16:47,LOAN,1.0,1
C00009336,\N,PARTNER_BANK1,2025-03-13 12:03:56,LOAN,1.0,1
C00009976,\N,REFERRAL,2025-03-10 21:08:10,LOAN,1.0,1
C00009976,\N,REFERRAL,2025-03-25 20:25:34,LOAN,1.0,1
C00008251,\N,BYTEDANCE_AD,2025-03-10 12:07:44,LOAN,1.0,1
C00008251,\N,BYTEDANCE_AD,2025-03-10 11:02:27,LOAN,1.0,1
C00007440,\N,BAIDU_SEM,2025-05-06 18:13:34,LOAN,1.0,1
C00005206,\N,TENCENT_AD,2025-03-07 21:29:03,LOAN,1.0,1
C00000733,\N,TENCENT_AD,2025-03-10 00:44:57,LOAN,1.0,1
C00007577,\N,BYTEDANCE_AD,2025-05-05 13:55:07,LOAN,1.0,1
C00007577,\N,BYTEDANCE_AD,2025-03-31 22:47:56,LOAN,1.0,1
C00007577,\N,BYTEDANCE_AD,2025-04-16 14:07:25,LOAN,1.0,1
C00007771,\N,KUAISHOU_AD,2025-03-12 13:51:36,LOAN,1.0,1
C00008357,\N,BYTEDANCE_AD,2025-01-28 17:37:33,LOAN,1.0,1
C00009469,\N,BAIDU_SEM,2025-01-22 21:23:50,LOAN,1.0,1
C00009469,\N,BAIDU_SEM,2025-01-29 15:41:59,LOAN,1.0,1
C00003252,\N,BYTEDANCE_AD,2025-03-24 20:58:30,LOAN,1.0,1
C00005148,\N,TENCENT_AD,2025-06-19 12:47:39,LOAN,1.0,1
C00005148,\N,TENCENT_AD,2025-05-31 06:44:47,LOAN,1.0,1
C00005148,\N,TENCENT_AD,2025-06-07 18:53:05,LOAN,1.0,1
C00003729,\N,PARTNER_BANK1,2025-04-21 20:40:40,LOAN,1.0,1
C00002744,\N,KUAISHOU_AD,2025-06-06 13:12:43,LOAN,1.0,1
C00002744,\N,KUAISHOU_AD,2025-04-22 22:08:31,LOAN,1.0,1
C00002744,\N,KUAISHOU_AD,2025-04-24 13:56:18,LOAN,1.0,1
C00004715,\N,BAIDU_SEM,2025-02-09 06:06:43,LOAN,1.0,1
C00006352,\N,H5_PROMO,2025-05-21 22:27:11,LOAN,1.0,1
C00006352,\N,H5_PROMO,2025-04-16 13:49:15,LOAN,1.0,1
C00006352,\N,H5_PROMO,2025-04-25 16:26:51,LOAN,1.0,1
C00002509,\N,BAIDU_SEM,2025-05-12 11:32:05,LOAN,1.0,1
C00003626,\N,BYTEDANCE_AD,2025-02-18 12:55:34,LOAN,1.0,1
C00004209,\N,BYTEDANCE_AD,2025-02-12 10:56:07,LOAN,1.0,1
C00004209,\N,BYTEDANCE_AD,2025-01-27 19:26:55,LOAN,1.0,1
C00004209,\N,BYTEDANCE_AD,2025-01-15 21:26:41,LOAN,1.0,1
C00004209,\N,BYTEDANCE_AD,2025-01-28 09:35:13,LOAN,1.0,1
C00001121,\N,BYTEDANCE_AD,2025-02-16 10:05:17,LOAN,1.0,1
C00004610,\N,KUAISHOU_AD,2025-04-14 12:21:46,LOAN,1.0,1
C00004280,\N,BYTEDANCE_AD,2025-02-15 22:47:35,LOAN,1.0,1
C00001864,\N,TENCENT_AD,2025-05-31 02:05:49,LOAN,1.0,1
C00001864,\N,TENCENT_AD,2025-05-25 07:59:06,LOAN,1.0,1
C00003432,\N,BAIDU_SEM,2025-03-21 22:52:03,LOAN,1.0,1
C00007550,\N,REFERRAL,2025-06-27 13:16:34,LOAN,1.0,1
C00007467,\N,BYTEDANCE_AD,2025-03-18 21:53:10,LOAN,1.0,1
C00006019,\N,KUAISHOU_AD,2025-05-30 23:57:59,LOAN,1.0,1
C00009725,\N,APP_ORG,2025-05-20 22:11:20,LOAN,1.0,1
C00009725,\N,APP_ORG,2025-04-14 13:30:15,LOAN,1.0,1
C00002420,\N,PARTNER_MALL,2025-03-08 21:29:27,LOAN,1.0,1
C00001818,\N,BYTEDANCE_AD,2025-04-27 02:03:53,LOAN,1.0,1
C00005347,\N,TENCENT_AD,2025-04-20 13:56:53,LOAN,1.0,1
C00009520,\N,BAIDU_SEM,2025-02-15 21:37:25,LOAN,1.0,1
C00006272,\N,REFERRAL,2025-04-28 21:55:20,LOAN,1.0,1
C00007971,\N,TENCENT_AD,2025-05-15 09:11:09,LOAN,1.0,1
C00000946,\N,TENCENT_AD,2025-05-22 09:13:01,LOAN,1.0,1
C00000946,\N,TENCENT_AD,2025-05-30 20:22:35,LOAN,1.0,1
C00000946,\N,TENCENT_AD,2025-05-11 23:20:59,LOAN,1.0,1
C00006923,\N,BYTEDANCE_AD,2025-05-10 08:48:50,LOAN,1.0,1
C00006923,\N,BYTEDANCE_AD,2025-04-20 12:46:04,LOAN,1.0,1
C00006923,\N,BYTEDANCE_AD,2025-04-17 13:40:00,LOAN,1.0,1
C00000985,\N,TENCENT_AD,2025-02-04 20:33:42,LOAN,1.0,1
C00000985,\N,TENCENT_AD,2025-01-27 12:21:55,LOAN,1.0,1
C00000985,\N,TENCENT_AD,2025-02-05 20:13:44,LOAN,1.0,1
C00000985,\N,TENCENT_AD,2025-02-20 00:27:03,LOAN,1.0,1
C00003235,\N,REFERRAL,2025-06-08 21:22:18,LOAN,1.0,1
C00004295,\N,BAIDU_SEM,2025-05-07 02:57:27,LOAN,1.0,1
C00000366,\N,BYTEDANCE_AD,2025-05-30 17:41:45,LOAN,1.0,1
C00002757,\N,BYTEDANCE_AD,2025-03-09 12:18:56,LOAN,1.0,1
C00002757,\N,BYTEDANCE_AD,2025-04-02 10:40:20,LOAN,1.0,1
C00002757,\N,BYTEDANCE_AD,2025-04-01 12:19:45,LOAN,1.0,1
C00002757,\N,BYTEDANCE_AD,2025-03-08 21:35:39,LOAN,1.0,1
C00009959,\N,APP_ORG,2025-03-09 06:04:33,LOAN,1.0,1
C00007974,\N,BYTEDANCE_AD,2025-04-27 20:23:58,LOAN,1.0,1
C00000049,\N,APP_ORG,2025-06-10 23:11:59,LOAN,1.0,1
C00007018,\N,H5_PROMO,2025-02-25 16:59:13,LOAN,1.0,1
C00006825,\N,BAIDU_SEM,2025-05-23 12:29:38,LOAN,1.0,1
C00001966,\N,APP_ORG,2025-04-01 00:20:23,LOAN,1.0,1
C00007914,\N,BYTEDANCE_AD,2025-05-05 20:34:41,LOAN,1.0,1
C00007914,\N,BYTEDANCE_AD,2025-05-17 12:30:07,LOAN,1.0,1
C00002546,\N,KUAISHOU_AD,2025-04-13 13:48:17,LOAN,1.0,1
C00002546,\N,KUAISHOU_AD,2025-04-17 22:59:15,LOAN,1.0,1
C00007856,\N,BYTEDANCE_AD,2025-05-07 13:32:28,LOAN,1.0,1
C00007856,\N,BYTEDANCE_AD,2025-05-06 10:57:07,LOAN,1.0,1
C00007856,\N,BYTEDANCE_AD,2025-05-04 12:12:25,LOAN,1.0,1
C00007856,\N,BYTEDANCE_AD,2025-04-30 20:52:44,LOAN,1.0,1
C00007856,\N,BYTEDANCE_AD,2025-04-25 22:57:47,LOAN,1.0,1
C00004615,\N,REFERRAL,2025-06-04 21:25:33,LOAN,1.0,1
C00004672,\N,BAIDU_SEM,2025-03-15 01:33:07,LOAN,1.0,1
C00004672,\N,BAIDU_SEM,2025-01-21 21:59:48,LOAN,1.0,1
C00006719,\N,TENCENT_AD,2025-06-27 18:39:15,LOAN,1.0,1
C00004183,\N,BYTEDANCE_AD,2025-03-20 00:47:12,LOAN,1.0,1
C00004068,\N,APP_ORG,2025-06-02 13:46:01,LOAN,1.0,1
C00004468,\N,BAIDU_SEM,2025-06-18 12:05:38,LOAN,1.0,1
C00004452,\N,PARTNER_MALL,2025-01-27 13:54:14,LOAN,1.0,1
C00004452,\N,PARTNER_MALL,2025-03-05 12:06:06,LOAN,1.0,1
C00002893,\N,TENCENT_AD,2025-03-03 21:27:52,LOAN,1.0,1
C00002893,\N,TENCENT_AD,2025-02-21 20:41:25,LOAN,1.0,1
C00002893,\N,TENCENT_AD,2025-02-28 20:39:00,LOAN,1.0,1
C00003957,\N,KUAISHOU_AD,2025-05-31 17:55:43,LOAN,1.0,1
C00003957,\N,KUAISHOU_AD,2025-04-20 22:43:31,LOAN,1.0,1
C00005101,\N,BAIDU_SEM,2025-05-08 18:41:24,LOAN,1.0,1
C00005101,\N,BAIDU_SEM,2025-04-17 14:01:20,LOAN,1.0,1
C00009744,\N,PARTNER_MALL,2025-05-13 22:11:07,LOAN,1.0,1
C00004625,\N,BYTEDANCE_AD,2025-02-27 09:36:30,LOAN,1.0,1
C00004625,\N,BYTEDANCE_AD,2025-03-14 21:16:33,LOAN,1.0,1
C00004555,\N,H5_PROMO,2025-03-05 12:27:37,LOAN,1.0,1
C00004555,\N,H5_PROMO,2025-02-15 14:43:30,LOAN,1.0,1
C00007321,\N,WECHAT_MP,2025-04-28 22:19:33,LOAN,1.0,1
C00007321,\N,WECHAT_MP,2025-05-14 19:54:35,LOAN,1.0,1
C00001148,\N,KUAISHOU_AD,2025-02-15 22:22:37,LOAN,1.0,1
C00008310,\N,KUAISHOU_AD,2025-03-07 21:44:23,LOAN,1.0,1
C00001727,\N,REFERRAL,2025-05-16 21:43:56,LOAN,1.0,1
C00001727,\N,REFERRAL,2025-06-02 12:53:16,LOAN,1.0,1
C00000681,\N,PARTNER_BANK1,2025-01-22 13:19:21,LOAN,1.0,1
C00005090,\N,BYTEDANCE_AD,2025-05-26 10:35:32,LOAN,1.0,1
C00005090,\N,BYTEDANCE_AD,2025-04-18 21:27:33,LOAN,1.0,1
C00006194,\N,BYTEDANCE_AD,2025-01-17 22:00:07,LOAN,1.0,1
C00003168,\N,H5_PROMO,2025-02-20 20:33:35,LOAN,1.0,1
C00006171,\N,BYTEDANCE_AD,2025-05-22 09:09:04,LOAN,1.0,1
C00006171,\N,BYTEDANCE_AD,2025-05-03 14:33:52,LOAN,1.0,1
C00006855,\N,H5_PROMO,2025-06-06 13:20:33,LOAN,1.0,1
C00001875,\N,BYTEDANCE_AD,2025-03-03 12:47:58,LOAN,1.0,1
C00000528,\N,KUAISHOU_AD,2025-06-18 22:01:45,LOAN,1.0,1
C00000528,\N,KUAISHOU_AD,2025-06-30 15:54:48,LOAN,1.0,1
C00002077,\N,KUAISHOU_AD,2025-01-29 14:04:22,LOAN,1.0,1
C00002077,\N,KUAISHOU_AD,2025-02-22 10:17:41,LOAN,1.0,1
C00007676,\N,APP_ORG,2025-06-20 14:03:02,LOAN,1.0,1
C00009510,\N,BAIDU_SEM,2025-02-11 08:04:21,LOAN,1.0,1
