customer_id,product_code,total_amount,available_amount,used_amount,apr,grade,valid_from,valid_to,status,created_at,is_test_data
C00004426,SELF_LOAN,41849.72,41849.72,0,0.12,A,2025-05-26,2026-05-26,ACTIVE,2025-05-26 13:59:29,1
C00008956,PLATFORM_LOAN,49757.03,49757.03,0,0.18,B,2025-02-09,2026-02-09,ACTIVE,2025-02-09 21:28:08,1
C00002729,PLATFORM_LOAN,29415.43,29415.43,0,0.18,C,2025-01-31,2026-01-31,ACTIVE,2025-01-31 13:12:22,1
C00001670,PLATFORM_LOAN,71036.33,71036.33,0,0.14,A,2025-06-23,2026-06-23,ACTIVE,2025-06-23 14:36:44,1
C00002783,SELF_LOAN,5000.00,5000.00,0,0.12,A,2025-06-02,2026-06-02,ACTIVE,2025-06-02 00:53:14,1
C00003889,SELF_LOAN,30000.00,30000.00,0,0.15,B,2025-03-09,2026-03-09,ACTIVE,2025-03-09 20:49:34,1
C00006860,GUARANTEE_LOAN,5000.00,5000.00,0,0.22,C,2025-06-26,2026-06-26,ACTIVE,2025-06-26 20:42:33,1
C00000882,SELF_LOAN,20000.00,20000.00,0,0.16,B,2025-03-21,2026-03-21,ACTIVE,2025-03-21 17:40:33,1
C00006614,JOINT_LOAN,4901.70,4901.70,0,0.24,E,2025-03-27,2026-03-27,ACTIVE,2025-03-27 12:58:06,1
C00003551,PLATFORM_LOAN,8000.00,8000.00,0,0.19,C,2025-05-19,2026-05-19,ACTIVE,2025-05-19 21:19:07,1
C00004112,SELF_LOAN,8730.30,8730.30,0,0.24,D,2025-04-22,2026-04-22,ACTIVE,2025-04-22 20:18:59,1
C00001698,SELF_LOAN,45468.85,45468.85,0,0.16,B,2025-06-02,2026-06-02,ACTIVE,2025-06-02 10:58:02,1
C00007456,JOINT_LOAN,1000.00,1000.00,0,0.13,A,2025-02-06,2026-02-06,ACTIVE,2025-02-06 22:43:59,1
C00007912,JOINT_LOAN,30000.00,30000.00,0,0.14,B,2025-02-13,2026-02-13,ACTIVE,2025-02-13 16:07:39,1
C00008907,PLATFORM_LOAN,63922.89,63922.89,0,0.11,A,2025-04-02,2026-04-02,ACTIVE,2025-04-02 22:37:03,1
C00007793,JOINT_LOAN,8000.00,8000.00,0,0.16,B,2025-01-18,2026-01-18,ACTIVE,2025-01-18 22:53:01,1
C00003228,SELF_LOAN,20000.00,20000.00,0,0.21,C,2025-05-12,2026-05-12,ACTIVE,2025-05-12 01:36:57,1
C00000377,GUARANTEE_LOAN,20000.00,20000.00,0,0.15,B,2025-03-02,2026-03-02,ACTIVE,2025-03-02 13:38:01,1
C00004826,SELF_LOAN,8491.04,8491.04,0,0.23,D,2025-02-06,2026-02-06,ACTIVE,2025-02-06 13:05:20,1
C00009571,GUARANTEE_LOAN,80000.00,80000.00,0,0.12,A,2025-04-02,2026-04-02,ACTIVE,2025-04-02 09:26:08,1
C00002322,PLATFORM_LOAN,10000.00,10000.00,0,0.20,C,2025-04-23,2026-04-23,ACTIVE,2025-04-23 22:19:25,1
C00009308,PLATFORM_LOAN,10000.00,10000.00,0,0.19,C,2025-06-10,2026-06-10,ACTIVE,2025-06-10 21:11:02,1
C00006953,JOINT_LOAN,1000.00,1000.00,0,0.17,B,2025-02-08,2026-02-08,ACTIVE,2025-02-08 22:19:47,1
C00001710,JOINT_LOAN,77837.36,77837.36,0,0.11,A,2025-02-04,2026-02-04,ACTIVE,2025-02-04 21:54:19,1
C00007164,SELF_LOAN,27275.50,27275.50,0,0.22,C,2025-06-01,2026-06-01,ACTIVE,2025-06-01 12:17:30,1
C00004147,SELF_LOAN,8511.60,8511.60,0,0.24,D,2025-03-07,2026-03-07,ACTIVE,2025-03-07 18:36:09,1
C00005090,JOINT_LOAN,20000.00,20000.00,0,0.18,C,2025-04-07,2026-04-07,ACTIVE,2025-04-07 14:05:15,1
C00005353,GUARANTEE_LOAN,5000.00,5000.00,0,0.19,C,2025-05-16,2026-05-16,ACTIVE,2025-05-16 12:49:37,1
C00006052,PLATFORM_LOAN,8000.00,8000.00,0,0.18,C,2025-01-23,2026-01-23,ACTIVE,2025-01-23 20:43:07,1
C00002838,PLATFORM_LOAN,24358.75,24358.75,0,0.21,C,2025-02-24,2026-02-24,ACTIVE,2025-02-24 13:29:22,1
C00008976,SELF_LOAN,1000.00,1000.00,0,0.18,C,2025-02-13,2026-02-13,ACTIVE,2025-02-13 08:38:42,1
C00006415,JOINT_LOAN,5000.00,5000.00,0,0.22,C,2025-06-25,2026-06-25,ACTIVE,2025-06-25 15:53:42,1
C00009057,JOINT_LOAN,5000.00,5000.00,0,0.23,D,2025-05-01,2026-05-01,ACTIVE,2025-05-01 22:57:38,1
C00007613,SELF_LOAN,9666.55,9666.55,0,0.23,D,2025-03-06,2026-03-06,ACTIVE,2025-03-06 02:38:24,1
C00004409,PLATFORM_LOAN,30000.00,30000.00,0,0.14,A,2025-02-27,2026-02-27,ACTIVE,2025-02-27 02:34:57,1
C00001894,SELF_LOAN,29500.37,29500.37,0,0.20,C,2025-02-06,2026-02-06,ACTIVE,2025-02-06 13:42:42,1
C00008623,JOINT_LOAN,5000.00,5000.00,0,0.23,D,2025-04-01,2026-04-01,ACTIVE,2025-04-01 15:14:03,1
C00001765,JOINT_LOAN,3520.48,3520.48,0,0.24,E,2025-03-21,2026-03-21,ACTIVE,2025-03-21 10:12:21,1
C00003814,SELF_LOAN,2000.00,2000.00,0,0.16,B,2025-01-12,2026-01-12,ACTIVE,2025-01-12 13:37:43,1
C00009560,PLATFORM_LOAN,45629.43,45629.43,0,0.16,B,2025-06-01,2026-06-01,ACTIVE,2025-06-01 13:21:59,1
C00005550,JOINT_LOAN,1000.00,1000.00,0,0.18,B,2025-05-31,2026-05-31,ACTIVE,2025-05-31 12:54:22,1
C00002219,SELF_LOAN,2000.00,2000.00,0,0.20,C,2025-06-05,2026-06-05,ACTIVE,2025-06-05 10:30:44,1
C00003514,GUARANTEE_LOAN,28371.86,28371.86,0,0.21,C,2025-03-03,2026-03-03,ACTIVE,2025-03-03 21:21:39,1
C00002629,JOINT_LOAN,2000.00,2000.00,0,0.22,D,2025-04-25,2026-04-25,ACTIVE,2025-04-25 23:50:20,1
C00005807,SELF_LOAN,8068.97,8068.97,0,0.24,D,2025-05-14,2026-05-14,ACTIVE,2025-05-14 14:00:55,1
C00004188,SELF_LOAN,23417.55,23417.55,0,0.21,C,2025-05-25,2026-05-25,ACTIVE,2025-05-25 12:59:19,1
C00000005,JOINT_LOAN,5000.00,5000.00,0,0.23,D,2025-04-17,2026-04-17,ACTIVE,2025-04-17 12:40:05,1
C00000098,PLATFORM_LOAN,8612.19,8612.19,0,0.23,D,2025-02-28,2026-02-28,ACTIVE,2025-02-28 15:45:09,1
C00007877,SELF_LOAN,15000.00,15000.00,0,0.14,B,2025-01-12,2026-01-12,ACTIVE,2025-01-12 12:13:36,1
C00005148,PLATFORM_LOAN,1000.00,1000.00,0,0.20,C,2025-06-04,2026-06-04,ACTIVE,2025-06-04 12:22:01,1
C00008794,PLATFORM_LOAN,2000.00,2000.00,0,0.21,C,2025-06-08,2026-06-08,ACTIVE,2025-06-08 13:30:37,1
C00008623,PLATFORM_LOAN,21427.70,21427.70,0,0.20,C,2025-04-22,2026-04-22,ACTIVE,2025-04-22 10:52:49,1
C00002564,SELF_LOAN,2000.00,2000.00,0,0.12,A,2025-02-24,2026-02-24,ACTIVE,2025-02-24 13:12:50,1
C00007068,SELF_LOAN,10000.00,10000.00,0,0.11,A,2025-01-31,2026-01-31,ACTIVE,2025-01-31 20:44:36,1
C00004623,PLATFORM_LOAN,15000.00,15000.00,0,0.12,A,2025-04-10,2026-04-10,ACTIVE,2025-04-10 11:27:57,1
C00006352,JOINT_LOAN,24332.41,24332.41,0,0.21,C,2025-04-24,2026-04-24,ACTIVE,2025-04-24 13:45:57,1
C00006435,SELF_LOAN,8000.00,8000.00,0,0.10,A,2025-04-26,2026-04-26,ACTIVE,2025-04-26 22:24:32,1
C00004372,GUARANTEE_LOAN,2000.00,2000.00,0,0.14,A,2025-04-13,2026-04-13,ACTIVE,2025-04-13 13:08:41,1
C00009976,SELF_LOAN,29351.37,29351.37,0,0.21,C,2025-03-09,2026-03-09,ACTIVE,2025-03-09 09:37:08,1
C00006823,JOINT_LOAN,10000.00,10000.00,0,0.19,C,2025-06-05,2026-06-05,ACTIVE,2025-06-05 22:27:27,1
C00009910,JOINT_LOAN,15000.00,15000.00,0,0.21,C,2025-05-13,2026-05-13,ACTIVE,2025-05-13 16:17:28,1
C00007166,JOINT_LOAN,2000.00,2000.00,0,0.19,C,2025-05-12,2026-05-12,ACTIVE,2025-05-12 11:24:00,1
C00004167,JOINT_LOAN,15000.00,15000.00,0,0.19,C,2025-03-21,2026-03-21,ACTIVE,2025-03-21 09:53:51,1
C00007708,PLATFORM_LOAN,59024.78,59024.78,0,0.11,A,2025-02-18,2026-02-18,ACTIVE,2025-02-18 19:57:44,1
C00004209,PLATFORM_LOAN,8000.00,8000.00,0,0.20,C,2025-01-12,2026-01-12,ACTIVE,2025-01-12 21:59:06,1
C00008671,SELF_LOAN,20000.00,20000.00,0,0.21,C,2025-06-21,2026-06-21,ACTIVE,2025-06-21 12:16:26,1
C00008148,SELF_LOAN,1000.00,1000.00,0,0.15,B,2025-04-11,2026-04-11,ACTIVE,2025-04-11 12:32:53,1
C00000062,SELF_LOAN,5000.00,5000.00,0,0.19,C,2025-01-09,2026-01-09,ACTIVE,2025-01-09 12:40:18,1
C00005510,JOINT_LOAN,8974.31,8974.31,0,0.23,D,2025-03-20,2026-03-20,ACTIVE,2025-03-20 12:11:37,1
C00002803,PLATFORM_LOAN,20000.00,20000.00,0,0.22,C,2025-03-09,2026-03-09,ACTIVE,2025-03-09 22:01:36,1
C00005814,SELF_LOAN,15000.00,15000.00,0,0.21,C,2025-02-19,2026-02-19,ACTIVE,2025-02-19 12:26:05,1
C00003334,JOINT_LOAN,8000.00,8000.00,0,0.19,C,2025-05-12,2026-05-12,ACTIVE,2025-05-12 14:40:42,1
C00005191,GUARANTEE_LOAN,30000.00,30000.00,0,0.14,B,2025-05-18,2026-05-18,ACTIVE,2025-05-18 22:40:08,1
C00006182,JOINT_LOAN,10000.00,10000.00,0,0.11,A,2025-01-24,2026-01-24,ACTIVE,2025-01-24 21:16:08,1
C00005938,PLATFORM_LOAN,9742.79,9742.79,0,0.23,D,2025-03-23,2026-03-23,ACTIVE,2025-03-23 13:40:33,1
C00006142,JOINT_LOAN,10000.00,10000.00,0,0.10,A,2025-02-17,2026-02-17,ACTIVE,2025-02-17 13:19:28,1
C00000739,PLATFORM_LOAN,5000.00,5000.00,0,0.23,D,2025-05-22,2026-05-22,ACTIVE,2025-05-22 17:12:19,1
C00001921,GUARANTEE_LOAN,8000.00,8000.00,0,0.11,A,2025-05-16,2026-05-16,ACTIVE,2025-05-16 01:34:43,1
C00008031,SELF_LOAN,39568.02,39568.02,0,0.14,B,2025-02-13,2026-02-13,ACTIVE,2025-02-13 10:56:15,1
C00005769,SELF_LOAN,25813.20,25813.20,0,0.21,C,2025-05-18,2026-05-18,ACTIVE,2025-05-18 13:44:59,1
C00002429,SELF_LOAN,15000.00,15000.00,0,0.15,B,2025-03-15,2026-03-15,ACTIVE,2025-03-15 20:21:39,1
C00006929,SELF_LOAN,23330.04,23330.04,0,0.19,C,2025-02-28,2026-02-28,ACTIVE,2025-02-28 22:38:20,1
C00000171,SELF_LOAN,15000.00,15000.00,0,0.10,A,2025-03-11,2026-03-11,ACTIVE,2025-03-11 20:02:34,1
C00002064,JOINT_LOAN,98110.61,98110.61,0,0.13,A,2025-03-16,2026-03-16,ACTIVE,2025-03-16 00:24:03,1
C00007853,GUARANTEE_LOAN,1000.00,1000.00,0,0.21,C,2025-02-12,2026-02-12,ACTIVE,2025-02-12 12:57:23,1
C00003145,SELF_LOAN,4966.59,4966.59,0,0.24,E,2025-06-06,2026-06-06,ACTIVE,2025-06-06 07:07:57,1
C00008201,PLATFORM_LOAN,26808.07,26808.07,0,0.19,C,2025-04-12,2026-04-12,ACTIVE,2025-04-12 13:53:50,1
C00009156,SELF_LOAN,1000.00,1000.00,0,0.18,C,2025-03-30,2026-03-30,ACTIVE,2025-03-30 21:17:22,1
C00006809,JOINT_LOAN,20000.00,20000.00,0,0.11,A,2025-03-24,2026-03-24,ACTIVE,2025-03-24 21:39:39,1
C00003902,GUARANTEE_LOAN,27361.19,27361.19,0,0.18,C,2025-03-01,2026-03-01,ACTIVE,2025-03-01 12:58:52,1
C00008686,JOINT_LOAN,49500.51,49500.51,0,0.15,B,2025-06-02,2026-06-02,ACTIVE,2025-06-02 21:46:58,1
C00001274,SELF_LOAN,5000.00,5000.00,0,0.13,A,2025-04-06,2026-04-06,ACTIVE,2025-04-06 13:25:30,1
C00002720,SELF_LOAN,9523.26,9523.26,0,0.23,D,2025-06-23,2026-06-23,ACTIVE,2025-06-23 11:19:34,1
C00005548,PLATFORM_LOAN,1000.00,1000.00,0,0.21,C,2025-02-11,2026-02-11,ACTIVE,2025-02-11 13:40:23,1
C00006043,SELF_LOAN,15000.00,15000.00,0,0.11,A,2025-05-30,2026-05-30,ACTIVE,2025-05-30 13:07:23,1
C00000930,PLATFORM_LOAN,8480.30,8480.30,0,0.23,D,2025-02-11,2026-02-11,ACTIVE,2025-02-11 09:11:13,1
C00001546,SELF_LOAN,20000.00,20000.00,0,0.16,B,2025-06-03,2026-06-03,ACTIVE,2025-06-03 09:05:47,1
C00007196,PLATFORM_LOAN,8980.76,8980.76,0,0.23,D,2025-03-06,2026-03-06,ACTIVE,2025-03-06 21:05:48,1
C00006516,PLATFORM_LOAN,28732.30,28732.30,0,0.20,C,2025-01-31,2026-01-31,ACTIVE,2025-01-31 21:55:49,1
C00002154,SELF_LOAN,1000.00,1000.00,0,0.10,A,2025-06-23,2026-06-23,ACTIVE,2025-06-23 14:08:23,1
C00005704,SELF_LOAN,40863.27,40863.27,0,0.17,B,2025-05-05,2026-05-05,ACTIVE,2025-05-05 10:01:19,1
C00007191,SELF_LOAN,8000.00,8000.00,0,0.15,B,2025-05-07,2026-05-07,ACTIVE,2025-05-07 13:11:52,1
C00008665,JOINT_LOAN,20000.00,20000.00,0,0.11,A,2025-03-06,2026-03-06,ACTIVE,2025-03-06 13:31:26,1
C00009713,SELF_LOAN,10000.00,10000.00,0,0.18,B,2025-05-13,2026-05-13,ACTIVE,2025-05-13 16:26:09,1
C00000258,JOINT_LOAN,10000.00,10000.00,0,0.14,B,2025-03-07,2026-03-07,ACTIVE,2025-03-07 22:47:38,1
C00002594,SELF_LOAN,15000.00,15000.00,0,0.14,B,2025-03-19,2026-03-19,ACTIVE,2025-03-19 16:30:16,1
C00002437,SELF_LOAN,9956.63,9956.63,0,0.23,D,2025-05-27,2026-05-27,ACTIVE,2025-05-27 20:19:03,1
C00008329,SELF_LOAN,9937.16,9937.16,0,0.23,D,2025-03-06,2026-03-06,ACTIVE,2025-03-06 07:28:10,1
C00007621,SELF_LOAN,5000.00,5000.00,0,0.23,D,2025-02-24,2026-02-24,ACTIVE,2025-02-24 10:41:08,1
C00007455,JOINT_LOAN,8000.00,8000.00,0,0.20,C,2025-06-11,2026-06-11,ACTIVE,2025-06-11 10:33:18,1
C00004300,SELF_LOAN,26589.80,26589.80,0,0.19,C,2025-05-25,2026-05-25,ACTIVE,2025-05-25 20:18:45,1
C00000580,SELF_LOAN,1000.00,1000.00,0,0.21,C,2025-02-17,2026-02-17,ACTIVE,2025-02-17 20:13:07,1
C00009835,SELF_LOAN,8000.00,8000.00,0,0.11,A,2025-05-01,2026-05-01,ACTIVE,2025-05-01 13:46:00,1
C00005827,SELF_LOAN,42968.18,42968.18,0,0.10,A,2025-03-09,2026-03-09,ACTIVE,2025-03-09 03:01:16,1
C00006057,SELF_LOAN,2000.00,2000.00,0,0.15,B,2025-06-16,2026-06-16,ACTIVE,2025-06-16 22:28:52,1
C00002784,SELF_LOAN,7899.87,7899.87,0,0.22,D,2025-02-24,2026-02-24,ACTIVE,2025-02-24 14:01:58,1
C00003154,JOINT_LOAN,10000.00,10000.00,0,0.16,B,2025-01-31,2026-01-31,ACTIVE,2025-01-31 11:09:23,1
C00004298,JOINT_LOAN,30000.00,30000.00,0,0.13,A,2025-02-11,2026-02-11,ACTIVE,2025-02-11 22:38:12,1
C00000838,GUARANTEE_LOAN,8000.00,8000.00,0,0.16,B,2025-02-22,2026-02-22,ACTIVE,2025-02-22 13:55:51,1
C00005082,JOINT_LOAN,1000.00,1000.00,0,0.21,C,2025-06-25,2026-06-25,ACTIVE,2025-06-25 21:06:44,1
C00001285,SELF_LOAN,39894.71,39894.71,0,0.11,A,2025-05-17,2026-05-17,ACTIVE,2025-05-17 20:40:45,1
C00005576,PLATFORM_LOAN,30000.00,30000.00,0,0.15,B,2025-02-12,2026-02-12,ACTIVE,2025-02-12 13:52:59,1
C00003612,PLATFORM_LOAN,1000.00,1000.00,0,0.11,A,2025-06-17,2026-06-17,ACTIVE,2025-06-17 22:29:45,1
C00005631,PLATFORM_LOAN,8000.00,8000.00,0,0.16,B,2025-06-28,2026-06-28,ACTIVE,2025-06-28 22:43:23,1
C00003866,JOINT_LOAN,1000.00,1000.00,0,0.14,B,2025-02-14,2026-02-14,ACTIVE,2025-02-14 22:21:58,1
C00003537,SELF_LOAN,15000.00,15000.00,0,0.12,A,2025-03-08,2026-03-08,ACTIVE,2025-03-08 21:15:56,1
C00003417,SELF_LOAN,4731.03,4731.03,0,0.24,E,2025-02-19,2026-02-19,ACTIVE,2025-02-19 20:32:44,1
C00004148,PLATFORM_LOAN,8000.00,8000.00,0,0.15,B,2025-05-06,2026-05-06,ACTIVE,2025-05-06 22:21:28,1
C00007556,PLATFORM_LOAN,10000.00,10000.00,0,0.14,B,2025-06-20,2026-06-20,ACTIVE,2025-06-20 19:06:24,1
C00003978,SELF_LOAN,5000.00,5000.00,0,0.22,D,2025-05-24,2026-05-24,ACTIVE,2025-05-24 19:09:16,1
C00009655,SELF_LOAN,9327.37,9327.37,0,0.22,D,2025-02-13,2026-02-13,ACTIVE,2025-02-13 20:09:49,1
C00007062,PLATFORM_LOAN,10000.00,10000.00,0,0.16,B,2025-02-08,2026-02-08,ACTIVE,2025-02-08 12:29:25,1
C00004293,GUARANTEE_LOAN,1000.00,1000.00,0,0.21,C,2025-04-02,2026-04-02,ACTIVE,2025-04-02 14:05:28,1
C00005721,GUARANTEE_LOAN,7022.59,7022.59,0,0.23,D,2025-01-22,2026-01-22,ACTIVE,2025-01-22 12:48:41,1
C00001294,JOINT_LOAN,50000.00,50000.00,0,0.17,B,2025-03-25,2026-03-25,ACTIVE,2025-03-25 18:42:42,1
C00009408,SELF_LOAN,20000.00,20000.00,0,0.20,C,2025-02-20,2026-02-20,ACTIVE,2025-02-20 23:14:59,1
C00006073,SELF_LOAN,8182.21,8182.21,0,0.24,D,2025-05-20,2026-05-20,ACTIVE,2025-05-20 12:41:04,1
C00000985,SELF_LOAN,2000.00,2000.00,0,0.23,D,2025-02-17,2026-02-17,ACTIVE,2025-02-17 14:03:53,1
C00001666,SELF_LOAN,2000.00,2000.00,0,0.15,B,2025-03-12,2026-03-12,ACTIVE,2025-03-12 12:14:51,1
C00006546,JOINT_LOAN,50000.00,50000.00,0,0.16,B,2025-06-21,2026-06-21,ACTIVE,2025-06-21 12:32:03,1
C00000435,SELF_LOAN,5000.00,5000.00,0,0.11,A,2025-03-18,2026-03-18,ACTIVE,2025-03-18 22:17:03,1
C00004925,SELF_LOAN,29321.65,29321.65,0,0.18,C,2025-03-30,2026-03-30,ACTIVE,2025-03-30 13:43:32,1
C00000920,GUARANTEE_LOAN,28254.31,28254.31,0,0.19,C,2025-02-13,2026-02-13,ACTIVE,2025-02-13 08:50:51,1
C00004984,SELF_LOAN,20000.00,20000.00,0,0.15,B,2025-02-20,2026-02-20,ACTIVE,2025-02-20 20:35:57,1
C00006702,PLATFORM_LOAN,15000.00,15000.00,0,0.20,C,2025-03-22,2026-03-22,ACTIVE,2025-03-22 21:20:36,1
C00000709,GUARANTEE_LOAN,5000.00,5000.00,0,0.22,C,2025-04-25,2026-04-25,ACTIVE,2025-04-25 12:21:46,1
C00008744,PLATFORM_LOAN,9561.12,9561.12,0,0.22,D,2025-02-02,2026-02-02,ACTIVE,2025-02-02 22:37:34,1
C00009080,SELF_LOAN,8676.84,8676.84,0,0.22,D,2025-05-26,2026-05-26,ACTIVE,2025-05-26 09:35:34,1
C00003841,PLATFORM_LOAN,10000.00,10000.00,0,0.22,C,2025-02-25,2026-02-25,ACTIVE,2025-02-25 19:41:40,1
C00002278,JOINT_LOAN,43996.08,43996.08,0,0.16,B,2025-03-21,2026-03-21,ACTIVE,2025-03-21 14:03:06,1
C00001058,PLATFORM_LOAN,21559.59,21559.59,0,0.19,C,2025-05-17,2026-05-17,ACTIVE,2025-05-17 06:47:42,1
C00000854,JOINT_LOAN,2000.00,2000.00,0,0.16,B,2025-02-20,2026-02-20,ACTIVE,2025-02-20 08:07:49,1
C00007791,PLATFORM_LOAN,2000.00,2000.00,0,0.16,B,2025-02-17,2026-02-17,ACTIVE,2025-02-17 12:32:48,1
C00008739,SELF_LOAN,15000.00,15000.00,0,0.16,B,2025-06-04,2026-06-04,ACTIVE,2025-06-04 22:38:50,1
C00006225,GUARANTEE_LOAN,23792.72,23792.72,0,0.21,C,2025-02-07,2026-02-07,ACTIVE,2025-02-07 07:22:53,1
C00009228,PLATFORM_LOAN,5000.00,5000.00,0,0.19,C,2025-05-13,2026-05-13,ACTIVE,2025-05-13 13:52:45,1
C00002731,JOINT_LOAN,10000.00,10000.00,0,0.12,A,2025-01-16,2026-01-16,ACTIVE,2025-01-16 12:17:38,1
C00005828,SELF_LOAN,8000.00,8000.00,0,0.16,B,2025-05-13,2026-05-13,ACTIVE,2025-05-13 14:09:16,1
C00006720,SELF_LOAN,8772.38,8772.38,0,0.23,D,2025-02-12,2026-02-12,ACTIVE,2025-02-12 16:13:51,1
C00000125,PLATFORM_LOAN,27282.37,27282.37,0,0.20,C,2025-05-24,2026-05-24,ACTIVE,2025-05-24 12:34:00,1
C00009336,PLATFORM_LOAN,1000.00,1000.00,0,0.17,B,2025-02-20,2026-02-20,ACTIVE,2025-02-20 20:18:58,1
C00003726,PLATFORM_LOAN,8000.00,8000.00,0,0.24,D,2025-03-27,2026-03-27,ACTIVE,2025-03-27 22:43:18,1
C00001856,SELF_LOAN,20000.00,20000.00,0,0.19,C,2025-04-11,2026-04-11,ACTIVE,2025-04-11 12:26:20,1
C00006203,PLATFORM_LOAN,15000.00,15000.00,0,0.22,C,2025-03-07,2026-03-07,ACTIVE,2025-03-07 12:22:21,1
C00003547,PLATFORM_LOAN,24330.68,24330.68,0,0.21,C,2025-01-17,2026-01-17,ACTIVE,2025-01-17 14:33:49,1
C00002906,JOINT_LOAN,27790.28,27790.28,0,0.21,C,2025-01-20,2026-01-20,ACTIVE,2025-01-20 13:42:33,1
C00002936,SELF_LOAN,1000.00,1000.00,0,0.20,C,2025-01-26,2026-01-26,ACTIVE,2025-01-26 20:51:54,1
C00001655,PLATFORM_LOAN,8000.00,8000.00,0,0.12,A,2025-04-27,2026-04-27,ACTIVE,2025-04-27 17:19:34,1
C00007471,PLATFORM_LOAN,30000.00,30000.00,0,0.17,B,2025-05-20,2026-05-20,ACTIVE,2025-05-20 13:26:53,1
C00008012,SELF_LOAN,8000.00,8000.00,0,0.15,B,2025-04-09,2026-04-09,ACTIVE,2025-04-09 12:50:44,1
C00007568,JOINT_LOAN,30000.00,30000.00,0,0.15,B,2025-06-03,2026-06-03,ACTIVE,2025-06-03 14:07:18,1
C00001504,PLATFORM_LOAN,2000.00,2000.00,0,0.12,A,2025-03-25,2026-03-25,ACTIVE,2025-03-26 00:01:44,1
C00005882,JOINT_LOAN,26592.07,26592.07,0,0.22,C,2025-03-18,2026-03-18,ACTIVE,2025-03-18 20:19:43,1
C00001167,SELF_LOAN,2000.00,2000.00,0,0.18,B,2025-04-07,2026-04-07,ACTIVE,2025-04-07 13:06:06,1
C00009946,PLATFORM_LOAN,59420.15,59420.15,0,0.14,A,2025-04-29,2026-04-29,ACTIVE,2025-04-29 14:41:20,1
C00006940,PLATFORM_LOAN,8000.00,8000.00,0,0.20,C,2025-06-03,2026-06-03,ACTIVE,2025-06-03 13:41:33,1
C00003091,JOINT_LOAN,20000.00,20000.00,0,0.12,A,2025-02-22,2026-02-22,ACTIVE,2025-02-22 18:41:40,1
C00006292,SELF_LOAN,20000.00,20000.00,0,0.11,A,2025-02-12,2026-02-12,ACTIVE,2025-02-12 20:25:18,1
C00003899,JOINT_LOAN,5000.00,5000.00,0,0.15,B,2025-04-17,2026-04-17,ACTIVE,2025-04-17 21:18:50,1
C00006977,PLATFORM_LOAN,5000.00,5000.00,0,0.20,C,2025-05-12,2026-05-12,ACTIVE,2025-05-12 22:43:47,1
C00002757,PLATFORM_LOAN,10000.00,10000.00,0,0.16,B,2025-03-11,2026-03-11,ACTIVE,2025-03-11 22:16:41,1
C00006153,PLATFORM_LOAN,15000.00,15000.00,0,0.19,C,2025-01-21,2026-01-21,ACTIVE,2025-01-21 16:09:04,1
C00009632,GUARANTEE_LOAN,30000.00,30000.00,0,0.16,B,2025-02-23,2026-02-23,ACTIVE,2025-02-23 09:59:13,1
C00007666,PLATFORM_LOAN,10000.00,10000.00,0,0.20,C,2025-04-13,2026-04-13,ACTIVE,2025-04-13 20:55:51,1
C00004572,GUARANTEE_LOAN,42903.91,42903.91,0,0.18,B,2025-03-14,2026-03-14,ACTIVE,2025-03-14 21:36:41,1
C00009996,SELF_LOAN,8000.00,8000.00,0,0.12,A,2025-03-01,2026-03-01,ACTIVE,2025-03-01 11:17:59,1
C00006933,SELF_LOAN,4070.55,4070.55,0,0.24,E,2025-06-11,2026-06-11,ACTIVE,2025-06-11 13:55:05,1
C00001633,SELF_LOAN,1000.00,1000.00,0,0.17,B,2025-06-27,2026-06-27,ACTIVE,2025-06-27 19:11:28,1
C00005474,JOINT_LOAN,20000.00,20000.00,0,0.12,A,2025-01-28,2026-01-28,ACTIVE,2025-01-28 08:25:41,1
C00007525,SELF_LOAN,48737.70,48737.70,0,0.17,B,2025-02-05,2026-02-05,ACTIVE,2025-02-05 21:49:08,1
C00006735,PLATFORM_LOAN,26021.24,26021.24,0,0.19,C,2025-06-23,2026-06-23,ACTIVE,2025-06-23 22:36:02,1
C00003795,PLATFORM_LOAN,20000.00,20000.00,0,0.20,C,2025-01-20,2026-01-20,ACTIVE,2025-01-20 20:00:24,1
C00001956,PLATFORM_LOAN,5000.00,5000.00,0,0.14,B,2025-05-25,2026-05-25,ACTIVE,2025-05-25 14:31:36,1
C00008796,SELF_LOAN,26443.91,26443.91,0,0.19,C,2025-02-28,2026-02-28,ACTIVE,2025-02-28 14:04:38,1
C00007379,PLATFORM_LOAN,30000.00,30000.00,0,0.14,B,2025-02-13,2026-02-13,ACTIVE,2025-02-13 20:43:44,1
C00003481,SELF_LOAN,8000.00,8000.00,0,0.24,D,2025-02-26,2026-02-26,ACTIVE,2025-02-26 18:16:05,1
C00009418,SELF_LOAN,2000.00,2000.00,0,0.11,A,2025-02-10,2026-02-10,ACTIVE,2025-02-10 22:18:39,1
C00005149,SELF_LOAN,15000.00,15000.00,0,0.20,C,2025-05-04,2026-05-04,ACTIVE,2025-05-04 20:53:33,1
C00006493,SELF_LOAN,27451.02,27451.02,0,0.19,C,2025-01-29,2026-01-29,ACTIVE,2025-01-29 21:44:31,1
C00002757,PLATFORM_LOAN,1000.00,1000.00,0,0.14,A,2025-02-18,2026-02-18,ACTIVE,2025-02-18 13:39:06,1
