loan_id,period_no,plan_id,pay_time,pay_amount,principal_paid,interest_paid,fee_paid,penalty_paid,pay_channel,is_test_data
LN20250430000024,2,\N,2025-06-29 13:21:00,542.96,295.84,247.11,0,0,MANUAL,1
LN20250111000002,1,\N,2025-02-07 09:14:00,298.41,150.65,147.75,0,0,AUTO,1
LN20250111000002,2,\N,2025-03-10 16:25:00,298.41,153.54,144.86,0,0,AUTO,1
LN20250111000002,3,\N,2025-04-11 15:21:00,298.41,156.48,141.92,0,0,AUTO,1
LN20250111000002,4,\N,2025-05-06 17:21:00,298.41,159.48,138.92,0,0,AUTO,1
LN20250111000002,5,\N,2025-06-09 17:00:00,298.41,162.54,135.87,0,0,MANUAL,1
LN20250309000050,1,\N,2025-04-07 15:17:00,133.89,65.64,68.25,0,0,MANUAL,1
LN20250309000050,2,\N,2025-05-04 12:33:00,133.89,66.95,66.94,0,0,MANUAL,1
LN20250316000038,1,\N,2025-04-10 18:39:00,1389.52,1139.52,250.00,0,0,MANUAL,1
LN20250316000038,2,\N,2025-05-11 15:33:00,1389.52,1158.51,231.01,0,0,MANUAL,1
LN20250316000038,3,\N,2025-06-13 15:27:00,1389.52,1177.82,211.70,0,0,AUTO,1
LN20250325000029,1,\N,2025-04-24 12:08:00,1424.19,1270.86,153.33,0,0,MANUAL,1
LN20250325000029,2,\N,2025-05-20 14:18:00,1424.19,1295.22,128.98,0,0,MANUAL,1
LN20250325000029,3,\N,2025-06-23 20:03:00,1424.19,1320.04,104.15,0,0,AUTO,1
LN20250322000041,1,\N,2025-04-17 20:03:00,1708.51,1646.01,62.50,0,0,AUTO,1
LN20250322000041,2,\N,2025-05-16 15:55:00,1708.51,1666.58,41.92,0,0,MANUAL,1
LN20250322000041,3,\N,2025-06-17 17:15:00,1708.51,1687.41,21.09,0,0,AUTO,1
LN20250318000038,1,\N,2025-04-15 09:18:00,510.45,390.45,120.00,0,0,AUTO,1
LN20250318000038,2,\N,2025-05-16 09:54:00,510.45,396.30,114.14,0,0,MANUAL,1
LN20250318000038,3,\N,2025-06-16 14:07:00,510.45,402.25,108.20,0,0,MANUAL,1
LN20250212000052,1,\N,2025-03-12 12:36:00,89.79,78.12,11.67,0,0,MANUAL,1
LN20250212000052,2,\N,2025-04-11 12:18:00,89.79,79.03,10.76,0,0,MANUAL,1
LN20250212000052,3,\N,2025-05-09 19:05:00,89.79,79.95,9.83,0,0,MANUAL,1
LN20250212000052,4,\N,2025-06-07 14:02:00,89.79,80.89,8.90,0,0,MANUAL,1
LN20250215000052,1,\N,2025-03-15 09:32:00,2014.21,1178.49,835.71,0,0,MANUAL,1
LN20250215000052,2,\N,2025-04-14 18:24:00,2014.21,1196.17,818.04,0,0,MANUAL,1
LN20250215000052,3,\N,2025-05-13 09:38:00,2014.21,1214.11,800.09,0,0,MANUAL,1
LN20250215000052,4,\N,2025-06-15 13:42:00,2014.21,1232.32,781.88,0,0,AUTO,1
LN20250402000036,1,\N,2025-04-29 19:09:00,1272.63,1023.35,249.28,0,0,AUTO,1
LN20250402000036,2,\N,2025-05-27 12:42:00,1272.63,1042.11,230.52,0,0,MANUAL,1
LN20250329000030,1,\N,2025-04-28 17:54:00,287.47,226.49,60.98,0,0,AUTO,1
LN20250329000030,2,\N,2025-05-23 19:14:00,287.47,229.51,57.96,0,0,AUTO,1
LN20250329000030,3,\N,2025-06-22 16:58:00,287.47,232.57,54.90,0,0,MANUAL,1
LN20250210000034,1,\N,2025-03-08 13:26:00,458.40,383.40,75.00,0,0,AUTO,1
LN20250210000034,2,\N,2025-04-06 09:46:00,458.40,389.15,69.25,0,0,AUTO,1
LN20250210000034,3,\N,2025-05-07 17:59:00,458.40,394.99,63.41,0,0,MANUAL,1
LN20250210000034,4,\N,2025-06-10 19:59:00,458.40,400.91,57.49,0,0,MANUAL,1
LN20250120000012,1,\N,2025-02-15 16:31:00,4093.39,3688.73,404.66,0,0,MANUAL,1
LN20250319000037,1,\N,2025-04-15 17:19:00,484.15,410.82,73.33,0,0,AUTO,1
LN20250319000037,2,\N,2025-05-18 14:46:00,484.15,414.58,69.57,0,0,AUTO,1
LN20250224000062,1,\N,2025-03-26 16:02:00,358.41,197.68,160.74,0,0,MANUAL,1
LN20250224000062,2,\N,2025-04-22 14:40:00,358.41,200.97,157.44,0,0,AUTO,1
LN20250224000062,3,\N,2025-05-20 09:43:00,358.41,204.32,154.09,0,0,AUTO,1
LN20250224000062,4,\N,2025-06-21 18:29:00,358.41,207.73,150.69,0,0,MANUAL,1
LN20250420000024,1,\N,2025-05-15 10:16:00,534.79,322.29,212.50,0,0,AUTO,1
LN20250420000024,2,\N,2025-06-19 09:28:00,534.79,326.86,207.93,0,0,MANUAL,1
LN20250512000031,1,\N,2025-06-08 10:46:00,325.55,159.59,165.96,0,0,MANUAL,1
LN20250221000054,1,\N,2025-03-16 20:59:00,5079.17,5000.00,79.17,0,0,MANUAL,1
LN20250309000051,1,\N,2025-04-08 13:47:00,316.48,292.30,24.18,0,0,AUTO,1
LN20250309000051,2,\N,2025-05-04 10:39:00,316.48,296.20,20.28,0,0,AUTO,1
LN20250309000051,3,\N,2025-06-05 09:49:00,316.48,300.15,16.33,0,0,MANUAL,1
LN20250427000029,1,\N,2025-05-25 15:03:00,459.07,245.83,213.23,0,0,AUTO,1
LN20250427000029,2,\N,2025-06-24 12:56:00,459.07,250.13,208.93,0,0,MANUAL,1
LN20250413000029,1,\N,2025-05-13 13:39:00,161.34,119.67,41.67,0,0,AUTO,1
LN20250413000029,2,\N,2025-06-10 16:17:00,161.34,120.67,40.67,0,0,MANUAL,1
LN20250204000032,1,\N,2025-03-06 13:48:00,1393.18,1142.52,250.66,0,0,MANUAL,1
LN20250204000032,2,\N,2025-04-04 15:38:00,1393.18,1161.57,231.62,0,0,MANUAL,1
LN20250204000032,3,\N,2025-05-05 09:50:00,1393.18,1180.93,212.26,0,0,MANUAL,1
LN20250204000032,4,\N,2025-06-01 19:09:00,1393.18,1200.61,192.58,0,0,MANUAL,1
LN20250214000046,1,\N,2025-03-15 19:45:00,484.15,410.82,73.33,0,0,MANUAL,1
LN20250214000046,2,\N,2025-04-13 12:36:00,484.15,414.58,69.57,0,0,AUTO,1
LN20250214000046,3,\N,2025-05-11 12:38:00,484.15,418.38,65.77,0,0,AUTO,1
LN20250214000046,4,\N,2025-06-11 17:30:00,484.15,422.22,61.93,0,0,MANUAL,1
LN20250207000040,1,\N,2025-03-08 19:31:00,361.52,211.52,150.00,0,0,AUTO,1
LN20250207000040,2,\N,2025-04-07 10:34:00,361.52,214.70,146.83,0,0,AUTO,1
LN20250207000040,3,\N,2025-05-07 20:00:00,361.52,217.92,143.61,0,0,MANUAL,1
LN20250207000040,4,\N,2025-06-03 19:55:00,361.52,221.19,140.34,0,0,MANUAL,1
LN20250316000039,1,\N,2025-04-11 09:09:00,321.42,242.25,79.17,0,0,AUTO,1
LN20250316000039,2,\N,2025-05-14 18:45:00,321.42,246.09,75.33,0,0,AUTO,1
LN20250316000039,3,\N,2025-06-13 12:42:00,321.42,249.98,71.43,0,0,MANUAL,1
LN20250215000053,1,\N,2025-03-16 19:15:00,74.19,66.86,7.33,0,0,MANUAL,1
LN20250215000053,2,\N,2025-04-11 13:24:00,74.19,68.03,6.16,0,0,MANUAL,1
LN20250215000053,3,\N,2025-05-16 12:15:00,74.19,69.22,4.97,0,0,MANUAL,1
LN20250215000053,4,\N,2025-06-12 17:29:00,74.19,70.43,3.76,0,0,AUTO,1
LN20250314000052,1,\N,2025-04-13 10:56:00,7482.91,7049.24,433.67,0,0,AUTO,1
LN20250314000052,2,\N,2025-05-13 19:02:00,7482.91,7119.73,363.18,0,0,AUTO,1
LN20250314000052,3,\N,2025-06-08 09:58:00,7482.91,7190.93,291.98,0,0,MANUAL,1
LN20250415000026,1,\N,2025-05-15 18:46:00,907.78,770.28,137.50,0,0,AUTO,1
LN20250415000026,2,\N,2025-06-13 18:42:00,907.78,777.34,130.44,0,0,AUTO,1
LN20250513000029,1,\N,2025-06-12 16:34:00,70.31,43.65,26.67,0,0,MANUAL,1
LN20250517000036,1,\N,2025-06-11 18:34:00,174.31,129.30,45.02,0,0,AUTO,1
LN20250222000054,1,\N,2025-03-22 15:44:00,1021.00,563.11,457.88,0,0,AUTO,1
LN20250222000054,2,\N,2025-04-18 15:34:00,1021.00,572.50,448.50,0,0,AUTO,1
LN20250222000054,3,\N,2025-05-20 14:34:00,1021.00,582.04,438.96,0,0,MANUAL,1
LN20250222000054,4,\N,2025-06-18 15:41:00,1021.00,591.74,429.26,0,0,MANUAL,1
LN20250413000030,1,\N,2025-05-12 11:22:00,1758.32,1591.65,166.67,0,0,AUTO,1
LN20250413000030,2,\N,2025-06-07 19:02:00,1758.32,1604.91,153.40,0,0,MANUAL,1
LN20250528000027,1,\N,2025-06-22 18:12:00,2632.88,2407.88,225.00,0,0,AUTO,1
LN20250324000034,1,\N,2025-04-21 17:45:00,5851.50,5351.45,500.06,0,0,AUTO,1
LN20250324000034,2,\N,2025-05-21 11:14:00,5851.50,5431.72,419.78,0,0,MANUAL,1
LN20250324000034,3,\N,2025-06-17 11:28:00,5851.50,5513.19,338.31,0,0,MANUAL,1
LN20250315000036,1,\N,2025-04-11 19:22:00,433.00,268.78,164.21,0,0,MANUAL,1
LN20250315000036,2,\N,2025-05-11 17:13:00,433.00,272.37,160.63,0,0,AUTO,1
LN20250315000036,3,\N,2025-06-13 19:32:00,433.00,276.00,157.00,0,0,MANUAL,1
LN20250522000035,1,\N,2025-06-20 09:38:00,2777.83,2255.76,522.07,0,0,AUTO,1
LN20250204000033,1,\N,2025-03-06 11:19:00,3520.47,3203.81,316.67,0,0,MANUAL,1
LN20250204000033,2,\N,2025-04-02 20:34:00,3520.47,3254.53,265.94,0,0,MANUAL,1
LN20250204000033,3,\N,2025-05-01 12:34:00,3520.47,3306.06,214.41,0,0,MANUAL,1
LN20250204000033,4,\N,2025-06-02 09:50:00,3520.47,3358.41,162.06,0,0,AUTO,1
LN20250211000043,1,\N,2025-03-12 09:45:00,60.06,51.72,8.33,0,0,MANUAL,1
LN20250211000043,2,\N,2025-04-09 14:40:00,60.06,52.15,7.90,0,0,MANUAL,1
LN20250211000043,3,\N,2025-05-11 10:25:00,60.06,52.59,7.47,0,0,AUTO,1
LN20250211000043,4,\N,2025-06-07 09:59:00,60.06,53.03,7.03,0,0,MANUAL,1
LN20250518000031,1,\N,2025-06-14 20:42:00,176.02,160.19,15.83,0,0,AUTO,1
LN20250214000047,1,\N,2025-03-14 19:51:00,1728.15,1636.48,91.67,0,0,MANUAL,1
LN20250214000047,2,\N,2025-04-12 14:10:00,1728.15,1666.48,61.66,0,0,MANUAL,1
LN20250214000047,3,\N,2025-05-14 13:15:00,1728.15,1697.04,31.11,0,0,AUTO,1
LN20250313000060,1,\N,2025-04-08 20:59:00,1077.06,1019.93,57.13,0,0,AUTO,1
LN20250313000060,2,\N,2025-05-09 20:27:00,1077.06,1038.63,38.43,0,0,AUTO,1
LN20250313000060,3,\N,2025-06-07 19:45:00,1077.06,1057.67,19.39,0,0,MANUAL,1
LN20250428000030,1,\N,2025-05-26 20:02:00,720.19,545.19,175.00,0,0,MANUAL,1
LN20250428000030,2,\N,2025-06-22 19:46:00,720.19,551.55,168.64,0,0,AUTO,1
LN20250213000052,1,\N,2025-03-15 10:39:00,235.37,185.37,50.00,0,0,AUTO,1
LN20250213000052,2,\N,2025-04-14 14:42:00,235.37,187.22,48.15,0,0,AUTO,1
LN20250213000052,3,\N,2025-05-14 13:42:00,235.37,189.09,46.27,0,0,AUTO,1
LN20250213000052,4,\N,2025-06-13 09:36:00,235.37,190.98,44.38,0,0,MANUAL,1
LN20250222000055,1,\N,2025-03-23 11:57:00,2030.01,2000.01,30.00,0,0,MANUAL,1
LN20250219000041,1,\N,2025-03-18 15:36:00,89.32,78.48,10.83,0,0,AUTO,1
LN20250219000041,2,\N,2025-04-16 15:38:00,89.32,79.33,9.98,0,0,MANUAL,1
LN20250219000041,3,\N,2025-05-18 10:58:00,89.32,80.19,9.12,0,0,AUTO,1
LN20250219000041,4,\N,2025-06-14 10:15:00,89.32,81.06,8.25,0,0,AUTO,1
LN20250226000054,1,\N,2025-03-25 14:31:00,302.59,256.76,45.83,0,0,AUTO,1
LN20250226000054,2,\N,2025-04-24 10:23:00,302.59,259.11,43.48,0,0,MANUAL,1
LN20250226000054,3,\N,2025-05-22 14:59:00,302.59,261.49,41.10,0,0,AUTO,1
LN20250226000054,4,\N,2025-06-23 15:00:00,302.59,263.89,38.71,0,0,MANUAL,1
LN20250222000056,1,\N,2025-03-21 19:13:00,1777.90,1071.45,706.45,0,0,AUTO,1
LN20250222000056,2,\N,2025-04-20 17:16:00,1777.90,1086.63,691.27,0,0,AUTO,1
LN20250222000056,3,\N,2025-05-22 15:06:00,1777.90,1102.02,675.88,0,0,AUTO,1
LN20250222000056,4,\N,2025-06-22 19:30:00,1777.90,1117.63,660.27,0,0,MANUAL,1
LN20250330000025,1,\N,2025-04-25 13:41:00,710.79,630.79,80.00,0,0,MANUAL,1
LN20250330000025,2,\N,2025-05-24 12:15:00,710.79,637.10,73.69,0,0,AUTO,1
LN20250330000025,3,\N,2025-06-27 16:44:00,710.79,643.47,67.32,0,0,AUTO,1
LN20250305000048,1,\N,2025-03-30 10:03:00,2269.05,2034.71,234.33,0,0,AUTO,1
LN20250305000048,2,\N,2025-04-29 14:37:00,2269.05,2072.02,197.03,0,0,AUTO,1
LN20250305000048,3,\N,2025-05-31 17:28:00,2269.05,2110.00,159.04,0,0,AUTO,1
LN20250311000049,1,\N,2025-04-10 10:38:00,63.33,49.16,14.17,0,0,MANUAL,1
LN20250311000049,2,\N,2025-05-07 19:21:00,63.33,49.86,13.47,0,0,AUTO,1
LN20250311000049,3,\N,2025-06-06 09:13:00,63.33,50.57,12.76,0,0,MANUAL,1
LN20250306000055,1,\N,2025-04-02 15:19:00,1725.48,1625.48,100.00,0,0,MANUAL,1
LN20250306000055,2,\N,2025-05-02 15:20:00,1725.48,1641.74,83.75,0,0,AUTO,1
LN20250306000055,3,\N,2025-06-04 11:06:00,1725.48,1658.16,67.33,0,0,MANUAL,1
LN20250315000037,1,\N,2025-04-12 18:06:00,772.77,615.33,157.44,0,0,AUTO,1
LN20250315000037,2,\N,2025-05-11 14:52:00,772.77,627.12,145.65,0,0,MANUAL,1
LN20250315000037,3,\N,2025-06-08 15:32:00,772.77,639.14,133.63,0,0,MANUAL,1
LN20250215000054,1,\N,2025-03-16 14:17:00,1363.85,1217.01,146.84,0,0,AUTO,1
LN20250215000054,2,\N,2025-04-11 11:01:00,1363.85,1240.34,123.51,0,0,AUTO,1
LN20250215000054,3,\N,2025-05-15 18:04:00,1363.85,1264.11,99.74,0,0,MANUAL,1
LN20250215000054,4,\N,2025-06-12 20:24:00,1363.85,1288.34,75.51,0,0,AUTO,1
LN20250220000055,1,\N,2025-03-19 11:18:00,2903.93,2790.80,113.13,0,0,AUTO,1
LN20250220000055,2,\N,2025-04-18 19:39:00,2903.93,2828.01,75.92,0,0,MANUAL,1
LN20250220000055,3,\N,2025-05-18 16:03:00,2903.93,2865.72,38.21,0,0,MANUAL,1
LN20250311000050,1,\N,2025-04-09 20:10:00,1376.44,1303.10,73.33,0,0,MANUAL,1
LN20250311000050,2,\N,2025-05-06 14:24:00,1376.44,1315.05,61.39,0,0,MANUAL,1
LN20250311000050,3,\N,2025-06-08 09:02:00,1376.44,1327.10,49.33,0,0,MANUAL,1
LN20250313000061,1,\N,2025-04-09 17:10:00,48.49,35.99,12.50,0,0,AUTO,1
LN20250313000061,2,\N,2025-05-10 11:32:00,48.49,36.44,12.05,0,0,MANUAL,1
LN20250313000061,3,\N,2025-06-08 20:58:00,48.49,36.89,11.59,0,0,MANUAL,1
LN20250427000030,1,\N,2025-05-22 10:48:00,2580.82,2443.32,137.50,0,0,MANUAL,1
LN20250427000030,2,\N,2025-06-26 11:18:00,2580.82,2465.72,115.10,0,0,AUTO,1
LN20250517000037,1,\N,2025-06-16 19:05:00,166.66,148.72,17.94,0,0,MANUAL,1
LN20250129000023,1,\N,2025-02-26 16:16:00,2409.77,1976.20,433.56,0,0,MANUAL,1
LN20250429000026,1,\N,2025-05-24 15:27:00,1304.90,954.90,350.00,0,0,AUTO,1
LN20250429000026,2,\N,2025-06-28 16:33:00,1304.90,971.61,333.29,0,0,AUTO,1
LN20250227000049,1,\N,2025-03-29 09:04:00,344.51,327.84,16.67,0,0,MANUAL,1
LN20250227000049,2,\N,2025-04-28 18:40:00,344.51,333.30,11.20,0,0,AUTO,1
LN20250227000049,3,\N,2025-06-12 11:46:00,351.40,338.86,5.65,0,6.89,COLLECTION,1
LN20250424000029,1,\N,2025-05-23 12:26:00,293.25,166.58,126.67,0,0,MANUAL,1
LN20250424000029,2,\N,2025-06-22 16:29:00,293.25,169.22,124.03,0,0,MANUAL,1
LN20250407000030,1,\N,2025-05-02 19:13:00,5167.58,4917.58,250.00,0,0,AUTO,1
LN20250407000030,2,\N,2025-06-03 12:32:00,5167.58,4999.54,168.04,0,0,AUTO,1
LN20250222000057,1,\N,2025-03-24 17:22:00,458.83,330.85,127.98,0,0,MANUAL,1
LN20250222000057,2,\N,2025-04-23 17:15:00,458.83,336.91,121.91,0,0,AUTO,1
LN20250222000057,3,\N,2025-05-23 18:14:00,458.83,343.09,115.74,0,0,MANUAL,1
LN20250222000057,4,\N,2025-06-21 11:08:00,458.83,349.38,109.45,0,0,MANUAL,1
LN20250207000041,1,\N,2025-03-08 18:38:00,390.05,247.31,142.75,0,0,AUTO,1
LN20250207000041,2,\N,2025-04-04 18:16:00,390.05,252.05,138.01,0,0,AUTO,1
LN20250207000041,3,\N,2025-05-06 13:42:00,390.05,256.88,133.17,0,0,AUTO,1
LN20250207000041,4,\N,2025-06-06 16:34:00,390.05,261.80,128.25,0,0,MANUAL,1
LN20250430000025,1,\N,2025-05-29 20:37:00,300.29,258.62,41.67,0,0,AUTO,1
LN20250430000025,2,\N,2025-06-25 09:08:00,300.29,260.77,39.51,0,0,MANUAL,1
LN20250201000032,1,\N,2025-03-01 11:30:00,870.84,524.81,346.03,0,0,AUTO,1
LN20250201000032,2,\N,2025-03-30 15:25:00,870.84,532.25,338.60,0,0,MANUAL,1
LN20250201000032,3,\N,2025-04-30 14:12:00,870.84,539.79,331.06,0,0,MANUAL,1
LN20250201000032,4,\N,2025-05-27 16:28:00,870.84,547.43,323.41,0,0,MANUAL,1
LN20250531000032,1,\N,2025-06-28 09:59:00,3637.88,3359.96,277.92,0,0,MANUAL,1
LN20250212000053,1,\N,2025-03-13 19:12:00,446.59,392.42,54.17,0,0,AUTO,1
LN20250212000053,2,\N,2025-04-12 10:50:00,446.59,396.67,49.92,0,0,MANUAL,1
LN20250212000053,3,\N,2025-05-12 18:38:00,446.59,400.97,45.62,0,0,AUTO,1
LN20250212000053,4,\N,2025-06-07 13:25:00,446.59,405.31,41.27,0,0,MANUAL,1
LN20250224000063,1,\N,2025-03-23 17:32:00,4519.70,4279.96,239.74,0,0,MANUAL,1
LN20250224000063,2,\N,2025-04-24 18:08:00,4519.70,4358.42,161.27,0,0,AUTO,1
LN20250224000063,3,\N,2025-05-20 20:47:00,4519.70,4438.33,81.37,0,0,AUTO,1
LN20250219000042,1,\N,2025-03-20 15:29:00,912.05,770.38,141.67,0,0,MANUAL,1
LN20250219000042,2,\N,2025-04-17 16:33:00,912.05,781.29,130.75,0,0,AUTO,1
LN20250219000042,3,\N,2025-05-20 14:38:00,912.05,792.36,119.68,0,0,MANUAL,1
LN20250219000042,4,\N,2025-06-16 13:36:00,912.05,803.59,108.46,0,0,AUTO,1
LN20250509000021,1,\N,2025-06-07 09:01:00,102.20,80.52,21.68,0,0,MANUAL,1
LN20250406000027,1,\N,2025-05-03 12:43:00,355.88,339.50,16.38,0,0,MANUAL,1
LN20250406000027,2,\N,2025-05-31 09:41:00,355.88,344.87,11.01,0,0,AUTO,1
LN20250321000042,1,\N,2025-04-19 20:02:00,902.58,777.58,125.00,0,0,MANUAL,1
LN20250321000042,2,\N,2025-05-17 17:16:00,902.58,787.30,115.28,0,0,AUTO,1
LN20250321000042,3,\N,2025-06-19 17:44:00,902.58,797.14,105.44,0,0,AUTO,1
LN20250318000039,1,\N,2025-04-12 18:34:00,683.40,658.40,25.00,0,0,MANUAL,1
LN20250318000039,2,\N,2025-05-14 12:58:00,683.40,666.63,16.77,0,0,AUTO,1
LN20250318000039,3,\N,2025-06-15 09:15:00,683.40,674.97,8.44,0,0,MANUAL,1
LN20250324000035,1,\N,2025-04-22 11:54:00,681.92,537.69,144.23,0,0,AUTO,1
LN20250324000035,2,\N,2025-05-23 16:26:00,681.92,548.45,133.48,0,0,AUTO,1
LN20250324000035,3,\N,2025-06-17 13:09:00,681.92,559.42,122.51,0,0,MANUAL,1
LN20250514000029,1,\N,2025-06-08 15:47:00,1367.02,883.92,483.09,0,0,AUTO,1
LN20250513000030,1,\N,2025-06-08 18:26:00,1478.11,1097.72,380.39,0,0,AUTO,1
LN20250406000028,1,\N,2025-05-06 11:46:00,2077.71,1687.22,390.49,0,0,AUTO,1
LN20250406000028,2,\N,2025-06-04 17:28:00,2077.71,1716.74,360.96,0,0,MANUAL,1
LN20250413000031,1,\N,2025-05-11 17:09:00,1388.30,1294.97,93.33,0,0,MANUAL,1
LN20250413000031,2,\N,2025-06-11 20:52:00,1388.30,1310.08,78.23,0,0,AUTO,1
LN20250130000022,1,\N,2025-02-26 15:40:00,1786.35,1569.68,216.67,0,0,MANUAL,1
LN20250130000022,2,\N,2025-03-28 13:08:00,1786.35,1586.68,199.66,0,0,AUTO,1
LN20250130000022,3,\N,2025-04-27 19:05:00,1786.35,1603.87,182.47,0,0,AUTO,1
LN20250130000022,4,\N,2025-05-27 15:09:00,1786.35,1621.25,165.10,0,0,AUTO,1
LN20250130000022,5,\N,2025-06-28 10:48:00,1786.35,1638.81,147.53,0,0,AUTO,1
LN20250416000026,1,\N,2025-05-16 18:25:00,3540.45,3190.45,350.00,0,0,MANUAL,1
LN20250416000026,2,\N,2025-06-15 14:03:00,3540.45,3246.28,294.17,0,0,MANUAL,1
LN20250523000035,1,\N,2025-06-19 19:37:00,410.82,265.64,145.18,0,0,MANUAL,1
LN20250321000043,1,\N,2025-04-16 12:29:00,1770.23,1595.23,175.00,0,0,MANUAL,1
LN20250321000043,2,\N,2025-05-18 18:11:00,1770.23,1623.14,147.08,0,0,AUTO,1
LN20250321000043,3,\N,2025-06-19 14:16:00,1770.23,1651.55,118.68,0,0,AUTO,1
LN20250310000050,1,\N,2025-04-08 19:19:00,319.03,244.03,75.00,0,0,MANUAL,1
LN20250310000050,2,\N,2025-05-04 18:04:00,319.03,247.69,71.34,0,0,MANUAL,1
LN20250310000050,3,\N,2025-06-06 13:32:00,319.03,251.40,67.62,0,0,MANUAL,1
LN20250210000035,1,\N,2025-03-07 18:06:00,907.78,770.28,137.50,0,0,MANUAL,1
LN20250210000035,2,\N,2025-04-11 19:12:00,907.78,777.34,130.44,0,0,AUTO,1
LN20250210000035,3,\N,2025-05-08 13:02:00,907.78,784.46,123.31,0,0,AUTO,1
LN20250210000035,4,\N,2025-06-09 18:23:00,907.78,791.66,116.12,0,0,AUTO,1
LN20250202000030,1,\N,2025-03-02 11:53:00,5161.64,4886.64,275.00,0,0,AUTO,1
LN20250202000030,2,\N,2025-03-31 15:53:00,5161.64,4931.43,230.21,0,0,AUTO,1
LN20250202000030,3,\N,2025-05-02 09:37:00,5161.64,4976.64,185.00,0,0,MANUAL,1
LN20250202000030,4,\N,2025-05-30 10:55:00,5161.64,5022.25,139.38,0,0,AUTO,1
LN20250330000026,1,\N,2025-04-29 09:59:00,252.04,172.88,79.17,0,0,AUTO,1
LN20250330000026,2,\N,2025-05-25 18:15:00,252.04,175.61,76.43,0,0,MANUAL,1
LN20250330000026,3,\N,2025-06-23 12:25:00,252.04,178.39,73.65,0,0,AUTO,1
LN20250317000052,1,\N,2025-04-12 16:09:00,361.07,182.29,178.78,0,0,MANUAL,1
LN20250317000052,2,\N,2025-05-15 13:27:00,361.07,185.78,175.28,0,0,AUTO,1
LN20250317000052,3,\N,2025-06-12 18:44:00,361.07,189.34,171.72,0,0,MANUAL,1
LN20250302000043,1,\N,2025-03-30 20:29:00,1315.27,867.34,447.93,0,0,AUTO,1
LN20250302000043,2,\N,2025-05-01 13:23:00,1315.27,882.52,432.75,0,0,MANUAL,1
LN20250302000043,3,\N,2025-05-31 13:56:00,1315.27,897.96,417.31,0,0,AUTO,1
LN20250302000043,4,\N,2025-06-27 14:22:00,1315.27,913.68,401.60,0,0,AUTO,1
LN20250329000031,1,\N,2025-04-27 09:15:00,932.16,748.82,183.33,0,0,AUTO,1
LN20250329000031,2,\N,2025-05-23 15:25:00,932.16,755.69,176.47,0,0,AUTO,1
LN20250329000031,3,\N,2025-06-24 20:38:00,932.16,762.61,169.54,0,0,MANUAL,1
LN20250415000027,1,\N,2025-05-10 13:58:00,97.93,71.26,26.67,0,0,AUTO,1
LN20250415000027,2,\N,2025-06-13 13:37:00,97.93,72.21,25.72,0,0,MANUAL,1
LN20250419000031,1,\N,2025-05-17 12:24:00,131.46,94.79,36.67,0,0,MANUAL,1
LN20250419000031,2,\N,2025-06-13 20:38:00,131.46,96.53,34.93,0,0,MANUAL,1
LN20250503000022,1,\N,2025-05-29 18:36:00,399.39,279.39,120.00,0,0,MANUAL,1
LN20250320000041,1,\N,2025-04-18 15:25:00,877.63,802.63,75.00,0,0,MANUAL,1
LN20250320000041,2,\N,2025-05-16 17:50:00,877.63,814.67,62.96,0,0,MANUAL,1
LN20250320000041,3,\N,2025-06-14 18:42:00,877.63,826.89,50.74,0,0,AUTO,1
LN20250531000033,1,\N,2025-06-29 17:38:00,1236.79,848.31,388.47,0,0,MANUAL,1
LN20250409000032,1,\N,2025-05-09 20:32:00,6581.83,6231.16,350.66,0,0,AUTO,1
LN20250409000032,2,\N,2025-06-08 20:38:00,6581.83,6288.28,293.55,0,0,MANUAL,1
LN20250320000042,1,\N,2025-04-19 15:22:00,13116.93,12762.73,354.20,0,0,AUTO,1
LN20250320000042,2,\N,2025-05-17 17:53:00,13116.93,12879.72,237.21,0,0,MANUAL,1
LN20250320000042,3,\N,2025-06-13 11:30:00,13116.93,12997.79,119.15,0,0,MANUAL,1
LN20250211000044,1,\N,2025-03-09 20:58:00,1295.26,961.93,333.33,0,0,AUTO,1
LN20250211000044,2,\N,2025-04-08 15:18:00,1295.26,977.96,317.30,0,0,MANUAL,1
LN20250211000044,3,\N,2025-05-09 09:55:00,1295.26,994.26,301.00,0,0,MANUAL,1
LN20250211000044,4,\N,2025-06-08 18:19:00,1295.26,1010.83,284.43,0,0,AUTO,1
LN20250525000029,1,\N,2025-06-24 14:03:00,744.91,604.91,140.00,0,0,AUTO,1
LN20250412000023,1,\N,2025-05-10 19:10:00,444.24,394.24,50.00,0,0,MANUAL,1
LN20250412000023,2,\N,2025-06-06 11:06:00,444.24,398.19,46.06,0,0,MANUAL,1
LN20250419000032,1,\N,2025-05-15 10:53:00,8408.79,7766.39,642.39,0,0,MANUAL,1
LN20250419000032,2,\N,2025-06-15 12:06:00,8408.79,7869.94,538.84,0,0,AUTO,1
LN20250402000037,1,\N,2025-04-29 13:18:00,231.90,152.74,79.16,0,0,AUTO,1
LN20250402000037,2,\N,2025-05-31 10:58:00,231.90,154.52,77.38,0,0,AUTO,1
LN20250307000066,1,\N,2025-04-01 12:13:00,692.38,654.05,38.33,0,0,MANUAL,1
LN20250504000026,1,\N,2025-06-01 15:24:00,66.70,46.70,20.00,0,0,MANUAL,1
LN20250419000033,1,\N,2025-05-14 10:07:00,1135.44,1096.61,38.83,0,0,MANUAL,1
