loan_id,from_status,to_status,remark,changed_at,is_test_data
LN20250511000043,\N,NORMAL,放款成功,2025-05-11 11:25:38,1
LN20250510000032,\N,NORMAL,放款成功,2025-05-10 20:38:35,1
LN20250123000013,\N,NORMAL,放款成功,2025-01-23 10:23:33,1
LN20250223000058,\N,NORMAL,放款成功,2025-02-23 12:32:57,1
LN20250303000055,\N,NORMAL,放款成功,2025-03-03 22:32:32,1
LN20250407000036,\N,NORMAL,放款成功,2025-04-07 13:44:15,1
LN20250213000060,\N,NORMAL,放款成功,2025-02-13 14:44:23,1
LN20250213000061,\N,NORMAL,放款成功,2025-02-13 11:01:45,1
LN20250219000051,\N,NORMAL,放款成功,2025-02-19 12:39:53,1
LN20250502000024,\N,NORMAL,放款成功,2025-05-02 13:21:52,1
LN20250319000041,\N,NORMAL,放款成功,2025-03-19 18:53:42,1
LN20250405000037,\N,NORMAL,放款成功,2025-04-05 15:49:39,1
LN20250313000070,\N,NORMAL,放款成功,2025-03-13 10:04:15,1
LN20250128000021,\N,NORMAL,放款成功,2025-01-28 22:32:03,1
LN20250302000047,\N,NORMAL,放款成功,2025-03-02 21:19:01,1
LN20250514000037,\N,NORMAL,放款成功,2025-05-14 12:45:36,1
LN20250430000034,\N,NORMAL,放款成功,2025-04-30 21:50:34,1
LN20250417000034,\N,NORMAL,放款成功,2025-04-17 22:14:01,1
LN20250509000029,\N,NORMAL,放款成功,2025-05-09 12:15:12,1
LN20250517000039,\N,NORMAL,放款成功,2025-05-17 13:08:52,1
LN20250523000041,\N,NORMAL,放款成功,2025-05-23 12:00:19,1
LN20250225000050,\N,NORMAL,放款成功,2025-02-25 16:25:19,1
LN20250317000059,\N,NORMAL,放款成功,2025-03-17 18:32:34,1
LN20250303000056,\N,NORMAL,放款成功,2025-03-03 20:52:29,1
LN20250215000063,\N,NORMAL,放款成功,2025-02-15 21:16:40,1
LN20250313000071,\N,NORMAL,放款成功,2025-03-13 21:53:22,1
LN20250621000033,\N,NORMAL,放款成功,2025-06-21 21:26:48,1
LN20250531000038,\N,NORMAL,放款成功,2025-05-31 22:37:06,1
LN20250410000016,\N,NORMAL,放款成功,2025-04-10 21:13:49,1
LN20250417000035,\N,NORMAL,放款成功,2025-04-17 13:50:24,1
LN20250303000057,\N,NORMAL,放款成功,2025-03-03 17:48:43,1
LN20250113000006,\N,NORMAL,放款成功,2025-01-13 22:19:21,1
LN20250310000055,\N,NORMAL,放款成功,2025-03-10 00:19:09,1
LN20250409000035,\N,NORMAL,放款成功,2025-04-09 22:32:33,1
LN20250205000039,\N,NORMAL,放款成功,2025-02-05 07:30:59,1
LN20250504000028,\N,NORMAL,放款成功,2025-05-04 20:15:14,1
LN20250615000042,\N,NORMAL,放款成功,2025-06-15 22:45:38,1
LN20250606000034,\N,NORMAL,放款成功,2025-06-06 20:12:11,1
LN20250203000032,\N,NORMAL,放款成功,2025-02-03 13:58:20,1
LN20250325000033,\N,NORMAL,放款成功,2025-03-25 22:10:16,1
LN20250408000028,\N,NORMAL,放款成功,2025-04-08 22:04:43,1
LN20250216000044,\N,NORMAL,放款成功,2025-02-16 21:04:37,1
LN20250217000045,\N,NORMAL,放款成功,2025-02-17 11:21:31,1
LN20250202000034,\N,NORMAL,放款成功,2025-02-02 13:00:01,1
LN20250202000035,\N,NORMAL,放款成功,2025-02-02 20:35:34,1
LN20250128000022,\N,NORMAL,放款成功,2025-01-28 23:48:22,1
LN20250124000017,\N,NORMAL,放款成功,2025-01-24 10:56:31,1
LN20250208000034,\N,NORMAL,放款成功,2025-02-08 12:19:03,1
LN20250216000045,\N,NORMAL,放款成功,2025-02-16 16:14:08,1
LN20250403000030,\N,NORMAL,放款成功,2025-04-03 12:35:56,1
LN20250207000047,\N,NORMAL,放款成功,2025-02-07 23:37:41,1
LN20250310000056,\N,NORMAL,放款成功,2025-03-10 18:25:25,1
LN20250325000034,\N,NORMAL,放款成功,2025-03-25 13:28:58,1
LN20250323000038,\N,NORMAL,放款成功,2025-03-23 20:27:11,1
LN20250226000063,\N,NORMAL,放款成功,2025-02-26 08:53:32,1
LN20250308000060,\N,NORMAL,放款成功,2025-03-08 21:57:47,1
LN20250326000041,\N,NORMAL,放款成功,2025-03-26 16:07:26,1
LN20250529000039,\N,NORMAL,放款成功,2025-05-29 20:37:48,1
LN20250504000029,\N,NORMAL,放款成功,2025-05-04 06:21:01,1
LN20250505000024,\N,NORMAL,放款成功,2025-05-05 13:19:16,1
LN20250530000041,\N,NORMAL,放款成功,2025-05-30 13:18:22,1
LN20250514000038,\N,NORMAL,放款成功,2025-05-14 21:43:11,1
LN20250409000036,\N,NORMAL,放款成功,2025-04-09 12:00:28,1
LN20250310000057,\N,NORMAL,放款成功,2025-03-10 15:36:44,1
LN20250302000048,\N,NORMAL,放款成功,2025-03-02 12:00:10,1
LN20250426000023,\N,NORMAL,放款成功,2025-04-26 13:50:49,1
LN20250502000025,\N,NORMAL,放款成功,2025-05-02 21:58:47,1
LN20250224000069,\N,NORMAL,放款成功,2025-02-24 10:16:38,1
LN20250204000037,\N,NORMAL,放款成功,2025-02-04 10:03:52,1
LN20250330000028,\N,NORMAL,放款成功,2025-03-30 00:03:43,1
LN20250220000062,\N,NORMAL,放款成功,2025-02-20 13:18:57,1
LN20250612000042,\N,NORMAL,放款成功,2025-06-12 12:43:02,1
LN20250417000036,\N,NORMAL,放款成功,2025-04-17 15:29:11,1
LN20250427000035,\N,NORMAL,放款成功,2025-04-27 06:55:43,1
LN20250525000033,\N,NORMAL,放款成功,2025-05-25 20:35:23,1
LN20250509000030,\N,NORMAL,放款成功,2025-05-09 21:46:41,1
LN20250510000033,\N,NORMAL,放款成功,2025-05-10 17:52:54,1
LN20250415000030,\N,NORMAL,放款成功,2025-04-15 19:01:15,1
LN20250509000031,\N,NORMAL,放款成功,2025-05-09 13:13:59,1
LN20250302000049,\N,NORMAL,放款成功,2025-03-02 10:05:21,1
LN20250525000034,\N,NORMAL,放款成功,2025-05-25 21:22:03,1
LN20250616000034,\N,NORMAL,放款成功,2025-06-16 21:56:17,1
LN20250307000070,\N,NORMAL,放款成功,2025-03-07 21:40:46,1
LN20250315000042,\N,NORMAL,放款成功,2025-03-15 18:01:00,1
LN20250509000032,\N,NORMAL,放款成功,2025-05-09 13:14:56,1
LN20250407000037,\N,NORMAL,放款成功,2025-04-07 20:32:57,1
LN20250310000058,\N,NORMAL,放款成功,2025-03-10 22:40:56,1
LN20250222000061,\N,NORMAL,放款成功,2025-02-22 21:05:41,1
LN20250119000007,\N,NORMAL,放款成功,2025-01-19 20:24:16,1
LN20250127000023,\N,NORMAL,放款成功,2025-01-27 17:51:04,1
LN20250215000064,\N,NORMAL,放款成功,2025-02-15 12:59:35,1
LN20250607000041,\N,NORMAL,放款成功,2025-06-07 22:16:32,1
LN20250213000062,\N,NORMAL,放款成功,2025-02-13 13:54:12,1
LN20250317000060,\N,NORMAL,放款成功,2025-03-17 12:22:19,1
LN20250215000065,\N,NORMAL,放款成功,2025-02-15 22:05:04,1
LN20250201000035,\N,NORMAL,放款成功,2025-02-01 17:31:11,1
LN20250127000024,\N,NORMAL,放款成功,2025-01-27 12:47:31,1
LN20250217000046,\N,NORMAL,放款成功,2025-02-17 21:20:44,1
LN20250320000047,\N,NORMAL,放款成功,2025-03-20 12:11:37,1
LN20250202000036,\N,NORMAL,放款成功,2025-02-02 20:28:38,1
LN20250307000071,\N,NORMAL,放款成功,2025-03-07 20:23:06,1
LN20250404000044,\N,NORMAL,放款成功,2025-04-04 10:44:01,1
LN20250314000058,\N,NORMAL,放款成功,2025-03-14 12:35:30,1
LN20250617000029,\N,NORMAL,放款成功,2025-06-17 22:47:10,1
LN20250211000054,\N,NORMAL,放款成功,2025-02-11 22:18:26,1
LN20250224000070,\N,NORMAL,放款成功,2025-02-24 23:03:27,1
LN20250520000026,\N,NORMAL,放款成功,2025-05-20 22:02:44,1
LN20250320000048,\N,NORMAL,放款成功,2025-03-20 23:23:05,1
LN20250221000065,\N,NORMAL,放款成功,2025-02-21 12:39:12,1
LN20250409000037,\N,NORMAL,放款成功,2025-04-09 19:53:49,1
LN20250318000048,\N,NORMAL,放款成功,2025-03-18 13:13:29,1
LN20250308000061,\N,NORMAL,放款成功,2025-03-08 21:09:06,1
LN20250305000057,\N,NORMAL,放款成功,2025-03-05 12:25:10,1
LN20250212000057,\N,NORMAL,放款成功,2025-02-12 22:07:00,1
LN20250214000052,\N,NORMAL,放款成功,2025-02-14 08:07:42,1
LN20250309000058,\N,NORMAL,放款成功,2025-03-09 13:53:14,1
LN20250319000042,\N,NORMAL,放款成功,2025-03-19 15:50:39,1
LN20250331000048,\N,NORMAL,放款成功,2025-03-31 09:07:08,1
LN20250303000058,\N,NORMAL,放款成功,2025-03-03 19:23:41,1
LN20250316000042,\N,NORMAL,放款成功,2025-03-16 10:45:40,1
LN20250617000030,\N,NORMAL,放款成功,2025-06-17 12:25:29,1
LN20250519000038,\N,NORMAL,放款成功,2025-05-19 10:39:34,1
LN20250617000031,\N,NORMAL,放款成功,2025-06-17 18:16:06,1
LN20250504000030,\N,NORMAL,放款成功,2025-05-04 20:32:25,1
LN20250510000034,\N,NORMAL,放款成功,2025-05-10 20:47:00,1
LN20250513000038,\N,NORMAL,放款成功,2025-05-13 09:25:15,1
LN20250517000040,\N,NORMAL,放款成功,2025-05-17 06:51:58,1
LN20250220000063,\N,NORMAL,放款成功,2025-02-20 06:26:49,1
LN20250427000036,\N,NORMAL,放款成功,2025-04-27 19:19:38,1
LN20250207000048,\N,NORMAL,放款成功,2025-02-07 21:12:56,1
LN20250316000043,\N,NORMAL,放款成功,2025-03-16 12:44:50,1
LN20250615000043,\N,NORMAL,放款成功,2025-06-15 12:16:16,1
LN20250429000032,\N,NORMAL,放款成功,2025-04-29 13:21:06,1
LN20250517000041,\N,NORMAL,放款成功,2025-05-17 22:04:46,1
LN20250606000035,\N,NORMAL,放款成功,2025-06-06 21:01:33,1
LN20250220000064,\N,NORMAL,放款成功,2025-02-20 21:54:58,1
LN20250517000042,\N,NORMAL,放款成功,2025-05-17 16:12:13,1
LN20250311000056,\N,NORMAL,放款成功,2025-03-11 12:54:11,1
LN20250211000055,\N,NORMAL,放款成功,2025-02-11 22:50:04,1
LN20250108000001,\N,NORMAL,放款成功,2025-01-08 12:37:10,1
LN20250321000052,\N,NORMAL,放款成功,2025-03-21 08:38:27,1
LN20250412000029,\N,NORMAL,放款成功,2025-04-12 16:18:24,1
LN20250608000033,\N,NORMAL,放款成功,2025-06-08 21:47:22,1
LN20250512000041,\N,NORMAL,放款成功,2025-05-12 11:52:30,1
LN20250328000044,\N,NORMAL,放款成功,2025-03-28 21:30:31,1
LN20250422000027,\N,NORMAL,放款成功,2025-04-22 16:21:39,1
LN20250617000032,\N,NORMAL,放款成功,2025-06-17 18:13:23,1
LN20250627000035,\N,NORMAL,放款成功,2025-06-27 13:49:36,1
LN20250223000059,\N,NORMAL,放款成功,2025-02-23 17:16:06,1
LN20250615000044,\N,NORMAL,放款成功,2025-06-15 20:43:11,1
LN20250319000043,\N,NORMAL,放款成功,2025-03-19 22:34:38,1
LN20250416000030,\N,NORMAL,放款成功,2025-04-16 08:26:49,1
LN20250410000017,\N,NORMAL,放款成功,2025-04-10 21:05:02,1
LN20250513000039,\N,NORMAL,放款成功,2025-05-13 06:36:54,1
LN20250328000045,\N,NORMAL,放款成功,2025-03-28 13:03:25,1
LN20250410000018,\N,NORMAL,放款成功,2025-04-10 22:22:26,1
LN20250302000050,\N,NORMAL,放款成功,2025-03-02 11:07:51,1
LN20250317000061,\N,NORMAL,放款成功,2025-03-17 14:17:41,1
LN20250313000072,\N,NORMAL,放款成功,2025-03-13 12:33:29,1
LN20250222000062,\N,NORMAL,放款成功,2025-02-22 21:29:19,1
LN20250213000063,\N,NORMAL,放款成功,2025-02-13 22:39:38,1
LN20250302000051,\N,NORMAL,放款成功,2025-03-02 20:57:58,1
LN20250414000024,\N,NORMAL,放款成功,2025-04-14 18:45:13,1
LN20250611000036,\N,NORMAL,放款成功,2025-06-11 13:48:08,1
LN20250328000046,\N,NORMAL,放款成功,2025-03-28 14:56:54,1
LN20250309000059,\N,NORMAL,放款成功,2025-03-09 15:33:59,1
LN20250426000024,\N,NORMAL,放款成功,2025-04-26 01:42:37,1
LN20250504000031,\N,NORMAL,放款成功,2025-05-04 09:24:42,1
LN20250219000052,\N,NORMAL,放款成功,2025-02-19 20:55:44,1
LN20250204000038,\N,NORMAL,放款成功,2025-02-04 15:25:42,1
LN20250323000039,\N,NORMAL,放款成功,2025-03-23 12:31:19,1
LN20250619000039,\N,NORMAL,放款成功,2025-06-19 13:17:53,1
LN20250509000033,\N,NORMAL,放款成功,2025-05-09 09:55:05,1
LN20250506000027,\N,NORMAL,放款成功,2025-05-06 20:38:48,1
LN20250429000033,\N,NORMAL,放款成功,2025-04-29 06:48:02,1
LN20250503000027,\N,NORMAL,放款成功,2025-05-03 19:45:05,1
LN20250527000044,\N,NORMAL,放款成功,2025-05-27 21:03:54,1
LN20250426000025,\N,NORMAL,放款成功,2025-04-26 08:35:55,1
LN20250608000034,\N,NORMAL,放款成功,2025-06-08 14:29:44,1
LN20250419000038,\N,NORMAL,放款成功,2025-04-19 15:05:16,1
LN20250524000037,\N,NORMAL,放款成功,2025-05-24 20:53:04,1
LN20250331000049,\N,NORMAL,放款成功,2025-03-31 22:23:37,1
LN20250415000031,\N,NORMAL,放款成功,2025-04-15 12:29:16,1
LN20250317000062,\N,NORMAL,放款成功,2025-03-17 13:05:06,1
LN20250607000042,\N,NORMAL,放款成功,2025-06-07 21:08:18,1
LN20250627000036,\N,NORMAL,放款成功,2025-06-27 13:02:35,1
LN20250223000060,\N,NORMAL,放款成功,2025-02-23 22:29:01,1
LN20250209000036,\N,NORMAL,放款成功,2025-02-09 12:51:52,1
LN20250625000027,\N,NORMAL,放款成功,2025-06-25 20:12:39,1
LN20250503000028,\N,NORMAL,放款成功,2025-05-03 12:51:30,1
LN20250609000033,\N,NORMAL,放款成功,2025-06-09 20:55:18,1
LN20250624000030,\N,NORMAL,放款成功,2025-06-24 20:25:51,1
LN20250619000040,\N,NORMAL,放款成功,2025-06-19 17:49:36,1
LN20250624000031,\N,NORMAL,放款成功,2025-06-24 12:25:22,1
LN20250610000033,\N,NORMAL,放款成功,2025-06-10 18:43:35,1
LN20250223000061,\N,NORMAL,放款成功,2025-02-23 11:38:08,1
LN20250219000053,\N,NORMAL,放款成功,2025-02-19 09:21:48,1
LN20250227000054,\N,NORMAL,放款成功,2025-02-27 13:45:54,1
LN20250527000045,\N,NORMAL,放款成功,2025-05-27 21:15:27,1
LN20250626000034,\N,NORMAL,放款成功,2025-06-26 20:20:29,1
LN20250626000035,\N,NORMAL,放款成功,2025-06-26 12:21:04,1
LN20250211000056,\N,NORMAL,放款成功,2025-02-11 12:08:12,1
LN20250304000062,\N,NORMAL,放款成功,2025-03-04 17:43:09,1
LN20250214000053,\N,NORMAL,放款成功,2025-02-14 06:18:42,1
LN20250217000047,\N,NORMAL,放款成功,2025-02-17 17:45:21,1
LN20250226000064,\N,NORMAL,放款成功,2025-02-26 20:35:37,1
LN20250214000054,\N,NORMAL,放款成功,2025-02-14 09:49:08,1
LN20250213000064,\N,NORMAL,放款成功,2025-02-13 08:58:30,1
LN20250212000058,\N,NORMAL,放款成功,2025-02-12 18:27:25,1
LN20250318000049,\N,NORMAL,放款成功,2025-03-18 11:59:06,1
LN20250322000045,\N,NORMAL,放款成功,2025-03-22 13:14:40,1
LN20250225000051,\N,NORMAL,放款成功,2025-02-25 12:11:00,1
LN20250215000066,\N,NORMAL,放款成功,2025-02-15 20:25:17,1
LN20250221000066,\N,NORMAL,放款成功,2025-02-21 21:22:57,1
LN20250319000044,\N,NORMAL,放款成功,2025-03-19 13:01:11,1
LN20250407000038,\N,NORMAL,放款成功,2025-04-07 12:01:29,1
LN20250601000042,\N,NORMAL,放款成功,2025-06-01 12:49:32,1
LN20250213000065,\N,NORMAL,放款成功,2025-02-13 21:39:25,1
LN20250314000059,\N,NORMAL,放款成功,2025-03-14 12:57:39,1
LN20250216000046,\N,NORMAL,放款成功,2025-02-16 13:31:17,1
LN20250313000073,\N,NORMAL,放款成功,2025-03-13 20:44:48,1
LN20250202000037,\N,NORMAL,放款成功,2025-02-02 22:54:37,1
LN20250615000045,\N,NORMAL,放款成功,2025-06-15 01:40:59,1
LN20250403000031,\N,NORMAL,放款成功,2025-04-03 20:30:42,1
LN20250417000037,\N,NORMAL,放款成功,2025-04-17 12:09:09,1
LN20250612000043,\N,NORMAL,放款成功,2025-06-12 09:49:03,1
LN20250525000035,\N,NORMAL,放款成功,2025-05-25 23:25:14,1
LN20250324000037,\N,NORMAL,放款成功,2025-03-24 09:58:53,1
LN20250531000039,\N,NORMAL,放款成功,2025-05-31 12:05:12,1
LN20250520000027,\N,NORMAL,放款成功,2025-05-20 17:40:33,1
LN20250412000030,\N,NORMAL,放款成功,2025-04-12 10:55:23,1
LN20250424000032,\N,NORMAL,放款成功,2025-04-24 12:23:50,1
LN20250512000042,\N,NORMAL,放款成功,2025-05-12 12:56:04,1
LN20250602000039,\N,NORMAL,放款成功,2025-06-02 10:39:46,1
LN20250215000067,\N,NORMAL,放款成功,2025-02-15 20:55:31,1
LN20250211000057,\N,NORMAL,放款成功,2025-02-11 15:18:07,1
LN20250310000059,\N,NORMAL,放款成功,2025-03-10 11:38:02,1
LN20250226000065,\N,NORMAL,放款成功,2025-02-26 17:59:21,1
LN20250226000066,\N,NORMAL,放款成功,2025-02-26 21:53:43,1
LN20250623000024,\N,NORMAL,放款成功,2025-06-23 22:04:31,1
LN20250628000022,\N,NORMAL,放款成功,2025-06-28 21:45:20,1
LN20250324000038,\N,NORMAL,放款成功,2025-03-24 22:20:40,1
LN20250322000046,\N,NORMAL,放款成功,2025-03-22 11:11:04,1
LN20250219000054,\N,NORMAL,放款成功,2025-02-19 22:07:41,1
LN20250317000063,\N,NORMAL,放款成功,2025-03-17 13:31:55,1
LN20250120000017,\N,NORMAL,放款成功,2025-01-20 12:58:48,1
LN20250403000032,\N,NORMAL,放款成功,2025-04-03 13:45:17,1
LN20250425000025,\N,NORMAL,放款成功,2025-04-25 21:03:45,1
LN20250221000067,\N,NORMAL,放款成功,2025-02-21 15:08:01,1
LN20250605000038,\N,NORMAL,放款成功,2025-06-05 19:02:47,1
LN20250215000068,\N,NORMAL,放款成功,2025-02-15 13:42:35,1
LN20250213000066,\N,NORMAL,放款成功,2025-02-13 09:34:40,1
LN20250528000032,\N,NORMAL,放款成功,2025-05-28 22:13:32,1
LN20250411000029,\N,NORMAL,放款成功,2025-04-11 06:12:50,1
LN20250609000034,\N,NORMAL,放款成功,2025-06-09 10:34:25,1
LN20250425000026,\N,NORMAL,放款成功,2025-04-25 12:55:53,1
LN20250221000068,\N,NORMAL,放款成功,2025-02-21 22:43:59,1
LN20250508000043,\N,NORMAL,放款成功,2025-05-08 19:54:00,1
LN20250419000039,\N,NORMAL,放款成功,2025-04-19 12:50:22,1
LN20250313000074,\N,NORMAL,放款成功,2025-03-13 21:54:40,1
LN20250516000039,\N,NORMAL,放款成功,2025-05-16 15:18:04,1
LN20250222000063,\N,NORMAL,放款成功,2025-02-22 12:47:40,1
LN20250617000033,\N,NORMAL,放款成功,2025-06-17 12:37:33,1
LN20250327000050,\N,NORMAL,放款成功,2025-03-27 19:33:53,1
LN20250322000047,\N,NORMAL,放款成功,2025-03-22 13:05:18,1
LN20250330000029,\N,NORMAL,放款成功,2025-03-30 10:46:46,1
LN20250211000058,\N,NORMAL,放款成功,2025-02-11 10:09:58,1
LN20250610000034,\N,NORMAL,放款成功,2025-06-10 07:46:28,1
LN20250309000060,\N,NORMAL,放款成功,2025-03-09 15:14:49,1
LN20250218000049,\N,NORMAL,放款成功,2025-02-18 12:46:36,1
LN20250221000069,\N,NORMAL,放款成功,2025-02-21 13:45:57,1
LN20250226000067,\N,NORMAL,放款成功,2025-02-26 23:53:01,1
LN20250522000039,\N,NORMAL,放款成功,2025-05-22 15:50:39,1
LN20250206000049,\N,NORMAL,放款成功,2025-02-06 21:11:29,1
LN20250206000050,\N,NORMAL,放款成功,2025-02-06 10:26:48,1
LN20250618000039,\N,NORMAL,放款成功,2025-06-18 14:10:35,1
LN20250522000040,\N,NORMAL,放款成功,2025-05-22 12:34:05,1
LN20250320000049,\N,NORMAL,放款成功,2025-03-20 21:31:34,1
LN20250331000050,\N,NORMAL,放款成功,2025-03-31 13:06:15,1
LN20250328000047,\N,NORMAL,放款成功,2025-03-28 17:09:30,1
LN20250217000048,\N,NORMAL,放款成功,2025-02-17 22:22:46,1
LN20250430000035,\N,NORMAL,放款成功,2025-04-30 22:42:25,1
LN20250606000036,\N,NORMAL,放款成功,2025-06-06 19:49:28,1
LN20250323000040,\N,NORMAL,放款成功,2025-03-23 20:50:47,1
LN20250616000035,\N,NORMAL,放款成功,2025-06-16 21:58:25,1
LN20250608000035,\N,NORMAL,放款成功,2025-06-08 09:10:11,1
LN20250602000040,\N,NORMAL,放款成功,2025-06-02 12:54:22,1
LN20250507000047,\N,NORMAL,放款成功,2025-05-07 22:42:40,1
LN20250407000039,\N,NORMAL,放款成功,2025-04-07 21:13:01,1
LN20250307000072,\N,NORMAL,放款成功,2025-03-07 22:30:56,1
LN20250305000058,\N,NORMAL,放款成功,2025-03-05 21:48:27,1
LN20250409000038,\N,NORMAL,放款成功,2025-04-09 09:37:26,1
LN20250131000036,\N,NORMAL,放款成功,2025-01-31 13:17:43,1
LN20250222000064,\N,NORMAL,放款成功,2025-02-22 08:54:50,1
LN20250205000040,\N,NORMAL,放款成功,2025-02-05 21:30:37,1
LN20250201000036,\N,NORMAL,放款成功,2025-02-01 13:19:31,1
LN20250411000030,\N,NORMAL,放款成功,2025-04-11 10:03:14,1
LN20250219000055,\N,NORMAL,放款成功,2025-02-19 21:44:33,1
LN20250629000032,\N,NORMAL,放款成功,2025-06-29 20:02:56,1
LN20250214000055,\N,NORMAL,放款成功,2025-02-14 20:14:50,1
LN20250603000032,\N,NORMAL,放款成功,2025-06-03 20:06:26,1
LN20250529000040,\N,NORMAL,放款成功,2025-05-29 01:32:59,1
LN20250623000025,\N,NORMAL,放款成功,2025-06-23 12:30:37,1
LN20250420000027,\N,NORMAL,放款成功,2025-04-20 20:25:46,1
LN20250324000039,\N,NORMAL,放款成功,2025-03-24 20:57:57,1
LN20250612000044,\N,NORMAL,放款成功,2025-06-12 21:54:35,1
LN20250522000041,\N,NORMAL,放款成功,2025-05-22 16:38:57,1
LN20250313000075,\N,NORMAL,放款成功,2025-03-13 14:59:46,1
LN20250210000040,\N,NORMAL,放款成功,2025-02-10 09:00:10,1
LN20250608000036,\N,NORMAL,放款成功,2025-06-08 12:18:17,1
LN20250412000031,\N,NORMAL,放款成功,2025-04-12 20:02:19,1
LN20250327000051,\N,NORMAL,放款成功,2025-03-27 18:11:17,1
LN20250414000025,\N,NORMAL,放款成功,2025-04-14 19:54:50,1
LN20250529000041,\N,NORMAL,放款成功,2025-05-29 02:49:27,1
LN20250327000052,\N,NORMAL,放款成功,2025-03-27 13:09:53,1
LN20250411000031,\N,NORMAL,放款成功,2025-04-11 21:24:43,1
LN20250603000033,\N,NORMAL,放款成功,2025-06-03 20:31:56,1
LN20250502000026,\N,NORMAL,放款成功,2025-05-02 13:44:39,1
LN20250227000055,\N,NORMAL,放款成功,2025-02-27 08:05:03,1
LN20250406000030,\N,NORMAL,放款成功,2025-04-06 07:39:49,1
LN20250612000045,\N,NORMAL,放款成功,2025-06-12 20:28:31,1
LN20250622000042,\N,NORMAL,放款成功,2025-06-22 23:31:10,1
LN20250411000032,\N,NORMAL,放款成功,2025-04-11 22:48:25,1
LN20250209000037,\N,NORMAL,放款成功,2025-02-09 06:49:01,1
LN20250302000052,\N,NORMAL,放款成功,2025-03-02 21:59:04,1
LN20250303000059,\N,NORMAL,放款成功,2025-03-03 20:40:29,1
LN20250430000036,\N,NORMAL,放款成功,2025-04-30 13:39:31,1
LN20250225000052,\N,NORMAL,放款成功,2025-02-25 21:14:48,1
LN20250308000062,\N,NORMAL,放款成功,2025-03-08 21:23:53,1
LN20250418000029,\N,NORMAL,放款成功,2025-04-18 21:26:16,1
LN20250422000028,\N,NORMAL,放款成功,2025-04-22 12:35:13,1
LN20250221000070,\N,NORMAL,放款成功,2025-02-21 11:58:04,1
LN20250504000032,\N,NORMAL,放款成功,2025-05-04 00:29:26,1
LN20250329000034,\N,NORMAL,放款成功,2025-03-29 21:52:31,1
LN20250209000038,\N,NORMAL,放款成功,2025-02-09 22:51:54,1
LN20250228000068,\N,NORMAL,放款成功,2025-02-28 14:09:51,1
LN20250329000035,\N,NORMAL,放款成功,2025-03-29 18:32:52,1
LN20250517000043,\N,NORMAL,放款成功,2025-05-17 21:52:35,1
LN20250521000037,\N,NORMAL,放款成功,2025-05-21 14:05:12,1
LN20250610000035,\N,NORMAL,放款成功,2025-06-10 07:49:23,1
LN20250425000027,\N,NORMAL,放款成功,2025-04-25 21:02:09,1
LN20250309000061,\N,NORMAL,放款成功,2025-03-09 20:53:38,1
LN20250314000060,\N,NORMAL,放款成功,2025-03-14 06:46:35,1
LN20250203000033,\N,NORMAL,放款成功,2025-02-03 20:45:44,1
LN20250502000027,\N,NORMAL,放款成功,2025-05-02 14:36:15,1
LN20250301000055,\N,NORMAL,放款成功,2025-03-01 21:34:22,1
LN20250318000050,\N,NORMAL,放款成功,2025-03-18 22:07:52,1
LN20250306000065,\N,NORMAL,放款成功,2025-03-06 20:33:56,1
LN20250417000038,\N,NORMAL,放款成功,2025-04-17 11:47:51,1
LN20250619000041,\N,NORMAL,放款成功,2025-06-19 17:47:41,1
LN20250614000033,\N,NORMAL,放款成功,2025-06-14 10:57:54,1
LN20250301000056,\N,NORMAL,放款成功,2025-03-01 20:12:15,1
LN20250319000045,\N,NORMAL,放款成功,2025-03-19 12:07:04,1
LN20250528000033,\N,NORMAL,放款成功,2025-05-28 22:46:13,1
LN20250620000026,\N,NORMAL,放款成功,2025-06-20 21:19:08,1
LN20250529000042,\N,NORMAL,放款成功,2025-05-29 12:43:34,1
LN20250525000036,\N,NORMAL,放款成功,2025-05-25 13:35:59,1
LN20250617000034,\N,NORMAL,放款成功,2025-06-17 09:45:56,1
LN20250326000042,\N,NORMAL,放款成功,2025-03-26 13:10:56,1
LN20250303000060,\N,NORMAL,放款成功,2025-03-03 13:54:10,1
LN20250507000048,\N,NORMAL,放款成功,2025-05-07 13:05:23,1
LN20250515000047,\N,NORMAL,放款成功,2025-05-15 21:41:03,1
LN20250626000036,\N,NORMAL,放款成功,2025-06-26 14:59:24,1
LN20250329000036,\N,NORMAL,放款成功,2025-03-29 18:29:51,1
LN20250424000033,\N,NORMAL,放款成功,2025-04-24 19:43:00,1
LN20250214000056,\N,NORMAL,放款成功,2025-02-14 12:36:13,1
LN20250302000053,\N,NORMAL,放款成功,2025-03-02 18:17:14,1
LN20250324000040,\N,NORMAL,放款成功,2025-03-24 09:31:06,1
LN20250402000046,\N,NORMAL,放款成功,2025-04-02 13:05:45,1
LN20250430000037,\N,NORMAL,放款成功,2025-04-30 20:45:36,1
LN20250418000030,\N,NORMAL,放款成功,2025-04-18 13:05:09,1
LN20250204000039,\N,NORMAL,放款成功,2025-02-04 20:53:23,1
LN20250218000050,\N,NORMAL,放款成功,2025-02-18 00:38:11,1
LN20250627000037,\N,NORMAL,放款成功,2025-06-27 21:20:17,1
LN20250517000044,\N,NORMAL,放款成功,2025-05-17 18:53:17,1
LN20250312000057,\N,NORMAL,放款成功,2025-03-12 20:19:57,1
LN20250221000071,\N,NORMAL,放款成功,2025-02-21 21:31:38,1
