loan_id,fee_type,fee_amount,charge_time,is_test_data
LN20250220000058,SERVICE_FEE,300.00,2025-02-20 20:46:03,1
LN20250206000047,SERVICE_FEE,50.00,2025-02-06 09:58:12,1
LN20250313000062,SERVICE_FEE,100.00,2025-03-13 12:02:06,1
LN20250215000056,SERVICE_FEE,200.00,2025-02-15 22:10:38,1
LN20250215000057,SERVICE_FEE,10.00,2025-02-15 21:04:20,1
LN20250320000043,SERVICE_FEE,300.00,2025-03-20 10:52:09,1
LN20250523000037,SERVICE_FEE,272.49,2025-05-23 14:36:37,1
LN20250306000057,SERVICE_FEE,265.53,2025-03-06 13:14:17,1
LN20250303000046,SERVICE_FEE,20.00,2025-03-03 20:49:05,1
LN20250527000040,SERVICE_FEE,20.00,2025-05-27 18:38:25,1
LN20250211000048,SERVICE_FEE,129.33,2025-02-11 19:45:47,1
LN20250317000053,SERVICE_FEE,19.37,2025-03-17 21:27:30,1
LN20250130000024,SERVICE_FEE,5.00,2025-01-30 15:12:15,1
LN20250613000031,SERVICE_FEE,233.97,2025-06-13 12:50:44,1
LN20250623000019,SERVICE_FEE,100.00,2025-06-23 21:34:31,1
LN20250308000056,SERVICE_FEE,160.00,2025-03-08 22:03:58,1
LN20250408000025,SERVICE_FEE,48.98,2025-04-08 13:44:21,1
LN20250430000026,SERVICE_FEE,136.90,2025-04-30 08:26:10,1
LN20250525000030,SERVICE_FEE,300.00,2025-05-25 22:46:55,1
LN20250402000038,SERVICE_FEE,300.00,2025-04-02 13:44:20,1
LN20250422000023,SERVICE_FEE,577.66,2025-04-22 13:29:41,1
LN20250607000039,SERVICE_FEE,100.00,2025-06-07 20:09:55,1
LN20250614000030,SERVICE_FEE,185.82,2025-06-14 12:42:07,1
LN20250429000028,SERVICE_FEE,445.94,2025-04-29 17:23:12,1
LN20250429000029,SERVICE_FEE,40.00,2025-04-29 22:27:22,1
LN20250602000035,SERVICE_FEE,300.00,2025-06-02 17:08:15,1
LN20250224000064,SERVICE_FEE,200.00,2025-02-24 12:20:47,1
LN20250215000058,SERVICE_FEE,300.00,2025-02-15 12:07:54,1
LN20250424000031,SERVICE_FEE,100.00,2025-04-24 22:51:45,1
LN20250505000022,SERVICE_FEE,200.00,2025-05-05 12:38:42,1
LN20250429000030,SERVICE_FEE,1265.18,2025-04-29 23:31:06,1
LN20250213000054,SERVICE_FEE,100.00,2025-02-13 08:59:25,1
LN20250228000058,SERVICE_FEE,106.12,2025-02-28 20:00:09,1
LN20250328000040,SERVICE_FEE,250.00,2025-03-28 19:29:58,1
LN20250306000058,SERVICE_FEE,10.00,2025-03-06 20:36:31,1
LN20250427000032,SERVICE_FEE,20.18,2025-04-27 22:37:10,1
LN20250420000025,SERVICE_FEE,30.58,2025-04-20 13:00:21,1
LN20250614000031,SERVICE_FEE,300.00,2025-06-14 22:01:18,1
LN20250505000023,SERVICE_FEE,100.00,2025-05-05 14:53:56,1
LN20250509000022,SERVICE_FEE,18.53,2025-05-09 22:41:08,1
LN20250508000039,SERVICE_FEE,500.00,2025-05-08 20:14:56,1
LN20250425000022,SERVICE_FEE,450.00,2025-04-25 13:25:57,1
LN20250211000049,SERVICE_FEE,600.00,2025-02-11 21:32:34,1
LN20250327000047,SERVICE_FEE,100.00,2025-03-27 06:30:46,1
LN20250509000023,SERVICE_FEE,226.51,2025-05-09 17:45:30,1
LN20250413000032,SERVICE_FEE,150.00,2025-04-13 21:55:48,1
LN20250306000059,SERVICE_FEE,600.00,2025-03-06 21:13:59,1
LN20250515000041,SERVICE_FEE,39.42,2025-05-15 13:14:12,1
LN20250527000041,SERVICE_FEE,600.00,2025-05-27 18:50:44,1
LN20250507000043,SERVICE_FEE,245.20,2025-05-07 15:30:02,1
LN20250407000032,SERVICE_FEE,5.00,2025-04-07 09:01:29,1
LN20250223000054,SERVICE_FEE,537.45,2025-02-23 22:27:03,1
LN20250401000030,SERVICE_FEE,20.00,2025-04-01 16:03:32,1
LN20250602000036,SERVICE_FEE,873.21,2025-06-02 09:55:51,1
LN20250623000020,SERVICE_FEE,900.00,2025-06-23 16:09:03,1
LN20250219000045,SERVICE_FEE,50.00,2025-02-19 18:01:21,1
LN20250513000033,SERVICE_FEE,5.00,2025-05-13 13:49:50,1
LN20250215000059,SERVICE_FEE,20.00,2025-02-15 21:02:59,1
LN20250512000035,SERVICE_FEE,445.79,2025-05-12 18:09:33,1
LN20250210000036,SERVICE_FEE,150.00,2025-02-10 12:32:41,1
LN20250302000044,SERVICE_FEE,95.27,2025-03-02 22:43:58,1
LN20250314000053,SERVICE_FEE,100.00,2025-03-14 22:57:12,1
LN20250321000044,SERVICE_FEE,300.00,2025-03-21 17:40:00,1
LN20250211000050,SERVICE_FEE,300.00,2025-02-11 07:00:06,1
LN20250228000059,SERVICE_FEE,600.00,2025-02-28 07:16:48,1
LN20250309000053,SERVICE_FEE,300.00,2025-03-09 15:32:54,1
LN20250127000020,SERVICE_FEE,80.00,2025-01-27 10:18:26,1
LN20250210000037,SERVICE_FEE,100.00,2025-02-10 06:33:43,1
LN20250403000026,SERVICE_FEE,5.00,2025-04-03 20:34:00,1
LN20250221000055,SERVICE_FEE,897.84,2025-02-21 21:52:11,1
LN20250514000031,SERVICE_FEE,300.00,2025-05-14 13:46:18,1
LN20250122000012,SERVICE_FEE,54.00,2025-01-22 08:16:27,1
LN20250226000057,SERVICE_FEE,240.00,2025-02-26 18:41:32,1
LN20250310000051,SERVICE_FEE,278.55,2025-03-10 10:11:49,1
LN20250326000038,SERVICE_FEE,150.00,2025-03-26 22:34:05,1
LN20250314000054,SERVICE_FEE,699.44,2025-03-14 12:19:30,1
LN20250304000058,SERVICE_FEE,20.00,2025-03-04 21:53:56,1
LN20250323000032,SERVICE_FEE,100.00,2025-03-23 02:58:58,1
LN20250626000027,SERVICE_FEE,720.91,2025-06-26 12:46:16,1
LN20250430000027,SERVICE_FEE,60.00,2025-04-30 13:01:06,1
LN20250321000045,SERVICE_FEE,21.39,2025-03-21 14:19:15,1
LN20250427000033,SERVICE_FEE,579.05,2025-04-27 16:39:17,1
LN20250512000036,SERVICE_FEE,50.00,2025-05-12 13:05:42,1
LN20250512000037,SERVICE_FEE,900.09,2025-05-12 10:59:14,1
LN20250131000033,SERVICE_FEE,892.36,2025-01-31 13:54:40,1
LN20250303000047,SERVICE_FEE,250.00,2025-03-03 16:09:00,1
LN20250219000046,SERVICE_FEE,50.00,2025-02-19 12:16:18,1
LN20250217000041,SERVICE_FEE,300.00,2025-02-17 13:49:08,1
LN20250430000028,SERVICE_FEE,423.06,2025-04-30 16:49:36,1
LN20250315000039,SERVICE_FEE,115.08,2025-03-15 14:24:59,1
LN20250321000046,SERVICE_FEE,96.23,2025-03-21 12:24:16,1
LN20250308000057,SERVICE_FEE,400.00,2025-03-08 13:47:10,1
LN20250308000058,SERVICE_FEE,40.00,2025-03-08 13:45:44,1
LN20250416000028,SERVICE_FEE,428.36,2025-04-16 20:00:46,1
LN20250509000024,SERVICE_FEE,10.00,2025-05-09 12:00:12,1
LN20250501000025,SERVICE_FEE,705.64,2025-05-01 21:09:06,1
LN20250611000032,SERVICE_FEE,75.00,2025-06-11 13:08:28,1
LN20250609000030,SERVICE_FEE,100.00,2025-06-09 12:17:36,1
LN20250630000028,SERVICE_FEE,863.03,2025-06-30 13:22:51,1
LN20250603000029,SERVICE_FEE,599.39,2025-06-03 20:07:48,1
LN20250317000054,SERVICE_FEE,40.00,2025-03-17 20:29:11,1
LN20250228000060,SERVICE_FEE,450.00,2025-02-28 15:05:41,1
LN20250322000042,SERVICE_FEE,78.83,2025-03-22 21:41:04,1
LN20250306000060,SERVICE_FEE,300.00,2025-03-06 21:10:11,1
LN20250124000015,SERVICE_FEE,400.00,2025-01-24 19:13:57,1
LN20250221000056,SERVICE_FEE,200.00,2025-02-21 21:00:03,1
LN20250513000034,SERVICE_FEE,41.93,2025-05-13 21:28:07,1
LN20250326000039,SERVICE_FEE,815.52,2025-03-26 22:05:28,1
LN20250305000050,SERVICE_FEE,300.00,2025-03-05 19:51:11,1
LN20250312000055,SERVICE_FEE,283.56,2025-03-12 12:21:34,1
LN20250307000067,SERVICE_FEE,50.00,2025-03-07 12:12:15,1
LN20250224000065,SERVICE_FEE,61.22,2025-02-24 14:06:51,1
LN20250506000024,SERVICE_FEE,40.00,2025-05-06 13:26:47,1
LN20250428000031,SERVICE_FEE,556.50,2025-04-28 21:26:41,1
LN20250503000023,SERVICE_FEE,200.00,2025-05-03 21:33:34,1
LN20250507000044,SERVICE_FEE,602.99,2025-05-07 22:53:58,1
LN20250331000045,SERVICE_FEE,150.00,2025-03-31 16:37:31,1
LN20250301000052,SERVICE_FEE,361.37,2025-03-01 21:04:13,1
LN20250207000043,SERVICE_FEE,22.11,2025-02-07 00:17:33,1
LN20250301000053,SERVICE_FEE,93.06,2025-03-01 13:01:30,1
LN20250303000048,SERVICE_FEE,50.00,2025-03-03 20:17:38,1
LN20250220000059,SERVICE_FEE,974.75,2025-02-20 21:37:09,1
LN20250222000059,SERVICE_FEE,100.00,2025-02-22 13:25:49,1
LN20250314000055,SERVICE_FEE,80.00,2025-03-14 10:19:07,1
LN20250526000042,SERVICE_FEE,150.00,2025-05-26 18:56:49,1
LN20250213000055,SERVICE_FEE,246.91,2025-02-13 09:10:41,1
LN20250515000042,SERVICE_FEE,100.00,2025-05-15 22:41:34,1
LN20250604000043,SERVICE_FEE,400.00,2025-06-04 15:08:48,1
LN20250217000042,SERVICE_FEE,239.54,2025-02-17 13:08:59,1
LN20250402000039,SERVICE_FEE,600.00,2025-04-02 13:05:58,1
LN20250305000051,SERVICE_FEE,168.45,2025-03-05 21:14:46,1
LN20250329000032,SERVICE_FEE,167.73,2025-03-29 21:33:38,1
LN20250219000047,SERVICE_FEE,600.00,2025-02-19 19:58:36,1
LN20250219000048,SERVICE_FEE,100.00,2025-02-19 21:09:27,1
LN20250221000057,SERVICE_FEE,100.00,2025-02-21 19:15:12,1
LN20250415000028,SERVICE_FEE,400.00,2025-04-15 16:08:11,1
LN20250402000040,SERVICE_FEE,200.00,2025-04-02 12:48:39,1
LN20250430000029,SERVICE_FEE,76.80,2025-04-30 10:20:15,1
LN20250528000028,SERVICE_FEE,150.00,2025-05-28 14:48:28,1
LN20250327000048,SERVICE_FEE,120.40,2025-03-27 12:42:55,1
LN20250626000028,SERVICE_FEE,40.00,2025-06-26 09:50:58,1
LN20250623000021,SERVICE_FEE,200.00,2025-06-23 01:23:06,1
LN20250318000040,SERVICE_FEE,80.00,2025-03-18 12:37:58,1
LN20250304000059,SERVICE_FEE,580.64,2025-03-04 11:19:41,1
LN20250408000026,SERVICE_FEE,300.00,2025-04-08 22:39:27,1
LN20250504000027,SERVICE_FEE,526.50,2025-05-04 18:27:52,1
LN20250120000013,SERVICE_FEE,116.04,2025-01-20 21:50:07,1
LN20250304000060,SERVICE_FEE,200.00,2025-03-04 16:21:21,1
LN20250422000024,SERVICE_FEE,10.00,2025-04-22 01:14:10,1
LN20250520000023,SERVICE_FEE,515.12,2025-05-20 15:40:48,1
LN20250120000014,SERVICE_FEE,100.00,2025-01-20 18:01:01,1
LN20250218000041,SERVICE_FEE,2105.34,2025-02-18 13:13:48,1
LN20250608000031,SERVICE_FEE,40.00,2025-06-08 10:17:20,1
LN20250522000036,SERVICE_FEE,600.00,2025-05-22 13:28:33,1
LN20250626000029,SERVICE_FEE,110.75,2025-06-26 12:57:43,1
LN20250228000061,SERVICE_FEE,254.66,2025-02-28 21:20:10,1
LN20250323000033,SERVICE_FEE,169.01,2025-03-23 21:58:32,1
LN20250212000054,SERVICE_FEE,400.00,2025-02-12 13:55:12,1
LN20250619000034,SERVICE_FEE,200.00,2025-06-19 01:18:23,1
LN20250609000031,SERVICE_FEE,1366.05,2025-06-09 20:16:05,1
LN20250604000044,SERVICE_FEE,600.00,2025-06-04 08:30:38,1
LN20250618000034,SERVICE_FEE,170.92,2025-06-18 13:21:33,1
LN20250208000030,SERVICE_FEE,900.00,2025-02-08 20:15:42,1
LN20250208000031,SERVICE_FEE,50.00,2025-02-08 09:16:13,1
LN20250604000045,SERVICE_FEE,27.92,2025-06-04 13:32:57,1
LN20250617000026,SERVICE_FEE,20.00,2025-06-17 13:42:35,1
LN20250318000041,SERVICE_FEE,535.40,2025-03-18 11:01:46,1
LN20250626000030,SERVICE_FEE,5.00,2025-06-26 22:12:27,1
LN20250127000021,SERVICE_FEE,119.32,2025-01-27 22:28:27,1
LN20250606000028,SERVICE_FEE,247.98,2025-06-06 17:02:21,1
LN20250317000055,SERVICE_FEE,400.00,2025-03-17 12:49:07,1
LN20250319000038,SERVICE_FEE,746.41,2025-03-19 12:44:55,1
LN20250227000051,SERVICE_FEE,100.00,2025-02-27 20:30:38,1
LN20250629000026,SERVICE_FEE,48.12,2025-06-29 12:34:23,1
LN20250208000032,SERVICE_FEE,300.00,2025-02-08 14:56:34,1
LN20250305000052,SERVICE_FEE,40.00,2025-03-05 12:47:20,1
LN20250319000039,SERVICE_FEE,150.00,2025-03-19 17:32:23,1
LN20250426000019,SERVICE_FEE,50.00,2025-04-26 16:32:30,1
LN20250509000025,SERVICE_FEE,93.20,2025-05-09 21:04:57,1
LN20250306000061,SERVICE_FEE,100.00,2025-03-06 12:05:19,1
LN20250402000041,SERVICE_FEE,240.00,2025-04-02 01:38:49,1
LN20250611000033,SERVICE_FEE,450.99,2025-06-11 10:11:06,1
LN20250604000046,SERVICE_FEE,37.58,2025-06-04 12:00:01,1
LN20250628000020,SERVICE_FEE,25.00,2025-06-28 16:54:49,1
LN20250321000047,SERVICE_FEE,300.00,2025-03-21 17:04:53,1
LN20250515000043,SERVICE_FEE,5.00,2025-05-15 02:51:36,1
LN20250209000032,SERVICE_FEE,100.00,2025-02-09 14:18:39,1
LN20250419000035,SERVICE_FEE,35.10,2025-04-19 22:36:25,1
LN20250305000053,SERVICE_FEE,148.56,2025-03-05 21:30:13,1
LN20250309000054,SERVICE_FEE,155.05,2025-03-09 13:46:01,1
LN20250303000049,SERVICE_FEE,300.00,2025-03-03 15:18:36,1
LN20250211000051,SERVICE_FEE,184.89,2025-02-11 20:33:38,1
LN20250221000058,SERVICE_FEE,5.00,2025-02-21 12:34:54,1
LN20250522000037,SERVICE_FEE,300.00,2025-05-22 12:02:21,1
LN20250610000030,SERVICE_FEE,200.00,2025-06-10 12:49:50,1
LN20250512000038,SERVICE_FEE,40.00,2025-05-12 22:34:20,1
LN20250120000015,SERVICE_FEE,29.11,2025-01-20 10:25:09,1
LN20250226000058,SERVICE_FEE,50.00,2025-02-26 11:07:10,1
LN20250408000027,SERVICE_FEE,600.00,2025-04-08 20:40:01,1
LN20250331000046,SERVICE_FEE,10.00,2025-03-31 12:29:30,1
LN20250218000042,SERVICE_FEE,100.00,2025-02-18 00:12:44,1
LN20250216000038,SERVICE_FEE,80.00,2025-02-16 23:50:11,1
LN20250616000030,SERVICE_FEE,480.25,2025-06-16 22:59:23,1
LN20250531000034,SERVICE_FEE,227.73,2025-05-31 11:12:07,1
LN20250211000052,SERVICE_FEE,6.31,2025-02-11 17:44:04,1
LN20250227000052,SERVICE_FEE,20.00,2025-02-27 13:51:53,1
LN20250313000063,SERVICE_FEE,300.00,2025-03-13 18:24:05,1
LN20250226000059,SERVICE_FEE,40.00,2025-02-26 02:52:03,1
LN20250618000035,SERVICE_FEE,164.45,2025-06-18 09:14:19,1
LN20250208000033,SERVICE_FEE,137.05,2025-02-08 02:20:05,1
LN20250120000016,SERVICE_FEE,80.00,2025-01-20 12:20:39,1
LN20250131000034,SERVICE_FEE,40.00,2025-01-31 13:40:50,1
LN20250226000060,SERVICE_FEE,50.00,2025-02-26 20:34:26,1
LN20250123000011,SERVICE_FEE,200.00,2025-01-23 12:02:34,1
LN20250317000056,SERVICE_FEE,150.98,2025-03-17 21:05:21,1
LN20250221000059,SERVICE_FEE,60.00,2025-02-21 14:10:23,1
LN20250218000043,SERVICE_FEE,20.00,2025-02-18 21:27:36,1
LN20250328000041,SERVICE_FEE,135.90,2025-03-29 02:14:52,1
LN20250521000032,SERVICE_FEE,80.90,2025-05-21 22:14:52,1
LN20250629000027,SERVICE_FEE,223.98,2025-06-29 11:50:21,1
LN20250421000029,SERVICE_FEE,40.00,2025-04-21 20:23:06,1
LN20250403000027,SERVICE_FEE,600.00,2025-04-03 09:20:45,1
LN20250307000068,SERVICE_FEE,94.24,2025-03-07 21:09:21,1
LN20250530000039,SERVICE_FEE,10.00,2025-05-30 15:42:34,1
LN20250609000032,SERVICE_FEE,20.00,2025-06-09 11:48:20,1
LN20250228000062,SERVICE_FEE,264.82,2025-02-28 22:54:29,1
LN20250306000062,SERVICE_FEE,160.00,2025-03-06 21:20:06,1
LN20250317000057,SERVICE_FEE,76.63,2025-03-17 17:12:19,1
LN20250221000060,SERVICE_FEE,100.00,2025-02-21 13:45:42,1
LN20250131000035,SERVICE_FEE,221.09,2025-01-31 10:28:05,1
LN20250330000027,SERVICE_FEE,40.00,2025-03-30 12:17:42,1
LN20250303000050,SERVICE_FEE,10.00,2025-03-03 21:14:17,1
LN20250314000056,SERVICE_FEE,40.00,2025-03-14 19:35:04,1
LN20250422000025,SERVICE_FEE,441.42,2025-04-22 13:10:55,1
LN20250411000027,SERVICE_FEE,160.00,2025-04-11 21:29:00,1
LN20250602000037,SERVICE_FEE,20.00,2025-06-02 19:04:36,1
LN20250209000033,SERVICE_FEE,155.43,2025-02-09 08:06:30,1
LN20250204000034,SERVICE_FEE,40.00,2025-02-04 20:10:15,1
LN20250619000035,SERVICE_FEE,80.00,2025-06-19 20:02:16,1
LN20250303000051,SERVICE_FEE,837.05,2025-03-03 21:05:33,1
LN20250318000042,SERVICE_FEE,547.68,2025-03-18 20:40:55,1
LN20250529000037,SERVICE_FEE,20.00,2025-05-29 12:48:39,1
LN20250329000033,SERVICE_FEE,668.46,2025-03-29 10:29:05,1
LN20250428000032,SERVICE_FEE,40.00,2025-04-28 12:29:50,1
LN20250428000033,SERVICE_FEE,7.88,2025-04-28 19:34:20,1
LN20250519000034,SERVICE_FEE,30.00,2025-05-19 13:42:46,1
LN20250515000044,SERVICE_FEE,160.00,2025-05-15 21:56:52,1
LN20250225000045,SERVICE_FEE,131.03,2025-02-25 00:29:43,1
LN20250218000044,SERVICE_FEE,223.12,2025-02-18 14:11:44,1
LN20250613000032,SERVICE_FEE,4.62,2025-06-13 22:44:36,1
LN20250619000036,SERVICE_FEE,94.30,2025-06-19 21:23:52,1
LN20250606000029,SERVICE_FEE,421.75,2025-06-06 20:17:32,1
LN20250618000036,SERVICE_FEE,40.00,2025-06-18 22:11:23,1
LN20250419000036,SERVICE_FEE,20.00,2025-04-19 20:36:59,1
LN20250415000029,SERVICE_FEE,850.40,2025-04-15 11:38:56,1
LN20250623000022,SERVICE_FEE,221.35,2025-06-23 23:10:19,1
LN20250528000029,SERVICE_FEE,40.00,2025-05-28 14:38:02,1
LN20250423000018,SERVICE_FEE,80.00,2025-04-23 22:55:51,1
LN20250606000030,SERVICE_FEE,400.00,2025-06-06 20:34:02,1
LN20250325000031,SERVICE_FEE,8.36,2025-03-25 13:14:37,1
LN20250301000054,SERVICE_FEE,5.00,2025-03-01 20:09:06,1
LN20250531000035,SERVICE_FEE,10.00,2025-05-31 10:25:42,1
LN20250511000038,SERVICE_FEE,400.00,2025-05-11 21:04:43,1
LN20250228000063,SERVICE_FEE,40.00,2025-02-28 23:26:44,1
LN20250216000039,SERVICE_FEE,50.00,2025-02-16 22:03:20,1
LN20250227000053,SERVICE_FEE,75.00,2025-02-27 08:26:46,1
LN20250402000042,SERVICE_FEE,57.21,2025-04-02 21:49:52,1
LN20250511000039,SERVICE_FEE,356.44,2025-05-11 22:14:59,1
LN20250207000044,SERVICE_FEE,100.00,2025-02-07 12:48:42,1
LN20250228000064,SERVICE_FEE,99.17,2025-02-28 20:45:37,1
LN20250401000031,SERVICE_FEE,483.09,2025-04-01 00:33:26,1
LN20250218000045,SERVICE_FEE,52.04,2025-02-18 22:35:47,1
LN20250202000031,SERVICE_FEE,240.00,2025-02-02 09:45:44,1
LN20250313000064,SERVICE_FEE,80.00,2025-03-13 12:30:31,1
LN20250319000040,SERVICE_FEE,150.00,2025-03-19 20:53:00,1
LN20250210000038,SERVICE_FEE,122.36,2025-02-10 08:08:40,1
LN20250426000020,SERVICE_FEE,462.36,2025-04-26 01:31:26,1
LN20250601000038,SERVICE_FEE,836.99,2025-06-01 14:33:09,1
LN20250528000030,SERVICE_FEE,17.85,2025-05-28 13:26:41,1
LN20250613000033,SERVICE_FEE,100.00,2025-06-13 15:27:47,1
LN20250523000038,SERVICE_FEE,793.51,2025-05-23 08:57:54,1
LN20250627000032,SERVICE_FEE,10.00,2025-06-27 23:41:56,1
LN20250209000034,SERVICE_FEE,100.00,2025-02-09 06:37:04,1
LN20250201000033,SERVICE_FEE,806.08,2025-02-01 00:12:28,1
LN20250318000043,SERVICE_FEE,116.94,2025-03-18 13:59:18,1
LN20250418000027,SERVICE_FEE,150.00,2025-04-18 12:39:17,1
LN20250420000026,SERVICE_FEE,186.36,2025-04-20 15:13:46,1
LN20250507000045,SERVICE_FEE,25.00,2025-05-07 20:02:16,1
LN20250521000033,SERVICE_FEE,941.83,2025-05-21 12:51:04,1
LN20250509000026,SERVICE_FEE,82.97,2025-05-09 01:00:38,1
LN20250425000023,SERVICE_FEE,80.00,2025-04-25 11:52:31,1
LN20250303000052,SERVICE_FEE,250.00,2025-03-03 12:12:07,1
LN20250225000046,SERVICE_FEE,100.00,2025-02-25 21:44:44,1
LN20250629000028,SERVICE_FEE,40.00,2025-06-29 20:20:06,1
LN20250627000033,SERVICE_FEE,80.00,2025-06-27 09:59:05,1
LN20250313000065,SERVICE_FEE,296.53,2025-03-13 13:35:39,1
LN20250328000042,SERVICE_FEE,100.00,2025-03-28 22:26:19,1
LN20250331000047,SERVICE_FEE,60.00,2025-03-31 14:56:41,1
LN20250320000044,SERVICE_FEE,200.00,2025-03-20 20:15:43,1
LN20250328000043,SERVICE_FEE,75.00,2025-03-28 12:37:20,1
LN20250613000034,SERVICE_FEE,134.58,2025-06-13 13:02:45,1
LN20250226000061,SERVICE_FEE,267.56,2025-02-26 22:03:15,1
LN20250615000039,SERVICE_FEE,986.58,2025-06-15 20:51:42,1
LN20250221000061,SERVICE_FEE,80.00,2025-02-21 18:10:02,1
LN20250509000027,SERVICE_FEE,20.00,2025-05-09 21:06:54,1
LN20250503000024,SERVICE_FEE,100.00,2025-05-03 21:51:02,1
LN20250527000042,SERVICE_FEE,134.37,2025-05-27 12:53:26,1
LN20250515000045,SERVICE_FEE,150.00,2025-05-15 07:27:31,1
LN20250213000056,SERVICE_FEE,238.36,2025-02-13 21:58:12,1
LN20250210000039,SERVICE_FEE,902.74,2025-02-10 21:55:03,1
LN20250221000062,SERVICE_FEE,40.00,2025-02-21 12:49:10,1
LN20250216000040,SERVICE_FEE,323.57,2025-02-16 12:09:25,1
LN20250216000041,SERVICE_FEE,10.00,2025-02-16 13:53:17,1
LN20250311000052,SERVICE_FEE,241.36,2025-03-11 21:05:40,1
LN20250523000039,SERVICE_FEE,100.00,2025-05-23 22:05:37,1
LN20250315000040,SERVICE_FEE,500.40,2025-03-15 09:08:53,1
LN20250213000057,SERVICE_FEE,139.81,2025-02-13 15:15:27,1
LN20250327000049,SERVICE_FEE,89.81,2025-03-27 22:17:21,1
LN20250616000031,SERVICE_FEE,100.00,2025-06-16 13:18:02,1
LN20250125000018,SERVICE_FEE,100.00,2025-01-25 20:57:21,1
LN20250604000047,SERVICE_FEE,881.31,2025-06-04 22:32:23,1
LN20250531000036,SERVICE_FEE,100.00,2025-05-31 17:18:14,1
LN20250606000031,SERVICE_FEE,200.00,2025-06-06 15:15:58,1
LN20250411000028,SERVICE_FEE,221.48,2025-04-11 21:21:03,1
LN20250117000012,SERVICE_FEE,80.00,2025-01-17 22:15:43,1
LN20250506000025,SERVICE_FEE,100.00,2025-05-06 01:55:26,1
LN20250522000038,SERVICE_FEE,135.19,2025-05-22 13:20:50,1
LN20250511000040,SERVICE_FEE,571.99,2025-05-11 22:40:06,1
LN20250528000031,SERVICE_FEE,20.00,2025-05-28 22:20:59,1
LN20250404000040,SERVICE_FEE,676.34,2025-04-04 21:46:39,1
LN20250325000032,SERVICE_FEE,91.89,2025-03-25 12:36:34,1
LN20250119000005,SERVICE_FEE,133.10,2025-01-19 23:48:06,1
LN20250513000035,SERVICE_FEE,790.12,2025-05-13 12:22:54,1
LN20250422000026,SERVICE_FEE,200.00,2025-04-22 00:08:55,1
LN20250216000042,SERVICE_FEE,20.00,2025-02-16 17:50:34,1
LN20250629000029,SERVICE_FEE,204.57,2025-06-29 20:37:07,1
LN20250324000036,SERVICE_FEE,150.00,2025-03-24 22:13:08,1
LN20250322000043,SERVICE_FEE,200.00,2025-03-22 20:33:40,1
LN20250623000023,SERVICE_FEE,136.75,2025-06-23 13:45:34,1
LN20250607000040,SERVICE_FEE,1307.46,2025-06-07 08:19:52,1
LN20250204000035,SERVICE_FEE,10.00,2025-02-04 19:45:34,1
LN20250323000034,SERVICE_FEE,100.00,2025-03-23 22:02:04,1
LN20250224000066,SERVICE_FEE,50.00,2025-02-24 06:36:20,1
LN20250221000063,SERVICE_FEE,160.00,2025-02-21 18:15:22,1
LN20250516000037,SERVICE_FEE,233.04,2025-05-16 20:53:25,1
LN20250426000021,SERVICE_FEE,5.00,2025-04-26 23:21:09,1
LN20250518000032,SERVICE_FEE,30.00,2025-05-18 13:21:40,1
LN20250619000037,SERVICE_FEE,35.45,2025-06-19 06:18:12,1
LN20250606000032,SERVICE_FEE,453.28,2025-06-06 12:44:37,1
LN20250207000045,SERVICE_FEE,189.10,2025-02-07 13:42:29,1
LN20250614000032,SERVICE_FEE,391.41,2025-06-14 07:59:29,1
LN20250205000034,SERVICE_FEE,400.00,2025-02-05 21:19:23,1
LN20250225000047,SERVICE_FEE,366.21,2025-02-25 17:16:37,1
LN20250322000044,SERVICE_FEE,645.29,2025-03-22 02:51:39,1
LN20250531000037,SERVICE_FEE,673.91,2025-05-31 10:05:02,1
LN20250520000024,SERVICE_FEE,102.34,2025-05-20 21:53:35,1
LN20250228000065,SERVICE_FEE,20.00,2025-02-28 09:38:13,1
LN20250215000060,SERVICE_FEE,226.95,2025-02-15 15:02:19,1
LN20250513000036,SERVICE_FEE,160.00,2025-05-13 16:39:35,1
LN20250514000032,SERVICE_FEE,30.00,2025-05-14 20:28:19,1
LN20250429000031,SERVICE_FEE,300.00,2025-04-29 17:05:35,1
LN20250214000049,SERVICE_FEE,160.00,2025-02-14 13:41:34,1
LN20250521000034,SERVICE_FEE,100.00,2025-05-21 10:35:38,1
LN20250401000032,SERVICE_FEE,5.00,2025-04-01 22:50:51,1
LN20250221000064,SERVICE_FEE,193.65,2025-02-21 12:08:38,1
LN20250305000054,SERVICE_FEE,897.11,2025-03-05 13:09:26,1
LN20250220000060,SERVICE_FEE,300.00,2025-02-20 15:23:53,1
LN20250310000052,SERVICE_FEE,272.70,2025-03-10 13:00:30,1
LN20250318000044,SERVICE_FEE,490.55,2025-03-18 12:48:17,1
LN20250417000033,SERVICE_FEE,296.14,2025-04-17 21:01:42,1
LN20250507000046,SERVICE_FEE,590.08,2025-05-07 23:33:06,1
LN20250524000036,SERVICE_FEE,564.83,2025-05-24 13:02:32,1
LN20250601000039,SERVICE_FEE,216.66,2025-06-01 02:51:43,1
LN20250610000031,SERVICE_FEE,25.00,2025-06-10 09:31:38,1
LN20250217000043,SERVICE_FEE,20.00,2025-02-17 11:01:31,1
LN20250315000041,SERVICE_FEE,235.97,2025-03-15 21:52:39,1
LN20250527000043,SERVICE_FEE,40.00,2025-05-27 18:32:39,1
